aX,aY,aZ 
-9.71,-2.20,0.51
-9.73,-2.22,0.60
-9.71,-2.21,0.55
-9.72,-2.23,0.56
-9.72,-2.24,0.58
-9.69,-2.18,0.51
-9.72,-2.26,0.63
-9.72,-2.21,0.61
-9.72,-2.24,0.66
-9.76,-2.30,0.68
-9.63,-2.21,0.54
-9.73,-2.21,0.63
-9.74,-2.25,0.67
-9.73,-2.25,0.65
-9.69,-2.25,0.69
-9.66,-2.27,0.57
-9.74,-2.25,0.65
-9.67,-2.22,0.62
-9.69,-2.23,0.65
-9.71,-2.22,0.56
-9.73,-2.28,0.64
-9.73,-2.25,0.65
-9.73,-2.22,0.64
-9.70,-2.21,0.60
-9.73,-2.27,0.65
-9.72,-2.16,0.62
-9.70,-2.28,0.67
-9.72,-2.28,0.67
-9.69,-2.22,0.63
-9.73,-2.29,0.63
-9.73,-2.21,0.62
-9.70,-2.31,0.65
-9.71,-2.26,0.66
-9.72,-2.23,0.58
-9.74,-2.23,0.59
-9.71,-2.21,0.65
-9.72,-2.25,0.64
-9.71,-2.25,0.60
-9.70,-2.28,0.65
-9.69,-2.25,0.59
-9.71,-2.24,0.71
-9.71,-2.21,0.62
-9.73,-2.26,0.68
-9.73,-2.31,0.80
-9.69,-2.20,0.57
-9.71,-2.26,0.69
-9.74,-2.29,0.67
-9.72,-2.26,0.66
-9.73,-2.29,0.67
-9.72,-2.21,0.67
-9.70,-2.29,0.72
-9.71,-2.26,0.69
-9.71,-2.23,0.67
-9.71,-2.20,0.64
-9.74,-2.23,0.66
-9.74,-2.28,0.64
-9.72,-2.24,0.60
-9.74,-2.23,0.65
-9.72,-2.27,0.68
-9.75,-2.24,0.66
-9.66,-2.22,0.62
-9.72,-2.26,0.69
-9.71,-2.24,0.61
-9.68,-2.21,0.56
-9.70,-2.25,0.71
-9.70,-2.27,0.62
-9.73,-2.25,0.68
-9.70,-2.26,0.69
-9.74,-2.31,0.69
-9.72,-2.26,0.65
-9.72,-2.21,0.66
-9.72,-2.28,0.63
-9.66,-2.24,0.65
-9.73,-2.31,0.59
-9.71,-2.25,0.58
-9.72,-2.18,0.58
-9.79,-1.87,0.14
-9.72,-2.00,0.45
-9.75,-2.36,0.61
-9.68,-2.22,0.71
-9.66,-2.22,0.20
-9.59,-2.20,0.56
-9.86,-2.13,0.66
-9.66,-2.05,1.16
-9.67,-2.10,1.40
-9.61,-1.85,1.47
-9.71,-1.76,1.18
-9.78,-1.80,1.26
-9.68,-1.66,1.48
-9.73,-1.56,1.43
-9.76,-1.54,1.40
-9.80,-1.54,1.56
-9.66,-1.48,1.55
-9.74,-1.47,1.56
-9.78,-1.44,1.63
-9.65,-1.43,1.66
-9.71,-1.43,1.66
-9.69,-1.40,1.65
-9.71,-1.39,1.64
-9.71,-1.36,1.63
-9.70,-1.43,1.63
-9.70,-1.37,1.72
-9.68,-1.39,1.63
-9.70,-1.44,1.67
-9.68,-1.39,1.71
-9.68,-1.36,1.65
-9.72,-1.40,1.64
-9.71,-1.32,1.72
-9.69,-1.45,1.77
-9.70,-1.35,1.70
-9.72,-1.36,1.73
-9.70,-1.33,1.60
-9.77,-1.41,1.76
-9.71,-1.29,1.58
-9.72,-1.32,1.71
-9.75,-1.34,1.57
-9.66,-1.33,1.66
-9.72,-1.42,1.76
-9.67,-1.43,1.72
-9.54,-1.64,1.36
-9.58,-1.50,1.52
-9.74,-1.09,2.40
-9.63,-1.39,1.75
-9.71,-1.45,1.47
-9.59,-1.62,1.68
-9.78,-1.61,1.41
-9.72,-1.69,1.02
-9.52,-1.60,1.65
-9.73,-1.57,0.97
-9.85,-1.65,1.34
-9.63,-1.62,1.44
-9.72,-1.52,1.33
-9.75,-1.70,1.36
-9.69,-1.73,1.31
-9.64,-1.65,1.42
-9.80,-1.74,1.31
-9.71,-1.71,1.23
-9.63,-1.70,1.40
-9.74,-1.73,1.58
-9.79,-1.74,1.20
-9.74,-1.66,1.02
-9.70,-1.65,1.41
-9.70,-1.65,1.38
-9.80,-1.63,1.26
-9.84,-1.61,1.28
-9.62,-1.65,1.48
-9.70,-1.68,1.58
-9.54,-1.62,1.38
-9.75,-1.63,1.45
-9.70,-1.48,1.51
-9.87,-1.39,1.37
-9.81,-1.50,1.40
-9.77,-1.47,1.47
-9.71,-1.43,1.60
-9.65,-1.32,1.77
-9.61,-1.16,1.79
-9.84,-1.22,1.91
-9.68,-1.18,1.74
-9.66,-1.19,1.87
-9.67,-1.09,2.16
-9.69,-1.18,2.05
-9.62,-1.16,2.11
-9.72,-1.20,2.06
-9.69,-1.11,1.97
-9.68,-1.09,1.85
-9.62,-1.11,1.97
-9.70,-1.24,1.91
-9.66,-1.13,1.82
-9.66,-1.14,2.03
-9.70,-1.19,1.93
-9.72,-1.14,1.91
-9.76,-1.15,1.78
-9.75,-1.12,1.90
-9.62,-1.22,1.83
-9.68,-1.23,1.64
-9.70,-1.24,1.85
-9.70,-1.26,1.84
-9.72,-1.29,1.54
-9.70,-1.38,1.59
-9.68,-1.39,1.56
-9.72,-1.34,1.60
-9.71,-1.34,1.69
-9.73,-1.45,1.43
-9.74,-1.36,1.56
-9.73,-1.36,1.48
-9.68,-1.37,1.56
-9.77,-1.35,1.52
-9.74,-1.31,1.56
-9.50,-1.49,1.54
-9.64,-1.46,1.57
-9.73,-1.38,1.53
-9.70,-1.37,1.65
-9.73,-1.43,1.55
-9.70,-1.37,1.62
-9.70,-1.33,1.55
-9.70,-1.40,1.58
-9.72,-1.41,1.62
-9.71,-1.40,1.56
-9.68,-1.38,1.55
-9.78,-1.43,1.65
-9.64,-1.50,1.70
-9.72,-1.50,1.38
-9.72,-1.52,1.53
-9.70,-1.51,1.47
-9.71,-1.54,1.61
-9.72,-1.52,1.62
-9.70,-1.53,1.59
-9.70,-1.50,1.48
-9.72,-1.53,1.57
-9.68,-1.53,1.47
-9.69,-1.48,1.49
-9.74,-1.48,1.44
-9.68,-1.69,1.90
-9.68,-1.54,1.58
-9.54,-1.78,1.35
-9.56,-1.74,1.21
-9.73,-1.71,1.36
-9.70,-1.75,1.24
-9.80,-1.79,1.32
-9.73,-1.75,1.35
-9.72,-1.74,1.23
-9.71,-1.77,1.21
-9.64,-1.82,1.23
-9.73,-1.83,1.21
-9.72,-1.81,1.29
-9.81,-1.85,1.13
-9.75,-1.85,1.14
-9.67,-1.82,1.31
-9.77,-1.84,1.21
-9.72,-1.85,1.15
-9.72,-1.83,1.19
-9.73,-1.80,1.23
-9.69,-1.88,1.14
-9.72,-1.92,1.20
-9.66,-1.85,1.10
-9.73,-1.86,1.14
-9.71,-1.84,1.17
-9.73,-1.84,1.25
-9.71,-1.89,1.08
-9.78,-1.80,1.20
-9.70,-1.77,1.25
-9.71,-1.81,1.18
-9.69,-1.86,1.16
-9.76,-1.86,1.18
-9.73,-1.83,1.11
-9.74,-1.84,1.18
-9.70,-1.80,1.21
-9.73,-1.84,1.20
-9.71,-1.85,1.28
-9.70,-1.77,1.10
-9.75,-1.84,1.11
-9.77,-1.81,1.15
-9.75,-1.80,1.10
-9.74,-1.82,1.18
-9.75,-1.87,1.09
-9.77,-1.78,1.14
-9.73,-1.83,1.07
-9.77,-1.82,1.15
-9.73,-1.75,1.12
-9.73,-1.83,1.21
-9.70,-1.84,1.06
-9.75,-1.77,1.17
-9.71,-1.87,1.00
-9.77,-1.82,0.99
-9.73,-1.79,0.99
-9.77,-1.82,1.10
-9.76,-1.75,1.12
-9.76,-1.79,1.12
-9.76,-1.79,1.07
-9.73,-1.80,0.99
-9.73,-1.79,1.03
-9.51,-1.72,0.73
-10.00,-1.58,0.70
-9.99,-1.61,0.48
-9.82,-1.66,1.16
-9.80,-1.91,1.11
-9.84,-1.87,0.61
-9.56,-1.98,1.25
-9.57,-2.09,0.96
-9.67,-1.90,0.88
-9.95,-2.04,0.94
-9.78,-1.85,1.28
-9.85,-1.89,1.11
-9.82,-1.89,0.91
-9.65,-1.97,1.19
-9.55,-2.01,1.21
-9.63,-1.93,1.43
-9.65,-2.05,1.50
-9.63,-1.98,1.57
-9.64,-1.94,1.44
-9.69,-1.94,1.31
-9.62,-1.92,1.46
-9.70,-1.94,1.42
-9.72,-1.92,1.31
-9.69,-1.91,1.33
-9.68,-1.89,1.34
-9.64,-1.95,1.25
-9.66,-1.94,1.40
-9.71,-1.90,1.25
-9.79,-1.86,1.40
-9.81,-1.76,1.57
-9.72,-1.88,1.26
-9.71,-1.96,1.04
-9.73,-2.01,1.00
-9.62,-2.06,0.97
-9.77,-2.21,1.05
-9.72,-2.13,1.03
-9.63,-2.22,0.77
-9.67,-2.26,0.82
-9.72,-2.28,0.74
-9.72,-2.31,0.80
-9.67,-2.19,0.85
-9.63,-2.20,0.60
-9.63,-2.18,0.78
-9.70,-2.17,0.95
-9.78,-2.07,1.04
-9.72,-1.97,0.97
-9.80,-1.96,0.85
-9.80,-1.91,0.79
-9.77,-1.93,0.73
-9.78,-1.95,0.79
-9.80,-1.93,0.83
-9.75,-1.93,0.83
-9.74,-1.95,0.75
-9.75,-1.94,0.86
-9.74,-1.94,0.81
-9.74,-1.96,0.87
-9.75,-1.97,0.71
-9.80,-1.92,0.73
-9.71,-1.98,0.70
-9.77,-1.92,0.83
-9.79,-1.96,0.66
-9.75,-1.89,0.74
-9.69,-1.86,1.06
-9.90,-2.00,0.53
-9.69,-1.99,0.86
-9.76,-2.02,0.87
-9.73,-2.11,0.57
-9.94,-2.17,-0.01
-9.69,-1.96,0.18
-9.62,-1.87,0.17
-9.85,-1.96,0.63
-9.70,-1.96,0.22
-9.72,-1.78,0.71
-9.87,-1.58,0.90
-9.73,-1.69,1.08
-9.83,-1.48,1.16
-9.86,-1.43,1.23
-9.84,-1.42,1.20
-9.85,-1.53,1.04
-9.77,-2.03,1.55
-9.81,-2.79,3.01
-8.86,-3.14,3.40
-8.03,-3.19,5.21
-6.66,-2.69,7.25
-5.32,-2.74,7.98
-2.28,-1.15,8.72
-0.52,-0.58,11.50
1.29,-0.32,9.15
3.15,-0.55,8.23
5.03,-0.43,5.21
5.99,-1.48,7.83
6.17,-2.16,6.87
6.27,-1.69,5.85
6.86,-2.35,7.19
5.52,-3.29,6.04
3.38,-9.92,4.04
3.66,-8.66,4.57
4.32,-7.87,4.80
4.57,-6.27,5.31
5.26,-4.47,5.94
5.82,-2.87,5.65
5.87,-2.00,6.61
6.03,-0.83,7.04
5.14,-0.22,7.72
3.58,1.17,7.34
2.11,1.21,7.95
0.31,2.12,7.81
-0.86,2.14,10.89
-5.17,1.97,8.13
-6.62,1.21,8.44
-8.26,1.24,6.72
-9.16,-0.86,5.93
-8.77,-0.31,4.65
-9.15,-0.42,2.04
-9.56,-0.82,1.25
-9.32,-3.09,1.17
-9.93,-0.71,0.38
-9.61,-1.08,0.45
-9.74,-1.24,1.39
-9.71,-1.25,1.32
-9.76,-1.36,1.40
-9.73,-1.29,1.29
-9.79,-1.36,1.29
-9.77,-1.28,1.35
-9.68,-1.31,1.41
-9.78,-1.25,1.26
-9.78,-1.27,1.27
-9.84,-1.45,1.48
-9.88,-1.58,1.18
-10.02,-1.30,0.92
-9.69,-2.04,-0.40
-9.66,-2.53,-0.59
-9.65,-2.52,-0.20
-9.77,-2.56,-0.32
-9.92,-2.26,-0.54
-9.64,-2.20,-0.11
-9.68,-2.38,-0.03
-9.85,-2.23,-0.19
-9.71,-2.06,-0.24
-9.68,-2.14,-0.08
-9.83,-2.18,-0.62
-10.15,-2.01,0.54
-9.74,-1.73,0.16
-10.08,-1.59,0.71
-9.53,-1.57,0.27
-9.72,-1.40,0.46
-9.50,-1.30,-0.27
-10.02,-1.36,1.07
-9.68,-1.15,0.86
-9.63,-1.43,0.66
-9.99,-1.22,1.35
-9.74,-1.17,1.06
-9.73,-1.17,1.36
-9.75,-1.09,1.32
-9.77,-1.15,1.39
-9.84,-1.17,1.24
-9.78,-1.14,1.14
-9.83,-1.12,1.30
-9.83,-1.09,1.33
-9.77,-1.15,1.31
-9.77,-1.18,1.29
-9.77,-1.15,1.22
-9.80,-1.21,1.27
-9.81,-1.12,1.20
-9.80,-1.09,1.19
-9.80,-1.10,1.28
-9.78,-1.10,1.18
-9.91,-1.19,1.25
-9.80,-1.09,1.15
-9.78,-1.13,1.39
-9.80,-1.06,1.03
-9.81,-1.10,1.29
-9.78,-1.06,1.26
-9.70,-1.11,1.30
-9.90,-1.03,1.36
-9.82,-1.18,1.07
-9.81,-1.23,1.15
-9.82,-1.15,1.35
-9.74,-1.15,1.26
-9.76,-1.16,1.24
-9.80,-1.18,1.30
-9.81,-1.21,1.41
-9.80,-1.14,1.30
-9.77,-1.14,1.16
-9.80,-1.20,1.26
-9.73,-1.15,1.26
-9.81,-1.17,1.40
-9.74,-1.08,1.17
-9.78,-1.11,1.32
-9.81,-1.18,1.24
-9.80,-1.12,1.30
-9.78,-1.16,1.16
-9.74,-1.16,1.20
-9.82,-1.18,1.25
-9.77,-1.14,1.22
-9.81,-1.15,1.21
-9.78,-1.17,1.26
-9.91,-1.16,1.06
-9.83,-1.06,1.62
-9.83,-1.14,1.36
-9.77,-1.12,1.32
-9.80,-1.14,1.16
-9.84,-1.12,1.29
-9.81,-1.10,1.26
-9.86,-1.16,1.20
-9.81,-1.14,1.30
-9.85,-1.11,1.29
-9.82,-1.10,1.36
-9.77,-1.15,1.42
-9.77,-1.17,1.30
-9.76,-1.18,1.22
-9.81,-1.11,1.32
-9.78,-1.06,1.26
-9.81,-1.12,1.26
-9.75,-1.16,1.31
-9.77,-1.09,1.21
-9.86,-1.12,1.32
-9.74,-1.09,1.34
-9.73,-1.09,1.23
-9.70,-1.05,1.31
-9.75,-1.07,1.44
-9.80,-1.10,1.26
-9.83,-1.10,1.39
-9.80,-1.16,1.32
-9.77,-1.15,1.21
-9.80,-1.07,1.31
-9.76,-1.11,1.27
-9.75,-1.06,1.25
-9.84,-1.09,1.27
-9.81,-1.16,1.30
-9.77,-1.14,1.25
-9.72,-1.20,1.15
-9.75,-1.09,1.37
-9.80,-1.17,1.44
-9.79,-1.15,1.28
-9.79,-1.07,1.30
-9.85,-1.16,1.42
-9.80,-1.19,1.26
-9.74,-1.10,1.18
-9.79,-1.18,1.23
-9.80,-1.13,1.41
-9.70,-1.09,1.25
-9.79,-1.13,1.32
-9.79,-1.10,1.36
-9.80,-1.17,1.26
-9.81,-1.16,1.34
-9.78,-1.13,1.17
-9.75,-1.14,1.40
-9.80,-1.16,1.30
-9.76,-1.14,1.34
-9.79,-1.14,1.34
-9.76,-1.17,1.33
-9.85,-1.09,1.30
-9.80,-1.05,1.32
-9.80,-1.08,0.99
-9.76,-1.22,1.60
-9.73,-1.11,1.25
-9.81,-1.17,1.51
-9.78,-1.01,1.35
-9.75,-1.11,1.25
-9.83,-1.03,1.45
-9.76,-0.98,1.28
-9.78,-1.07,1.50
-9.84,-1.06,1.49
-9.78,-1.05,1.37
-9.77,-1.05,1.37
-9.72,-1.07,1.32
-9.81,-1.11,1.25
-9.78,-1.08,1.31
-9.78,-1.08,1.39
-9.80,-1.13,1.37
-9.73,-1.11,1.45
-9.81,-1.07,1.29
-9.79,-1.07,1.35
-9.78,-1.20,1.20
-9.81,-1.12,1.31
-9.85,-1.09,1.36
-9.83,-1.10,1.39
-9.81,-1.13,1.28
-9.76,-1.09,1.38
-9.85,-1.14,1.27
-9.73,-1.16,1.22
-9.78,-1.09,1.30
-9.78,-1.11,1.31
-9.75,-1.15,1.29
-9.70,-1.14,1.22
-9.82,-1.12,1.38
-9.76,-1.13,1.32
-9.81,-1.14,1.36
-9.76,-1.14,1.19
-9.85,-1.12,1.22
-9.78,-1.18,1.28
-9.76,-1.08,1.27
-9.78,-1.13,1.31
-9.78,-1.08,1.24
-9.82,-1.17,1.38
-9.81,-1.16,1.20
-9.80,-1.14,1.30
-9.80,-1.15,1.33
-9.75,-1.14,1.20
-9.77,-1.17,1.37
-9.82,-1.20,1.48
-9.79,-1.11,1.30
-9.72,-1.14,1.28
-9.89,-1.25,1.44
-9.80,-1.10,1.46
-10.00,-0.91,1.43
-9.67,-1.23,1.20
-9.79,-1.03,1.42
-9.62,-1.37,1.13
-9.81,-1.13,1.57
-9.82,-1.07,1.38
-9.75,-1.21,1.31
-9.81,-1.25,1.32
-9.92,-1.07,1.16
-9.76,-1.17,1.37
-9.88,-1.16,1.50
-9.72,-1.21,1.45
-9.63,-1.06,1.49
-9.73,-1.21,1.36
-9.70,-1.08,1.38
-9.79,-1.04,1.42
-9.83,-1.12,1.35
-9.73,-1.11,1.32
-9.74,-1.11,1.46
-9.79,-1.06,1.37
-9.78,-1.09,1.25
-9.78,-1.13,1.41
-9.78,-1.09,1.20
-9.76,-1.12,1.39
-9.77,-1.15,1.31
-9.79,-1.12,1.37
-9.77,-1.11,1.28
-9.80,-1.15,1.32
-9.77,-1.11,1.32
-9.80,-1.21,1.32
-9.85,-1.08,1.35
-9.78,-1.08,1.23
-9.77,-1.11,1.33
-9.81,-1.11,1.40
-9.81,-1.13,1.31
-9.81,-1.15,1.28
-9.74,-1.06,1.23
-9.77,-1.14,1.21
-9.80,-1.17,1.31
-9.78,-1.18,1.30
-9.77,-1.14,1.29
-9.80,-1.14,1.30
-9.77,-1.08,1.17
-9.81,-1.17,1.31
-9.80,-1.08,1.42
-9.78,-1.14,1.31
-9.81,-1.14,1.36
-9.79,-1.13,1.31
-9.81,-1.19,1.39
-9.75,-1.10,1.22
-9.82,-1.14,1.27
-9.80,-1.12,1.33
-9.80,-1.12,1.31
-9.80,-1.14,1.27
-9.79,-1.10,1.28
-9.75,-1.12,1.31
-9.82,-1.09,1.28
-9.84,-1.11,1.27
-9.78,-1.13,1.32
-9.78,-1.12,1.29
-9.78,-1.14,1.32
-9.81,-1.09,1.32
-9.78,-1.14,1.33
-9.79,-1.10,1.27
-9.78,-1.11,1.25
-9.78,-1.13,1.30
-9.84,-1.17,1.32
-9.78,-1.18,1.32
-9.77,-1.13,1.23
-9.82,-1.13,1.23
-9.78,-1.15,1.31
-9.84,-1.17,1.35
-9.78,-1.13,1.47
-9.75,-1.16,1.18
-9.80,-1.15,1.28
-9.81,-1.13,1.39
-9.79,-1.09,1.24
-9.80,-1.12,1.39
-9.79,-1.16,1.37
-9.76,-1.13,1.31
-9.78,-1.13,1.25
-9.81,-1.13,1.36
-9.82,-1.12,1.35
-9.77,-1.14,1.22
-9.82,-1.10,1.30
-9.80,-1.11,1.26
-9.84,-1.07,1.23
-9.86,-1.20,1.33
-9.89,-1.60,1.09
-9.64,-2.51,2.51
-9.57,-2.69,3.03
-8.96,-3.08,4.36
-7.75,-2.25,6.63
-6.33,-2.46,8.48
-4.99,-0.85,10.64
-2.27,-0.52,9.10
0.46,0.06,7.95
2.63,-0.20,8.51
3.85,-0.51,7.65
5.23,-1.62,8.56
5.51,-0.79,7.32
6.03,-0.18,7.18
5.43,-0.68,6.22
4.38,-3.98,7.31
4.34,-7.34,4.96
3.55,-8.93,4.64
4.08,-7.26,4.76
4.56,-5.95,5.17
4.90,-3.92,6.37
5.09,-1.48,7.24
4.68,-0.44,7.33
4.23,0.60,9.26
1.53,0.88,6.76
-0.96,1.99,9.93
-3.85,3.18,10.71
-7.62,1.52,5.69
-8.76,0.14,7.90
-9.44,-0.50,5.52
-9.63,-0.49,5.82
-9.06,-0.31,7.10
-8.26,-0.15,6.93
-5.87,0.55,8.89
-3.21,0.90,7.43
-0.19,1.87,9.46
1.76,1.25,9.48
3.11,0.08,8.92
4.12,-0.49,5.95
4.94,-3.11,7.54
4.50,-3.96,7.18
3.32,-5.93,7.30
2.31,-7.70,6.56
1.98,-8.20,6.70
2.75,-6.93,5.86
3.37,-4.57,7.50
3.22,-2.35,6.54
2.95,-1.84,8.00
2.78,-0.00,10.17
1.65,1.51,9.45
-0.53,1.19,7.04
-1.98,2.13,10.25
-3.57,2.16,9.47
-4.81,2.48,10.12
-4.73,2.56,10.60
-4.18,2.12,10.02
-2.67,1.64,8.69
-1.32,1.23,8.95
0.60,0.88,8.66
1.88,0.12,10.12
2.94,-1.11,9.85
2.45,-1.79,8.24
0.17,-3.52,4.10
-2.74,-8.83,5.63
-4.44,-11.18,4.12
-4.43,-9.85,4.37
-3.51,-8.01,5.48
-1.75,-6.94,7.49
-0.24,-3.27,7.89
1.47,-0.30,9.41
1.47,1.08,10.13
1.14,0.66,9.70
1.19,0.53,9.31
0.49,-0.16,9.35
-0.70,-0.30,7.62
-3.03,-0.19,8.97
-4.20,0.75,8.77
-5.80,-0.05,9.43
-6.27,-0.49,10.44
-5.79,0.30,10.12
-4.75,1.16,9.21
-2.78,1.24,8.52
0.18,1.19,9.56
1.81,1.03,9.19
3.41,1.34,9.99
4.07,-0.98,6.67
5.06,-2.11,6.23
4.37,-4.52,4.69
2.61,-8.28,6.75
1.37,-10.32,3.73
2.06,-8.17,4.73
2.53,-7.28,5.72
2.97,-5.05,7.72
3.71,-2.15,6.88
3.20,-0.20,8.12
2.44,1.89,9.43
1.72,2.94,8.86
0.85,2.96,7.78
-1.67,2.99,7.76
-4.59,3.34,8.79
-5.22,2.92,9.29
-6.76,2.80,7.89
-6.86,2.60,8.57
-6.10,3.38,8.22
-4.41,3.39,7.74
-2.63,3.39,8.66
-0.45,3.07,8.71
0.86,2.23,8.98
2.73,1.44,9.81
3.54,0.46,8.06
4.86,-1.65,6.63
5.50,-2.58,6.04
4.50,-4.96,5.13
2.92,-6.87,1.21
1.91,-11.34,6.39
2.67,-7.09,5.57
3.82,-4.79,7.44
3.84,-3.37,7.33
4.19,-2.06,7.80
3.58,0.21,7.69
2.84,0.84,8.53
1.34,2.16,8.98
-1.98,2.19,8.19
-3.17,2.68,9.26
-5.26,1.61,8.42
-6.65,1.50,8.70
-6.89,-0.10,7.67
-7.03,-0.75,6.79
-6.57,-1.42,6.27
-6.58,-1.84,7.43
-6.47,-3.35,7.26
-6.48,-4.24,5.44
-8.07,-4.37,1.57
-8.85,-4.07,-1.95
-9.81,-5.02,1.57
-9.27,-4.81,2.04
-8.37,-3.79,3.98
-8.73,-2.47,7.95
-8.70,-1.30,7.86
-7.13,-2.73,6.74
-4.79,-3.01,7.40
-3.80,-4.02,7.29
-3.33,-5.93,6.05
-3.80,-6.94,5.72
-3.59,-7.21,7.40
-4.11,-6.10,5.67
-3.48,-6.53,7.66
-3.18,-5.87,6.22
-2.95,-6.26,7.67
-2.01,-5.51,6.76
-1.98,-4.76,7.50
-1.49,-4.33,8.61
-1.13,-3.77,9.04
-1.05,-2.64,8.51
-1.19,-1.76,8.91
-1.54,0.34,9.01
-2.19,1.19,9.39
-3.75,1.38,8.41
-4.60,2.32,8.83
-5.37,2.06,9.01
-5.72,2.09,8.75
-6.07,1.67,8.16
-4.66,1.21,9.42
-4.81,1.33,8.89
-2.91,-0.03,8.72
-2.06,-0.45,10.01
-1.58,-2.27,7.96
-0.92,-3.56,7.90
-1.24,-3.82,8.00
-2.31,-5.51,6.66
-2.94,-4.18,6.46
-3.65,-5.85,7.07
-4.14,-5.60,7.56
-4.46,-5.62,7.55
-4.27,-5.90,6.19
-4.08,-5.47,7.33
-2.86,-4.57,8.30
-2.23,-4.70,7.47
-1.58,-4.68,6.64
-1.62,-4.60,7.73
-1.12,-3.70,7.74
-1.31,-1.95,9.57
-1.12,-0.60,7.79
-2.55,0.27,8.23
-2.43,2.93,11.75
-4.21,1.35,8.01
-4.43,1.20,8.48
-5.20,0.37,8.12
-5.80,-0.22,7.97
-6.52,-0.80,7.23
-6.87,-1.12,6.71
-7.14,-2.16,6.68
-7.51,-1.87,5.59
-7.53,-2.44,5.88
-7.86,-1.10,5.01
-8.48,-1.40,4.88
-8.62,-1.30,4.24
-9.41,-1.89,3.78
-9.28,-0.87,4.15
-9.08,-1.04,4.43
-8.77,-1.28,4.05
-8.77,-1.28,5.05
-7.85,-1.43,6.56
-7.00,-0.45,6.56
-6.42,-1.07,7.41
-5.56,-1.21,7.44
-4.52,-2.08,9.18
-3.84,-2.05,8.57
-1.90,-2.27,8.56
-1.07,-2.04,8.50
0.00,-2.60,7.76
0.60,-3.27,8.12
0.44,-2.39,9.55
0.86,-1.72,10.63
1.01,-1.97,9.05
1.32,-0.95,7.77
1.19,-0.46,9.72
1.56,-0.73,9.62
1.31,-0.03,8.95
0.67,-0.59,9.51
0.03,0.72,9.19
-0.22,1.68,9.27
-0.86,1.99,8.37
-1.08,1.95,9.13
-1.57,2.69,9.81
-1.82,3.01,9.53
-1.29,2.54,9.29
-0.60,1.84,9.70
-0.23,1.36,8.98
0.50,1.09,9.51
1.00,0.62,9.36
0.56,-0.98,9.24
0.45,-2.37,8.84
0.32,-4.25,7.53
-0.91,-7.50,8.00
-2.01,-6.77,6.37
-1.56,-2.94,5.45
-2.51,-2.73,9.72
-2.68,-2.64,10.47
-3.64,-2.69,6.17
-5.28,-3.89,6.58
-6.86,-2.78,7.98
-8.06,-2.65,3.80
-10.72,-4.16,6.19
-9.69,-2.49,3.86
-9.86,-2.53,2.99
-8.61,-2.51,0.60
-9.92,-2.02,2.28
-8.90,-2.86,2.19
-9.62,-3.00,0.27
-9.06,-2.65,1.19
-9.55,-2.65,2.80
-9.39,-2.05,3.65
-8.76,-1.23,5.78
-7.18,-1.73,7.31
-4.91,-1.26,8.55
-3.26,-1.31,9.02
-1.65,-0.68,8.72
0.14,-0.32,8.55
0.71,-1.09,7.82
0.15,-0.63,7.44
-1.39,-1.23,9.92
-3.62,-0.98,7.94
-5.29,-1.60,8.71
-6.70,-1.66,7.78
-8.85,-1.98,6.10
-9.30,-0.92,4.54
-9.39,-2.30,3.67
-9.57,-2.26,2.47
-9.44,-2.47,1.12
-8.94,-4.76,3.32
-10.80,-3.56,2.08
-9.79,-3.62,0.93
-7.21,-5.32,3.83
-4.89,-5.99,4.82
-4.01,-4.11,6.96
-2.92,-4.37,9.12
-2.91,-3.32,7.24
-3.39,-3.30,9.24
-3.74,-1.77,8.68
-3.62,-3.58,8.05
-5.58,-2.35,5.26
-7.81,-6.56,8.12
-7.36,-4.43,5.13
-9.10,-2.27,1.33
-9.56,-3.33,1.73
-9.63,-3.76,1.90
-9.98,-3.11,-0.07
-9.35,-4.14,1.33
-8.64,-5.28,2.84
-7.51,-4.30,2.25
-7.39,-4.94,4.45
-5.52,-4.54,6.98
-6.44,-3.42,6.06
-6.05,-2.60,6.50
-6.55,-2.33,6.87
-7.61,-2.15,5.59
-8.59,-3.30,5.38
-8.46,-3.26,5.28
-9.51,-1.80,0.86
-9.90,-1.76,2.14
-9.73,-1.73,0.97
-9.62,-2.18,1.30
-9.66,-2.31,1.25
-9.64,-1.74,1.44
-9.67,-1.83,1.77
-10.05,-1.81,2.25
-9.68,-1.70,1.18
-9.09,-1.93,2.58
-9.66,-1.43,2.55
-9.48,-1.62,3.22
-8.87,-1.67,3.44
-9.49,-1.45,4.17
-9.30,-1.08,2.92
-9.49,-1.10,2.59
-9.36,-1.38,3.11
-9.24,-1.61,3.04
-9.23,-1.02,3.09
-9.64,-0.94,2.91
-9.71,-1.24,2.54
-9.47,-1.50,2.03
-9.56,-0.85,2.17
-9.71,-1.17,1.60
-9.47,-1.31,2.39
-9.48,-1.39,2.07
-9.53,-1.38,2.15
-9.54,-1.28,2.00
-9.54,-1.33,2.51
-9.46,-1.38,3.36
-9.25,-0.96,2.97
-9.15,-0.91,3.69
-8.80,-0.91,4.22
-8.51,-0.52,5.05
-8.46,-0.58,4.97
-7.64,-0.54,6.47
-6.64,-0.83,8.30
-6.37,-1.36,6.51
-5.73,-3.49,7.82
-4.90,-4.33,4.88
-5.53,-5.30,6.99
-4.40,-4.09,7.21
-3.57,-3.65,7.64
-3.27,-4.71,7.87
-2.83,-3.64,7.27
-1.51,-2.74,8.71
-1.09,-1.85,9.33
-1.44,-1.07,8.93
