mX,mY,mZ 
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
