gX,gY,gZ 
29.05,-26.31,14.40
31.49,130.31,114.38
-52.12,92.53,51.03
-80.32,-12.27,-71.78
-25.57,-105.90,-80.8
49.38,-144.10,-7.08
45.17,-70.68,-5.25
-20.08,31.80,65.67
11.84,84.17,121.09
-67.63,117.80,69.21
5.13,-38.39,-36.68
-75.44,-119.14,-118.
-13.67,-130.55,-41.3
50.84,-57.98,-25.02
7.51,53.96,17.94
-16.66,120.06,104.61
-26.43,93.99,74.40
-6.16,26.37,16.97
30.64,-81.18,-51.64
-18.31,-153.99,-90.3
22.22,-95.03,-6.35
44.92,-14.95,-8.42
11.29,56.03,73.43
6.23,105.71,143.37
-43.52,76.35,33.75
-2.01,-35.95,-21.73
-99.12,-59.94,-108.8
-24.66,-119.38,-59.1
56.46,-50.78,15.38
9.52,72.33,29.24
28.08,34.55,65.86
7.08,82.82,100.46
-37.84,106.75,85.14
-32.90,-26.25,-18.25
-187.74,-52.73,-129.
-75.38,-98.39,-87.71
35.83,-113.46,23.80
38.27,-14.10,7.63
95.58,-11.84,18.19
-30.94,38.45,47.61
-3.42,89.72,109.92
65.31,46.94,110.29
-93.57,47.00,31.92
-125.06,-47.42,-81.9
-46.94,6.41,-48.34
101.38,29.36,25.94
142.64,-2.69,63.90
24.96,-22.46,6.71
26.43,-45.96,16.72
95.40,-85.75,-8.79
97.53,-75.68,-30.15
20.08,-22.28,-0.37
-43.76,28.14,35.83
-17.70,31.31,-0.43
13.06,1.10,-15.81
13.61,-14.59,-8.91
16.54,-17.88,4.76
11.05,-13.55,7.08
3.11,1.04,5.31
1.59,2.20,-0.73
-5.49,3.60,-2.56
-49.13,28.99,-7.81
-14.28,11.47,2.44
-59.27,28.02,-28.26
-120.12,29.30,-153.1
-140.08,-47.67,-245.
124.76,-239.07,-52.7
-2.01,91.31,-54.14
-93.75,76.05,-77.33
97.66,-184.81,-13.24
25.39,163.21,-20.63
-104.55,19.04,-30.03
180.54,-173.03,-51.0
-44.13,154.60,6.35
-136.90,32.47,-15.38
165.16,-207.15,-28.5
-124.45,225.71,-69.2
-236.82,107.54,-55.6
159.61,-184.75,-32.3
-79.77,131.16,21.85
-91.31,83.13,-37.78
245.24,-175.05,-17.0
-156.62,118.71,13.55
-182.31,87.34,-41.69
200.32,-163.94,-32.9
-69.58,95.89,-0.98
-198.55,125.67,-19.5
209.11,-200.62,6.41
-21.24,133.79,-3.66
-287.66,180.36,-72.2
273.86,-228.76,-0.31
6.59,14.47,20.39
-213.68,225.16,-36.5
4.88,-94.30,34.30
128.60,-167.05,-47.5
-107.42,94.79,46.39
45.04,-86.06,63.05
172.73,-52.86,-47.67
-57.13,159.61,80.87
-123.54,28.63,-28.32
64.58,-131.29,16.78
-73.24,105.04,61.04
-22.28,211.43,166.81
125.73,118.29,293.33
17.76,19.90,2.38
132.08,-40.95,-8.18
89.78,-63.54,-72.69
-36.87,-42.30,5.31
-14.59,-28.38,17.27
-59.14,-18.68,-34.42
-0.06,30.27,-3.11
-1.83,10.80,-16.78
-15.75,4.15,1.71
-12.33,12.51,11.05
18.68,-7.32,-4.52
5.62,-4.27,-12.94
-17.64,10.31,23.93
26.73,-6.04,-12.27
7.75,4.94,-2.69
-9.77,19.10,10.62
-11.41,2.81,5.25
-11.78,-9.89,12.15
2.32,1.10,3.30
68.36,-6.10,-9.16
37.17,11.11,-31.43
4.46,14.34,-1.16
-72.57,23.32,3.42
-229.37,91.61,-3.36
-5.62,9.70,-32.47
34.06,11.90,-47.42
175.11,-41.32,-12.82
95.34,6.23,-7.45
-11.90,21.30,6.47
-47.42,32.35,-14.40
-146.97,60.67,-116.5
-116.27,41.14,-111.0
-102.54,19.17,-89.78
8.36,-106.57,-88.32
-111.02,40.41,-29.85
50.42,117.31,90.88
-10.62,165.71,131.10
17.58,74.65,87.59
-13.06,-68.18,-72.51
39.86,-125.24,-75.68
9.22,-117.86,-61.58
-69.21,147.28,-13.00
10.74,119.87,138.55
14.47,81.42,79.90
-31.98,-10.68,-47.91
57.56,-117.43,-37.90
-4.39,-123.11,-114.9
-33.39,149.96,21.30
37.54,94.12,146.55
-52.25,62.68,144.17
-15.62,-6.71,-5.25
46.20,-56.76,-100.22
58.17,-128.05,-104.8
-22.40,-53.47,-61.65
38.09,96.80,142.27
-91.92,70.43,139.04
0.24,-3.60,-23.32
53.22,-68.85,-81.24
37.29,-123.05,-158.2
-7.63,90.33,-4.09
92.04,67.38,167.24
-46.88,35.40,136.47
-68.97,-9.40,21.91
-16.91,2.14,-129.64
112.06,-124.76,-142.
11.66,-122.38,-115.7
0.67,108.95,37.54
-60.61,104.00,182.74
-32.53,-15.26,118.23
-47.55,2.93,-136.60
125.00,-138.37,-103.
-40.59,-103.64,-111.
106.57,69.64,164.31
-23.19,86.24,175.29
-62.50,13.31,-71.84
85.14,-98.94,-124.76
-79.71,-67.38,-98.51
69.09,80.51,85.33
-23.80,75.50,161.80
-100.89,80.32,70.25
-0.98,-6.04,-36.44
43.82,-107.30,-156.1
-25.45,-123.84,-36.8
78.86,108.46,198.73
-13.49,58.47,121.34
-72.14,18.55,-84.17
81.05,-91.31,-113.10
-50.48,-62.26,-55.42
59.57,76.54,142.21
-68.73,76.97,179.26
-11.29,-46.51,159.79
-46.57,8.30,-134.34
110.11,-117.68,-103.
-106.75,-83.80,-104.
36.32,71.72,191.89
-53.96,82.58,126.95
-73.30,17.88,-87.40
94.85,-133.85,-106.3
15.62,-130.98,-89.72
31.49,108.83,74.10
10.25,80.44,159.42
-47.67,34.18,76.90
-54.26,-3.72,-103.09
21.24,-106.81,-146.1
17.52,-132.39,-110.9
-10.74,103.70,23.93
67.75,73.18,153.87
90.27,-37.23,170.47
53.59,-98.63,42.72
43.88,-59.63,5.37
55.42,-116.39,1.46
27.65,-55.36,15.38
-0.73,42.72,-3.91
1.10,-34.67,-5.43
-6.16,-28.87,12.82
-7.69,35.77,-2.44
10.74,21.18,-20.57
-31.68,13.24,-0.92
41.32,-39.37,21.85
104.74,-18.25,-15.93
40.83,-15.62,33.75
-65.43,23.25,-11.72
-156.43,73.79,-57.25
-1.40,3.97,26.49
75.13,-50.90,67.08
-84.23,29.17,-55.18
-34.79,-7.39,-5.62
22.40,-6.84,19.41
24.05,-1.77,-5.68
11.23,-10.56,-3.72
-0.06,-15.99,8.06
8.85,-3.54,2.99
3.54,4.94,-3.60
5.43,4.15,-2.26
1.28,-0.43,0.79
1.95,-2.62,2.38
-2.69,0.61,0.37
12.27,-5.43,5.92
13.06,-8.61,7.69
17.40,-10.56,7.26
6.71,-4.76,2.14
-0.12,-0.92,-0.55
-9.89,6.41,-7.81
-2.08,0.73,-1.16
4.76,-3.66,1.10
2.87,-1.28,3.11
1.10,-0.73,-0.92
3.91,-2.93,2.75
1.10,2.75,0.85
-0.98,-0.79,-0.43
2.44,-2.38,0.24
2.56,-1.40,-0.18
1.46,-1.04,-1.10
-1.83,1.59,-1.22
0.31,0.00,-0.06
0.24,0.98,-0.73
1.53,-0.18,0.61
-0.85,0.92,-0.18
-1.10,2.38,-1.10
-0.55,1.28,-0.18
-2.08,1.89,-1.59
-0.73,1.46,-0.67
-0.92,3.60,0.37
0.06,2.08,0.18
-0.73,1.71,-3.66
6.47,2.26,1.71
-0.31,3.54,-0.18
3.78,-0.73,0.06
2.20,0.37,1.40
1.53,0.61,4.09
2.93,-1.22,3.17
1.95,-0.98,1.71
-0.61,2.38,1.10
-0.79,0.79,0.00
-1.59,2.08,-0.73
-4.27,2.81,-2.08
-3.11,1.53,-1.46
-0.92,0.43,-0.18
-0.31,-0.31,0.55
0.49,0.49,0.67
0.37,-1.22,0.61
0.18,0.49,0.06
0.12,-0.18,-0.06
-0.67,0.98,-0.43
0.24,0.18,-0.55
0.43,0.12,0.06
0.24,-0.06,-0.67
-3.36,2.81,-2.26
-1.22,0.73,-1.40
3.66,-1.22,1.22
2.50,-3.36,-0.49
-0.49,-0.67,-1.34
-0.49,-0.43,-0.49
0.00,-0.55,0.49
0.18,-0.92,0.73
0.43,-0.12,0.55
2.01,-1.10,1.65
-0.79,1.10,-0.24
2.32,-0.98,1.28
0.18,1.10,-0.06
-0.98,1.65,-1.28
2.20,0.43,0.98
0.24,0.85,-0.37
2.08,-0.24,0.37
-0.55,0.79,-1.40
0.55,-0.37,-0.18
1.40,-0.12,0.92
1.28,0.73,0.06
0.31,0.43,-0.31
-0.37,0.92,-0.49
-0.55,1.16,-0.18
0.06,0.18,-0.85
-0.24,0.37,-0.67
-0.61,0.73,-0.92
0.85,-1.16,0.61
0.73,0.43,0.18
-0.61,0.98,-0.92
0.00,0.67,-0.49
1.10,0.55,0.18
0.06,0.43,-0.06
0.73,-0.31,0.24
0.55,-0.31,0.00
0.85,0.92,0.49
0.61,0.98,0.24
1.34,-1.34,0.55
-0.18,0.24,-0.18
1.10,0.31,0.24
-0.43,0.49,-0.73
1.22,-0.79,0.49
1.16,-0.67,0.61
0.67,0.18,-0.24
0.67,0.43,0.24
1.53,-0.55,0.98
0.61,0.18,0.73
0.79,0.12,0.92
0.73,-0.24,0.31
-0.18,0.73,-0.31
0.67,-0.12,0.31
0.24,1.04,-0.18
-0.12,-0.12,-0.73
-0.18,0.49,-0.43
1.28,0.12,0.24
-0.73,1.28,-0.55
-0.12,0.37,-0.18
0.55,0.06,0.18
-1.10,0.85,-0.85
1.16,-0.49,0.00
0.31,0.37,0.31
0.49,0.12,-0.18
0.85,0.00,0.61
1.16,-0.37,0.18
-0.12,0.73,0.43
-0.73,0.67,-0.24
-0.37,0.43,-0.67
-0.55,0.92,-0.61
-0.12,0.79,15.44
0.43,0.00,0.06
1.34,-0.12,0.73
0.67,-0.18,0.12
0.06,1.04,-0.37
1.16,-0.49,0.37
1.53,-0.61,1.04
0.31,-0.12,-0.31
0.67,0.00,0.06
1.10,-0.43,0.85
0.00,0.67,-0.12
-0.49,0.55,0.00
-0.12,-0.79,-0.18
-0.67,0.31,-0.43
0.55,-0.31,0.06
0.92,-0.43,0.31
1.04,-0.73,0.24
1.10,-0.24,0.61
1.28,-0.55,0.43
1.04,-0.73,0.37
-0.12,0.55,0.12
1.22,-0.67,0.06
0.73,-0.37,0.31
1.04,0.12,0.55
-0.61,0.12,-0.37
1.16,-0.85,0.43
-0.06,0.24,0.12
-0.12,0.12,-0.37
0.06,0.06,-0.55
0.00,0.92,-0.73
0.00,0.98,-0.73
0.98,-0.49,0.06
0.37,0.24,-0.06
1.59,-0.67,0.98
0.98,-1.16,-0.31
1.04,-0.43,0.43
0.37,-0.31,0.06
0.55,-0.06,0.12
0.12,0.43,0.06
0.79,-0.37,0.06
0.43,0.67,0.12
1.16,-0.49,0.43
1.34,-0.18,0.06
-0.24,0.06,-0.12
0.79,-0.24,0.31
0.49,-0.12,0.43
0.55,-0.37,-0.24
-0.24,0.79,-0.06
1.89,1.04,0.24
