aX,aY,aZ 
-2.69,8.45,3.97
-2.58,9.04,3.47
-2.68,8.47,3.55
-2.49,8.61,3.47
-2.60,8.78,3.47
-3.12,8.01,4.35
-3.56,5.65,3.86
-5.55,6.00,3.23
-7.70,6.37,3.07
-8.20,5.60,2.97
-8.70,4.24,2.64
-9.40,2.73,1.76
-9.81,1.80,1.16
-9.53,1.16,0.72
-9.51,1.29,0.68
-9.67,1.01,0.55
-9.54,0.72,0.08
-9.62,1.01,0.23
-9.72,0.72,0.23
-9.57,1.24,0.21
-9.61,1.01,0.39
-9.61,1.02,0.30
-9.51,0.94,0.28
-9.55,1.19,0.45
-9.46,0.84,0.35
-9.57,1.05,0.34
-9.50,0.95,0.31
-9.58,1.09,0.32
-9.58,0.94,0.29
-9.59,1.00,0.35
-9.57,1.08,0.30
-9.53,1.09,0.32
-9.51,0.95,0.24
-9.48,1.00,0.35
-9.53,1.00,0.37
-9.58,1.17,0.31
-9.55,1.03,0.33
-9.54,0.97,0.22
-9.56,1.01,0.32
-9.55,1.05,0.39
-9.65,1.03,0.32
-9.55,0.96,0.30
-9.48,0.94,0.30
-9.59,1.08,0.35
-9.57,1.03,0.31
-9.52,1.04,0.30
-9.59,1.11,0.34
-9.53,0.94,0.32
-9.59,0.96,0.28
-9.52,0.91,0.38
-9.66,1.08,0.33
-9.58,0.95,0.39
-9.54,0.36,0.13
-9.76,1.28,1.07
-9.61,0.57,1.56
-9.44,0.91,2.21
-9.09,1.47,3.59
-8.20,2.22,4.72
-6.77,3.00,5.49
-5.88,6.20,6.38
-3.87,6.48,5.91
-2.69,6.64,6.09
-0.80,6.72,6.23
-0.49,5.87,5.55
-0.31,7.13,6.20
-0.62,7.45,6.46
0.30,8.68,5.65
0.58,8.73,5.34
-0.14,7.92,5.49
0.08,7.71,5.44
0.18,7.24,5.77
0.56,7.74,5.78
0.05,7.61,5.36
-0.24,7.71,5.49
-0.06,6.79,5.58
-0.05,8.34,5.06
-0.20,9.14,4.22
-0.66,9.38,3.42
-0.69,9.65,3.21
-1.17,9.25,3.91
-1.02,9.10,3.08
-0.96,9.41,2.85
-1.09,8.92,2.52
-0.87,9.53,2.35
-1.59,8.58,1.42
-2.07,9.93,0.54
-3.61,9.32,0.30
-5.16,8.84,0.24
-6.34,9.14,-1.07
-6.47,9.06,-0.92
-6.29,7.43,-1.13
-6.35,7.43,-1.16
-6.30,7.52,-0.91
-6.58,7.73,-0.68
-6.32,8.46,-0.33
-6.15,8.67,0.59
-5.24,8.37,1.50
-4.04,9.49,1.92
-2.69,9.62,2.81
-1.00,8.84,2.90
0.84,7.86,3.89
0.59,4.89,7.74
1.70,5.03,6.80
2.30,6.42,3.88
1.90,8.61,2.56
1.65,11.77,1.33
0.94,10.41,-0.80
0.23,9.53,-1.55
0.11,10.88,-2.74
-0.32,11.22,-2.73
-0.10,10.79,-2.35
0.39,10.44,-1.71
1.20,10.80,-0.28
2.32,9.56,0.76
2.79,7.86,3.06
3.25,7.62,4.60
3.46,6.82,5.66
3.44,5.85,6.79
2.92,4.41,7.63
2.90,4.75,7.29
2.67,6.35,6.40
2.77,7.85,5.16
2.86,7.81,2.77
2.53,9.99,2.18
2.26,9.73,0.81
1.70,9.70,-0.45
0.37,10.81,-0.90
-0.44,10.34,-2.02
-0.45,10.45,-2.88
-0.20,10.91,-2.48
0.49,10.49,-1.25
1.85,10.88,0.22
3.15,8.13,2.15
3.99,6.67,4.09
4.13,6.63,5.22
3.73,5.89,7.17
3.32,3.77,7.88
3.40,4.01,7.21
2.89,7.07,5.61
3.15,8.65,3.57
3.04,9.30,1.59
2.48,9.91,0.26
1.68,11.27,-0.07
-0.15,8.76,-0.78
-0.26,11.16,-2.06
-1.09,11.25,-2.38
-0.95,11.08,-2.04
-0.15,10.18,-1.58
0.79,10.20,-0.85
1.75,9.78,0.30
2.65,8.61,2.67
3.02,7.16,5.08
2.77,5.14,6.40
2.75,5.50,6.93
2.01,6.01,6.23
0.35,3.83,4.74
-6.18,4.75,6.77
-8.93,4.46,7.10
-8.74,2.40,6.21
-8.46,0.39,3.98
-8.61,1.07,2.61
-9.15,-0.55,1.28
-10.07,-1.09,1.69
-9.63,1.68,1.41
-9.50,-0.72,-0.64
-9.59,0.45,0.69
-9.64,0.78,0.77
-9.52,0.91,0.33
-9.57,0.87,0.50
-9.61,0.71,0.39
-9.54,0.77,0.52
-9.59,0.84,0.35
-9.52,0.75,0.38
-9.62,0.80,0.43
-9.60,0.74,0.47
-9.58,0.95,0.46
-9.56,0.88,0.38
-9.58,0.75,0.45
-9.52,0.90,0.43
-9.48,0.85,0.45
-9.56,0.80,0.40
-9.59,0.81,0.46
-9.56,0.81,0.51
-9.49,0.78,0.47
-9.57,0.79,0.49
-9.58,0.81,0.51
-9.54,0.78,0.44
-9.54,0.70,0.43
-9.55,0.73,0.36
-9.59,0.68,0.41
-9.56,0.69,0.51
-9.57,0.69,0.43
-9.54,0.79,0.40
-9.57,0.66,0.44
-9.59,0.75,0.36
-9.63,0.71,0.40
-9.58,0.78,0.28
-9.58,0.76,0.39
-9.55,0.73,0.37
-9.45,0.72,0.47
-9.60,0.74,0.41
-9.57,0.76,0.47
-9.55,0.70,0.45
-9.52,0.76,0.49
-9.52,0.72,0.49
-9.58,0.73,0.34
-9.53,0.77,0.46
-9.53,0.70,0.45
-9.64,0.75,0.42
-9.55,0.69,0.37
-9.55,0.74,0.48
-9.57,0.73,0.45
-9.55,0.74,0.48
-9.57,0.74,0.46
-9.54,0.79,0.52
-9.54,0.77,0.47
-9.55,0.72,0.40
-9.57,0.72,0.44
-9.59,0.69,0.28
-9.54,0.70,0.36
-9.51,0.76,-0.02
-9.62,-0.11,-0.51
-9.64,0.45,0.14
-9.61,0.61,0.05
-9.63,0.57,0.10
-9.54,0.52,0.09
-9.64,0.53,0.08
-9.58,0.58,0.04
-9.68,0.52,0.10
-9.62,0.72,0.09
-9.54,0.43,0.15
-9.60,0.55,0.13
-9.59,0.62,0.09
-9.61,0.50,0.11
-9.61,0.46,0.11
-9.59,0.52,0.09
-9.63,0.56,0.15
-9.62,0.43,0.18
-9.56,0.68,0.07
-9.58,0.68,0.06
-9.55,0.55,-0.00
-9.51,0.53,0.06
-9.56,0.67,0.05
-9.64,0.47,0.19
-9.66,0.63,0.08
-9.56,0.51,0.18
-9.68,0.48,0.12
-9.66,0.62,0.12
-9.66,0.53,0.15
-9.58,0.68,0.06
-9.65,0.64,0.04
-9.55,0.39,0.14
-9.56,0.53,0.12
-9.61,0.57,0.21
-9.52,0.40,0.12
-9.53,0.41,0.19
-9.63,0.49,0.13
-9.66,0.61,0.14
-9.62,0.36,0.13
-9.66,0.59,0.08
-9.62,0.57,0.15
-9.63,0.57,0.21
-9.66,0.67,0.11
-9.62,0.64,0.11
-9.65,0.65,0.16
-9.60,0.58,0.20
