mX,mY,mZ 
27.69,-2.80,-0.29
30.96,-1.37,0.05
33.23,0.27,-4.50
30.71,-0.85,-7.40
22.84,-5.22,-1.81
17.75,-6.31,-2.43
17.20,-7.14,-2.37
16.60,-7.30,-6.30
20.02,-6.20,1.15
24.30,-4.19,4.20
29.28,-1.87,4.86
31.46,-0.31,-1.06
33.34,0.95,-0.60
32.90,1.83,-9.69
25.17,-3.08,-5.37
17.16,-6.42,-3.34
12.33,-7.73,4.55
7.26,-7.64,2.86
5.04,-7.84,1.67
4.03,-6.13,-2.55
5.18,-6.65,1.72
7.54,-6.70,-0.52
9.64,-7.03,-5.76
13.31,-7.23,-4.58
20.50,-5.71,-3.78
24.38,-3.76,-2.32
24.39,-3.27,-3.55
21.74,-4.94,1.87
13.12,-6.38,6.01
4.59,-4.87,11.63
-13.62,1.83,12.34
-26.06,12.81,3.32
-29.63,21.51,-11.27
-29.00,16.39,-4.06
-23.95,10.75,5.11
-15.20,5.09,16.48
-20.97,8.59,10.86
-28.81,16.96,2.21
-27.60,15.37,6.43
-25.78,12.95,10.13
-16.74,7.06,16.09
-13.46,4.92,16.35
-19.20,6.93,11.02
-28.99,16.77,-0.67
-30.24,17.82,-4.36
-23.66,8.63,4.59
-11.69,3.63,15.88
-8.02,1.43,17.18
-10.38,3.09,18.20
-19.70,6.96,12.62
-32.65,23.89,-4.11
-32.37,26.01,-9.61
-27.25,13.85,3.06
-15.60,8.28,19.04
-11.05,4.68,19.57
-11.67,3.42,16.00
-15.86,5.44,14.26
-27.71,14.17,2.40
-32.41,24.62,-7.80
-31.07,21.74,-6.35
-24.39,11.45,7.67
-14.05,5.83,19.01
-12.52,4.61,18.31
-15.26,3.99,13.75
-28.39,17.29,4.31
-32.36,23.06,-2.42
-32.06,24.34,-6.25
-27.32,13.77,6.18
-21.66,10.23,13.13
-15.12,7.30,19.23
-15.62,6.77,16.31
-19.36,7.13,11.25
-30.63,21.86,-5.54
-31.73,30.54,-12.19
-30.83,31.09,-15.87
-28.49,15.99,-3.74
-25.90,11.28,4.75
-17.65,8.59,18.79
-12.79,5.73,19.91
-13.89,4.08,14.87
-17.03,4.80,12.67
-26.98,14.29,3.69
-31.21,22.45,-3.48
-33.48,31.90,-8.96
-33.23,25.79,-5.08
-29.47,16.83,1.12
-28.11,15.73,-2.67
-31.97,25.76,-10.31
-32.21,30.32,-11.21
-33.58,31.63,-8.78
-34.61,32.41,-1.45
-33.46,29.85,4.53
-31.90,25.23,9.44
-33.07,28.94,8.67
-34.86,33.26,2.98
-33.97,31.51,1.72
-33.94,30.25,2.92
-33.28,29.10,4.64
-33.91,30.41,5.51
-33.48,29.94,6.25
-33.85,30.83,6.82
-33.98,30.07,5.54
-34.12,30.47,3.82
-33.81,30.27,2.39
-34.16,30.03,1.88
-30.36,18.21,0.76
-26.61,12.02,2.86
-0.24,2.11,22.07
8.73,-5.75,7.79
9.27,-1.50,19.27
17.29,-1.39,18.14
15.34,-5.15,0.71
0.83,-4.38,11.69
5.27,-7.73,7.25
7.70,-8.63,-4.19
5.40,-7.46,6.86
7.46,-7.87,5.00
4.92,-5.63,3.37
2.42,-7.51,5.59
7.02,-7.73,10.08
3.98,-7.12,0.66
1.71,-4.59,13.73
4.10,-6.60,5.90
0.85,-4.69,-3.53
-0.85,-4.96,7.46
2.93,-7.29,4.69
4.58,-7.39,-4.22
0.92,-4.42,11.32
4.03,-5.10,11.96
3.41,-6.25,-0.65
2.29,-5.15,7.14
6.99,-8.01,6.76
10.01,-8.58,-5.49
8.26,-8.69,-2.11
8.67,-4.98,13.76
8.76,-8.04,-1.26
6.41,-7.62,5.69
3.28,-1.00,19.65
9.90,-8.61,4.09
5.79,-8.17,-1.29
4.81,-7.30,5.33
5.21,-7.71,2.04
1.25,-6.85,4.87
-11.66,-2.15,-1.01
-23.18,18.31,-19.14
-28.45,40.94,-21.72
-27.78,37.00,-21.64
-32.62,39.89,-12.93
-33.52,34.81,-5.85
-34.19,38.21,-3.12
-34.99,39.05,-1.43
-34.73,33.78,-1.03
-34.35,34.28,-1.98
-34.70,32.68,-1.93
-35.01,33.97,-2.87
-33.90,33.36,-4.02
-34.90,32.58,-3.23
-34.74,32.84,-2.54
-34.14,34.09,-2.72
-34.03,32.48,-2.84
-33.37,32.90,-5.27
-33.74,33.36,-4.57
-34.20,34.25,-5.24
-34.30,34.75,-4.27
-34.28,35.14,-4.36
-33.85,33.25,-3.91
-33.53,32.14,-6.27
-33.78,31.62,-8.39
-32.68,28.64,-9.91
-29.57,22.25,-10.77
-28.21,19.02,-11.22
-24.93,17.83,-15.09
-27.69,27.53,-18.49
-28.81,29.77,-18.99
-27.45,28.53,-20.26
-22.09,17.37,-21.19
-13.61,4.27,-16.43
0.63,-6.30,-4.72
10.38,-7.64,1.46
12.85,-6.69,-1.09
10.07,-5.46,6.14
-4.96,-3.86,-4.50
-10.94,-1.01,-7.84
-11.40,-0.26,-8.45
-2.17,-5.63,-3.91
4.32,-7.15,-2.64
8.15,-7.09,2.98
-5.18,-4.74,-2.11
-13.93,0.66,-7.54
-14.26,1.82,-8.57
-8.02,-2.97,-3.59
7.60,-7.98,-2.53
9.30,-7.69,-2.51
-1.53,-4.80,-10.28
-14.47,1.45,-8.56
-20.17,5.85,-7.09
-12.15,0.77,-7.24
-4.02,-3.53,-9.63
2.32,-5.86,-6.20
-0.22,-5.76,-3.56
-16.67,2.89,-3.80
-22.00,6.46,-0.40
-18.35,3.06,0.39
-1.17,-5.79,0.82
3.00,-6.23,-3.25
-3.89,-3.78,-11.65
-17.00,4.91,-13.83
-22.13,7.86,-9.52
-20.74,6.27,-6.26
-4.96,-3.26,-7.17
3.76,-4.86,-11.16
10.28,-7.39,-5.51
-5.66,-2.33,-11.56
-15.95,4.00,-9.97
-14.70,2.23,-8.46
-1.00,-4.14,-9.08
5.11,-3.55,-12.04
6.20,-6.63,-9.25
-6.84,-1.23,-13.96
-19.24,6.96,-12.04
-9.42,1.59,-13.22
-0.60,-2.44,-11.99
3.50,-5.96,-8.57
-9.72,1.01,-14.22
-13.18,3.02,-14.67
-11.67,1.27,-11.93
-2.20,-2.56,-13.78
3.54,-4.36,-12.74
0.23,-4.57,-9.45
-14.18,3.87,-13.95
-13.95,3.48,-13.43
-4.86,-0.62,-13.61
1.66,-3.22,-13.51
4.08,-6.37,-9.11
-7.47,-0.66,-12.94
-23.65,10.45,-10.05
-18.74,5.66,-8.81
-5.29,-0.54,-15.08
0.81,-3.05,-13.70
-4.16,-2.39,-13.72
-13.60,3.69,-15.08
-15.72,4.99,-12.92
-7.01,-1.73,-10.25
-0.71,-2.99,-11.33
3.88,-5.47,-6.29
-7.70,1.01,-17.10
-15.98,8.68,-19.70
-15.38,6.51,-17.90
-8.68,0.32,-12.79
1.45,-3.81,-11.96
4.36,-6.05,-5.99
-3.83,-2.83,-12.96
-16.75,9.18,-20.36
-26.42,21.70,-19.49
-31.88,26.51,-12.16
-33.02,25.83,-2.56
-34.81,28.23,1.01
-34.79,30.69,3.19
-33.84,28.66,0.89
-34.22,28.58,4.19
-34.23,29.39,5.19
-34.12,28.54,1.15
-33.58,26.55,-0.49
-34.12,28.49,1.23
-33.09,26.54,4.00
-33.30,27.32,3.28
-33.67,27.55,2.53
-33.50,26.67,0.79
-32.64,24.55,-0.87
-33.95,30.81,1.15
-34.47,30.93,1.54
-32.85,26.72,2.45
-34.02,28.12,3.36
-33.97,28.20,2.73
-34.29,27.98,3.33
-33.91,26.93,2.69
-33.97,26.77,4.87
-34.41,27.44,4.88
-33.30,26.88,3.65
-33.58,26.64,2.73
-33.86,26.35,2.98
-33.78,27.27,3.71
-34.28,27.51,2.88
-33.69,27.54,4.92
-34.12,28.21,4.97
-34.29,28.93,5.82
-34.01,29.19,5.59
-34.24,28.65,5.63
-34.01,28.28,6.08
-34.47,28.53,5.52
-34.23,28.74,6.01
-33.92,29.08,4.44
-34.13,28.60,6.45
-33.76,28.97,6.13
-33.52,29.10,4.54
-33.76,29.08,6.18
-33.96,28.63,6.48
-33.91,28.38,6.60
-34.41,28.09,5.44
-33.95,27.76,6.24
-33.75,28.20,6.53
-33.40,28.10,6.48
-34.34,29.20,6.04
-33.63,28.17,6.58
-34.02,28.16,5.63
-34.27,28.39,5.57
-34.13,28.22,4.98
-34.57,27.87,5.48
-34.03,28.42,4.54
-34.12,27.97,5.05
-34.20,28.00,3.60
-33.53,27.44,4.55
-33.94,27.82,3.59
-34.22,27.69,3.96
-33.63,28.11,3.91
-33.92,28.58,3.43
-33.52,28.48,4.32
-34.40,29.24,2.93
-34.17,28.65,2.94
-34.35,29.05,2.73
-34.07,29.42,3.12
-34.24,29.03,2.62
-34.13,28.77,3.19
-34.13,28.55,3.27
-34.72,28.71,3.61
-34.06,28.94,3.71
-34.14,29.49,3.44
-33.65,29.28,2.20
-34.42,29.37,4.06
-34.23,29.36,3.38
-34.28,29.16,1.95
-34.34,29.35,4.03
-34.17,28.60,2.98
-34.40,28.80,2.93
-33.80,28.64,4.10
-33.85,28.67,4.04
-34.27,28.64,3.60
-34.58,28.43,4.14
-34.33,29.09,3.42
-34.29,28.34,2.69
-34.48,28.82,3.81
-34.81,28.77,3.98
-33.92,28.77,3.41
-34.34,29.05,3.39
-33.70,29.06,4.15
-33.95,28.87,3.69
-34.27,29.22,4.17
-34.05,29.11,3.82
-34.22,29.05,3.39
-34.31,29.15,3.70
-34.83,28.22,3.58
-34.29,28.89,2.93
-34.84,28.78,2.86
-34.63,28.69,4.11
-34.61,29.02,4.60
-34.88,28.59,3.61
-34.40,29.15,3.60
-34.19,28.60,3.98
-34.38,28.94,3.43
-34.17,28.56,4.46
-34.46,29.10,3.39
-34.41,29.14,3.34
-34.64,29.43,4.36
-34.66,29.25,4.09
-34.35,29.10,3.66
-34.40,29.32,4.88
-34.46,29.21,3.27
-34.77,28.67,2.94
-34.12,28.96,3.83
-34.57,29.08,3.74
-33.84,28.26,3.69
-34.35,28.81,4.48
-34.29,29.19,3.33
-34.47,29.16,3.11
-34.80,28.65,3.15
-34.57,28.85,4.41
-34.64,28.52,3.32
-34.75,28.76,4.38
-34.52,28.52,3.87
-34.52,28.50,3.63
-34.51,29.10,3.37
-33.80,29.19,3.45
-34.70,28.82,4.58
-34.85,29.15,3.65
-34.31,29.41,4.09
-34.42,29.14,3.28
-33.67,28.69,3.45
-34.03,28.78,3.61
-34.38,28.82,3.58
-34.19,28.77,4.47
-34.30,28.83,3.80
-33.86,28.85,3.30
-34.02,28.77,3.58
-33.87,28.71,3.22
-34.36,28.88,3.09
-34.77,28.59,4.17
-34.63,28.44,3.02
-34.27,28.89,3.19
-34.09,28.47,3.91
-33.73,28.65,2.73
-34.36,28.64,3.87
-34.95,28.97,2.65
-34.14,28.93,3.74
-34.14,29.05,2.32
-34.50,28.34,3.43
-34.51,29.13,3.80
-34.79,28.89,3.17
-34.74,29.15,3.49
-33.90,28.71,3.77
-34.83,28.44,3.39
-34.74,29.44,4.85
-34.30,28.89,3.41
-34.28,28.65,4.48
-34.34,29.11,3.70
-34.66,29.03,3.92
-34.30,29.31,3.26
-34.61,29.06,3.59
-34.00,28.42,3.26
-34.42,29.02,3.55
-34.70,29.02,3.26
-33.96,28.43,3.05
-33.97,28.94,2.95
-34.33,28.74,2.76
-34.05,28.44,3.16
-34.68,28.98,3.97
-34.33,28.97,3.82
-34.07,28.85,3.31
-34.61,29.30,3.27
-34.29,29.25,3.45
-34.91,29.00,2.55
-34.03,29.21,3.55
-34.55,28.80,4.47
-34.66,28.17,3.70
-34.46,28.71,3.06
-34.66,28.83,3.30
-34.42,29.54,3.36
-34.56,28.53,3.98
-34.36,28.88,2.38
-34.23,28.45,2.59
-35.01,28.87,3.39
-34.33,28.61,3.45
-35.28,28.50,3.44
-34.40,28.36,2.80
-34.80,28.98,3.67
-34.97,28.74,3.80
-35.03,28.80,3.16
-34.28,28.48,4.55
-34.80,28.67,2.97
-34.29,28.65,3.23
