aX,aY,aZ 
-9.41,3.19,0.57
-8.52,3.98,1.07
-9.32,3.79,0.78
-8.28,4.26,1.03
-8.58,4.18,0.66
-8.61,2.23,0.75
-9.12,3.63,1.04
-9.01,3.88,0.61
-8.15,4.80,1.19
-8.84,4.89,0.56
-7.95,6.21,0.82
-7.35,7.17,0.63
-4.88,9.14,0.93
-5.13,8.26,1.10
-3.63,9.36,1.26
-2.09,9.70,1.59
-0.37,9.11,1.75
0.79,9.75,2.44
2.00,9.67,2.38
2.75,8.55,2.31
3.54,7.69,2.62
3.82,8.19,3.25
4.18,8.15,2.98
4.33,8.79,2.75
4.20,8.74,2.84
4.17,8.52,2.75
4.34,8.90,2.50
3.94,7.57,2.19
3.58,7.74,2.88
3.64,9.91,2.58
4.07,9.91,2.18
2.30,8.38,1.79
1.74,9.82,1.58
2.16,10.70,1.60
2.65,10.44,1.28
2.88,9.27,0.91
2.76,9.59,0.34
2.56,9.58,0.45
2.26,9.39,0.14
1.89,9.94,0.17
2.46,10.56,0.31
2.26,9.41,0.16
2.40,10.28,0.24
2.34,9.63,0.21
2.37,9.89,0.22
1.92,9.41,0.43
2.28,9.72,0.38
2.22,9.74,0.47
2.21,9.78,0.33
2.11,9.75,0.20
2.15,9.96,0.08
2.21,9.42,0.44
2.39,9.58,-0.05
2.41,10.14,-0.28
2.23,9.84,-0.07
2.26,9.73,-0.10
2.26,10.06,-0.10
2.24,10.36,-0.02
2.06,9.84,-0.14
1.81,9.16,-0.16
1.14,9.94,-0.21
0.41,9.50,-0.34
-0.72,9.67,-0.26
-3.06,8.56,-0.65
-4.45,9.06,-0.03
-6.21,7.96,-0.12
-7.47,7.58,-0.08
-9.06,4.88,0.72
-8.85,1.06,-3.36
-9.81,2.71,-1.09
-9.28,2.55,-0.83
-9.39,3.25,-1.40
-9.53,3.51,-0.69
-9.13,3.47,-0.87
-9.09,3.61,-1.03
-9.37,3.29,-1.06
-9.26,3.24,-1.00
-9.26,3.18,-1.02
-9.16,3.41,-1.01
-9.23,2.91,-1.21
-9.09,3.81,-0.44
-9.03,3.77,-0.17
-8.68,4.91,0.30
-8.31,5.49,0.64
-7.68,6.87,1.44
-6.73,7.13,0.95
-5.26,8.63,0.59
-4.01,9.37,0.48
-2.83,9.46,0.10
-1.79,9.73,-0.15
-0.84,10.22,-0.19
0.70,10.03,-0.48
0.79,8.83,-0.15
1.64,10.29,-0.05
1.96,9.97,-0.14
1.17,9.79,-0.30
1.13,9.80,-0.61
1.05,9.90,-0.16
1.40,10.13,-0.33
1.39,9.88,-0.62
1.32,9.90,-0.51
1.45,10.02,-0.58
1.14,10.31,-0.62
1.47,10.02,-0.80
1.66,10.62,-0.58
1.18,9.79,-0.91
1.11,10.06,-1.21
1.38,10.13,-1.04
1.12,9.94,-1.22
1.27,10.05,-1.31
1.49,10.04,-1.18
1.54,9.88,-1.43
1.69,10.30,-1.88
1.52,9.98,-1.42
1.74,10.27,-1.54
1.68,10.11,-1.79
1.71,10.08,-1.64
1.55,10.05,-1.49
1.21,9.56,-1.70
1.17,10.01,-1.60
1.25,10.06,-1.85
1.23,9.92,-1.41
1.10,10.05,-1.67
1.19,10.28,-1.53
1.05,9.96,-1.88
0.99,9.74,-1.89
1.26,9.96,-1.66
1.02,10.13,-1.84
1.02,10.02,-1.63
0.88,9.96,-1.73
1.25,10.52,-1.42
0.58,10.03,-0.75
0.78,10.07,-0.17
0.63,10.26,-0.75
1.07,10.48,-0.77
0.62,9.63,-0.78
1.13,10.07,-1.38
1.70,9.95,-1.74
2.56,10.48,-1.92
1.97,10.10,-2.60
1.98,10.07,-2.52
1.02,10.52,-2.07
1.62,10.14,-1.92
1.25,9.95,-2.10
0.90,10.37,-2.03
0.70,9.72,-2.19
1.54,10.28,-1.78
1.72,10.04,-2.22
0.77,9.74,-2.23
1.76,10.32,-2.12
1.74,10.37,-1.84
1.79,9.36,-0.89
2.66,10.30,-1.80
0.92,8.98,-2.36
1.58,9.47,-2.01
1.58,9.96,-1.80
1.99,9.84,-2.02
2.37,10.17,-1.32
2.41,9.81,-1.04
1.54,9.90,-0.71
2.06,9.44,-1.52
1.57,10.26,-0.94
1.80,9.72,-0.80
2.04,10.34,-0.83
1.75,10.09,-0.53
1.91,9.96,-0.02
1.84,10.22,-0.29
1.72,10.85,-0.64
1.58,9.84,-0.71
2.79,10.41,-0.20
0.64,8.78,-0.73
1.11,8.46,-0.54
1.35,9.94,-0.66
1.35,10.38,-1.02
1.58,10.27,-0.89
2.53,10.38,-1.41
2.54,10.36,-0.60
2.05,10.28,-0.52
2.15,10.41,-0.55
2.10,9.85,-1.11
1.78,9.97,-1.12
1.92,9.78,-1.27
1.90,10.58,-0.65
1.29,9.60,-1.36
1.58,9.54,-1.13
1.72,9.32,-1.21
1.82,9.96,-1.12
2.15,10.29,-1.49
2.21,10.27,-1.04
1.82,10.49,-0.87
1.33,10.03,-0.45
1.54,10.22,-0.40
1.47,8.88,0.07
1.49,10.35,0.22
0.65,9.37,-0.47
-0.81,9.91,-0.65
-1.08,10.06,-0.17
-3.13,10.82,0.14
-4.21,9.63,0.41
-5.24,8.46,0.50
-7.15,8.49,1.82
-7.35,6.63,1.65
-8.89,4.68,1.13
-8.38,4.57,1.38
-9.09,3.74,1.50
-9.06,2.54,0.88
-9.26,2.34,0.85
-9.13,2.61,0.88
-9.06,3.24,0.43
-9.14,4.27,0.58
-8.52,4.77,0.31
-7.76,6.23,0.27
-7.78,5.49,-0.00
-7.72,6.43,0.16
-7.71,6.19,-0.29
-7.85,5.89,0.03
-7.80,6.07,-0.07
-7.85,5.75,0.40
-7.93,5.71,0.52
-7.96,5.41,0.24
-8.04,5.45,0.68
-8.06,5.34,0.48
-8.27,5.28,0.66
-8.31,5.34,0.94
-8.33,5.04,1.08
-8.24,4.54,1.29
-8.13,4.61,1.34
-8.67,3.85,1.37
-8.72,4.44,2.16
-9.18,2.15,0.94
-9.55,1.56,1.14
-9.02,3.38,0.87
-10.07,1.49,1.18
-8.96,3.84,1.27
-8.62,3.66,1.13
-8.78,4.34,2.07
-8.78,3.62,1.49
-8.38,4.05,1.82
-8.66,3.99,1.43
-8.51,4.24,1.72
-8.50,4.04,1.87
-8.40,4.21,1.46
-8.39,4.29,1.77
-8.51,4.13,1.68
-8.64,3.62,1.62
-8.65,3.72,1.71
-8.62,3.71,1.64
-8.89,3.15,1.76
-8.81,3.51,1.58
-9.53,3.73,1.07
-9.98,0.35,0.62
-9.28,2.92,0.25
-9.19,2.84,0.64
-9.19,3.04,1.09
-9.02,3.53,0.90
-8.82,3.70,1.14
-8.88,3.60,1.39
-8.72,3.68,1.30
-8.75,3.50,1.42
-8.72,3.91,1.51
-8.73,3.83,1.66
-8.72,3.84,1.36
-8.73,3.91,1.56
-8.85,3.59,1.85
-8.85,3.85,1.72
-8.84,2.89,1.76
-8.74,3.54,1.98
-8.64,3.02,1.71
-8.76,3.08,1.38
-10.16,2.58,1.02
-9.29,2.15,0.06
-9.38,2.97,0.32
-9.28,2.60,0.41
-9.49,4.01,1.25
-8.91,4.04,1.28
-8.73,4.05,1.58
-8.24,5.48,2.27
-7.43,6.14,3.02
-6.46,6.52,3.16
-6.19,6.42,3.43
-5.28,7.97,4.25
-3.60,8.00,3.71
-2.00,8.50,3.02
-1.06,9.84,3.00
0.04,9.37,2.67
1.10,9.11,2.06
1.17,9.29,1.81
1.58,9.11,0.98
1.91,10.02,0.93
1.74,10.47,0.76
1.86,10.14,0.91
1.26,10.13,0.73
-1.30,8.99,1.58
-2.12,9.26,1.49
-1.91,9.21,2.38
-4.98,7.31,3.64
-5.51,7.61,3.95
