mX,mY,mZ 
2.68,-54.66,22.90
2.50,-54.48,21.35
3.93,-55.56,21.70
5.18,-55.74,20.84
9.47,-56.10,21.52
12.68,-54.66,19.11
18.40,-53.59,20.15
21.26,-50.72,18.77
28.40,-43.91,17.39
35.73,-36.20,15.84
38.59,-32.26,16.53
39.84,-25.99,15.67
41.44,-22.22,11.02
43.23,-15.77,9.30
42.34,-11.65,7.06
43.94,-9.68,5.17
43.23,-8.60,2.76
43.41,-7.71,1.89
43.59,-9.32,0.34
43.23,-8.24,-0.69
41.98,-8.07,-0.17
43.77,-9.50,-0.52
44.48,-9.14,-0.86
43.77,-10.57,-0.17
43.94,-9.68,-1.03
43.23,-8.96,-1.03
44.30,-10.75,-0.69
42.87,-9.68,-0.69
44.66,-8.96,-1.03
43.94,-7.89,-1.03
44.30,-10.04,-0.69
44.84,-9.14,-0.86
44.48,-8.78,-1.21
45.02,-10.39,-0.34
44.12,-9.50,-0.17
45.37,-7.89,0.00
44.66,-9.68,1.03
44.30,-10.75,-0.69
45.20,-13.44,0.86
45.20,-14.88,-0.86
44.66,-13.62,0.69
45.02,-14.70,-0.69
44.84,-13.44,-1.89
43.41,-15.23,-1.55
44.12,-16.67,0.17
43.94,-12.90,-1.03
44.66,-13.98,-1.72
44.48,-13.44,0.86
45.55,-17.74,2.93
43.94,-17.92,5.85
42.16,-26.88,9.99
40.01,-30.47,10.68
35.73,-39.07,13.09
31.98,-44.27,13.60
28.40,-48.93,17.05
18.04,-52.15,21.18
13.58,-54.13,20.66
7.86,-55.20,23.07
1.79,-54.48,24.80
-3.93,-54.48,25.83
-4.82,-52.15,29.79
-5.36,-53.41,29.27
-7.32,-52.51,28.76
-5.90,-52.15,27.72
-5.72,-54.13,27.55
-6.79,-54.13,28.24
-6.25,-54.66,28.07
-4.82,-53.59,27.72
-3.39,-53.95,27.72
-4.47,-53.59,27.38
-2.68,-54.30,26.35
-1.61,-53.59,22.90
-1.97,-56.10,23.59
1.07,-55.56,19.97
1.07,-57.35,20.32
1.79,-57.35,19.29
0.00,-58.43,18.94
2.14,-58.43,19.63
1.79,-58.43,18.25
0.89,-57.17,19.11
0.54,-57.17,18.08
1.61,-57.53,19.46
0.54,-57.17,20.49
-1.25,-58.96,18.77
-0.18,-57.17,20.15
0.36,-58.07,19.29
1.43,-57.71,18.94
0.36,-58.07,18.25
1.07,-58.07,19.29
1.43,-58.07,17.91
1.61,-58.96,18.08
0.89,-58.25,18.42
1.97,-58.25,17.74
1.07,-58.43,17.91
-1.07,-57.35,16.53
0.71,-59.14,18.25
1.07,-58.43,17.91
0.36,-59.86,17.22
0.36,-58.79,17.56
3.39,-57.17,17.74
7.15,-56.63,17.22
10.54,-56.81,14.98
18.22,-53.77,15.84
23.58,-50.54,16.88
30.01,-44.45,14.81
37.34,-36.74,14.29
39.84,-29.57,14.98
41.98,-19.18,10.16
42.87,-14.70,6.54
43.23,-11.11,1.72
43.94,-9.68,0.00
44.48,-10.57,0.17
43.94,-11.11,0.34
43.94,-11.11,0.34
44.30,-10.75,1.03
43.94,-10.04,0.00
42.34,-10.22,0.17
44.66,-11.11,0.00
43.23,-10.39,1.38
44.12,-11.65,0.52
44.48,-12.01,2.93
44.30,-15.05,6.20
42.87,-19.00,9.64
41.27,-23.84,13.26
37.51,-28.68,15.84
35.37,-37.28,18.25
30.55,-45.34,19.46
25.55,-50.36,17.39
20.72,-50.90,16.88
16.97,-54.66,16.70
9.65,-56.63,16.19
7.32,-57.89,17.05
4.29,-58.07,18.25
2.50,-58.07,18.60
4.82,-59.68,17.05
3.57,-58.43,15.84
5.18,-58.61,15.67
4.82,-58.61,15.33
5.36,-58.43,16.19
5.72,-57.71,16.19
5.72,-57.35,15.15
5.54,-58.61,17.05
5.00,-59.14,14.81
7.32,-59.32,15.33
7.32,-58.61,13.26
8.22,-59.50,11.02
8.93,-58.07,9.64
9.29,-59.14,9.99
9.65,-58.79,6.89
10.00,-59.14,6.89
8.57,-58.43,5.17
10.54,-59.68,0.52
12.15,-59.50,-0.34
10.18,-58.96,-1.55
10.36,-58.07,-3.10
11.08,-58.07,-3.10
11.08,-58.79,-6.20
9.83,-57.89,-7.06
12.15,-58.07,-8.61
11.61,-57.17,-9.82
12.15,-55.56,-13.09
10.00,-55.56,-13.43
9.11,-56.81,-14.98
11.08,-55.20,-14.81
9.83,-55.74,-14.29
10.18,-55.74,-14.64
11.25,-55.38,-15.33
11.97,-55.74,-16.01
12.33,-54.66,-14.98
11.43,-54.84,-12.74
12.50,-55.92,-11.02
12.15,-56.99,-12.05
12.33,-56.81,-8.44
12.33,-55.74,-3.27
12.50,-58.07,0.69
12.50,-58.79,7.23
9.47,-58.61,7.75
6.97,-59.32,7.40
5.54,-60.04,8.09
6.79,-59.14,7.92
4.64,-60.58,8.95
5.00,-59.50,10.33
3.22,-59.14,8.95
4.47,-60.76,10.16
3.57,-60.58,8.61
5.54,-58.61,9.99
4.47,-59.68,10.50
4.82,-59.68,8.78
4.29,-60.94,9.99
5.72,-59.14,9.64
7.15,-59.86,8.27
7.50,-59.50,8.27
6.79,-60.22,4.82
7.32,-59.68,2.93
8.40,-60.40,-0.86
8.75,-58.61,-6.03
8.40,-58.25,-9.13
6.97,-57.53,-9.13
6.79,-58.79,-9.99
8.40,-57.89,-9.47
8.22,-56.63,-9.99
8.57,-58.07,-9.99
8.04,-58.61,-9.47
8.40,-57.89,-6.03
7.86,-59.50,-3.79
9.47,-58.96,-0.52
10.36,-59.50,4.82
11.08,-58.79,3.44
9.47,-60.40,5.68
7.68,-59.32,8.09
6.43,-58.07,13.43
5.36,-59.50,12.74
4.11,-58.96,14.98
4.64,-58.43,14.98
1.97,-60.04,16.01
-0.36,-59.14,16.88
0.54,-58.61,16.70
0.71,-59.14,16.88
0.36,-58.79,15.84
-0.54,-59.32,14.64
1.61,-59.68,13.95
2.50,-58.43,13.78
2.68,-59.68,12.23
5.00,-58.43,12.05
5.90,-60.40,8.09
5.90,-60.04,6.37
7.50,-60.94,3.44
9.47,-59.68,0.86
8.75,-60.40,0.52
10.54,-58.25,-1.55
10.00,-58.79,-2.76
8.04,-59.32,-4.30
8.75,-59.32,-1.21
9.29,-57.35,-2.76
13.58,-58.07,-4.82
18.94,-56.63,-3.44
26.08,-51.62,-3.44
31.62,-47.49,-2.41
34.12,-43.55,-0.86
40.01,-37.28,1.38
41.98,-29.93,2.58
43.77,-20.97,4.99
44.30,-16.13,2.76
43.94,-11.11,3.44
42.52,-7.53,0.69
42.52,-7.53,0.69
40.91,-7.71,-0.17
42.34,-6.99,1.21
44.66,-10.39,-0.34
45.02,-16.13,-0.34
43.94,-21.87,0.00
43.05,-25.99,-0.52
42.87,-27.60,-2.41
42.52,-26.88,-2.76
45.02,-26.17,-0.34
42.52,-25.81,2.07
43.59,-23.30,3.79
43.94,-24.37,4.13
43.23,-24.37,3.44
43.94,-22.22,5.17
43.77,-20.97,5.68
43.41,-21.33,6.03
42.87,-20.79,5.85
42.16,-20.07,6.20
44.48,-19.54,7.40
43.59,-16.13,9.30
43.23,-15.41,7.40
45.02,-14.34,6.89
42.16,-10.04,4.13
44.66,-9.32,1.03
44.12,-9.14,-0.17
43.05,-7.71,-0.52
43.77,-8.24,0.69
43.41,-11.29,8.44
41.98,-12.01,9.82
41.09,-12.90,10.33
43.41,-14.88,12.23
41.44,-15.05,10.68
42.52,-14.34,11.02
41.44,-15.77,10.68
42.69,-15.95,11.54
42.69,-14.88,11.19
41.98,-15.59,11.88
41.44,-15.41,12.23
41.44,-12.90,13.78
42.52,-12.19,12.05
42.34,-10.93,11.54
43.41,-10.93,9.82
41.62,-11.29,8.78
44.84,-11.65,3.96
44.48,-9.86,1.21
43.77,-8.42,1.21
44.12,-8.42,1.89
43.23,-10.75,5.17
42.87,-11.47,7.23
42.16,-10.75,7.58
43.77,-12.01,9.47
43.05,-13.44,9.82
42.87,-12.19,10.68
41.44,-12.90,12.40
42.52,-14.34,11.02
41.09,-14.34,11.02
41.09,-13.26,11.71
42.69,-14.16,11.19
42.16,-12.90,12.74
40.73,-11.83,12.40
42.16,-10.39,12.05
42.34,-9.86,10.16
42.87,-8.96,7.58
43.23,-8.24,0.00
43.94,-8.60,-0.34
42.87,-7.17,0.00
43.05,-7.71,2.24
44.84,-10.93,3.62
42.87,-12.19,7.92
42.69,-15.95,12.57
40.01,-22.22,16.53
39.48,-23.84,19.80
37.34,-26.70,21.52
33.58,-31.54,24.80
28.58,-34.95,27.72
24.83,-39.25,28.07
16.61,-47.14,30.13
11.97,-48.57,30.13
7.68,-50.00,29.45
5.18,-52.15,27.38
1.07,-53.77,22.04
1.97,-56.10,23.25
2.68,-57.89,21.87
2.50,-57.71,19.97
3.39,-56.10,23.94
4.29,-56.99,22.39
8.93,-54.48,23.07
16.43,-47.67,27.55
23.04,-38.17,29.79
25.37,-34.41,31.68
27.15,-32.62,32.03
