aX,aY,aZ,gX,gY,gZ
1.19,-1.75,-9.25,-0.06,-0.16,-0.62
0.65,-2.28,-8.84,0.16,-0.08,-0.67
1.07,-1.09,-9.87,-0.11,0.61,-0.68
2.42,-0.74,-9.15,0.08,0.23,-1.34

11.53,5.83,13.72,-1.14,-0.37,-1.23
11.53,5.83,13.72,-1.14,-0.37,-1.23
11.53,5.83,13.72,-1.14,-0.37,-1.23
11.80,7.09,15.25,-2.38,0.37,-0.90
9.87,9.38,13.65,-3.94,0.97,-1.20
12.30,9.86,9.73,-4.22,0.79,-1.75
14.34,14.23,5.73,-4.22,1.46,-1.50
11.41,13.68,-12.12,-4.22,-1.27,-1.08
14.73,13.10,-11.39,-4.22,-0.22,-1.99
12.11,8.02,-15.56,-3.79,0.61,-1.98
10.54,2.48,-14.21,-2.51,0.05,-2.03
11.73,-1.12,-12.25,-0.92,-0.87,-1.52
8.25,-1.37,-6.62,-0.14,0.39,-0.37
8.53,-1.39,-5.93,0.59,0.10,-0.69
11.21,-0.75,-6.28,1.09,0.09,-0.89
11.74,0.67,-7.24,1.96,0.17,-0.60
12.28,2.81,-6.05,2.63,0.75,-0.87
9.85,4.98,-3.14,4.04,0.16,-0.49
9.93,6.17,2.87,4.51,-0.21,-0.62
8.46,4.89,-1.90,3.17,-0.10,-0.44
11.52,8.10,4.74,4.51,0.69,-0.61
9.57,5.39,7.56,3.16,-1.50,-0.31
12.46,7.77,6.88,3.47,1.09,-1.07
9.64,4.92,6.21,2.69,-1.92,-0.18
8.76,3.25,0.75,1.76,-0.01,-1.01
12.11,4.85,7.90,2.08,-0.19,-1.43
9.64,2.12,3.32,0.73,-0.40,-1.10
11.69,2.99,5.03,0.40,-0.27,-1.23
10.08,1.72,2.31,-0.25,-1.01,-0.77
10.97,0.44,-0.60,0.25,-0.20,-1.01
9.79,0.26,0.27,0.38,-0.21,-1.10
11.16,0.59,0.31,0.09,0.43,-1.41
11.30,0.43,-0.23,0.00,0.11,-1.10
10.83,0.35,-0.42,-0.15,0.33,-1.10
11.44,0.56,-0.31,-0.31,0.75,-1.10
10.80,0.11,-0.88,-0.27,0.51,-0.89
10.36,-0.05,-0.40,0.11,-0.05,-0.84
10.48,0.03,-0.54,-0.07,0.45,-1.05
10.93,0.23,-0.11,0.05,0.46,-1.03
10.05,0.05,-0.07,0.17,0.11,-0.88

13.85,-7.36,-6.54,2.92,1.78,-1.28
13.85,-7.36,-6.54,2.92,1.78,-1.28
16.31,-6.14,-7.59,1.08,1.53,-1.31
12.86,-9.02,-6.34,-2.90,-0.30,-2.45
10.61,-9.12,-2.80,-4.22,-0.55,-2.34
8.85,-12.10,-2.48,-4.22,1.35,-2.67
3.66,-11.06,23.60,-3.64,3.19,-3.08
3.23,-12.45,14.50,-4.22,0.37,-2.83
3.67,-6.77,14.38,-4.22,0.07,-3.73
4.85,-3.30,14.20,-2.52,-0.02,-1.53
6.86,-0.43,14.18,-0.92,0.85,-1.49
4.73,2.05,8.84,0.49,0.34,-0.77
7.27,2.36,9.69,0.38,0.15,-1.23
8.46,1.04,9.40,0.71,-0.42,-1.01
8.75,0.89,8.90,1.68,-0.22,-0.61
9.08,-1.16,6.68,1.68,-0.55,-0.54
8.28,-1.73,6.01,2.07,-0.45,-0.50
8.12,-1.67,4.39,1.83,-0.35,-0.76
7.79,-0.13,4.27,2.37,-0.26,-0.37
9.74,-2.54,2.98,2.66,-0.65,-0.06
8.52,-0.48,3.01,2.66,-0.15,-0.76
8.82,-1.41,1.27,2.95,-0.66,0.11
12.37,-3.13,1.92,2.66,0.15,-0.14
10.08,-4.65,-0.49,1.63,-0.62,-0.91
11.71,-5.39,-3.88,2.57,-0.09,-0.38
11.01,-3.97,1.94,2.43,0.76,-0.52
11.58,-3.52,-5.23,1.31,-0.32,-0.23
11.45,-3.78,1.18,0.16,0.80,-0.44
11.53,-3.60,-0.14,0.61,0.14,-0.44
10.95,-3.15,0.68,-0.03,-0.23,-0.59
10.62,-3.02,2.58,-0.22,0.39,-0.80
10.39,-2.27,3.51,-0.22,0.14,-0.97
10.40,-2.05,2.75,0.02,-0.05,-0.89
10.48,-2.40,3.44,-0.14,0.37,-1.13
9.67,-1.43,3.37,0.14,0.07,-1.21
10.18,-1.71,1.44,0.27,-0.01,-0.97
9.97,-1.94,2.31,-0.00,-0.11,-1.05
10.18,-2.21,1.87,0.30,0.14,-0.88
10.28,-2.48,2.48,0.26,-0.08,-0.98

13.39,-3.17,-9.71,0.53,-0.68,-0.67
13.39,-3.17,-9.71,0.53,-0.68,-0.67
15.04,-0.87,-12.42,0.45,0.86,-0.15
14.18,0.56,-13.64,-0.81,1.21,0.40
10.40,2.87,-15.51,-1.46,3.32,1.77
3.52,2.99,-19.06,-1.42,3.85,3.31
-13.51,-2.40,-13.43,-0.38,2.56,2.26
-13.39,-0.07,-14.13,-1.06,3.50,2.63
-16.39,-6.67,-4.23,-0.78,2.58,1.13
-14.07,-14.18,-4.81,0.73,1.11,-0.18
-8.82,-10.27,-1.50,1.86,0.35,-1.52
-8.04,-9.19,-0.69,1.74,-0.16,-2.12
-6.50,-8.92,-1.64,1.48,-0.80,-2.61
-6.53,-7.66,-3.51,0.71,-1.05,-2.88
-4.55,-6.46,-2.70,0.52,-1.30,-3.40
-3.56,-4.60,-4.30,0.23,-1.77,-3.36
-2.90,-4.25,-6.13,-0.08,-1.90,-3.15
-3.65,-3.23,-8.67,-0.04,-3.15,-3.15
0.26,-1.95,-13.91,-0.30,-3.73,-3.29
0.08,-3.70,-8.75,-0.06,-3.68,-2.65
2.48,-2.36,-14.86,-0.43,-2.48,-2.87
4.91,-2.92,-13.22,-0.01,-2.29,-2.04
5.37,-5.51,-15.76,0.56,-1.52,-1.48
5.24,-3.80,-10.27,0.80,-0.91,-1.19
-0.90,-7.41,-7.98,0.36,0.27,-1.09
3.74,-5.63,-9.17,0.38,0.69,-1.65
2.25,-7.09,-8.07,0.41,0.58,-1.15
1.07,-7.46,-6.92,0.56,0.49,-1.41
1.16,-8.25,-5.41,0.37,0.56,-0.87
0.71,-7.58,-6.18,-0.04,0.59,-0.22
-0.40,-8.21,-5.99,-0.70,0.63,-0.19
-1.09,-6.44,-6.67,-1.37,0.22,-0.99
0.79,-6.56,-6.81,0.21,0.69,-1.60
-0.21,-6.63,-5.99,-0.03,0.71,-0.87
0.81,-6.24,-6.81,-0.21,0.25,-0.94
-0.64,-7.22,-6.58,0.27,0.26,-1.32
0.72,-6.00,-6.73,0.24,0.09,-2.11
1.10,-6.90,-6.01,0.39,0.47,-1.34
1.10,-6.70,-5.75,-0.40,0.11,-1.41

14.89,7.72,-8.43,-4.22,4.32,-2.86
14.89,7.72,-8.43,-4.22,4.32,-2.86
13.30,9.74,-7.70,-4.22,4.14,-2.37
10.28,8.73,-11.19,-4.22,3.60,-2.21
11.02,13.36,0.16,-4.22,4.46,-4.51
10.24,20.60,5.08,-4.22,4.46,-4.59
-1.48,23.61,4.29,-4.22,4.46,-5.42
-1.51,22.13,3.76,-3.56,1.70,-5.42
3.16,20.16,1.05,-2.89,-0.99,-5.42
9.46,13.46,-2.56,-1.25,-2.30,-5.42
10.50,9.14,-0.11,-1.13,-0.93,-3.67
10.65,7.99,3.03,-0.84,0.22,-2.00
8.62,7.84,6.72,-0.45,-0.14,0.42
6.10,8.40,8.12,-0.48,1.65,1.46
0.71,7.13,10.22,-0.26,0.90,2.55
0.51,6.55,8.27,-0.37,1.21,2.77
-4.11,5.30,11.50,0.61,0.56,3.31
-2.87,6.91,8.85,0.36,1.13,3.03
-8.65,5.33,10.94,1.71,-0.13,3.31
-5.00,5.23,9.98,1.98,-0.37,2.28
-4.68,6.28,8.09,2.58,-0.16,2.28
-2.59,8.33,11.68,4.51,-2.42,1.94
-0.20,11.54,10.55,4.51,-2.00,1.26
2.59,10.87,6.32,4.51,-2.78,0.86
1.92,11.23,2.37,4.51,-1.97,0.28
8.53,10.69,5.28,4.51,-1.92,0.34
3.17,6.91,1.51,3.57,-2.74,0.82
4.93,7.38,-4.18,4.51,-1.77,-0.03
3.89,2.79,-7.03,1.76,-1.89,0.14
5.62,3.65,-8.46,1.40,-1.23,-0.53
4.91,2.31,-10.93,0.61,-0.34,-1.38
5.84,2.26,-8.37,1.02,0.23,-1.10
4.23,-0.08,-9.14,0.39,0.56,-1.06
6.54,3.03,-7.11,-0.53,0.71,-1.32
4.69,2.17,-8.50,-0.13,0.22,-0.62
4.59,1.45,-7.88,0.03,0.26,-1.06
4.66,1.59,-8.79,0.05,-0.02,-1.10
4.57,0.89,-8.32,0.21,0.01,-1.15
4.75,2.31,-7.72,-0.30,0.26,-0.92
4.97,2.13,-7.90,-0.43,0.32,-0.90

6.26,12.06,-14.50,4.51,-0.82,-0.66
6.26,12.06,-14.50,4.51,-0.82,-0.66
6.95,15.52,-17.79,4.51,-0.47,0.10
4.36,18.02,-21.88,4.51,1.01,2.16
-7.01,8.79,-27.11,4.51,4.05,3.31
-22.99,-1.03,-16.70,4.51,4.46,3.31
-22.28,-1.02,-9.14,2.26,4.46,2.18
-23.48,-3.33,-3.77,3.60,4.46,3.31
-22.36,-6.97,8.36,4.30,3.71,1.62
-16.72,-6.66,8.32,-0.17,3.56,0.74
-8.93,-8.63,4.76,-0.48,1.63,-0.15
-7.15,-10.78,9.14,0.51,0.55,-1.15
-6.88,-11.38,8.59,-0.19,-0.36,-1.51
-7.48,-11.92,4.49,-0.83,-0.98,-1.99
-7.28,-11.10,5.03,-0.80,-1.30,-2.62
-10.08,-11.38,3.74,-1.85,-1.99,-3.16
-10.27,-8.33,-0.09,-2.42,-2.41,-4.40
-9.36,-6.58,0.33,-2.72,-2.93,-4.88
-9.99,-1.99,-5.24,-1.69,-1.91,-5.03
-11.94,-3.62,-6.71,-1.85,-3.55,-5.14
-11.15,-0.12,-7.28,-2.32,-3.82,-5.42
-8.72,2.99,-15.87,-3.18,-3.48,-5.42
-2.72,7.52,-10.01,-1.87,-0.87,-5.42
-5.84,2.30,-13.61,-0.74,-1.91,-4.92
-2.06,2.00,-10.76,1.39,-1.71,-4.41
-4.30,0.73,-8.19,0.94,-1.65,-3.12
-2.23,1.42,-16.09,-0.45,-1.04,-2.72
-0.07,-0.06,-9.36,2.46,-0.54,-1.46
-0.43,-2.30,-10.80,0.81,0.24,-0.82
-0.53,-2.64,-10.52,1.47,0.44,-0.45
1.49,-2.28,-8.46,1.35,0.79,-0.76
1.95,-5.83,-9.29,1.36,1.05,-0.50
0.24,-7.45,-6.23,1.70,1.06,-0.12
1.74,-6.88,-6.35,0.29,1.33,-0.82
-0.07,-7.94,-7.27,0.48,0.43,-0.65
1.43,-7.10,-6.35,0.26,0.09,-1.09
0.63,-6.77,-7.95,-0.34,0.40,-1.18
1.57,-6.58,-4.71,-0.44,0.65,-1.38
2.74,-4.18,-6.95,-1.14,0.47,-1.09
0.63,-6.12,-8.01,-0.27,0.32,-0.22
3.33,21.86,5.31,-4.22,2.68,-2.08
3.33,21.86,5.31,-4.22,2.68,-2.08
3.33,21.86,5.31,-4.22,2.68,-2.08
0.88,20.63,15.52,-4.22,-0.82,-2.35
-5.50,15.84,17.95,-4.22,2.40,-2.61
-4.22,19.13,16.20,-4.22,2.75,-5.42
-7.90,10.54,17.72,-4.22,4.09,-4.04
-5.98,11.27,15.79,-4.22,4.46,-3.26
1.86,1.71,16.58,-4.22,4.46,-2.23
7.61,0.10,16.18,-2.55,3.43,-1.57
6.23,-2.30,10.05,-2.27,1.17,-0.62
2.38,-6.20,6.50,-0.78,-0.32,-0.99
-0.56,-7.59,7.81,0.17,-1.13,-0.54
-1.64,-6.04,7.08,0.18,-1.73,-0.15
-5.00,-5.28,5.88,1.27,-2.55,0.06
-9.32,-5.81,7.59,3.08,-3.92,1.11
-9.78,-0.51,9.41,4.51,-4.00,1.49
-9.77,2.09,11.96,4.51,-4.22,2.00
-9.14,6.24,12.60,4.51,-3.34,3.08
-8.29,10.49,12.32,4.51,-1.50,3.31
-5.69,10.67,14.02,4.51,-1.05,2.57
-4.61,8.77,7.91,4.51,-0.62,1.08
0.30,9.98,6.78,4.51,-0.05,0.68
2.05,9.69,-0.13,4.24,-1.08,-0.17
4.19,7.96,1.61,4.02,-1.67,0.28
5.02,7.07,-5.30,3.08,-1.14,0.40
3.63,3.76,-7.81,2.46,-1.38,0.59
4.55,3.72,-7.44,1.19,-0.51,0.26
3.94,3.01,-7.97,1.16,-1.08,0.15
3.36,2.24,-10.61,0.08,-0.27,-0.18
3.69,2.06,-9.15,0.45,-0.17,-0.69
3.56,2.54,-9.64,0.02,-0.06,-0.90
3.36,2.22,-9.03,-0.35,0.08,-1.15
3.39,3.29,-8.48,-0.23,0.20,-1.18
3.27,2.04,-7.82,0.28,-0.30,-1.13
3.03,3.27,-9.84,-0.36,-0.16,-0.94
3.39,2.11,-8.05,0.66,0.38,-1.13
3.35,2.53,-8.58,0.31,0.02,-0.95
3.36,3.33,-9.39,0.39,-0.13,-0.94
2.72,1.94,-8.73,0.90,-0.33,-1.01
2.57,2.13,-9.32,0.53,-0.06,-1.00
-0.17,6.56,-20.76,2.29,-3.73,-3.15
-0.17,6.56,-20.76,2.29,-3.73,-3.15
-0.17,6.56,-20.76,2.29,-3.73,-3.15
4.85,17.11,-22.69,4.51,-2.99,-2.58
-3.40,15.52,-22.88,3.00,-0.15,-0.09
-5.95,17.70,-21.22,3.53,2.13,1.50
-15.71,10.09,-7.88,4.31,3.12,3.31
-22.42,3.98,3.46,4.51,-0.06,3.31
-20.67,0.69,21.21,4.51,0.61,2.31
-11.44,-3.79,19.27,4.51,0.65,0.14
-8.81,-11.22,11.36,-0.79,1.16,-0.59
-4.94,-9.48,11.36,0.10,0.58,-1.40
-3.11,-7.09,7.84,-1.15,0.30,-1.60
-5.25,-7.76,6.98,-0.99,-0.13,-1.45
-6.17,-6.11,6.03,-1.99,-0.48,-1.98
-8.28,-6.44,6.29,-3.54,0.05,-1.34
-13.21,-3.71,-1.15,-4.16,-0.32,-2.59
-9.16,-1.83,1.02,-3.33,-0.37,-3.52
-10.45,-0.39,-1.31,-4.07,0.19,-3.46
-12.09,2.66,-4.44,-2.99,-0.11,-4.03
-7.14,7.42,-9.36,-4.22,1.24,-3.90
-10.02,4.50,-7.79,-2.72,-0.51,-4.50
-3.82,7.19,-10.78,-1.73,-0.36,-3.37
-2.40,5.84,-13.04,-1.18,0.05,-2.92
-3.06,4.25,-9.37,0.28,-0.58,-2.42
-0.93,4.71,-13.54,-1.30,0.88,-1.20
-1.12,2.39,-10.24,1.20,-0.40,-1.14
-0.87,1.42,-10.14,0.25,0.31,-0.53
-0.64,1.54,-12.29,-0.44,1.41,0.18
-1.75,-1.14,-8.31,1.74,-0.26,-0.50
-0.39,-0.34,-9.98,-0.46,0.86,-0.52
-0.61,0.64,-10.70,-0.52,1.37,0.05
-2.02,-0.27,-10.02,0.50,0.55,-0.02
-2.12,-2.01,-8.41,0.77,0.28,-0.83
-1.33,-1.68,-8.15,-0.28,0.97,-0.72
-1.45,-1.02,-9.58,-0.55,0.68,-0.75
-1.57,-0.75,-9.76,0.16,0.13,-0.88
-0.56,-0.82,-8.13,0.19,0.29,-1.02
-0.42,-0.48,-8.81,0.10,0.18,-0.96
-0.88,-0.50,-9.38,0.39,-0.09,-1.04
-0.22,-0.68,-8.98,-0.06,0.34,-0.87

-6.23,-11.20,-9.40,0.35,1.08,0.34
-6.23,-11.20,-9.40,0.35,1.08,0.34
-9.28,-12.93,-8.95,0.95,0.60,-0.05
-13.37,-12.49,-9.18,1.93,-0.87,-1.64
-19.49,-10.94,-12.51,1.80,-1.38,-3.84
-21.91,-6.34,-13.65,1.86,-1.94,-5.42
-27.32,3.87,-15.42,1.48,-2.13,-5.42
-28.16,20.02,-19.04,0.40,0.56,-5.42
-13.71,21.27,-8.78,1.42,0.33,-5.42
-9.41,23.38,-14.62,0.60,-0.35,-5.42
2.00,22.65,-9.14,1.68,0.64,-5.42
-0.18,14.97,-6.80,1.98,0.10,-3.84
2.02,9.96,-5.84,1.31,-0.19,-2.69
2.04,8.15,-8.82,0.21,-0.12,-1.48
1.19,6.73,-9.14,0.69,-0.06,-1.02
1.81,6.47,-7.50,0.90,-0.22,-0.65
0.37,5.24,-10.16,-0.29,-0.44,0.19
-0.30,5.05,-11.50,-0.21,-0.15,0.81
-0.23,4.22,-8.91,0.01,0.24,1.14
0.22,4.43,-9.34,-0.99,0.29,2.17
0.70,3.30,-9.01,-0.16,-0.12,3.18
-1.13,1.45,-7.47,-0.28,-0.33,3.31
-2.87,-1.08,-8.52,-1.13,-0.29,3.31
-2.62,-3.32,-11.50,-0.42,-0.35,2.93
-1.28,-6.67,-9.23,0.27,0.04,2.93
1.42,-7.52,-9.25,0.03,0.25,0.59
2.35,-6.35,-9.64,-0.18,-0.06,-0.02
3.19,-5.50,-9.22,0.58,-0.03,-0.45
3.28,-4.62,-8.49,0.53,-0.08,-0.62
4.04,-3.09,-9.60,-0.15,0.35,-1.16
3.69,-2.15,-9.01,0.67,0.01,-1.05
3.83,-3.50,-10.01,1.35,-0.01,-1.23
2.59,-2.08,-8.07,2.33,0.24,-1.26
4.69,-3.12,-5.64,1.14,0.16,-1.43
2.61,-4.30,-10.09,0.59,0.59,-0.58
4.44,-2.21,-7.60,0.62,0.90,-0.96
2.28,-2.30,-11.93,-0.95,0.15,-1.39
6.32,-0.55,-7.19,0.01,1.05,-1.13
1.82,-2.72,-7.71,-1.95,0.32,-1.35
4.13,-2.17,-8.87,-1.53,0.54,-1.17

3.63,11.20,-11.54,-1.43,-1.48,-0.59
3.63,11.20,-11.54,-1.43,-1.48,-0.59
1.56,9.43,-12.38,-1.08,-1.33,-0.22
-0.14,8.34,-16.84,0.05,-1.18,-0.27
-4.09,9.36,-18.87,0.49,-0.40,-0.97
-8.99,10.93,-18.59,0.73,1.92,-1.34
-18.82,12.09,-12.29,0.60,4.46,-1.48
-24.27,17.53,-1.96,1.57,4.46,-2.24
-27.02,7.53,17.39,0.25,4.46,-0.77
-20.35,8.18,8.67,-0.55,4.46,0.04
-11.46,10.90,18.38,1.40,4.46,-0.57
-6.04,9.59,13.26,1.28,4.46,-0.09
-7.21,7.71,6.68,1.65,3.82,0.53
-5.70,7.14,8.74,1.49,3.54,-0.41
-4.15,9.88,9.85,0.63,2.90,-1.26
-3.17,10.71,11.14,0.71,1.50,-1.45
-2.35,10.99,11.16,0.64,-0.22,-1.34
-5.20,12.03,4.31,-0.20,-4.27,-0.56
-5.77,10.86,3.68,-1.12,-4.27,-0.62
-6.83,11.67,0.29,-1.88,-4.27,-0.83
-8.91,10.89,-4.27,-0.81,-4.27,-1.14
-7.42,10.74,-6.09,-0.55,-4.27,-1.09
-3.22,10.18,-8.62,0.00,-3.31,-1.28
0.66,9.86,-9.21,-0.76,-1.40,-1.46
2.01,10.21,-9.00,-0.06,-0.96,-1.70
2.57,9.96,-8.03,0.09,-0.30,-1.55
3.84,10.52,-6.09,0.39,0.50,-1.52
4.56,11.30,-3.78,1.10,0.02,-1.23
3.53,9.51,-5.92,0.92,-0.13,-0.90
3.74,10.69,-3.09,1.24,0.91,-1.12
3.46,10.35,-2.29,1.43,0.69,-0.97
3.33,9.82,-2.27,0.78,0.85,-0.88
3.59,10.74,-2.11,0.73,0.71,-0.91
2.46,8.53,-3.32,1.10,0.32,-0.84
3.28,8.24,-2.79,0.72,0.76,-1.01
3.11,7.99,-1.89,0.65,0.51,-1.13
2.97,7.99,-2.72,0.24,0.29,-1.08
2.52,8.43,-3.20,0.05,0.24,-1.12
3.25,9.89,-5.11,0.90,-0.05,-0.98

8.11,13.92,4.54,-2.95,-2.13,-3.54
8.11,13.92,4.54,-2.95,-2.13,-3.54
-0.29,11.61,6.78,-3.43,-1.69,-2.13
0.58,7.27,7.64,-2.88,-0.83,-2.43
0.45,5.09,9.44,-4.22,-0.72,-2.78
2.22,8.04,10.37,-4.22,-0.87,-2.96
-2.01,8.47,8.86,-0.71,-0.10,-3.59
-2.55,14.07,13.75,-0.40,-0.34,-3.19
-9.72,18.69,6.73,1.15,-0.03,-1.62
-16.90,17.61,7.57,-0.04,0.79,2.56
-25.06,10.27,9.97,1.06,0.89,3.31
-32.09,-3.06,13.08,-1.75,-0.50,3.31
-21.27,-12.61,6.78,-1.07,-0.92,3.31
-14.21,-11.33,7.04,-0.35,-1.33,3.31
-10.17,-12.75,9.07,0.88,-0.97,3.31
-8.92,-13.92,7.32,1.59,-1.25,3.13
-5.61,-12.74,7.90,1.15,0.13,0.59
-4.73,-12.21,7.74,0.75,0.15,-1.23
-5.29,-10.25,8.94,0.49,0.72,-3.18
-6.12,-7.11,10.18,0.59,0.66,-5.42
-8.96,-2.67,10.18,1.05,0.72,-5.42
-10.04,0.60,10.40,1.98,0.90,-5.42
-10.20,2.70,9.58,2.09,0.13,-5.42
-10.56,5.46,8.27,-0.01,-0.72,-5.42
-8.76,9.05,6.66,1.54,-0.14,-5.42
-7.81,9.49,8.66,1.87,-0.46,-5.42
-6.44,9.60,7.08,0.35,-0.97,-5.19
-2.67,10.67,9.70,-0.49,-0.33,-2.61
-1.88,9.62,8.35,-0.18,-0.23,-2.45
1.56,8.01,11.69,0.03,0.82,-1.03
1.63,7.30,9.97,0.57,0.17,-1.15
1.09,6.67,10.18,0.31,0.22,-0.94
1.42,4.91,10.23,0.54,0.15,-0.47
1.34,2.20,10.96,0.31,0.17,-0.42
0.32,2.00,10.95,0.20,-0.23,-0.63
0.43,2.59,10.10,0.64,-0.12,-0.70
0.42,2.72,9.68,0.29,-0.11,-0.89
0.28,4.28,10.30,0.34,-0.10,-0.82
0.94,2.87,8.76,0.58,-0.25,-0.67

-3.76,-6.87,15.50,-1.27,0.42,-0.97
-3.76,-6.87,15.50,-1.27,0.42,-0.97
-4.95,-8.28,13.81,-0.97,-0.70,-1.27
-9.59,-8.36,13.36,-0.27,-0.81,-0.94
-15.37,-10.99,18.01,-1.03,-4.27,-1.51
-23.97,-7.14,4.53,-0.32,-4.27,-0.49
-30.16,-10.45,-2.76,0.24,-4.27,-0.12
-29.34,-10.17,-12.60,-1.44,-4.27,-2.60
-12.87,-6.84,-17.45,-1.58,-4.27,-2.10
-6.79,-8.12,-18.04,2.20,-4.27,-3.68
-4.63,-4.49,-12.26,3.49,-2.63,-2.54
-3.29,-5.03,-11.07,1.10,-1.73,-2.10
-2.72,-7.38,-11.60,0.40,0.56,-0.49
-3.53,-9.38,-10.67,-0.27,2.31,-0.19
-4.67,-10.48,-8.53,-0.36,4.14,-0.03
-6.69,-12.32,-5.65,-0.05,4.46,-0.05
-10.68,-10.61,-1.22,1.50,4.46,-0.78
-11.69,-8.27,2.25,1.81,4.46,-1.08
-13.60,-13.22,9.02,2.27,4.46,-2.16
-12.19,-9.04,9.97,-1.25,4.46,-2.09
-7.48,-7.33,12.00,0.35,4.46,-2.15
-5.26,-6.87,11.28,0.37,3.49,-1.73
-3.81,-7.07,13.93,-0.11,2.76,-1.51
-1.48,-7.33,10.88,0.10,1.09,-0.82
0.87,-7.36,9.86,-0.27,0.56,-0.98
1.14,-7.91,8.78,0.13,0.36,-0.69
2.07,-9.16,5.18,0.58,0.12,-0.65
1.81,-8.90,4.95,1.18,0.50,-0.83
2.10,-8.68,6.19,1.17,0.09,-0.73
2.02,-10.50,4.19,0.79,-0.18,-0.64
1.61,-9.58,5.67,1.09,0.20,-1.14
0.69,-9.23,5.24,0.44,0.18,-1.06
0.43,-8.86,4.77,0.04,0.02,-1.18
0.69,-8.22,5.19,0.48,0.09,-1.12
0.78,-7.84,5.58,-0.05,0.03,-1.14
0.50,-8.62,4.94,0.02,-0.08,-1.00
0.93,-7.96,5.06,0.46,-0.10,-1.06
0.83,-8.28,4.48,0.17,0.03,-1.14
0.57,-8.78,5.91,0.87,0.04,-0.91

-7.49,-15.65,-8.90,-0.98,-0.54,-0.22
-7.49,-15.65,-8.90,-0.98,-0.54,-0.22
-10.68,-17.04,-8.55,0.71,-1.06,-3.21
-20.03,-4.06,-11.28,0.61,-1.72,-5.42
-21.21,7.85,-10.70,0.31,-1.27,-5.42
-20.44,13.93,-10.18,-1.15,-0.32,-5.42
-18.65,14.46,-13.37,-1.20,-0.35,-5.42
-10.39,16.12,-13.72,-0.94,1.29,-5.42
-9.65,12.82,-8.88,1.51,0.92,-5.42
-4.58,16.52,-8.60,1.40,1.49,-5.42
-4.04,14.45,-7.81,1.99,0.87,-4.62
-1.82,14.69,-6.06,1.02,0.79,-3.29
-1.46,14.31,-8.48,-0.62,0.08,-0.13
-0.41,12.44,-12.19,-0.18,0.33,2.21
-3.08,9.31,-9.82,0.29,0.56,3.31
-5.27,6.06,-9.37,-0.02,0.20,3.31
-7.76,3.63,-10.13,-0.55,0.47,3.31
-11.92,-1.73,-8.91,-0.51,0.59,3.31
-10.06,-8.86,-9.21,-0.63,0.34,3.31
-8.77,-9.48,-9.74,-0.64,0.88,3.31
-4.67,-8.13,-7.14,-0.43,0.63,2.32
-3.79,-10.02,-8.36,-1.22,0.43,1.41
-0.47,-8.32,-8.36,-0.76,0.16,0.30
-0.58,-8.18,-8.67,-0.41,-0.16,0.31
0.93,-8.66,-8.94,-0.57,0.09,-0.84
3.90,-5.56,-9.40,0.49,0.04,-0.88
3.98,-3.97,-10.52,0.10,0.01,-1.28
4.71,-1.74,-10.45,0.91,0.01,-0.98
2.83,-3.08,-8.71,1.03,0.08,-0.73
2.38,-2.58,-8.28,0.49,0.27,-0.79
2.08,-3.37,-8.64,0.45,0.02,-0.75
2.39,-3.03,-7.96,0.12,0.14,-0.95
1.67,-2.60,-8.85,-0.25,0.35,-0.63
0.75,-2.69,-8.65,-0.72,0.62,-1.20
2.05,-1.68,-9.03,-0.57,0.46,-0.85
1.90,-2.17,-8.44,-0.60,0.78,-1.34
3.31,-1.11,-8.58,-0.39,-0.14,-1.15
1.78,-1.27,-8.95,-0.62,-0.08,-1.19
2.30,0.69,-11.42,-0.27,-0.15,-1.15

15.74,-7.10,-4.23,-0.33,0.89,-0.91
15.74,-7.10,-4.23,-0.33,0.89,-0.91
17.42,-10.12,-2.73,0.40,0.95,-2.17
15.44,-13.68,-2.31,1.59,0.85,-3.57
12.34,-17.23,-4.19,2.68,-0.30,-5.00
8.41,-23.35,-6.49,4.13,-0.94,-5.42
-1.55,-27.62,-8.62,4.51,-2.28,-5.42
-12.24,-28.38,-11.12,3.73,-1.86,-5.42
-5.34,-15.07,-7.78,2.73,-2.99,-5.42
-11.72,-16.59,-11.10,2.25,-2.12,-5.42
-11.76,-8.36,-11.15,0.79,-1.01,-5.42
-11.85,-6.33,-8.10,0.11,0.55,-4.03
-10.27,-5.60,-9.80,0.48,0.19,-2.02
-8.97,-6.93,-11.13,0.10,0.30,-0.33
-9.52,-4.91,-11.33,-0.44,0.52,1.59
-4.57,-8.83,-9.39,-0.95,1.86,3.31
-0.21,-10.86,-8.04,-1.35,1.99,3.31
3.57,-12.75,-6.42,-1.72,1.95,3.31
5.89,-14.38,-6.46,-1.32,1.79,3.31
11.28,-8.72,-1.41,-1.88,1.58,3.31
10.08,-8.62,-3.85,-1.72,0.13,3.15
12.21,-8.40,-3.35,-1.15,0.08,2.49
13.58,-5.14,-2.57,-0.77,-0.15,1.67
10.99,-3.80,-5.89,-0.15,-0.28,1.49
12.67,-2.57,-5.10,0.32,-0.09,0.73
10.37,-0.11,-8.72,0.08,-0.44,0.44
9.94,-0.11,-8.73,0.60,0.33,-0.54
6.37,-0.11,-11.10,0.14,0.95,-1.00
5.80,-0.10,-8.75,-0.29,0.29,-0.83
4.77,0.53,-9.81,-0.44,0.32,-1.02
3.27,0.16,-8.76,-0.73,0.36,-0.14
5.40,-1.69,-7.48,-0.70,0.13,-0.75
