aX,aY,aZ,gX,gY,gZ
1.19,-1.75,-9.25,-0.06,-0.16,-0.62
0.65,-2.28,-8.84,0.16,-0.08,-0.67
1.07,-1.09,-9.87,-0.11,0.61,-0.68
2.42,-0.74,-9.15,0.08,0.23,-1.34

11.53,5.83,13.72,-1.14,-0.37,-1.23
11.53,5.83,13.72,-1.14,-0.37,-1.23
11.53,5.83,13.72,-1.14,-0.37,-1.23
11.80,7.09,15.25,-2.38,0.37,-0.90
9.87,9.38,13.65,-3.94,0.97,-1.20
12.30,9.86,9.73,-4.22,0.79,-1.75
14.34,14.23,5.73,-4.22,1.46,-1.50
11.41,13.68,-12.12,-4.22,-1.27,-1.08
14.73,13.10,-11.39,-4.22,-0.22,-1.99
12.11,8.02,-15.56,-3.79,0.61,-1.98
10.54,2.48,-14.21,-2.51,0.05,-2.03
11.73,-1.12,-12.25,-0.92,-0.87,-1.52
8.25,-1.37,-6.62,-0.14,0.39,-0.37
8.53,-1.39,-5.93,0.59,0.10,-0.69
11.21,-0.75,-6.28,1.09,0.09,-0.89
11.74,0.67,-7.24,1.96,0.17,-0.60
12.28,2.81,-6.05,2.63,0.75,-0.87
9.85,4.98,-3.14,4.04,0.16,-0.49
9.93,6.17,2.87,4.51,-0.21,-0.62
8.46,4.89,-1.90,3.17,-0.10,-0.44
11.52,8.10,4.74,4.51,0.69,-0.61
9.57,5.39,7.56,3.16,-1.50,-0.31
12.46,7.77,6.88,3.47,1.09,-1.07
9.64,4.92,6.21,2.69,-1.92,-0.18
8.76,3.25,0.75,1.76,-0.01,-1.01
12.11,4.85,7.90,2.08,-0.19,-1.43
9.64,2.12,3.32,0.73,-0.40,-1.10
11.69,2.99,5.03,0.40,-0.27,-1.23
10.08,1.72,2.31,-0.25,-1.01,-0.77
10.97,0.44,-0.60,0.25,-0.20,-1.01
9.79,0.26,0.27,0.38,-0.21,-1.10
11.16,0.59,0.31,0.09,0.43,-1.41
11.30,0.43,-0.23,0.00,0.11,-1.10
10.83,0.35,-0.42,-0.15,0.33,-1.10
11.44,0.56,-0.31,-0.31,0.75,-1.10
10.80,0.11,-0.88,-0.27,0.51,-0.89
10.36,-0.05,-0.40,0.11,-0.05,-0.84
10.48,0.03,-0.54,-0.07,0.45,-1.05
10.93,0.23,-0.11,0.05,0.46,-1.03
10.05,0.05,-0.07,0.17,0.11,-0.88

13.85,-7.36,-6.54,2.92,1.78,-1.28
13.85,-7.36,-6.54,2.92,1.78,-1.28
16.31,-6.14,-7.59,1.08,1.53,-1.31
12.86,-9.02,-6.34,-2.90,-0.30,-2.45
10.61,-9.12,-2.80,-4.22,-0.55,-2.34
8.85,-12.10,-2.48,-4.22,1.35,-2.67
3.66,-11.06,23.60,-3.64,3.19,-3.08
3.23,-12.45,14.50,-4.22,0.37,-2.83
3.67,-6.77,14.38,-4.22,0.07,-3.73
4.85,-3.30,14.20,-2.52,-0.02,-1.53
6.86,-0.43,14.18,-0.92,0.85,-1.49
4.73,2.05,8.84,0.49,0.34,-0.77
7.27,2.36,9.69,0.38,0.15,-1.23
8.46,1.04,9.40,0.71,-0.42,-1.01
8.75,0.89,8.90,1.68,-0.22,-0.61
9.08,-1.16,6.68,1.68,-0.55,-0.54
8.28,-1.73,6.01,2.07,-0.45,-0.50
8.12,-1.67,4.39,1.83,-0.35,-0.76
7.79,-0.13,4.27,2.37,-0.26,-0.37
9.74,-2.54,2.98,2.66,-0.65,-0.06
8.52,-0.48,3.01,2.66,-0.15,-0.76
8.82,-1.41,1.27,2.95,-0.66,0.11
12.37,-3.13,1.92,2.66,0.15,-0.14
10.08,-4.65,-0.49,1.63,-0.62,-0.91
11.71,-5.39,-3.88,2.57,-0.09,-0.38
11.01,-3.97,1.94,2.43,0.76,-0.52
11.58,-3.52,-5.23,1.31,-0.32,-0.23
11.45,-3.78,1.18,0.16,0.80,-0.44
11.53,-3.60,-0.14,0.61,0.14,-0.44
10.95,-3.15,0.68,-0.03,-0.23,-0.59
10.62,-3.02,2.58,-0.22,0.39,-0.80
10.39,-2.27,3.51,-0.22,0.14,-0.97
10.40,-2.05,2.75,0.02,-0.05,-0.89
10.48,-2.40,3.44,-0.14,0.37,-1.13
9.67,-1.43,3.37,0.14,0.07,-1.21
10.18,-1.71,1.44,0.27,-0.01,-0.97
9.97,-1.94,2.31,-0.00,-0.11,-1.05
10.18,-2.21,1.87,0.30,0.14,-0.88
10.28,-2.48,2.48,0.26,-0.08,-0.98

13.39,-3.17,-9.71,0.53,-0.68,-0.67
13.39,-3.17,-9.71,0.53,-0.68,-0.67
15.04,-0.87,-12.42,0.45,0.86,-0.15
14.18,0.56,-13.64,-0.81,1.21,0.40
10.40,2.87,-15.51,-1.46,3.32,1.77
3.52,2.99,-19.06,-1.42,3.85,3.31
-13.51,-2.40,-13.43,-0.38,2.56,2.26
-13.39,-0.07,-14.13,-1.06,3.50,2.63
-16.39,-6.67,-4.23,-0.78,2.58,1.13
-14.07,-14.18,-4.81,0.73,1.11,-0.18
-8.82,-10.27,-1.50,1.86,0.35,-1.52
-8.04,-9.19,-0.69,1.74,-0.16,-2.12
-6.50,-8.92,-1.64,1.48,-0.80,-2.61
-6.53,-7.66,-3.51,0.71,-1.05,-2.88
-4.55,-6.46,-2.70,0.52,-1.30,-3.40
-3.56,-4.60,-4.30,0.23,-1.77,-3.36
-2.90,-4.25,-6.13,-0.08,-1.90,-3.15
-3.65,-3.23,-8.67,-0.04,-3.15,-3.15
0.26,-1.95,-13.91,-0.30,-3.73,-3.29
0.08,-3.70,-8.75,-0.06,-3.68,-2.65
2.48,-2.36,-14.86,-0.43,-2.48,-2.87
4.91,-2.92,-13.22,-0.01,-2.29,-2.04
5.37,-5.51,-15.76,0.56,-1.52,-1.48
5.24,-3.80,-10.27,0.80,-0.91,-1.19
-0.90,-7.41,-7.98,0.36,0.27,-1.09
3.74,-5.63,-9.17,0.38,0.69,-1.65
2.25,-7.09,-8.07,0.41,0.58,-1.15
1.07,-7.46,-6.92,0.56,0.49,-1.41
1.16,-8.25,-5.41,0.37,0.56,-0.87
0.71,-7.58,-6.18,-0.04,0.59,-0.22
-0.40,-8.21,-5.99,-0.70,0.63,-0.19
-1.09,-6.44,-6.67,-1.37,0.22,-0.99
0.79,-6.56,-6.81,0.21,0.69,-1.60
-0.21,-6.63,-5.99,-0.03,0.71,-0.87
0.81,-6.24,-6.81,-0.21,0.25,-0.94
-0.64,-7.22,-6.58,0.27,0.26,-1.32
0.72,-6.00,-6.73,0.24,0.09,-2.11
1.10,-6.90,-6.01,0.39,0.47,-1.34
1.10,-6.70,-5.75,-0.40,0.11,-1.41

14.89,7.72,-8.43,-4.22,4.32,-2.86
14.89,7.72,-8.43,-4.22,4.32,-2.86
13.30,9.74,-7.70,-4.22,4.14,-2.37
10.28,8.73,-11.19,-4.22,3.60,-2.21
11.02,13.36,0.16,-4.22,4.46,-4.51
10.24,20.60,5.08,-4.22,4.46,-4.59
-1.48,23.61,4.29,-4.22,4.46,-5.42
-1.51,22.13,3.76,-3.56,1.70,-5.42
3.16,20.16,1.05,-2.89,-0.99,-5.42
9.46,13.46,-2.56,-1.25,-2.30,-5.42
10.50,9.14,-0.11,-1.13,-0.93,-3.67
10.65,7.99,3.03,-0.84,0.22,-2.00
8.62,7.84,6.72,-0.45,-0.14,0.42
6.10,8.40,8.12,-0.48,1.65,1.46
0.71,7.13,10.22,-0.26,0.90,2.55
0.51,6.55,8.27,-0.37,1.21,2.77
-4.11,5.30,11.50,0.61,0.56,3.31
-2.87,6.91,8.85,0.36,1.13,3.03
-8.65,5.33,10.94,1.71,-0.13,3.31
-5.00,5.23,9.98,1.98,-0.37,2.28
-4.68,6.28,8.09,2.58,-0.16,2.28
-2.59,8.33,11.68,4.51,-2.42,1.94
-0.20,11.54,10.55,4.51,-2.00,1.26
2.59,10.87,6.32,4.51,-2.78,0.86
1.92,11.23,2.37,4.51,-1.97,0.28
8.53,10.69,5.28,4.51,-1.92,0.34
3.17,6.91,1.51,3.57,-2.74,0.82
4.93,7.38,-4.18,4.51,-1.77,-0.03
3.89,2.79,-7.03,1.76,-1.89,0.14
5.62,3.65,-8.46,1.40,-1.23,-0.53
4.91,2.31,-10.93,0.61,-0.34,-1.38
5.84,2.26,-8.37,1.02,0.23,-1.10
4.23,-0.08,-9.14,0.39,0.56,-1.06
6.54,3.03,-7.11,-0.53,0.71,-1.32
4.69,2.17,-8.50,-0.13,0.22,-0.62
4.59,1.45,-7.88,0.03,0.26,-1.06
4.66,1.59,-8.79,0.05,-0.02,-1.10
4.57,0.89,-8.32,0.21,0.01,-1.15
4.75,2.31,-7.72,-0.30,0.26,-0.92
4.97,2.13,-7.90,-0.43,0.32,-0.90

6.26,12.06,-14.50,4.51,-0.82,-0.66
6.26,12.06,-14.50,4.51,-0.82,-0.66
6.95,15.52,-17.79,4.51,-0.47,0.10
4.36,18.02,-21.88,4.51,1.01,2.16
-7.01,8.79,-27.11,4.51,4.05,3.31
-22.99,-1.03,-16.70,4.51,4.46,3.31
-22.28,-1.02,-9.14,2.26,4.46,2.18
-23.48,-3.33,-3.77,3.60,4.46,3.31
-22.36,-6.97,8.36,4.30,3.71,1.62
-16.72,-6.66,8.32,-0.17,3.56,0.74
-8.93,-8.63,4.76,-0.48,1.63,-0.15
-7.15,-10.78,9.14,0.51,0.55,-1.15
-6.88,-11.38,8.59,-0.19,-0.36,-1.51
-7.48,-11.92,4.49,-0.83,-0.98,-1.99
-7.28,-11.10,5.03,-0.80,-1.30,-2.62
-10.08,-11.38,3.74,-1.85,-1.99,-3.16
-10.27,-8.33,-0.09,-2.42,-2.41,-4.40
-9.36,-6.58,0.33,-2.72,-2.93,-4.88
-9.99,-1.99,-5.24,-1.69,-1.91,-5.03
-11.94,-3.62,-6.71,-1.85,-3.55,-5.14
-11.15,-0.12,-7.28,-2.32,-3.82,-5.42
-8.72,2.99,-15.87,-3.18,-3.48,-5.42
-2.72,7.52,-10.01,-1.87,-0.87,-5.42
-5.84,2.30,-13.61,-0.74,-1.91,-4.92
-2.06,2.00,-10.76,1.39,-1.71,-4.41
-4.30,0.73,-8.19,0.94,-1.65,-3.12
-2.23,1.42,-16.09,-0.45,-1.04,-2.72
-0.07,-0.06,-9.36,2.46,-0.54,-1.46
-0.43,-2.30,-10.80,0.81,0.24,-0.82
-0.53,-2.64,-10.52,1.47,0.44,-0.45
1.49,-2.28,-8.46,1.35,0.79,-0.76
1.95,-5.83,-9.29,1.36,1.05,-0.50
0.24,-7.45,-6.23,1.70,1.06,-0.12
1.74,-6.88,-6.35,0.29,1.33,-0.82
-0.07,-7.94,-7.27,0.48,0.43,-0.65
1.43,-7.10,-6.35,0.26,0.09,-1.09
0.63,-6.77,-7.95,-0.34,0.40,-1.18
1.57,-6.58,-4.71,-0.44,0.65,-1.38
2.74,-4.18,-6.95,-1.14,0.47,-1.09
0.63,-6.12,-8.01,-0.27,0.32,-0.22
3.33,21.86,5.31,-4.22,2.68,-2.08
3.33,21.86,5.31,-4.22,2.68,-2.08
3.33,21.86,5.31,-4.22,2.68,-2.08
0.88,20.63,15.52,-4.22,-0.82,-2.35
-5.50,15.84,17.95,-4.22,2.40,-2.61
-4.22,19.13,16.20,-4.22,2.75,-5.42
-7.90,10.54,17.72,-4.22,4.09,-4.04
-5.98,11.27,15.79,-4.22,4.46,-3.26
1.86,1.71,16.58,-4.22,4.46,-2.23
7.61,0.10,16.18,-2.55,3.43,-1.57
6.23,-2.30,10.05,-2.27,1.17,-0.62
2.38,-6.20,6.50,-0.78,-0.32,-0.99
-0.56,-7.59,7.81,0.17,-1.13,-0.54
-1.64,-6.04,7.08,0.18,-1.73,-0.15
-5.00,-5.28,5.88,1.27,-2.55,0.06
-9.32,-5.81,7.59,3.08,-3.92,1.11
-9.78,-0.51,9.41,4.51,-4.00,1.49
-9.77,2.09,11.96,4.51,-4.22,2.00
-9.14,6.24,12.60,4.51,-3.34,3.08
-8.29,10.49,12.32,4.51,-1.50,3.31
-5.69,10.67,14.02,4.51,-1.05,2.57
-4.61,8.77,7.91,4.51,-0.62,1.08
0.30,9.98,6.78,4.51,-0.05,0.68
2.05,9.69,-0.13,4.24,-1.08,-0.17
4.19,7.96,1.61,4.02,-1.67,0.28
5.02,7.07,-5.30,3.08,-1.14,0.40
3.63,3.76,-7.81,2.46,-1.38,0.59
4.55,3.72,-7.44,1.19,-0.51,0.26
3.94,3.01,-7.97,1.16,-1.08,0.15
3.36,2.24,-10.61,0.08,-0.27,-0.18
3.69,2.06,-9.15,0.45,-0.17,-0.69
3.56,2.54,-9.64,0.02,-0.06,-0.90
3.36,2.22,-9.03,-0.35,0.08,-1.15
3.39,3.29,-8.48,-0.23,0.20,-1.18
3.27,2.04,-7.82,0.28,-0.30,-1.13
3.03,3.27,-9.84,-0.36,-0.16,-0.94
3.39,2.11,-8.05,0.66,0.38,-1.13
3.35,2.53,-8.58,0.31,0.02,-0.95
3.36,3.33,-9.39,0.39,-0.13,-0.94
2.72,1.94,-8.73,0.90,-0.33,-1.01
2.57,2.13,-9.32,0.53,-0.06,-1.00
-0.17,6.56,-20.76,2.29,-3.73,-3.15
-0.17,6.56,-20.76,2.29,-3.73,-3.15
-0.17,6.56,-20.76,2.29,-3.73,-3.15
4.85,17.11,-22.69,4.51,-2.99,-2.58
-3.40,15.52,-22.88,3.00,-0.15,-0.09
-5.95,17.70,-21.22,3.53,2.13,1.50
-15.71,10.09,-7.88,4.31,3.12,3.31
-22.42,3.98,3.46,4.51,-0.06,3.31
-20.67,0.69,21.21,4.51,0.61,2.31
-11.44,-3.79,19.27,4.51,0.65,0.14
-8.81,-11.22,11.36,-0.79,1.16,-0.59
-4.94,-9.48,11.36,0.10,0.58,-1.40
-3.11,-7.09,7.84,-1.15,0.30,-1.60
-5.25,-7.76,6.98,-0.99,-0.13,-1.45
-6.17,-6.11,6.03,-1.99,-0.48,-1.98
-8.28,-6.44,6.29,-3.54,0.05,-1.34
-13.21,-3.71,-1.15,-4.16,-0.32,-2.59
-9.16,-1.83,1.02,-3.33,-0.37,-3.52
-10.45,-0.39,-1.31,-4.07,0.19,-3.46
-12.09,2.66,-4.44,-2.99,-0.11,-4.03
-7.14,7.42,-9.36,-4.22,1.24,-3.90
-10.02,4.50,-7.79,-2.72,-0.51,-4.50
-3.82,7.19,-10.78,-1.73,-0.36,-3.37
-2.40,5.84,-13.04,-1.18,0.05,-2.92
-3.06,4.25,-9.37,0.28,-0.58,-2.42
-0.93,4.71,-13.54,-1.30,0.88,-1.20
-1.12,2.39,-10.24,1.20,-0.40,-1.14
-0.87,1.42,-10.14,0.25,0.31,-0.53
-0.64,1.54,-12.29,-0.44,1.41,0.18
-1.75,-1.14,-8.31,1.74,-0.26,-0.50
-0.39,-0.34,-9.98,-0.46,0.86,-0.52
-0.61,0.64,-10.70,-0.52,1.37,0.05
-2.02,-0.27,-10.02,0.50,0.55,-0.02
-2.12,-2.01,-8.41,0.77,0.28,-0.83
-1.33,-1.68,-8.15,-0.28,0.97,-0.72
-1.45,-1.02,-9.58,-0.55,0.68,-0.75
-1.57,-0.75,-9.76,0.16,0.13,-0.88
-0.56,-0.82,-8.13,0.19,0.29,-1.02
-0.42,-0.48,-8.81,0.10,0.18,-0.96
-0.88,-0.50,-9.38,0.39,-0.09,-1.04
-0.22,-0.68,-8.98,-0.06,0.34,-0.87
