mX,mY,mZ 
36.44,-50.90,4.13
37.34,-50.36,3.96
36.26,-51.44,2.93
36.80,-52.33,2.76
36.44,-50.18,3.79
38.41,-51.08,2.24
37.51,-51.62,4.48
36.62,-52.15,2.58
37.51,-51.62,2.07
37.87,-51.26,2.41
36.98,-52.15,1.55
36.98,-51.80,2.58
39.30,-51.26,3.10
37.69,-50.72,2.58
38.94,-50.54,1.72
36.80,-50.90,2.41
37.16,-49.47,1.72
37.16,-49.82,1.72
38.23,-51.62,2.41
37.69,-50.72,2.58
36.62,-51.44,2.93
36.62,-49.65,3.27
37.16,-50.90,2.76
35.91,-51.44,4.99
36.80,-52.33,4.13
36.80,-50.90,2.76
35.37,-51.97,2.76
37.69,-51.80,3.27
35.01,-53.41,3.44
35.55,-51.44,3.96
36.62,-53.59,3.62
34.83,-51.44,3.96
36.26,-52.87,4.65
36.08,-52.51,4.65
35.19,-50.72,4.30
36.62,-52.51,2.93
35.19,-51.80,4.99
36.62,-51.08,5.34
37.16,-51.80,5.34
36.44,-51.97,4.82
35.55,-50.36,4.65
36.98,-50.36,4.30
36.44,-49.47,5.85
37.51,-49.11,3.79
37.34,-48.21,4.65
36.98,-49.29,3.96
36.98,-47.85,4.65
36.44,-49.11,3.44
38.23,-49.47,3.44
37.69,-48.93,4.65
36.62,-49.29,4.99
38.05,-46.78,4.99
38.05,-49.65,3.96
36.98,-47.49,4.65
37.34,-49.29,4.99
39.30,-48.75,3.10
36.44,-49.11,4.48
37.51,-49.82,3.10
38.59,-48.75,3.79
38.59,-49.11,4.13
38.41,-48.21,4.99
37.16,-49.47,3.79
38.23,-49.47,6.20
37.34,-50.36,4.30
37.69,-48.93,4.30
37.69,-49.29,4.30
37.34,-49.65,5.68
38.05,-49.65,4.99
36.62,-49.29,4.65
37.69,-50.72,2.24
38.59,-50.18,4.82
37.34,-50.36,3.27
36.80,-49.47,4.13
37.69,-50.72,3.96
37.16,-50.54,2.76
37.69,-51.08,4.65
37.87,-50.18,3.44
36.98,-50.36,3.96
36.98,-52.15,4.65
34.83,-51.80,4.99
34.66,-53.05,5.17
33.58,-53.05,5.51
34.83,-53.59,6.37
34.66,-53.77,4.13
35.19,-54.30,2.58
35.37,-54.13,3.44
35.19,-54.66,4.65
35.19,-52.87,4.30
34.12,-53.59,5.34
35.01,-53.77,4.82
33.94,-53.41,5.51
34.30,-53.05,5.17
35.01,-54.84,5.17
34.83,-54.30,5.68
33.94,-52.69,5.51
34.83,-52.51,4.30
35.73,-52.33,4.48
36.26,-52.51,3.96
33.58,-53.05,5.85
36.26,-52.15,4.65
37.87,-50.90,4.48
36.08,-50.18,2.76
36.80,-50.90,0.00
36.80,-49.82,-0.34
36.62,-50.72,0.17
37.16,-50.90,0.69
36.98,-49.65,1.21
39.12,-48.57,2.58
38.94,-45.88,4.82
39.30,-45.52,5.51
38.94,-43.73,5.85
38.94,-42.30,6.20
39.30,-43.73,6.54
38.94,-46.96,6.54
38.05,-47.49,4.99
38.76,-48.57,5.68
37.69,-46.78,5.34
36.80,-48.39,4.13
38.76,-48.57,4.65
38.94,-49.11,6.20
37.69,-47.85,3.27
38.94,-47.32,4.48
38.23,-44.81,3.44
38.94,-46.60,3.10
37.51,-48.03,4.13
38.76,-46.06,2.58
38.59,-48.39,2.41
38.41,-46.06,3.27
38.23,-47.32,2.76
37.87,-45.52,1.38
39.48,-47.14,2.24
38.23,-47.32,1.72
38.41,-46.42,1.55
37.16,-48.03,3.44
38.23,-47.32,1.38
38.23,-47.32,1.72
38.05,-47.49,1.89
39.12,-47.49,0.86
37.51,-45.88,2.07
39.66,-47.67,1.03
37.51,-47.32,1.03
38.41,-48.21,0.86
39.84,-47.49,0.52
38.59,-50.18,0.34
37.51,-48.03,-1.03
37.69,-48.93,1.21
37.69,-47.85,-0.52
37.69,-47.85,1.21
38.41,-47.85,-0.52
38.23,-47.32,1.03
37.34,-48.57,-0.52
37.87,-48.03,1.03
38.94,-47.67,1.03
38.76,-49.29,1.21
37.51,-48.39,0.69
38.76,-49.29,1.21
38.41,-48.21,0.52
37.34,-47.49,-0.86
37.16,-48.03,1.03
37.69,-47.85,0.86
38.76,-49.29,-0.52
37.34,-48.93,0.17
37.34,-48.57,1.21
36.62,-47.85,0.17
36.80,-49.11,0.00
36.44,-47.67,0.34
37.69,-48.93,-0.17
39.12,-49.29,-0.17
38.59,-48.03,-0.34
37.69,-49.29,0.17
39.30,-48.93,1.55
38.05,-48.93,0.52
37.69,-50.00,0.52
38.94,-49.11,-1.03
38.94,-49.82,-0.69
37.69,-49.29,-0.86
38.59,-49.11,0.34
37.16,-49.11,0.34
38.59,-49.11,0.34
37.16,-50.18,0.69
38.59,-49.82,0.34
38.41,-48.57,1.21
37.69,-48.93,-0.52
35.91,-49.65,0.17
38.94,-49.11,0.00
37.34,-49.29,-0.52
38.23,-48.39,1.03
37.51,-49.47,0.69
37.87,-48.39,0.34
38.23,-48.39,0.00
38.59,-48.39,0.69
36.98,-48.93,1.21
37.51,-47.67,-1.38
36.98,-49.65,-0.17
37.87,-48.75,0.00
36.98,-48.93,0.86
37.51,-49.11,0.00
37.16,-48.75,0.34
38.23,-49.11,-0.34
38.05,-48.21,0.17
38.23,-48.39,0.00
37.87,-47.67,0.34
37.87,-49.11,0.34
38.76,-48.21,0.17
38.05,-49.29,-0.17
37.69,-47.49,1.21
37.34,-48.21,1.55
38.23,-48.75,1.38
37.69,-47.85,1.21
39.30,-48.39,0.00
37.87,-48.03,1.38
38.94,-48.75,-0.34
38.41,-50.00,-0.52
36.80,-49.11,-0.34
38.05,-48.21,-0.17
38.94,-49.11,0.00
38.05,-48.93,0.52
37.87,-48.75,0.00
37.34,-49.65,-0.17
37.87,-49.11,0.00
37.34,-49.65,1.55
37.69,-49.65,0.86
37.51,-48.75,0.69
36.80,-50.18,0.69
37.16,-48.75,0.69
38.23,-49.47,0.00
38.94,-49.11,0.00
39.30,-48.39,1.38
37.51,-48.75,1.03
37.87,-49.11,-0.34
38.59,-48.39,-1.03
38.59,-48.75,1.38
38.05,-49.29,0.86
38.23,-49.11,0.00
37.51,-49.82,1.03
36.98,-48.21,0.17
38.23,-49.11,0.34
37.87,-50.18,0.00
38.59,-49.11,-0.34
39.12,-50.36,0.52
37.51,-48.39,0.69
37.51,-50.18,0.69
39.12,-48.21,-0.52
38.05,-49.65,0.17
37.69,-49.29,-0.52
38.94,-49.11,1.03
37.87,-49.11,-0.69
36.98,-49.65,0.86
38.41,-49.65,-0.52
37.34,-49.29,0.86
37.16,-48.75,0.00
38.23,-48.75,0.69
37.69,-50.72,-0.17
37.69,-50.00,0.52
38.05,-48.21,1.21
38.23,-48.75,0.69
36.98,-49.29,-0.52
39.12,-48.93,1.21
38.05,-48.21,1.55
38.23,-48.39,1.03
37.16,-49.11,0.34
37.69,-48.93,1.55
37.51,-48.75,0.69
35.91,-48.93,0.86
38.23,-49.47,1.38
36.98,-49.29,-0.52
37.69,-49.29,1.21
37.87,-49.11,1.38
37.69,-47.85,0.52
38.05,-48.93,0.52
38.05,-49.29,1.55
37.34,-47.49,-0.86
39.12,-48.93,0.86
37.87,-48.75,1.72
37.34,-48.93,0.17
39.48,-47.85,0.52
37.69,-49.65,0.17
38.05,-47.49,1.55
38.94,-48.03,0.69
38.41,-48.93,0.86
37.16,-47.67,2.07
38.76,-47.49,2.24
38.76,-47.14,0.86
38.76,-47.85,0.52
38.23,-48.03,0.34
36.98,-48.57,0.86
38.05,-48.93,-0.52
38.05,-48.93,0.52
38.23,-49.47,1.03
37.87,-47.67,-0.34
38.41,-47.85,0.86
38.23,-46.96,0.69
37.51,-48.39,1.72
38.41,-47.14,3.27
37.87,-47.67,2.07
37.69,-47.49,2.24
37.87,-47.67,1.38
37.69,-46.78,0.86
38.76,-47.85,2.58
38.41,-47.49,2.24
38.23,-47.32,3.10
38.41,-48.21,2.24
39.30,-47.67,2.41
38.23,-48.39,2.76
37.34,-47.85,2.41
36.98,-47.14,2.24
37.69,-48.21,2.93
38.59,-49.47,2.41
37.69,-47.49,0.52
37.34,-48.21,1.89
37.51,-48.03,2.07
38.76,-48.93,1.55
37.34,-47.49,1.55
38.59,-50.54,1.38
38.05,-48.93,1.55
38.05,-47.85,2.24
37.69,-49.65,0.86
37.87,-46.96,2.07
38.59,-48.39,1.03
37.69,-47.85,1.21
36.98,-48.57,0.86
38.05,-47.49,1.89
38.41,-47.85,1.55
37.34,-47.85,0.52
38.41,-48.21,0.86
37.87,-47.67,2.07
36.98,-48.21,1.89
39.12,-48.21,0.52
37.51,-48.75,1.38
36.62,-47.49,1.55
38.41,-47.49,0.86
38.05,-47.85,0.86
36.62,-48.21,1.55
38.41,-49.65,1.89
37.87,-48.03,2.41
37.87,-49.11,2.41
37.51,-49.47,2.07
38.05,-49.29,0.17
37.51,-48.03,2.07
38.94,-49.11,2.07
38.76,-48.21,0.86
38.76,-48.57,0.17
38.41,-48.57,1.89
38.05,-48.93,2.24
39.30,-48.03,0.69
36.98,-47.85,1.21
37.16,-47.67,0.34
37.34,-47.85,2.24
38.05,-46.42,1.55
37.69,-48.57,1.21
37.51,-48.39,2.07
36.98,-49.29,0.17
39.66,-48.39,1.03
37.51,-47.67,1.38
38.94,-47.67,1.72
38.23,-48.03,0.69
38.94,-48.03,1.72
37.34,-47.14,1.89
36.98,-47.85,0.86
36.98,-48.21,1.89
38.94,-48.39,1.38
38.76,-47.14,2.58
37.87,-49.11,1.03
36.08,-46.96,1.38
39.12,-49.29,0.52
36.62,-48.21,2.24
37.87,-49.11,2.41
38.59,-48.75,1.38
38.41,-48.57,0.86
37.51,-47.67,0.34
37.51,-48.03,2.07
38.76,-48.93,1.21
39.48,-48.21,0.52
