aX,aY,aZ 
2.33,-8.94,-0.22
0.86,-8.97,-0.42
-2.70,-8.54,-0.43
-4.94,-8.52,-0.53
-7.13,-7.22,-0.28
-8.11,-5.83,0.29
-9.57,-4.50,1.67
-10.21,-2.59,1.13
-10.11,-3.37,1.41
-8.88,-2.33,0.62
-8.44,-1.02,1.07
-8.99,-0.41,2.15
-9.44,0.39,1.39
-9.41,-0.18,0.95
-9.41,0.00,0.79
-9.48,0.69,0.88
-9.32,0.25,0.68
-9.97,0.28,0.96
-9.36,0.37,0.14
-9.60,0.66,0.49
-9.47,0.34,0.44
-9.38,0.20,0.55
-9.60,0.24,0.53
-9.45,0.30,0.37
-9.63,0.48,0.56
-9.40,0.23,0.32
-9.55,0.39,0.32
-9.60,0.55,0.29
-9.61,0.44,0.31
-9.45,0.27,0.10
-9.55,0.38,0.27
-9.50,-0.01,0.15
-9.42,0.25,0.19
-9.58,0.61,0.28
-9.54,0.36,0.26
-9.70,0.40,0.26
-9.48,0.27,0.24
-9.80,0.13,0.35
-9.58,0.29,0.18
-9.67,0.10,0.20
-9.51,0.03,0.25
-9.52,0.32,0.11
-9.64,0.29,0.19
-9.55,0.36,0.22
-9.51,0.75,0.15
-9.52,0.84,0.12
-9.55,0.69,0.28
-9.52,0.79,0.24
-9.61,0.74,0.31
-9.66,0.74,0.17
-9.54,0.68,0.21
-9.62,0.71,0.20
-9.51,0.66,0.18
-9.60,0.63,0.23
-9.57,0.73,0.22
-9.66,0.40,0.14
-9.61,0.69,0.28
-9.48,0.80,0.30
-9.48,0.46,0.27
-9.57,0.43,0.30
-9.58,0.62,0.29
-9.58,0.46,0.38
-9.60,0.04,0.40
-9.59,0.26,0.40
-9.57,0.10,0.31
-9.56,0.15,0.25
-9.61,-0.11,0.34
-9.60,-0.11,0.15
-9.30,0.21,0.21
-9.58,0.14,0.01
-9.71,-0.16,0.06
-9.51,0.00,-0.17
-9.40,-0.18,0.04
-9.76,-0.23,0.18
-9.57,-0.17,0.07
-9.63,0.03,0.14
-9.60,-0.17,0.04
-9.50,-0.10,0.06
-9.57,0.14,0.01
-9.53,-0.05,0.12
-9.59,-0.19,0.08
-9.68,0.07,0.14
-9.51,-0.07,0.09
-9.54,-0.01,0.22
-9.58,-0.01,0.25
-9.65,0.06,0.13
-9.62,0.14,0.17
-9.72,0.08,0.13
-9.67,-0.24,0.17
-9.50,0.21,0.13
-9.56,0.20,0.02
-9.60,0.23,0.05
-9.65,0.37,0.10
-9.63,0.17,0.15
-9.64,0.17,0.10
-9.52,0.16,0.12
-9.90,0.34,0.08
-9.48,0.35,-0.08
-9.58,0.43,0.07
-9.72,-0.27,0.04
-9.52,0.45,0.39
-9.54,0.56,0.42
-9.37,0.93,0.44
-9.72,0.78,0.34
-9.49,1.94,0.12
-9.59,0.68,0.49
-9.36,0.70,0.51
-9.69,0.63,0.53
-9.55,0.55,0.50
-9.44,0.69,0.29
-9.47,0.53,0.80
-9.49,0.53,0.70
-9.52,1.40,0.68
-9.39,1.28,0.58
-9.20,0.50,0.68
-9.52,0.74,0.74
-9.55,0.66,0.55
-9.46,1.09,0.36
-9.56,1.01,0.39
-9.49,1.08,-0.40
-9.93,0.30,0.48
-9.79,0.30,0.10
-9.73,0.00,0.41
-8.29,-1.58,-2.77
-10.72,1.45,0.21
-10.09,-0.41,-0.09
-9.57,0.91,-0.30
-9.59,1.15,-0.40
-9.06,0.54,-1.28
-9.65,-0.37,-0.78
-9.39,-0.44,-0.79
-9.74,-1.47,-1.87
-9.24,-0.70,-1.58
-9.60,-0.79,-1.56
-10.10,-1.37,-0.61
-10.30,-0.78,-1.11
-9.79,-0.29,-0.78
-9.30,-0.27,-0.91
-9.60,0.00,-1.30
-9.74,-0.17,-1.04
-9.59,-0.22,-1.19
-9.62,0.60,-1.81
-9.06,-0.03,-1.97
-9.51,-0.46,-1.17
-9.31,0.10,-2.03
-9.52,-0.98,-0.72
-9.80,0.09,-0.82
-9.72,-0.00,-1.02
-9.75,-0.03,-0.93
-9.64,-0.16,-1.86
-9.61,-0.05,-1.27
-9.76,-0.06,-1.57
-9.69,-0.24,-1.49
-9.68,-0.09,-1.32
-9.61,-0.45,-1.46
-9.47,0.20,-1.36
-9.64,-0.74,-1.59
-9.55,0.00,-1.58
-9.51,-0.27,-1.65
-9.61,-0.11,-1.79
-9.60,-0.20,-1.80
-9.48,-0.04,-1.47
-9.58,0.35,-1.95
-9.73,0.08,-1.44
-9.63,-0.28,-1.82
-9.51,0.48,-1.61
-9.64,-0.25,-1.62
-9.71,-0.01,-1.47
-9.24,-0.34,-2.05
-9.48,0.41,-2.22
-9.67,-0.14,-1.23
-9.59,0.13,-1.66
-9.61,0.19,-1.68
-9.57,0.00,-1.81
-9.48,0.08,-1.63
-9.48,0.03,-1.82
-9.56,0.07,-1.71
-9.67,0.08,-1.84
-9.75,-0.05,-1.69
-9.51,0.00,-1.62
-9.33,0.04,-1.56
-9.91,0.00,-1.71
-9.55,0.35,-1.69
-9.62,0.39,-1.82
-9.74,0.06,-1.80
-9.68,0.17,-1.72
-9.56,0.33,-1.67
-9.63,0.34,-1.89
-9.58,0.39,-1.81
-9.50,0.08,-1.63
-9.49,0.22,-1.75
-9.58,0.29,-1.73
-9.62,0.26,-1.51
-9.57,0.23,-1.58
-9.59,0.35,-1.59
-9.60,0.24,-1.47
-9.52,0.34,-1.53
-9.75,-0.08,-1.62
-9.49,0.17,-1.55
-9.57,0.22,-1.81
-9.67,0.39,-1.71
-9.63,0.03,-1.64
-9.57,0.29,-1.62
-9.64,0.13,-1.59
-9.73,0.11,-1.54
-9.73,0.27,-1.60
-9.62,0.23,-1.54
-9.57,0.23,-1.60
-9.50,0.23,-1.63
-9.59,0.21,-1.58
-9.51,0.04,-1.71
-9.62,0.13,-1.52
-9.60,0.08,-1.66
-9.58,0.23,-1.59
-9.58,0.20,-1.56
-9.64,0.17,-1.56
-9.70,-0.12,-1.61
-9.68,0.12,-1.64
-9.65,0.28,-1.67
-9.63,0.19,-1.59
-9.78,0.18,-1.61
-9.66,0.23,-1.55
-9.67,0.34,-1.64
-9.60,0.33,-1.73
-9.62,0.15,-1.70
-9.67,0.16,-1.58
-9.63,0.04,-1.66
-9.66,0.09,-1.66
-9.62,0.24,-1.57
-9.62,0.08,-1.74
-9.49,0.13,-1.70
-9.64,0.30,-1.57
-9.62,0.22,-1.63
-9.62,0.35,-1.58
-9.58,-0.04,-1.62
-9.66,0.44,-1.57
-9.65,0.28,-1.56
-9.63,0.27,-1.51
-9.61,0.26,-1.59
-9.61,0.17,-1.58
-9.63,0.15,-1.56
-9.61,0.22,-1.65
-9.56,0.20,-1.65
-9.56,0.26,-1.47
-9.64,0.14,-1.56
-9.61,0.11,-1.69
-9.60,0.19,-1.55
-9.64,0.23,-1.54
-9.61,0.20,-1.52
-9.71,0.19,-1.56
-9.67,0.12,-1.56
-9.71,0.32,-1.51
-9.63,0.17,-1.51
-9.69,0.17,-1.51
-9.59,0.13,-1.53
-9.61,0.22,-1.45
-9.66,0.14,-1.47
-9.51,0.11,-1.56
-9.53,0.13,-1.52
-9.61,0.09,-1.55
-9.57,0.20,-1.52
-9.65,0.24,-1.50
-9.61,0.21,-1.58
-9.76,0.25,-1.51
-9.58,0.12,-1.56
-9.65,0.25,-1.49
-9.57,0.12,-1.64
-9.69,0.41,-1.48
-9.72,0.22,-1.57
-9.62,0.11,-1.51
-9.66,0.42,-1.45
-9.65,0.48,-1.67
-9.57,0.18,-1.71
-9.49,0.14,-1.58
-9.61,0.31,-1.56
-9.62,0.06,-1.60
-9.69,0.09,-1.47
-9.62,0.20,-1.60
-9.63,0.22,-1.48
-9.62,0.23,-1.54
-9.75,0.06,-1.47
-9.55,0.21,-1.56
-9.66,0.15,-1.54
-9.59,0.09,-1.62
-9.57,0.20,-1.52
-9.62,0.24,-1.55
-9.65,0.06,-1.62
-9.72,0.19,-1.56
-9.57,0.03,-1.54
-9.66,0.01,-1.56
-9.59,0.01,-1.66
-9.67,0.24,-1.60
-9.54,0.13,-1.60
-9.61,-0.04,-1.73
-9.66,0.21,-1.48
-9.60,0.03,-1.70
-9.68,0.12,-1.47
-9.64,0.26,-1.58
-9.62,0.28,-1.46
-9.62,-0.01,-1.62
-9.62,-0.03,-1.56
-9.51,0.01,-1.49
-9.62,-0.26,-1.53
-9.66,-0.13,-1.58
-9.76,0.11,-1.42
-9.69,0.03,-1.54
-9.69,0.06,-1.51
-9.72,-0.06,-1.44
-9.63,0.12,-1.47
-9.61,0.19,-1.43
-9.71,-0.02,-1.49
-9.62,-0.20,-1.49
-9.44,-0.09,-1.54
-9.58,-0.08,-1.56
-9.75,0.04,-1.44
-9.61,0.19,-1.47
-9.58,0.00,-1.45
-9.58,-0.08,-1.52
-9.71,-0.02,-1.50
-9.63,-0.08,-1.31
-9.68,-0.08,-1.56
-9.56,-0.00,-1.36
-9.58,-0.06,-1.52
-9.57,-0.03,-1.39
-9.62,0.19,-1.29
-9.66,-0.02,-1.38
-9.62,0.13,-1.29
-9.56,0.04,-1.48
-9.49,-0.17,-1.49
-9.51,-0.13,-1.36
-9.62,0.03,-1.48
-9.56,-0.08,-1.39
-9.57,0.18,-1.39
-9.60,-0.04,-1.49
-9.68,-0.04,-1.51
-9.67,0.08,-1.60
-9.69,0.10,-1.47
-9.61,0.07,-1.47
-9.63,-0.09,-1.51
-9.59,-0.08,-1.52
-9.62,-0.09,-1.51
-9.65,0.05,-1.39
-9.57,-0.02,-1.51
-9.58,0.11,-1.44
-9.62,0.10,-1.51
-9.65,0.04,-1.39
-9.64,0.02,-1.37
-9.67,0.06,-1.49
-9.61,0.19,-1.37
-9.63,-0.03,-1.47
-9.65,0.11,-1.46
-9.55,-0.10,-1.43
-9.61,0.13,-1.47
-9.60,-0.04,-1.37
-9.54,0.16,-1.39
-9.59,-0.01,-1.61
-9.65,0.15,-1.45
-9.68,-0.12,-1.64
-9.64,0.12,-1.45
-9.62,-0.01,-1.45
-9.53,0.13,-1.57
-9.68,-0.07,-1.52
-9.58,0.09,-1.47
-9.61,0.18,-1.41
-9.61,-0.00,-1.51
-9.46,-0.22,-1.52
-9.62,0.18,-1.44
-9.70,-0.12,-1.47
-9.61,0.15,-1.41
-9.70,0.12,-1.39
-9.58,-0.17,-1.51
-9.61,0.14,-1.40
-9.72,-0.22,-1.59
-9.64,0.14,-1.38
-9.66,0.09,-1.49
-9.71,0.03,-1.51
-9.66,0.21,-1.47
-9.62,-0.01,-1.47
-9.66,0.16,-1.39
-9.64,0.00,-1.45
-9.60,-0.06,-1.48
-9.62,0.11,-1.40
-9.73,0.09,-1.43
-9.51,-0.07,-1.48
-9.61,-0.22,-1.48
-9.75,0.10,-1.32
-9.65,-0.11,-1.53
-9.69,-0.01,-1.39
-9.71,0.11,-1.37
-9.59,0.06,-1.55
-9.66,0.06,-1.29
-9.58,0.10,-1.50
-9.57,-0.08,-1.58
-9.61,-0.11,-1.59
