gX,gY,gZ 
-0.08,0.39,-0.56
0.47,0.39,-0.35
0.41,0.58,-0.35
0.35,0.39,-0.41
0.54,0.64,-0.47
-0.35,0.27,-0.64
0.14,0.43,-0.49
-0.14,0.39,-0.51
0.33,0.51,-0.41
-0.25,0.19,-0.45
0.29,0.60,-0.45
0.10,0.52,-0.49
0.00,0.66,-0.45
0.17,0.56,-0.37
-0.17,0.51,-0.45
0.21,0.49,-0.47
0.16,0.54,-0.45
0.39,0.52,-0.41
0.58,0.41,-0.62
0.33,0.54,-0.43
0.47,0.41,-0.45
0.27,0.37,-0.49
0.47,0.41,-0.45
0.27,0.35,-0.39
-0.04,0.35,-0.39
0.21,0.37,-0.39
0.49,0.47,-0.45
0.41,0.56,-0.43
0.51,0.64,-0.39
0.41,0.54,-0.49
0.19,0.56,-0.49
-0.10,0.62,-0.49
0.16,0.68,-0.43
0.35,0.60,-0.41
0.39,0.60,-0.39
-0.16,0.41,-0.43
-0.08,0.66,-0.49
0.00,0.51,-0.49
0.00,0.62,-0.47
-0.17,0.64,-0.39
-0.12,0.62,-0.49
0.19,0.47,-0.45
0.43,0.43,-0.41
0.91,0.25,-0.47
0.72,0.21,-0.45
0.29,0.39,-0.39
0.19,0.29,-0.41
-0.04,0.33,-0.52
0.19,0.35,-0.43
0.51,0.47,-0.45
0.08,0.43,-0.49
0.04,0.31,-0.49
0.31,0.56,-0.51
0.14,0.54,-0.51
0.33,0.52,-0.47
0.27,0.51,-0.41
-0.06,0.51,-0.47
0.47,0.43,-0.58
-0.06,0.58,-0.47
-0.12,0.39,-0.52
0.21,0.45,-0.39
0.12,0.52,-0.33
-0.12,0.16,-0.47
0.17,0.52,-0.51
-0.04,0.43,-0.47
-0.10,0.41,-0.51
0.06,0.45,-0.43
0.14,0.47,-0.47
-0.10,0.39,-0.41
0.56,0.43,-0.45
0.12,0.37,-0.43
0.31,0.43,-0.45
0.27,0.39,-0.43
0.23,0.37,-0.47
0.54,0.29,-0.47
0.10,0.43,-0.54
0.31,0.54,-0.43
0.39,0.49,-0.37
0.17,0.52,-0.39
0.00,0.66,-0.45
-0.39,0.49,-0.45
0.52,0.68,-0.37
0.54,0.47,-0.37
0.25,0.58,-0.49
0.45,0.56,-0.43
0.25,0.43,-0.51
0.08,0.43,-0.52
0.08,0.51,-0.39
-0.04,0.45,-0.41
0.25,0.43,-0.37
0.21,0.45,-0.47
0.72,0.37,-0.60
0.31,0.54,-0.47
0.06,0.54,-0.39
0.21,0.52,-0.43
0.25,0.47,-0.49
0.39,0.68,-0.45
-0.19,0.60,-0.39
0.14,0.60,-0.37
-0.52,0.47,-0.49
-0.02,0.64,-0.51
0.37,0.52,-0.51
0.60,0.47,-0.41
0.10,0.54,-0.39
0.10,0.60,-0.47
0.43,0.54,-0.39
0.19,0.45,-0.41
0.41,0.52,-0.37
0.17,0.33,-0.41
-0.17,0.45,-0.51
-0.10,0.39,-0.56
0.10,0.39,-0.52
0.17,0.43,-0.52
0.31,0.43,-0.52
0.31,0.51,-0.51
-0.08,0.49,-0.49
0.10,0.47,-0.45
0.00,0.60,-0.43
0.08,0.51,-0.47
-0.12,0.33,-0.43
-0.52,0.21,-0.35
0.41,0.62,-0.41
0.35,0.41,-0.54
0.64,0.45,-0.43
0.37,0.49,-0.41
0.02,0.62,-0.37
-0.37,0.27,-0.43
-0.43,0.37,-0.58
0.29,0.62,-0.43
0.10,0.41,-0.47
0.56,0.35,-0.45
0.35,0.52,-0.35
0.08,0.25,-0.45
0.14,0.45,-0.52
0.17,0.58,-0.51
0.04,0.45,-0.45
0.27,0.41,-0.43
-0.27,0.31,-0.52
0.12,0.56,-0.49
0.19,0.58,-0.47
0.06,0.51,-0.41
-0.10,0.45,-0.43
-0.27,0.33,-0.51
0.21,0.56,-0.49
0.33,0.58,-0.41
0.19,0.56,-0.39
-0.39,0.23,-0.45
0.25,0.45,-0.52
0.31,0.43,-0.52
-0.04,0.37,-0.51
0.31,0.41,-0.39
0.33,0.33,-0.43
0.16,0.29,-0.41
0.06,0.29,-0.52
0.08,0.43,-0.49
0.19,0.45,-0.41
0.14,0.33,-0.49
0.10,0.39,-0.43
0.62,0.45,-0.52
-0.19,0.60,-0.47
-0.21,0.39,-0.52
0.06,0.51,-0.51
0.19,0.45,-0.45
0.02,0.58,-0.49
-0.06,0.64,-0.51
0.29,0.56,-0.45
0.02,0.56,-0.43
0.35,0.54,-0.47
0.33,0.52,-0.45
-0.23,0.43,-0.54
-0.31,0.47,-0.39
0.68,0.60,-0.37
0.17,0.49,-0.45
0.21,0.43,-0.37
0.31,0.45,-0.37
0.21,0.52,-0.39
-0.31,0.29,-0.43
0.00,0.58,-0.43
0.00,0.47,-0.49
0.00,0.49,-0.45
0.33,0.51,-0.41
0.37,0.51,-0.45
-0.41,0.29,-0.49
0.23,0.58,-0.52
-0.06,0.56,-0.49
0.12,0.49,-0.45
0.06,0.43,-0.51
0.70,0.39,-0.45
-0.25,0.37,-0.56
-0.29,0.54,-0.49
-0.19,0.33,-0.51
0.17,0.47,-0.47
0.31,0.39,-0.49
0.25,0.41,-0.45
-0.08,0.52,-0.45
0.14,0.62,-0.41
0.10,0.29,-0.39
0.14,0.31,-0.37
0.14,0.39,-0.37
0.06,0.47,-0.37
-0.41,0.35,-0.45
0.19,0.54,-0.43
0.02,0.49,-0.45
0.12,0.51,-0.47
0.35,0.49,-0.39
0.14,0.51,-0.45
-0.04,0.45,-0.60
0.19,0.54,-0.51
0.19,0.62,-0.47
0.25,0.54,-0.39
-0.25,0.49,-0.51
0.58,0.51,-0.51
-0.23,0.70,-0.49
-0.16,0.51,-0.47
0.25,0.56,-0.41
0.04,0.52,-0.47
0.08,0.47,-0.52
0.17,0.56,-0.52
0.62,0.51,-0.33
0.29,0.58,-0.39
0.14,0.68,-0.37
0.17,0.51,-0.41
0.19,0.52,-0.39
-0.25,0.43,-0.39
0.04,0.54,-0.45
0.00,0.51,-0.43
0.41,0.54,-0.39
-0.06,0.62,-0.41
-0.14,0.60,-0.47
-0.02,0.43,-0.45
-0.12,0.45,-0.47
-0.10,0.45,-0.49
0.02,0.47,-0.41
0.10,0.51,-0.43
-0.72,0.35,-0.41
-0.14,0.68,-0.47
0.68,0.43,-0.39
-0.08,0.51,-0.54
0.14,0.51,-0.41
0.17,0.58,-0.37
0.10,0.31,-0.39
0.12,0.29,-0.49
0.02,0.54,-0.45
-0.14,0.31,-0.54
0.33,0.33,-0.47
0.21,0.41,-0.47
0.25,0.33,-0.43
0.08,0.54,-0.49
0.08,0.47,-0.49
0.25,0.49,-0.49
0.16,0.43,-0.45
-0.08,0.49,-0.47
0.37,0.56,-0.52
-0.23,0.60,-0.45
0.12,0.52,-0.47
0.39,0.39,-0.47
0.06,0.51,-0.49
0.16,0.52,-0.49
0.60,0.43,-0.39
-0.16,0.47,-0.64
0.23,0.51,-0.45
0.51,0.51,-0.39
0.29,0.41,-0.39
0.49,0.41,-0.39
0.37,0.33,-0.41
-0.35,0.45,-0.49
0.29,0.39,-0.39
0.45,0.47,-0.39
0.31,0.37,-0.47
0.31,0.41,-0.51
0.45,0.49,-0.54
0.08,0.51,-0.51
0.04,0.60,-0.49
0.17,0.54,-0.43
-0.02,0.43,-0.47
0.47,0.43,-0.51
-0.27,0.54,-0.52
0.27,0.45,-0.49
0.25,0.52,-0.43
0.14,0.56,-0.41
0.41,0.47,-0.37
-0.17,0.37,-0.58
0.29,0.52,-0.43
0.39,0.45,-0.47
0.08,0.60,-0.37
0.43,0.62,-0.37
-0.21,0.49,-0.43
-0.19,0.43,-0.49
-0.12,0.43,-0.49
0.04,0.45,-0.43
0.37,0.45,-0.37
0.14,0.47,-0.39
0.25,0.49,-0.51
0.27,0.45,-0.52
0.25,0.45,-0.47
0.31,0.49,-0.45
-0.35,0.27,-0.47
0.17,0.45,-0.47
0.19,0.49,-0.43
0.43,0.47,-0.45
0.23,0.51,-0.41
0.21,0.45,-0.43
0.56,0.45,-0.49
-0.29,0.37,-0.56
0.47,0.45,-0.41
0.39,0.49,-0.43
0.16,0.45,-0.41
0.29,0.52,-0.37
0.31,0.39,-0.41
0.45,0.35,-0.52
-0.10,0.47,-0.41
-0.25,0.37,-0.47
0.17,0.43,-0.43
0.29,0.45,-0.45
0.17,0.41,-0.47
0.14,0.41,-0.52
-0.43,0.87,-0.45
0.04,0.68,-0.45
-0.16,1.17,-0.47
-0.35,0.19,-0.29
0.93,0.47,-0.60
-0.06,0.27,-0.19
-0.54,0.08,-0.21
-0.52,0.29,-0.29
-0.16,0.52,-0.47
-1.15,0.87,0.02
-1.24,0.06,-0.87
-0.51,1.36,-1.01
-0.99,2.12,-0.08
-0.27,1.34,-0.31
-2.21,0.52,-0.10
-0.76,0.33,-0.37
-0.76,0.70,-0.39
-0.58,0.68,-0.37
0.02,0.52,-0.29
-0.14,0.68,-0.37
-0.12,0.49,-0.41
-0.41,0.23,-0.29
-0.51,0.58,0.08
0.62,0.16,-0.51
0.95,0.56,-0.10
0.41,0.43,-0.54
0.74,0.66,-0.74
1.59,0.27,-1.07
2.18,0.06,-1.11
-0.66,0.43,-0.16
-1.52,0.62,-0.16
-1.40,0.31,-0.27
-0.91,0.37,-0.37
0.23,0.31,-0.37
0.66,0.84,-0.47
-0.87,-0.41,0.31
-1.24,0.10,-0.64
0.72,0.23,-0.80
0.47,-0.31,-0.41
0.54,-0.12,-0.35
-1.24,-0.29,-0.60
-3.77,-0.31,0.04
3.83,-0.29,-0.51
0.52,0.25,-0.10
4.27,0.60,0.84
-0.66,2.35,1.17
-0.91,0.80,0.64
-0.89,0.49,-0.74
1.85,1.09,-0.31
-2.21,0.23,-0.62
0.25,1.19,-0.66
-0.68,1.75,-1.20
-0.45,1.30,-0.66
-0.02,1.87,-0.17
1.03,0.68,-0.76
0.62,0.85,-0.37
0.72,0.56,-0.51
0.64,0.45,-0.49
-0.25,0.51,-0.33
0.08,0.47,-0.37
-0.12,0.45,-0.47
-0.33,0.43,-0.49
0.56,0.68,-0.52
0.33,0.64,-0.49
0.80,0.39,-0.49
0.51,0.39,-0.58
0.45,0.35,-0.52
0.29,0.37,-0.52
0.08,0.43,-0.45
0.08,0.62,-0.49
0.10,0.58,-0.43
0.31,0.54,-0.43
0.49,0.45,-0.54
-0.21,0.21,-0.19
1.20,0.49,-0.68
0.93,0.91,-0.74
0.41,0.37,-0.47
0.52,0.02,-0.47
0.66,0.17,-0.47
2.08,0.14,-0.87
0.78,0.62,-1.01
0.52,0.76,-1.13
-0.49,0.80,-0.47
0.35,0.93,-0.58
-0.19,1.07,-0.87
1.17,0.27,0.33
0.58,-0.37,0.41
-0.68,-0.12,0.64
-0.23,-0.37,-0.06
-2.00,0.21,-0.06
-1.01,0.78,-0.33
0.41,1.11,-0.72
1.44,0.80,-0.70
1.09,0.49,-1.50
-1.07,0.12,-1.13
0.49,0.66,-1.05
0.56,1.11,-0.02
0.33,0.80,-0.45
0.84,0.25,-0.62
1.69,0.49,-1.30
1.38,0.52,-0.99
0.87,0.41,-0.89
0.39,0.17,-0.43
-0.43,0.25,-0.12
-0.25,0.64,-0.19
-0.02,0.54,-0.29
-0.16,0.64,-0.41
0.58,0.74,-0.52
0.52,0.56,-0.70
0.31,0.58,-0.64
0.16,0.37,-0.49
0.16,0.27,-0.39
0.12,0.47,-0.33
-0.10,0.60,-0.49
-0.02,0.70,-0.56
0.17,0.62,-0.49
-0.02,0.60,-0.39
-0.23,0.43,-0.33
-0.14,0.29,-0.43
-0.02,0.21,-0.33
-0.08,0.49,-0.43
-0.17,0.39,-0.35
0.49,0.52,-0.33
0.58,0.35,-0.43
0.23,0.54,-0.43
-0.06,0.58,-0.43
-0.02,0.47,-0.43
0.21,0.43,-0.39
0.39,0.45,-0.39
-0.12,0.37,-0.45
0.49,0.43,-0.51
0.29,0.51,-0.47
-0.06,0.51,-0.43
0.02,0.43,-0.47
0.27,0.39,-0.54
0.14,0.37,-0.56
0.16,0.39,-0.45
0.27,0.49,-0.43
0.02,0.54,-0.41
0.10,0.52,-0.43
0.10,0.39,-0.43
0.17,0.45,-0.45
-0.08,0.47,-0.47
0.00,0.06,-0.21
0.84,0.58,-0.64
0.08,0.33,-0.19
0.02,0.29,-0.52
-0.45,0.76,-0.66
-0.10,0.43,-0.27
0.72,0.68,-0.51
0.39,0.41,-0.43
0.04,0.70,-0.66
0.12,0.49,-0.35
0.85,0.82,-0.58
0.25,0.58,-0.43
1.09,0.54,-0.49
0.66,0.80,-0.56
0.23,0.54,-0.47
-0.27,0.49,-0.51
0.06,0.27,-0.37
0.54,0.54,-0.51
0.19,0.39,-0.35
-0.12,0.47,-0.37
0.16,0.45,-0.43
0.16,0.39,-0.41
-0.31,0.74,-0.58
0.04,0.31,-0.39
0.47,0.60,-0.56
0.02,0.49,-0.43
0.21,0.54,-0.51
0.17,0.56,-0.47
0.49,0.08,-0.37
0.00,0.41,-0.43
-0.29,0.37,-0.29
-0.19,0.45,-0.39
0.14,0.54,-0.49
0.14,0.54,-0.47
0.12,0.49,-0.54
0.10,0.51,-0.43
0.49,0.66,-0.72
0.33,0.51,-0.54
-0.60,0.23,-0.37
-0.02,0.52,-0.72
0.16,0.72,-0.45
0.43,0.33,-0.37
0.74,0.58,-0.60
-0.02,0.51,-0.33
0.49,0.82,-0.54
-0.70,0.45,-0.35
0.31,0.66,-0.64
-0.51,0.37,-0.29
0.45,0.43,-0.52
1.01,0.29,-0.33
0.74,0.47,-0.58
0.52,0.58,-0.45
-0.06,0.25,-0.33
0.06,0.60,-0.58
0.37,0.54,-0.41
0.10,0.47,-0.49
-0.06,0.72,-0.47
0.31,0.47,-0.45
-0.21,0.56,-0.47
0.10,0.45,-0.45
0.14,0.45,-0.62
0.21,0.70,-0.52
-0.47,0.51,-0.37
0.08,0.41,-0.35
-0.49,0.51,-0.37
1.01,0.70,-0.56
-0.68,0.37,-0.27
0.97,0.27,-0.43
-0.66,0.17,-0.39
-0.06,0.64,-0.41
-0.91,0.49,-0.14
0.54,0.33,-0.43
1.24,0.21,-0.29
-0.37,0.54,-0.52
1.75,0.31,-0.25
-0.35,0.51,-0.68
-0.43,0.45,-0.41
-0.58,0.45,-0.25
0.25,0.51,-0.54
0.29,0.62,-0.47
-0.80,0.45,-0.31
0.95,0.68,-0.68
-0.41,0.70,-0.45
-0.97,0.47,-0.41
0.54,0.19,-0.31
0.70,0.29,-0.43
0.41,0.56,-0.45
-0.89,0.21,-0.43
0.85,0.76,-0.80
0.25,0.76,-0.33
0.56,0.54,-0.45
-0.56,0.21,-0.31
0.10,0.35,-0.51
-0.04,0.43,-0.35
-0.08,0.10,-0.16
-0.16,0.54,-0.68
0.16,0.58,-0.35
0.43,0.31,-0.33
0.99,0.58,-0.49
0.02,0.52,-0.41
-0.49,0.52,-0.31
0.33,0.68,-0.52
-0.29,0.27,-0.29
1.28,0.49,-0.68
0.25,0.49,-0.31
-0.19,0.54,-0.52
-0.35,0.51,-0.33
0.33,0.41,-0.45
-0.35,0.21,-0.23
0.49,0.21,-0.31
-0.31,0.43,-0.51
-0.10,0.43,-0.27
-0.17,0.51,-0.35
-0.12,0.41,-0.31
0.76,0.25,-0.43
-0.12,0.39,-0.49
-0.51,0.14,-0.33
0.43,0.68,-0.58
-0.41,0.54,-0.12
0.41,0.52,-0.45
0.76,0.64,-0.54
-0.64,0.72,-0.49
0.70,0.62,-0.45
0.56,0.31,-0.47
0.87,0.66,-0.62
0.16,0.84,-0.60
0.08,0.49,-0.47
0.33,0.41,-0.64
0.16,0.62,-0.58
1.11,0.52,-0.43
-0.91,0.19,-0.21
1.22,0.52,-0.52
-0.29,0.74,-0.51
0.56,0.47,-0.52
-0.62,0.64,-0.51
-0.72,0.51,-0.27
0.66,0.49,-0.43
-0.95,0.31,-0.43
1.26,0.64,-0.62
-0.33,0.43,-0.43
0.45,0.35,-0.37
0.80,0.43,-0.52
-0.47,0.51,-0.37
0.14,0.58,-0.41
-0.51,0.51,-0.41
0.58,0.66,-0.49
0.21,0.41,-0.47
0.52,0.68,-0.54
0.56,0.47,-0.49
-0.78,0.37,-0.27
0.14,0.52,-0.47
-0.72,0.35,-0.39
0.45,0.64,-0.51
-0.56,0.37,-0.39
0.47,0.64,-0.54
0.00,0.84,-0.47
0.02,0.51,-0.23
0.04,0.58,-0.51
-0.17,0.43,-0.27
0.93,0.66,-0.60
-0.43,0.60,-0.35
0.52,0.89,-0.58
-0.78,0.74,-0.43
0.82,0.52,-0.29
-0.16,0.39,-0.39
0.70,0.58,-0.52
-0.06,0.33,-0.49
1.11,0.78,-0.60
-0.62,0.45,-0.37
0.66,0.80,-0.52
0.64,0.58,-0.62
0.17,0.37,-0.41
0.00,0.64,-0.52
0.82,0.87,-0.72
0.35,0.33,-0.51
0.91,0.56,-0.72
0.52,0.52,-0.43
0.17,0.14,-0.12
-0.74,0.31,-0.31
-0.06,0.47,-0.43
0.06,0.60,-0.43
0.66,0.37,-0.19
0.04,0.56,-0.56
0.10,0.74,-0.51
0.16,0.54,-0.37
0.80,0.23,-0.27
0.25,0.43,-0.54
-0.08,0.45,-0.41
-0.12,0.14,-0.06
0.47,0.54,-0.56
0.76,0.78,-0.49
-0.39,0.51,-0.29
0.37,0.58,-0.51
-0.66,0.74,-0.54
0.39,0.39,-0.39
0.66,0.04,-0.41
-1.53,0.35,0.43
-3.69,1.81,0.91
-3.75,1.71,0.91
-5.07,1.26,0.35
-8.51,1.44,0.29
-18.28,5.65,0.74
-13.76,3.92,0.84
-11.48,5.91,-1.59
-3.98,4.53,-0.29
-5.07,5.07,1.05
0.27,4.31,1.83
0.64,4.04,-1.38
-4.33,3.28,-2.27
-3.85,1.38,-0.66
-3.38,0.25,-0.19
-6.06,1.53,0.10
-10.47,4.93,0.19
-15.60,9.46,-3.38
-21.74,15.58,-2.93
-21.92,18.44,0.21
-12.69,19.56,0.70
-11.54,19.54,0.95
-7.62,22.89,2.06
-7.93,22.07,5.95
-12.73,21.64,10.39
-11.37,19.08,10.96
-16.75,18.67,8.94
-12.73,14.80,11.77
-9.31,11.19,9.35
-6.74,4.29,5.67
-2.88,-0.80,1.87
0.64,-0.64,-1.53
-1.38,-1.73,-0.37
-0.68,-5.38,1.38
-2.66,-8.53,4.93
-1.38,-14.45,9.09
-2.37,-20.65,14.53
-2.35,-22.32,12.55
-4.47,-18.03,8.68
3.23,-17.74,11.42
-0.74,-19.66,11.89
-1.36,-17.25,15.12
0.43,-18.48,14.12
-0.76,-16.48,15.23
1.40,-11.72,9.81
0.80,-6.90,8.32
3.24,-4.00,4.92
1.26,2.60,0.10
-0.04,1.65,-3.89
-0.45,1.79,-2.27
-1.52,1.79,-2.49
0.29,2.68,-1.28
0.45,2.72,-1.83
0.37,1.07,-2.02
0.76,0.97,-1.32
0.58,1.46,-1.65
0.31,0.97,-1.90
-0.54,0.82,-1.34
-0.06,0.31,-1.05
-0.47,0.21,-1.05
-0.10,-0.08,-0.16
-0.72,-0.68,0.31
-0.04,-0.56,-0.04
0.43,0.02,-0.02
-0.16,0.19,-0.70
-1.11,-0.97,0.23
-1.22,-3.87,1.30
-6.70,-10.10,3.85
-11.02,-25.49,3.42
-12.45,-36.20,-1.48
-10.03,-35.52,-5.91
-11.58,-31.05,-11.95
-7.79,-25.78,-14.32
-9.15,-14.47,-12.75
-5.73,-10.01,-13.60
-10.39,-0.17,-12.86
-7.34,5.21,-20.13
-24.95,10.69,-16.55
-23.51,10.90,-19.91
-16.11,3.38,-10.59
-5.25,-0.21,-7.75
-1.05,1.01,-0.35
2.00,-0.51,-0.39
1.88,1.38,0.70
0.93,0.23,0.87
2.78,-0.66,2.88
6.31,-2.16,3.73
-1.77,1.75,-0.54
-5.79,2.31,-2.78
3.92,0.62,-2.27
-0.97,3.30,-3.01
-7.79,1.90,-0.08
-13.21,3.69,3.21
-18.44,9.00,1.17
-18.50,14.71,-3.98
-16.49,13.44,-4.84
-18.55,12.12,-7.31
-17.66,7.56,-6.41
-14.14,3.59,-3.42
-5.11,1.52,-0.76
6.84,1.52,-0.43
-2.99,2.89,1.59
2.56,1.44,4.95
0.45,1.13,3.91
4.92,1.34,1.87
-0.72,2.02,-1.28
1.92,-0.49,-2.88
3.75,-2.12,-2.12
0.78,-0.31,-0.62
-1.69,0.64,-0.33
-0.74,5.13,-1.92
-10.55,20.90,0.10
-13.00,29.78,5.48
-15.35,29.32,10.82
-24.75,28.44,13.89
-14.22,21.27,11.60
-16.96,17.97,9.36
-5.91,7.58,3.75
-3.42,-0.43,2.74
-0.25,-2.49,0.68
-1.63,-10.74,4.24
-9.21,-16.09,8.16
-0.06,-19.14,10.61
0.29,-18.69,12.30
-4.08,-18.53,13.13
1.15,-13.66,11.93
3.85,-10.51,14.96
3.75,-11.75,14.05
7.13,-9.09,13.43
0.49,-7.89,18.69
2.58,-4.92,11.05
6.97,-1.77,8.65
0.82,-2.25,8.86
0.68,-1.90,6.92
4.33,-3.50,2.91
1.09,0.51,4.25
5.73,2.27,6.00
2.39,3.24,-1.13
-0.06,0.08,1.19
1.03,0.16,0.68
-0.91,0.41,-0.10
0.31,1.40,0.12
0.35,0.58,-0.43
-0.58,0.19,-0.27
0.04,0.27,-0.64
0.91,0.06,-0.54
0.64,0.41,-0.95
-0.31,0.08,-0.60
-0.19,0.12,-0.23
-0.16,0.43,0.16
0.23,-0.66,-0.45
-0.56,0.23,0.14
0.02,0.17,-0.27
0.08,-0.08,-0.39
0.17,-0.68,-0.78
0.80,-2.84,1.40
-4.84,-7.15,5.21
-12.92,-17.78,12.45
-6.66,-23.02,14.75
0.43,-18.92,8.37
-0.14,-6.24,-2.02
-3.36,-5.77,-4.97
-11.09,-9.46,-8.37
-21.12,-20.89,-12.26
-16.63,-26.99,-16.73
-10.94,-29.65,-14.75
-7.27,-21.25,-8.47
-8.26,-10.90,-12.45
-11.02,-9.73,-12.57
-13.23,-0.66,-16.82
-22.75,7.15,-15.29
-16.18,9.29,-15.46
-20.36,3.48,-9.44
1.55,1.46,-3.92
-5.38,1.09,0.37
-3.21,1.26,-1.19
-4.27,1.30,-1.09
-3.50,0.23,0.49
-4.35,1.01,-0.21
-3.57,0.76,0.02
-0.60,0.12,-0.74
-1.34,0.66,-0.56
-0.68,0.23,-0.62
-2.04,0.72,-0.87
-0.91,0.08,-0.27
-1.77,1.73,0.51
-0.02,1.71,1.13
2.60,3.07,0.19
4.74,1.38,-0.87
1.53,1.48,0.17
-3.44,0.95,1.26
-3.19,-1.61,-2.25
-0.52,-1.32,-1.22
-0.29,-0.85,-0.47
-1.32,-0.04,-0.29
-0.64,-0.04,-0.58
-0.06,-0.04,-0.93
0.95,0.10,-2.62
6.12,5.36,-1.61
-0.12,1.03,-0.89
8.92,2.58,-1.59
1.26,-0.60,0.19
8.92,-0.43,-1.03
-1.15,0.93,-2.97
-4.82,-1.24,0.89
-3.61,2.45,-0.47
1.81,0.64,0.25
-4.16,1.46,0.21
-4.53,-0.66,1.28
1.55,-1.15,-1.20
-1.59,-1.17,0.51
-5.87,0.35,-0.12
5.83,0.62,-0.64
3.44,0.80,-0.17
-0.10,-1.50,-0.33
-0.23,1.52,-1.09
-3.17,0.25,0.68
8.16,1.53,0.99
-2.66,-0.33,-0.35
21.78,4.02,0.33
-1.85,4.31,6.63
-12.05,2.10,4.78
-2.60,1.88,-4.53
-6.51,-0.95,-10.90
8.68,-1.55,-7.32
6.24,0.99,-5.77
16.14,1.55,-4.95
2.37,3.38,0.17
6.96,4.64,12.07
8.57,4.31,7.23
1.79,-1.09,-1.03
3.52,0.70,-0.29
-1.44,0.17,-0.89
-0.93,1.50,-0.66
2.04,1.26,0.91
3.48,0.27,2.99
-1.11,-1.07,2.82
-6.24,0.64,3.01
-1.05,-1.63,2.55
-0.78,-2.04,1.53
-1.01,1.17,-0.84
-0.08,2.23,-2.10
-4.14,-0.21,1.05
-7.15,-0.85,1.67
4.39,0.47,1.79
6.18,-0.89,-0.12
-2.10,0.04,0.25
-0.74,0.85,-1.38
-1.88,1.69,-2.29
-4.70,3.67,-1.44
-8.10,8.67,-0.72
-17.93,13.27,-5.50
-19.56,11.85,-4.97
-18.59,13.41,-6.08
-19.16,12.16,-8.10
-26.15,21.90,-5.54
-2.86,23.41,3.03
-2.91,25.30,13.93
-12.30,23.08,17.93
-17.19,20.71,19.41
-18.57,18.09,16.16
-12.38,13.85,10.20
-10.65,7.62,8.10
-3.30,0.41,4.14
0.31,0.16,1.63
-1.01,-0.02,1.53
-0.02,-1.96,0.99
-0.56,-2.89,1.53
-2.89,-4.76,4.35
-3.73,-13.52,9.29
-4.92,-22.77,14.67
1.17,-22.87,15.46
-8.94,-22.21,14.05
-0.91,-21.14,18.55
-3.56,-20.59,21.58
-1.20,-20.50,23.99
8.78,-12.10,22.56
1.46,-7.91,17.60
-2.86,-0.78,8.37
1.73,1.24,3.38
0.14,-1.96,0.06
-0.66,-1.30,-0.12
0.19,0.54,-1.40
-0.17,0.76,0.21
0.02,0.17,0.23
0.04,0.45,-0.19
0.29,0.12,-1.17
0.41,1.05,-1.59
0.51,1.01,-0.56
0.19,0.16,0.04
0.39,-0.06,-0.60
0.62,0.02,-0.14
-0.60,-0.06,-0.66
-0.66,0.66,-0.97
0.23,0.52,-0.19
0.91,-1.48,1.19
0.66,-8.28,4.06
-11.25,-15.74,6.06
-12.26,-14.65,7.71
1.46,-23.06,12.08
-3.71,-12.03,3.46
-12.03,-10.08,-6.51
-28.64,-18.17,-16.18
-31.24,-16.40,-23.22
-15.15,-16.90,-24.09
-13.62,-12.24,-18.05
-4.68,-9.77,-16.94
-6.63,-5.03,-12.63
-10.43,4.76,-19.02
-16.36,7.50,-18.30
-5.40,4.04,-11.87
-4.66,2.93,-9.17
3.96,1.44,-3.77
-0.25,1.34,0.93
-1.19,1.59,0.62
-3.59,0.93,-0.54
-1.75,0.39,-0.21
-1.38,0.91,-0.06
-2.12,1.59,-0.84
-0.25,1.46,-0.66
-6.10,5.05,1.75
-21.04,11.31,-1.61
-27.86,11.73,-3.42
-24.36,11.62,-7.17
-29.96,11.07,-9.15
-19.06,9.07,-7.21
-13.58,3.85,-1.61
-2.56,3.13,1.34
-6.33,3.94,1.67
3.13,3.17,-3.03
5.75,-0.64,-0.99
9.03,-1.71,0.31
-1.26,0.97,-0.37
-7.27,4.45,-2.49
-12.53,12.18,-0.95
-8.26,22.23,7.21
-7.99,19.29,11.29
-10.69,20.30,11.52
-14.53,21.24,11.89
-12.36,17.58,10.45
-16.09,13.97,11.87
-11.04,9.56,12.88
-9.58,8.02,11.64
-9.01,5.36,10.08
-10.96,2.91,7.25
-0.62,-1.48,2.43
0.95,-2.21,-0.87
-1.87,-2.06,0.51
-1.65,-1.46,-1.09
-1.42,0.02,-0.31
-0.14,-0.41,0.51
2.06,-0.54,-1.50
-0.41,0.21,1.42
0.02,-0.21,1.42
-2.45,-1.73,0.62
-0.66,-0.49,-0.04
0.04,0.06,-0.49
-0.43,-1.11,0.12
1.63,-4.22,0.93
-1.32,-8.72,5.11
-4.37,-17.08,9.27
-5.50,-23.78,13.93
-3.52,-23.16,11.56
-0.19,-18.36,10.61
-5.07,-17.97,12.67
-1.77,-14.77,17.17
4.76,-13.50,16.16
9.75,-4.49,14.30
0.97,1.13,17.45
2.51,-0.74,9.68
0.29,-0.21,2.60
0.19,-1.75,-0.56
0.78,-1.69,-0.87
1.55,-0.16,-1.01
1.19,2.60,1.17
-0.64,-1.73,-2.89
1.44,-0.31,-0.76
0.85,0.41,2.16
-0.95,0.21,-0.78
-0.39,-0.49,-1.36
0.62,-0.21,-0.37
0.54,0.27,-1.92
-0.04,0.66,0.45
0.78,-0.04,0.58
1.15,-0.37,-0.27
-0.08,-0.16,-0.19
-0.27,-0.10,-1.24
