gX,gY,gZ 
-16.18,11.46,-8.70
-50.05,6.26,-2.51
-12.53,-2.51,1.88
-19.86,-9.05,2.76
-3.69,-5.60,3.36
-2.43,3.17,-1.09
-13.50,0.04,-2.76
1.96,-3.42,0.95
10.57,-7.19,-0.29
-5.15,0.25,-2.68
-1.69,0.29,-0.27
3.30,0.78,-0.52
1.34,0.35,-0.23
1.90,0.08,-0.76
0.82,0.06,-0.66
0.54,0.12,-0.70
2.00,0.74,0.74
-1.48,-0.08,0.02
-0.41,-0.08,-0.97
0.37,0.47,-0.47
-1.77,0.91,-0.29
-2.14,-0.37,-1.59
0.16,0.68,-0.10
-0.37,0.68,-0.84
0.43,0.52,0.04
0.99,0.72,-0.89
1.01,0.84,-0.51
1.42,0.31,-0.72
1.15,0.31,-0.52
-2.00,-0.58,-0.68
0.66,0.35,-1.11
1.90,-0.70,-0.33
0.80,0.68,-0.08
1.79,0.99,0.25
0.85,0.39,0.23
0.82,1.26,0.27
2.97,1.30,0.45
3.34,0.41,1.94
4.20,1.05,0.87
0.72,-0.23,-0.70
0.51,-0.04,-0.68
1.48,0.17,-0.51
0.17,0.89,-0.52
0.97,0.84,-0.27
0.66,0.27,-0.39
1.42,0.02,-0.62
0.70,0.78,-0.56
0.04,1.03,-1.03
-0.04,1.92,-0.16
-0.23,0.70,-0.74
-2.00,0.08,-1.83
-1.34,0.82,-1.67
0.89,0.80,-0.51
2.86,0.47,-1.01
0.21,0.10,-1.52
0.84,0.10,-1.34
-0.39,0.10,-1.01
1.20,-0.12,-1.38
0.97,-0.14,-0.85
2.60,0.10,-0.17
-0.89,-0.39,-1.40
3.34,0.10,0.35
0.80,0.49,-0.80
0.66,0.56,-0.87
-0.87,0.47,-1.05
-0.37,0.80,0.39
-1.61,0.64,-0.84
-0.14,0.72,-0.80
-0.31,0.17,-0.04
-0.10,0.33,-0.12
2.23,1.01,-0.68
0.39,0.43,-0.14
-0.14,0.84,-0.31
1.22,0.60,-0.21
1.48,0.80,-0.33
0.78,0.62,-0.17
0.72,0.78,-0.14
0.10,0.84,-0.51
0.31,0.31,-0.41
0.54,0.49,0.08
-1.34,0.84,0.78
-2.47,-0.27,-1.17
-1.38,0.56,-0.16
-1.34,0.58,-0.51
0.52,0.51,-1.11
0.72,0.74,-0.41
-0.08,0.84,-0.17
-2.47,0.68,-0.06
-0.68,-0.54,1.55
2.14,0.39,0.60
5.61,-0.56,0.89
-0.62,2.18,1.53
-1.28,3.50,1.79
-4.95,1.73,0.33
-5.44,2.12,-0.45
-7.27,0.68,-0.21
3.67,0.51,-1.57
-1.42,0.37,0.29
2.93,0.68,-1.67
1.40,0.45,-0.35
-1.36,2.16,-2.25
-1.07,0.78,-0.84
-0.27,1.22,1.40
-2.56,0.45,0.35
0.56,1.50,0.45
4.18,-0.66,-1.13
2.12,-0.29,-0.04
2.23,-1.19,-0.14
-1.90,-0.31,-1.61
0.49,-0.85,-1.71
2.21,-0.14,-1.30
9.27,-4.64,-0.31
4.62,-1.90,0.19
0.33,-3.54,0.12
-4.45,4.24,-1.55
-65.03,1.79,-5.36
24.81,-2.93,-4.10
0.47,0.29,0.64
3.94,0.95,-0.70
8.96,1.03,-3.24
27.55,-2.70,-2.68
21.76,-1.11,-2.60
16.88,-1.98,-4.18
14.40,-3.57,-8.08
-0.08,1.73,-0.66
-9.19,3.01,4.24
-20.90,1.87,6.53
-10.04,2.58,3.30
-4.43,1.19,-1.13
-2.74,0.29,-1.75
-1.85,0.58,0.49
0.39,0.68,-0.12
-0.78,0.43,-1.57
7.27,-1.69,-2.29
2.43,-1.53,-2.18
-4.47,1.92,0.31
-14.42,1.98,-1.17
-5.93,1.77,-0.12
-1.98,0.72,0.19
-1.38,0.14,-0.56
4.78,-0.84,-0.85
5.71,-2.58,0.21
2.21,0.52,-1.52
-0.62,0.89,-0.74
0.00,0.45,0.31
-1.73,0.00,0.25
-2.60,-0.16,-0.12
1.94,0.31,-0.60
0.23,-0.04,0.21
0.84,0.60,-0.70
-0.97,0.31,-0.39
-0.54,-0.02,-0.74
0.00,0.68,-0.29
-0.35,0.31,-0.66
5.40,-0.60,-0.41
0.02,1.17,0.82
-5.75,-0.49,0.43
1.46,0.10,-0.39
0.12,0.99,-0.64
-5.34,2.16,-0.25
7.77,-0.78,-3.13
6.43,-0.76,0.19
0.70,0.23,-0.27
-0.06,0.45,-0.60
1.32,0.91,-0.84
0.54,0.62,-0.23
-0.17,0.52,-0.19
0.25,0.84,-0.06
-0.29,0.52,0.06
-0.68,0.35,-0.39
-2.25,0.74,-0.45
-1.01,2.02,-0.62
2.89,-0.21,0.87
3.32,-0.17,0.04
1.09,0.06,-0.21
2.08,0.14,-1.22
-0.80,0.35,-0.37
-1.57,1.01,-0.43
-1.09,0.56,-0.10
-0.49,0.74,-0.21
0.04,1.03,-0.29
-0.52,1.11,-0.41
0.33,0.82,-0.66
0.41,0.49,-0.68
0.23,0.52,-0.39
-0.25,0.64,-0.17
0.64,0.64,-0.35
0.60,0.72,-0.47
0.68,0.87,-0.58
0.04,0.49,-0.43
-0.64,0.33,-0.27
-0.16,0.35,-0.64
0.64,0.33,-0.51
-0.21,0.47,-0.56
0.17,0.51,-0.47
-0.41,0.49,-0.45
0.04,0.52,-0.39
0.00,0.41,-0.56
0.25,0.52,-0.80
-0.12,0.62,-0.39
0.19,0.54,-0.56
0.60,0.54,-0.54
-0.04,0.29,-0.64
0.08,0.62,-0.37
0.27,0.23,-0.47
-0.49,0.31,-0.49
-0.21,0.29,-0.76
0.31,0.31,-0.54
-0.45,0.10,-0.58
-0.37,-0.02,-0.80
0.12,0.19,-0.68
0.68,0.52,-0.49
0.33,0.64,-0.35
-0.68,0.39,-0.56
-0.02,0.52,-0.52
1.24,0.95,-0.17
0.78,0.37,-0.62
0.89,0.58,-0.70
-0.02,0.39,-0.41
-0.52,0.43,-0.39
-0.21,0.51,-0.47
0.17,0.52,-0.27
0.39,0.70,-0.25
-0.56,0.52,-0.04
0.10,0.66,-0.43
0.82,0.78,-0.47
-0.06,0.49,-0.52
0.89,0.64,-0.52
-0.78,0.39,-0.62
0.04,0.49,-0.16
0.54,0.35,-0.47
-0.31,0.47,-0.23
-0.17,0.56,-0.17
0.49,0.58,-0.31
-0.72,0.35,-0.43
0.35,0.47,-0.35
-0.27,0.31,-0.54
-0.12,0.33,-0.41
-0.12,0.60,-0.35
0.31,0.68,-0.51
0.49,0.74,-0.58
0.27,0.56,-0.45
-0.45,0.43,-0.49
0.35,0.56,-0.64
0.39,0.60,-0.39
0.06,0.49,-0.39
0.14,0.58,-0.47
-0.04,0.54,-0.47
-0.35,0.39,-0.47
0.14,0.37,-0.62
0.29,0.31,-0.49
-0.66,0.45,-0.19
0.19,0.31,-0.37
0.14,0.41,-0.54
0.27,0.37,-0.49
0.10,0.41,-0.35
0.33,0.45,-0.52
-0.04,0.43,-0.43
0.08,0.25,-0.45
0.00,0.23,-0.49
0.31,0.66,-0.52
0.87,0.56,-0.47
0.60,0.68,-0.47
0.91,0.62,-0.66
0.85,0.66,-0.37
0.12,0.41,-0.54
0.33,0.58,-0.21
-1.01,0.35,-0.41
-0.10,0.04,-0.64
-0.08,-0.04,-0.87
-0.52,0.14,-0.80
0.49,0.72,-0.47
0.31,0.45,-0.35
1.11,0.45,-0.56
0.58,0.54,-0.49
0.00,0.54,-0.49
0.16,0.35,-0.74
-0.47,0.25,-0.62
-0.27,0.16,-0.76
0.16,0.49,-0.64
0.62,0.25,-0.80
0.60,0.52,-0.39
-0.33,0.21,-0.41
0.49,0.58,-0.54
1.40,0.84,-0.52
0.29,0.49,-1.17
1.22,0.45,-0.10
-0.04,0.54,-0.31
0.06,0.51,-0.41
0.06,0.43,-0.45
0.97,0.84,-0.54
1.32,0.76,-1.01
1.67,0.89,-1.20
1.09,0.93,-1.17
0.39,0.43,-0.78
-0.19,0.58,-0.27
-1.52,0.33,0.21
-0.41,0.72,-0.00
-0.74,0.58,-0.10
0.25,0.60,-0.51
0.35,0.54,-0.74
1.13,0.25,-0.68
1.87,0.14,-1.11
1.67,0.37,-1.28
1.52,0.52,-0.54
0.60,0.58,-0.66
-0.16,0.56,-0.23
0.35,0.47,-0.43
-0.17,0.43,-0.37
0.14,0.56,-0.43
-0.31,0.31,-0.00
-0.10,0.45,-0.23
-0.31,0.52,-0.33
-0.41,0.85,-0.08
0.66,0.58,-0.54
-0.27,0.82,-0.51
0.10,0.66,-0.58
0.27,0.60,-0.72
0.14,0.52,-0.35
0.41,0.39,-0.78
0.12,0.60,-0.23
-0.66,0.31,-0.37
0.19,0.27,-0.16
-0.87,0.41,-0.29
0.37,0.39,-0.14
-0.39,0.21,-0.54
0.17,0.41,-0.45
0.45,0.49,-0.97
0.68,0.52,-0.62
0.74,0.54,-0.76
0.17,0.56,-0.49
-0.54,0.45,-0.80
0.19,0.58,-0.41
0.37,0.54,-0.23
-0.49,0.41,-0.54
-0.33,0.19,-0.52
0.45,0.51,-0.49
0.12,0.62,-0.37
-0.23,0.45,-0.27
0.19,0.41,-0.37
-0.04,0.62,-0.43
-0.27,0.54,-0.60
0.19,0.45,-0.39
-0.23,0.27,-0.47
0.08,0.19,-0.23
0.85,0.49,-0.49
0.31,0.25,-0.51
0.08,0.16,-0.41
0.16,0.35,-0.49
0.29,0.29,-0.74
0.16,0.37,-0.47
0.08,0.70,-0.41
0.85,0.66,-0.23
-0.74,0.43,-0.47
-0.84,0.27,-0.68
0.49,0.58,-0.54
0.37,0.39,-0.31
-0.27,0.43,-0.41
0.17,0.66,-0.37
-0.74,0.25,-0.72
0.35,0.68,-0.76
0.29,0.49,-0.12
0.12,0.37,-0.64
0.80,0.72,-0.37
-0.45,0.06,-0.58
0.23,0.60,-0.41
0.95,0.52,-0.60
0.27,0.21,-0.23
0.58,0.37,-0.43
0.43,0.54,-0.37
0.54,0.54,-0.51
-0.21,0.37,-0.52
0.23,0.45,-0.58
0.47,0.64,-0.23
0.35,0.41,-0.74
-0.35,0.45,-0.45
-0.56,0.37,-0.31
0.66,0.56,-0.51
-0.27,-0.02,-0.87
0.10,0.72,-0.60
-0.60,0.29,-0.74
0.41,0.17,-0.31
-0.17,0.19,-0.35
0.85,0.33,-0.47
-0.37,0.25,-0.52
0.47,0.33,-0.47
