gX,gY,gZ 
-0.08,0.39,-0.56
0.47,0.39,-0.35
0.41,0.58,-0.35
0.35,0.39,-0.41
0.54,0.64,-0.47
-0.35,0.27,-0.64
0.14,0.43,-0.49
-0.14,0.39,-0.51
0.33,0.51,-0.41
-0.25,0.19,-0.45
0.29,0.60,-0.45
0.10,0.52,-0.49
0.00,0.66,-0.45
0.17,0.56,-0.37
-0.17,0.51,-0.45
0.21,0.49,-0.47
0.16,0.54,-0.45
0.39,0.52,-0.41
0.58,0.41,-0.62
0.33,0.54,-0.43
0.47,0.41,-0.45
0.27,0.37,-0.49
0.47,0.41,-0.45
0.27,0.35,-0.39
-0.04,0.35,-0.39
0.21,0.37,-0.39
0.49,0.47,-0.45
0.41,0.56,-0.43
0.51,0.64,-0.39
0.41,0.54,-0.49
0.19,0.56,-0.49
-0.10,0.62,-0.49
0.16,0.68,-0.43
0.35,0.60,-0.41
0.39,0.60,-0.39
-0.16,0.41,-0.43
-0.08,0.66,-0.49
0.00,0.51,-0.49
0.00,0.62,-0.47
-0.17,0.64,-0.39
-0.12,0.62,-0.49
0.19,0.47,-0.45
0.43,0.43,-0.41
0.91,0.25,-0.47
0.72,0.21,-0.45
0.29,0.39,-0.39
0.19,0.29,-0.41
-0.04,0.33,-0.52
0.19,0.35,-0.43
0.51,0.47,-0.45
0.08,0.43,-0.49
0.04,0.31,-0.49
0.31,0.56,-0.51
0.14,0.54,-0.51
0.33,0.52,-0.47
0.27,0.51,-0.41
-0.06,0.51,-0.47
0.47,0.43,-0.58
-0.06,0.58,-0.47
-0.12,0.39,-0.52
0.21,0.45,-0.39
0.12,0.52,-0.33
-0.12,0.16,-0.47
0.17,0.52,-0.51
-0.04,0.43,-0.47
-0.10,0.41,-0.51
0.06,0.45,-0.43
0.14,0.47,-0.47
-0.10,0.39,-0.41
0.56,0.43,-0.45
0.12,0.37,-0.43
0.31,0.43,-0.45
0.27,0.39,-0.43
0.23,0.37,-0.47
0.54,0.29,-0.47
0.10,0.43,-0.54
0.31,0.54,-0.43
0.39,0.49,-0.37
0.17,0.52,-0.39
0.00,0.66,-0.45
-0.39,0.49,-0.45
0.52,0.68,-0.37
0.54,0.47,-0.37
0.25,0.58,-0.49
0.45,0.56,-0.43
0.25,0.43,-0.51
0.08,0.43,-0.52
0.08,0.51,-0.39
-0.04,0.45,-0.41
0.25,0.43,-0.37
0.21,0.45,-0.47
0.72,0.37,-0.60
0.31,0.54,-0.47
0.06,0.54,-0.39
0.21,0.52,-0.43
0.25,0.47,-0.49
0.39,0.68,-0.45
-0.19,0.60,-0.39
0.14,0.60,-0.37
-0.52,0.47,-0.49
-0.02,0.64,-0.51
0.37,0.52,-0.51
0.60,0.47,-0.41
0.10,0.54,-0.39
0.10,0.60,-0.47
0.43,0.54,-0.39
0.19,0.45,-0.41
0.41,0.52,-0.37
0.17,0.33,-0.41
-0.17,0.45,-0.51
-0.10,0.39,-0.56
0.10,0.39,-0.52
0.17,0.43,-0.52
0.31,0.43,-0.52
0.31,0.51,-0.51
-0.08,0.49,-0.49
0.10,0.47,-0.45
0.00,0.60,-0.43
0.08,0.51,-0.47
-0.12,0.33,-0.43
-0.52,0.21,-0.35
0.41,0.62,-0.41
0.35,0.41,-0.54
0.64,0.45,-0.43
0.37,0.49,-0.41
0.02,0.62,-0.37
-0.37,0.27,-0.43
-0.43,0.37,-0.58
0.29,0.62,-0.43
0.10,0.41,-0.47
0.56,0.35,-0.45
0.35,0.52,-0.35
0.08,0.25,-0.45
0.14,0.45,-0.52
0.17,0.58,-0.51
0.04,0.45,-0.45
0.27,0.41,-0.43
-0.27,0.31,-0.52
0.12,0.56,-0.49
0.19,0.58,-0.47
0.06,0.51,-0.41
-0.10,0.45,-0.43
-0.27,0.33,-0.51
0.21,0.56,-0.49
0.33,0.58,-0.41
0.19,0.56,-0.39
-0.39,0.23,-0.45
0.25,0.45,-0.52
0.31,0.43,-0.52
-0.04,0.37,-0.51
0.31,0.41,-0.39
0.33,0.33,-0.43
0.16,0.29,-0.41
0.06,0.29,-0.52
0.08,0.43,-0.49
0.19,0.45,-0.41
0.14,0.33,-0.49
0.10,0.39,-0.43
0.62,0.45,-0.52
-0.19,0.60,-0.47
-0.21,0.39,-0.52
0.06,0.51,-0.51
0.19,0.45,-0.45
0.02,0.58,-0.49
-0.06,0.64,-0.51
0.29,0.56,-0.45
0.02,0.56,-0.43
0.35,0.54,-0.47
0.33,0.52,-0.45
-0.23,0.43,-0.54
-0.31,0.47,-0.39
0.68,0.60,-0.37
0.17,0.49,-0.45
0.21,0.43,-0.37
0.31,0.45,-0.37
0.21,0.52,-0.39
-0.31,0.29,-0.43
0.00,0.58,-0.43
0.00,0.47,-0.49
0.00,0.49,-0.45
0.33,0.51,-0.41
0.37,0.51,-0.45
-0.41,0.29,-0.49
0.23,0.58,-0.52
-0.06,0.56,-0.49
0.12,0.49,-0.45
0.06,0.43,-0.51
0.70,0.39,-0.45
-0.25,0.37,-0.56
-0.29,0.54,-0.49
-0.19,0.33,-0.51
0.17,0.47,-0.47
0.31,0.39,-0.49
0.25,0.41,-0.45
-0.08,0.52,-0.45
0.14,0.62,-0.41
0.10,0.29,-0.39
0.14,0.31,-0.37
0.14,0.39,-0.37
0.06,0.47,-0.37
-0.41,0.35,-0.45
0.19,0.54,-0.43
0.02,0.49,-0.45
0.12,0.51,-0.47
0.35,0.49,-0.39
0.14,0.51,-0.45
-0.04,0.45,-0.60
0.19,0.54,-0.51
0.19,0.62,-0.47
0.25,0.54,-0.39
-0.25,0.49,-0.51
0.58,0.51,-0.51
-0.23,0.70,-0.49
-0.16,0.51,-0.47
0.25,0.56,-0.41
0.04,0.52,-0.47
0.08,0.47,-0.52
0.17,0.56,-0.52
0.62,0.51,-0.33
0.29,0.58,-0.39
0.14,0.68,-0.37
0.17,0.51,-0.41
0.19,0.52,-0.39
-0.25,0.43,-0.39
0.04,0.54,-0.45
0.00,0.51,-0.43
0.41,0.54,-0.39
-0.06,0.62,-0.41
-0.14,0.60,-0.47
-0.02,0.43,-0.45
-0.12,0.45,-0.47
-0.10,0.45,-0.49
0.02,0.47,-0.41
0.10,0.51,-0.43
-0.72,0.35,-0.41
-0.14,0.68,-0.47
0.68,0.43,-0.39
-0.08,0.51,-0.54
0.14,0.51,-0.41
0.17,0.58,-0.37
0.10,0.31,-0.39
0.12,0.29,-0.49
0.02,0.54,-0.45
-0.14,0.31,-0.54
0.33,0.33,-0.47
0.21,0.41,-0.47
0.25,0.33,-0.43
0.08,0.54,-0.49
0.08,0.47,-0.49
0.25,0.49,-0.49
0.16,0.43,-0.45
-0.08,0.49,-0.47
0.37,0.56,-0.52
-0.23,0.60,-0.45
0.12,0.52,-0.47
0.39,0.39,-0.47
0.06,0.51,-0.49
0.16,0.52,-0.49
0.60,0.43,-0.39
-0.16,0.47,-0.64
0.23,0.51,-0.45
0.51,0.51,-0.39
0.29,0.41,-0.39
0.49,0.41,-0.39
0.37,0.33,-0.41
-0.35,0.45,-0.49
0.29,0.39,-0.39
0.45,0.47,-0.39
0.31,0.37,-0.47
0.31,0.41,-0.51
0.45,0.49,-0.54
0.08,0.51,-0.51
0.04,0.60,-0.49
0.17,0.54,-0.43
-0.02,0.43,-0.47
0.47,0.43,-0.51
-0.27,0.54,-0.52
0.27,0.45,-0.49
0.25,0.52,-0.43
0.14,0.56,-0.41
0.41,0.47,-0.37
-0.17,0.37,-0.58
0.29,0.52,-0.43
0.39,0.45,-0.47
0.08,0.60,-0.37
0.43,0.62,-0.37
-0.21,0.49,-0.43
-0.19,0.43,-0.49
-0.12,0.43,-0.49
0.04,0.45,-0.43
0.37,0.45,-0.37
0.14,0.47,-0.39
0.25,0.49,-0.51
0.27,0.45,-0.52
0.25,0.45,-0.47
0.31,0.49,-0.45
-0.35,0.27,-0.47
0.17,0.45,-0.47
0.19,0.49,-0.43
0.43,0.47,-0.45
0.23,0.51,-0.41
0.21,0.45,-0.43
0.56,0.45,-0.49
-0.29,0.37,-0.56
0.47,0.45,-0.41
0.39,0.49,-0.43
0.16,0.45,-0.41
0.29,0.52,-0.37
0.31,0.39,-0.41
0.45,0.35,-0.52
-0.10,0.47,-0.41
-0.25,0.37,-0.47
0.17,0.43,-0.43
0.29,0.45,-0.45
0.17,0.41,-0.47
