mX,mY,mZ 
40.19,-35.31,-17.39
40.01,-34.05,-16.19
40.19,-35.31,-15.67
40.37,-34.41,-14.81
40.01,-35.84,-16.19
39.66,-36.20,-15.84
40.55,-34.95,-16.01
42.16,-36.20,-16.53
38.76,-33.87,-15.67
40.55,-35.31,-15.67
39.84,-35.31,-16.01
40.73,-34.05,-16.88
40.55,-35.31,-17.05
40.73,-35.13,-16.19
40.37,-35.49,-16.19
40.91,-34.59,-17.39
40.55,-36.38,-14.98
41.27,-33.87,-16.01
40.91,-34.95,-17.05
41.44,-34.41,-15.84
40.37,-34.05,-17.56
40.91,-34.23,-16.36
40.19,-34.23,-15.67
40.19,-33.87,-16.36
40.91,-36.74,-17.05
39.84,-35.67,-16.36
41.09,-34.77,-16.19
40.73,-35.13,-16.88
40.37,-35.13,-16.19
40.73,-34.77,-16.88
41.44,-34.05,-17.22
41.09,-34.41,-16.88
39.84,-34.23,-15.67
39.84,-35.31,-16.70
41.09,-34.05,-16.88
40.55,-34.95,-16.70
39.66,-35.49,-14.81
41.44,-34.41,-16.53
41.62,-34.95,-17.39
40.73,-34.77,-16.53
41.27,-36.02,-17.05
40.37,-35.84,-14.81
40.19,-35.31,-17.74
39.48,-34.59,-14.98
40.91,-34.59,-15.67
40.91,-35.67,-16.01
39.84,-35.67,-16.36
39.30,-34.77,-16.88
41.27,-35.67,-16.36
40.73,-34.41,-16.19
40.19,-34.95,-16.36
40.73,-34.05,-15.15
39.84,-35.31,-16.70
40.01,-34.77,-15.50
41.09,-33.69,-16.88
40.37,-35.13,-16.53
40.01,-35.49,-16.19
41.44,-34.77,-16.88
40.91,-34.23,-16.01
40.55,-34.23,-16.36
42.16,-36.20,-15.15
39.66,-34.77,-15.50
40.37,-34.77,-16.88
41.09,-35.49,-15.50
40.55,-36.02,-16.36
40.73,-35.49,-15.84
40.19,-34.59,-16.36
40.73,-34.41,-15.15
39.48,-33.51,-17.05
40.01,-35.84,-16.19
40.01,-34.05,-17.56
39.48,-35.31,-16.01
41.62,-34.95,-16.70
40.55,-34.59,-16.36
40.73,-35.84,-17.22
41.27,-34.59,-15.67
40.55,-35.31,-16.01
40.19,-34.77,-15.84
40.73,-36.20,-15.84
41.09,-35.13,-15.50
40.37,-34.77,-16.88
41.09,-34.77,-17.22
40.37,-34.41,-15.50
40.01,-35.49,-16.53
42.16,-34.41,-16.88
40.37,-35.49,-16.53
41.98,-35.31,-17.05
40.91,-34.95,-16.36
40.55,-34.59,-16.36
41.44,-34.41,-18.25
39.84,-36.02,-16.70
40.37,-35.13,-17.22
41.44,-34.41,-15.50
41.98,-34.95,-15.67
41.09,-35.13,-17.22
40.73,-33.69,-16.88
40.55,-34.95,-17.05
40.01,-34.41,-16.88
40.01,-34.05,-17.56
39.84,-34.95,-16.70
40.91,-33.87,-16.36
38.76,-34.95,-17.39
40.19,-35.31,-16.70
40.01,-35.13,-16.19
40.01,-35.13,-15.50
40.73,-35.13,-16.53
40.01,-34.77,-16.19
41.27,-34.59,-16.70
40.55,-35.31,-16.01
41.09,-34.77,-16.88
41.09,-33.69,-17.22
40.19,-34.95,-14.29
39.66,-34.41,-15.15
38.94,-35.84,-15.15
40.19,-35.31,-17.39
41.44,-35.13,-16.53
41.44,-35.49,-15.50
41.80,-34.41,-17.56
40.73,-34.77,-17.22
41.98,-33.87,-15.67
41.62,-35.67,-16.01
41.27,-32.80,-16.70
40.73,-34.77,-16.88
41.09,-34.05,-15.84
40.01,-34.05,-15.50
41.44,-34.77,-15.84
40.55,-35.31,-16.01
40.55,-34.23,-14.64
41.80,-34.41,-15.15
42.87,-35.13,-16.53
40.73,-35.49,-16.88
40.01,-35.13,-15.15
40.19,-34.95,-16.70
40.55,-33.87,-16.36
42.34,-34.59,-16.01
41.09,-34.41,-16.19
41.62,-34.23,-15.33
40.19,-34.95,-16.01
41.62,-33.87,-15.33
40.37,-33.34,-16.19
40.73,-34.41,-17.22
41.44,-35.13,-17.22
40.91,-36.02,-15.67
40.73,-35.49,-15.50
40.73,-35.13,-16.88
41.44,-33.69,-16.53
40.55,-34.95,-17.74
41.27,-33.51,-16.70
41.44,-34.41,-16.19
40.19,-34.59,-16.01
41.09,-34.41,-16.19
39.66,-35.49,-15.84
40.91,-34.23,-16.01
41.98,-35.31,-16.01
39.66,-35.84,-15.84
41.44,-34.41,-16.88
40.19,-34.95,-17.05
40.55,-34.95,-16.01
39.48,-34.59,-17.05
39.48,-34.59,-16.36
40.73,-35.13,-16.53
42.34,-33.87,-17.05
41.44,-35.84,-15.15
41.80,-35.13,-15.84
41.09,-34.41,-16.53
40.19,-35.67,-17.05
40.19,-33.87,-15.33
41.98,-34.23,-16.70
40.55,-33.87,-15.33
40.37,-34.77,-14.46
41.09,-35.49,-15.84
42.34,-33.16,-16.36
41.27,-34.95,-15.33
39.66,-36.20,-17.91
41.44,-34.41,-16.70
41.62,-34.59,-16.70
40.19,-33.87,-16.36
41.09,-34.77,-16.19
40.55,-33.87,-16.01
41.27,-34.95,-17.05
40.73,-34.77,-14.81
40.37,-34.77,-16.19
40.19,-34.95,-14.64
39.66,-34.77,-15.15
40.55,-33.87,-15.33
39.66,-35.13,-15.50
40.01,-33.34,-15.84
41.27,-36.02,-16.70
39.66,-34.41,-16.19
40.91,-34.59,-17.39
42.34,-34.23,-16.36
40.73,-34.05,-15.84
39.84,-33.87,-14.98
41.80,-34.77,-15.50
41.09,-35.84,-16.19
39.84,-34.95,-17.05
39.84,-34.95,-14.98
40.01,-34.41,-15.50
41.80,-34.05,-16.19
40.91,-35.31,-16.70
41.80,-34.77,-16.53
40.91,-35.67,-15.67
40.55,-35.31,-16.70
39.66,-34.77,-17.91
39.48,-35.67,-16.36
40.73,-34.05,-16.88
39.12,-34.95,-16.01
40.73,-34.05,-15.84
41.62,-34.59,-15.33
39.66,-35.13,-15.84
40.01,-34.41,-16.53
40.91,-34.59,-16.36
41.27,-34.95,-17.05
40.37,-33.69,-15.50
40.19,-33.87,-16.70
40.01,-34.77,-14.81
40.55,-35.67,-17.05
40.91,-34.95,-14.64
41.09,-32.98,-16.19
39.84,-34.95,-16.36
40.91,-35.31,-17.05
40.55,-35.67,-15.33
38.76,-34.59,-17.05
40.55,-35.84,-16.53
40.73,-34.77,-15.84
41.27,-33.87,-17.39
39.84,-34.59,-17.39
39.84,-34.95,-16.36
40.55,-33.87,-16.36
40.19,-35.31,-16.36
41.44,-34.77,-16.88
41.44,-35.13,-15.84
41.44,-35.49,-15.84
39.66,-35.13,-15.50
42.52,-33.69,-16.53
41.09,-35.13,-15.84
41.27,-33.16,-14.64
39.66,-35.13,-16.53
40.73,-36.20,-16.19
40.91,-36.02,-14.29
41.09,-35.49,-15.50
40.55,-34.95,-16.36
40.73,-34.05,-15.84
41.62,-33.51,-16.70
40.73,-35.49,-14.46
39.48,-36.02,-16.36
41.09,-34.77,-15.50
40.91,-34.59,-15.67
40.91,-35.67,-15.67
40.73,-34.77,-15.84
40.37,-33.69,-16.19
41.27,-35.67,-16.01
41.80,-35.13,-15.50
39.30,-34.77,-16.19
41.80,-35.49,-15.84
40.73,-36.20,-14.46
41.09,-34.41,-14.81
40.91,-34.23,-16.01
41.44,-35.49,-15.84
40.55,-34.95,-15.33
40.91,-35.31,-15.67
40.73,-34.77,-15.84
40.19,-34.23,-15.67
40.91,-34.59,-15.33
41.27,-34.59,-16.01
40.91,-34.95,-14.98
39.84,-34.95,-16.70
41.09,-35.13,-15.84
39.84,-35.31,-15.84
39.48,-33.87,-15.33
40.19,-34.95,-14.64
40.55,-34.23,-16.01
40.55,-34.59,-14.29
40.91,-34.23,-15.67
40.37,-35.84,-16.88
40.91,-33.87,-16.01
40.55,-32.80,-14.98
40.91,-34.23,-16.36
40.73,-34.05,-16.19
41.09,-34.59,-15.67
41.44,-34.05,-15.84
41.44,-34.41,-15.84
41.09,-35.13,-16.53
41.09,-34.41,-15.84
40.91,-34.95,-17.39
41.09,-33.69,-16.19
40.73,-34.77,-15.50
41.09,-33.69,-16.19
41.62,-34.41,-16.53
41.44,-33.69,-16.53
41.27,-34.95,-16.01
40.19,-34.59,-16.36
40.55,-36.74,-16.01
39.66,-35.84,-16.19
40.73,-34.77,-16.53
40.37,-34.05,-16.53
40.73,-34.05,-14.81
40.91,-34.95,-16.01
40.73,-33.69,-16.53
39.12,-34.95,-15.33
41.27,-34.23,-15.33
41.09,-34.77,-15.15
40.19,-35.31,-16.70
41.44,-34.77,-15.84
41.62,-34.23,-16.01
41.80,-33.69,-15.84
41.09,-34.77,-15.84
41.98,-34.59,-14.29
41.44,-35.13,-16.19
42.34,-36.02,-14.64
39.84,-35.67,-16.01
40.91,-34.95,-16.36
40.37,-35.13,-17.22
40.91,-33.87,-15.67
41.09,-35.49,-16.19
40.91,-34.59,-14.64
40.19,-34.95,-16.01
41.27,-35.31,-17.74
40.55,-35.31,-14.98
40.19,-34.23,-14.98
40.55,-34.59,-16.70
41.27,-35.31,-16.01
41.44,-33.69,-16.88
39.66,-34.41,-15.50
40.91,-35.67,-15.33
42.16,-34.41,-16.19
40.73,-34.05,-16.19
41.80,-36.20,-16.53
41.62,-33.51,-16.01
42.34,-34.95,-15.67
40.19,-35.31,-16.01
40.91,-34.59,-15.33
40.01,-35.49,-16.19
41.98,-35.31,-14.98
41.44,-35.31,-15.67
36.26,-50.36,-20.84
36.08,-50.54,-21.01
36.62,-49.29,-20.15
34.66,-50.90,-21.01
36.26,-50.36,-20.84
36.98,-51.44,-21.87
37.16,-50.54,-19.97
36.26,-48.93,-21.52
35.01,-50.54,-21.35
36.26,-48.57,-21.18
36.26,-50.00,-20.84
35.55,-49.65,-20.84
36.44,-50.54,-22.04
36.62,-50.72,-21.52
36.44,-49.82,-21.01
36.44,-50.54,-21.35
35.73,-50.90,-21.01
35.73,-50.18,-21.35
35.19,-47.85,-20.84
36.62,-48.21,-21.52
36.62,-49.65,-20.84
35.91,-49.29,-21.18
35.73,-49.82,-21.35
34.83,-48.57,-19.46
35.01,-49.82,-22.04
36.62,-50.36,-20.84
36.26,-49.65,-21.52
35.19,-50.36,-21.87
36.80,-49.82,-21.70
35.37,-48.03,-22.04
36.08,-50.54,-21.01
35.55,-49.65,-19.80
35.37,-49.47,-21.18
37.16,-49.47,-20.66
36.98,-50.36,-20.15
36.08,-49.82,-22.39
36.62,-48.93,-20.49
35.01,-50.18,-22.04
35.73,-50.18,-22.04
36.08,-48.03,-22.39
35.37,-46.96,-21.35
35.91,-49.29,-22.90
35.55,-48.57,-22.21
35.73,-48.03,-24.45
35.73,-48.39,-23.42
35.73,-48.75,-23.76
34.66,-49.82,-21.35
34.83,-50.36,-23.59
34.48,-50.00,-21.87
35.37,-48.39,-22.04
35.19,-50.00,-23.25
35.73,-49.47,-23.25
36.26,-49.29,-23.25
35.55,-48.93,-22.56
34.66,-49.47,-21.70
35.19,-50.36,-23.25
35.19,-48.57,-22.90
36.80,-49.82,-21.35
35.55,-50.00,-22.56
35.55,-49.29,-21.70
36.26,-49.65,-21.52
35.73,-49.11,-21.35
36.44,-49.82,-22.04
36.26,-49.65,-21.87
35.73,-49.11,-23.42
36.44,-49.47,-21.35
35.19,-49.65,-21.87
36.08,-48.75,-22.73
36.08,-50.90,-21.01
36.44,-50.90,-22.73
36.26,-48.57,-22.21
36.62,-48.21,-22.56
34.48,-50.00,-20.15
35.55,-49.65,-21.52
36.08,-50.54,-21.70
36.26,-49.29,-22.90
36.44,-50.18,-22.73
35.37,-49.47,-21.70
36.26,-50.00,-21.52
36.62,-50.00,-22.56
35.55,-50.36,-22.21
34.12,-49.65,-22.90
36.62,-49.29,-21.18
35.37,-48.75,-22.04
35.91,-48.21,-23.59
35.73,-49.11,-21.70
36.08,-49.82,-22.04
36.44,-48.57,-21.87
35.73,-50.18,-22.04
36.62,-50.36,-21.87
36.44,-49.47,-22.04
35.19,-50.00,-23.59
35.55,-47.85,-22.56
35.73,-49.47,-22.39
35.37,-49.11,-21.70
36.08,-50.18,-22.39
36.62,-49.65,-21.52
36.44,-49.47,-21.70
36.98,-49.29,-21.52
35.73,-49.11,-23.07
34.83,-49.65,-20.84
36.44,-50.54,-20.66
37.34,-49.29,-20.15
35.91,-47.85,-21.87
36.80,-49.11,-21.35
34.48,-48.93,-22.21
36.44,-49.47,-21.35
36.80,-49.11,-21.35
35.91,-49.65,-21.87
36.80,-49.82,-21.01
37.69,-50.72,-21.18
36.98,-48.93,-21.52
37.16,-49.11,-21.01
35.91,-48.21,-20.84
37.51,-49.47,-21.35
36.62,-48.21,-20.49
36.80,-50.90,-22.39
36.98,-48.57,-21.52
34.83,-48.57,-21.52
36.44,-49.47,-20.66
36.08,-49.11,-19.97
36.62,-50.00,-21.87
35.19,-48.57,-21.18
37.16,-50.18,-21.70
37.51,-49.11,-20.66
36.26,-49.65,-20.84
35.37,-49.82,-21.01
37.69,-48.93,-21.18
35.19,-50.00,-22.56
36.26,-48.57,-20.84
35.73,-49.11,-21.35
36.26,-48.93,-21.18
35.19,-51.08,-22.56
36.62,-48.57,-20.49
36.62,-49.65,-21.87
35.37,-49.11,-21.35
36.26,-50.00,-22.21
36.62,-49.65,-21.18
36.80,-48.75,-20.66
36.08,-49.11,-21.01
35.19,-49.29,-21.52
35.91,-49.29,-21.87
35.91,-49.29,-21.87
36.80,-49.47,-21.35
35.55,-49.65,-21.18
36.08,-49.82,-21.70
36.62,-50.00,-21.52
37.16,-49.82,-21.01
37.16,-50.18,-21.70
35.55,-48.93,-21.18
35.37,-49.47,-22.39
37.34,-48.93,-22.56
35.55,-49.65,-20.84
36.62,-49.29,-21.52
36.98,-48.93,-21.52
36.26,-49.29,-21.52
36.08,-49.11,-21.01
36.08,-50.18,-21.01
36.26,-49.29,-21.18
36.44,-49.11,-21.35
35.73,-50.18,-21.70
36.08,-49.11,-22.04
35.73,-49.82,-20.66
35.73,-50.90,-22.04
36.26,-49.65,-21.52
36.62,-49.29,-22.21
35.73,-50.54,-21.35
36.62,-49.29,-20.84
35.91,-50.00,-19.80
36.62,-48.57,-20.49
35.73,-50.54,-21.01
37.16,-49.82,-21.01
36.80,-49.82,-20.66
35.91,-50.00,-21.52
36.44,-50.18,-19.97
36.44,-50.18,-21.01
36.26,-50.36,-20.84
36.26,-50.00,-20.84
35.73,-50.18,-20.66
36.44,-49.11,-21.70
35.37,-49.11,-21.35
36.44,-50.54,-20.66
36.62,-50.00,-21.52
36.98,-49.29,-19.80
36.98,-50.72,-20.15
37.51,-48.75,-20.32
37.16,-49.82,-21.01
36.26,-49.65,-20.49
35.91,-49.29,-22.56
35.73,-48.03,-19.97
36.80,-48.75,-21.01
36.98,-49.65,-21.87
36.62,-48.21,-19.80
37.34,-50.00,-21.18
35.91,-49.65,-20.49
36.08,-49.47,-20.32
35.91,-48.93,-20.84
35.73,-49.47,-20.32
35.73,-50.54,-21.01
37.16,-50.18,-19.97
36.80,-49.11,-19.63
36.62,-48.93,-21.18
36.08,-49.11,-20.66
36.98,-49.65,-19.46
36.26,-50.00,-20.49
36.98,-49.29,-20.15
36.08,-50.18,-21.70
37.16,-49.82,-20.32
37.51,-49.47,-19.97
36.62,-48.57,-19.80
36.26,-48.93,-21.87
36.26,-50.00,-20.49
38.05,-48.57,-19.80
38.05,-50.36,-19.80
37.51,-49.47,-21.01
36.98,-50.72,-21.52
36.26,-48.21,-21.87
36.62,-50.36,-20.15
35.91,-49.29,-20.49
36.62,-49.29,-20.84
36.62,-49.65,-20.49
36.44,-49.11,-20.32
36.44,-48.75,-21.35
35.73,-50.18,-21.35
36.26,-49.29,-20.49
36.08,-50.18,-21.70
36.08,-49.47,-20.66
36.80,-49.47,-19.29
38.23,-50.54,-20.32
36.80,-50.18,-20.66
35.55,-49.65,-21.18
36.08,-49.47,-21.01
36.80,-49.47,-21.01
35.55,-49.65,-19.80
36.08,-49.82,-20.66
36.08,-49.11,-20.66
36.80,-49.47,-21.01
35.73,-49.11,-22.04
36.62,-49.29,-21.18
36.08,-48.75,-20.66
36.62,-48.93,-20.49
34.83,-49.65,-21.52
37.34,-50.00,-20.84
36.98,-50.00,-20.84
36.08,-50.54,-21.35
36.62,-49.29,-20.15
36.80,-50.18,-20.66
37.69,-49.29,-20.49
36.98,-49.65,-19.80
35.91,-51.08,-20.84
36.44,-49.47,-20.32
37.34,-48.93,-19.46
35.91,-48.93,-19.80
35.91,-48.21,-21.18
35.91,-48.93,-20.84
36.80,-49.11,-19.97
35.55,-48.93,-21.52
37.16,-49.82,-20.66
38.05,-49.29,-20.84
36.08,-49.47,-20.32
36.62,-49.29,-21.52
36.26,-49.65,-21.18
35.55,-50.00,-22.56
36.80,-48.75,-20.32
37.34,-48.93,-21.52
36.98,-49.65,-20.84
35.37,-51.62,-22.04
37.34,-49.29,-21.52
36.80,-49.11,-21.01
36.98,-50.00,-21.18
36.26,-49.29,-21.87
36.08,-49.47,-21.01
38.41,-50.00,-21.52
36.08,-49.47,-21.35
36.98,-49.65,-20.84
36.98,-49.65,-20.84
36.26,-50.00,-19.46
35.91,-48.21,-21.52
36.80,-48.75,-19.63
36.98,-49.65,-20.49
36.80,-48.03,-21.01
35.37,-49.47,-20.32
37.34,-49.65,-20.84
36.80,-50.18,-21.01
37.34,-48.57,-21.18
35.73,-48.39,-19.29
35.73,-49.11,-21.01
36.62,-49.29,-21.87
35.55,-50.72,-20.49
36.62,-50.00,-20.49
35.55,-48.21,-21.18
35.91,-50.36,-20.15
36.98,-48.57,-21.18
35.19,-50.00,-21.18
35.91,-50.36,-21.01
37.16,-47.32,-19.97
37.34,-50.00,-20.49
36.62,-48.57,-21.18
36.44,-50.90,-20.66
35.55,-49.29,-20.15
35.73,-48.75,-21.01
36.62,-49.65,-22.56
36.80,-49.47,-21.01
36.62,-48.93,-21.18
36.08,-48.75,-20.32
37.16,-48.39,-21.70
36.26,-48.57,-21.87
36.62,-47.85,-21.52
37.51,-49.82,-21.01
35.73,-50.18,-21.01
37.69,-50.00,-19.80
36.26,-48.93,-21.18
36.08,-49.47,-19.29
35.91,-49.29,-21.52
36.44,-49.82,-22.39
35.73,-50.54,-20.32
35.73,-49.47,-21.01
36.08,-47.67,-20.66
36.44,-50.54,-20.66
35.73,-48.03,-22.04
37.34,-49.29,-21.18
35.91,-50.72,-21.18
35.91,-49.29,-21.87
37.34,-48.21,-21.52
36.08,-49.47,-20.32
37.34,-48.57,-20.49
37.87,-49.11,-21.70
37.87,-48.75,-21.35
37.51,-49.65,-20.49
35.55,-49.29,-21.52
38.05,-48.57,-20.49
37.16,-49.82,-19.97
37.16,-49.82,-21.01
37.87,-50.54,-21.01
37.51,-49.11,-21.35
36.80,-49.11,-23.07
36.62,-48.21,-21.52
35.19,-48.57,-20.15
37.16,-49.47,-21.70
35.55,-49.29,-21.18
36.08,-50.18,-21.70
36.62,-49.29,-21.18
36.62,-49.29,-22.56
35.73,-48.75,-22.39
35.55,-50.00,-21.87
36.98,-47.14,-22.90
37.16,-48.03,-22.04
35.37,-44.45,-22.04
37.16,-41.94,-23.42
38.94,-41.22,-21.35
37.34,-41.40,-21.87
39.12,-42.12,-19.80
40.19,-42.83,-20.84
40.37,-41.58,-19.29
39.84,-40.33,-18.08
40.73,-41.58,-17.91
41.09,-40.15,-18.94
40.55,-40.68,-18.08
41.98,-38.17,-15.67
42.52,-36.92,-13.09
42.69,-36.38,-8.78
42.69,-36.38,-3.27
41.80,-36.92,1.38
39.84,-41.04,7.75
38.05,-43.19,13.95
31.98,-48.93,19.80
26.44,-53.41,25.14
20.36,-59.14,26.86
12.33,-65.06,26.00
6.07,-69.90,25.66
3.22,-70.26,24.80
1.97,-71.51,24.28
2.68,-70.43,24.62
4.11,-71.87,23.94
1.97,-71.87,23.94
4.29,-73.84,22.73
3.57,-73.12,21.35
3.57,-74.92,19.97
2.32,-75.45,16.01
2.14,-74.56,15.15
0.18,-75.45,13.95
45.02,-76.17,13.26
-3.57,-77.07,11.02
-8.04,-77.96,9.82
-10.18,-76.53,10.16
-13.22,-76.35,9.99
-13.93,-76.71,11.71
-15.01,-76.35,12.05
-15.72,-74.20,12.40
-15.90,-75.81,12.57
-14.83,-75.09,11.88
-14.47,-75.45,11.88
-12.68,-75.81,10.50
-13.58,-76.35,12.05
-13.58,-75.99,11.02
-12.50,-77.07,11.71
-13.04,-75.81,11.19
-13.04,-76.17,11.54
-12.15,-75.63,10.33
-11.61,-76.89,10.85
-12.15,-76.17,11.54
-10.72,-76.35,11.71
-12.15,-77.07,9.99
-11.25,-77.25,10.16
-10.36,-76.71,11.71
-12.33,-75.45,9.47
-11.25,-74.74,8.78
-11.08,-75.63,8.61
-11.43,-75.63,9.30
-11.61,-75.81,7.40
-7.15,-77.42,3.10
-5.18,-78.68,0.52
0.18,-79.40,-2.58
2.14,-77.42,-7.23
8.57,-75.27,-9.30
11.25,-74.02,-11.88
16.08,-74.56,-14.81
21.08,-67.75,-17.22
26.62,-62.55,-22.56
30.37,-56.99,-24.45
35.55,-48.57,-24.28
36.98,-46.42,-24.28
34.83,-44.99,-24.97
35.91,-46.06,-26.00
35.91,-46.42,-24.28
35.19,-47.85,-24.62
36.44,-48.03,-24.45
34.30,-49.82,-25.14
34.30,-48.03,-24.45
34.66,-48.39,-24.80
36.26,-48.21,-23.59
35.73,-46.60,-23.07
36.98,-45.34,-23.59
35.91,-44.27,-22.90
38.05,-43.55,-22.56
40.73,-40.86,-21.01
42.52,-39.79,-16.88
42.87,-36.56,-14.46
40.37,-32.26,-9.64
41.27,-31.72,-9.13
41.98,-31.36,-7.06
41.80,-31.18,-7.58
41.62,-30.65,-5.34
43.23,-32.98,-6.89
44.48,-32.80,-7.06
43.23,-33.69,-5.51
41.98,-33.51,-5.68
41.80,-32.62,-5.17
43.23,-32.26,-6.89
41.27,-33.51,-7.75
42.69,-32.08,-6.03
41.80,-30.83,-6.54
42.34,-34.59,-0.86
40.19,-35.31,9.47
35.19,-40.68,18.08
27.51,-48.39,24.80
19.83,-55.02,26.69
10.36,-64.16,28.58
6.07,-67.39,28.58
4.64,-68.11,26.86
5.36,-68.82,26.52
7.68,-68.64,25.66
8.57,-69.18,24.11
8.40,-70.08,21.52
10.00,-69.90,19.29
9.65,-73.48,16.53
8.04,-74.02,14.64
5.18,-74.38,12.91
1.61,-75.27,11.36
-0.18,-76.53,13.95
-4.47,-74.74,14.64
-9.29,-73.84,14.81
-10.18,-74.38,17.05
-13.22,-72.76,18.60
-14.47,-72.94,18.08
-15.72,-72.05,19.29
-16.43,-71.69,19.97
-18.40,-71.15,19.80
-21.26,-69.72,22.56
-21.08,-68.46,21.35
-23.58,-67.75,21.01
-23.22,-68.82,21.70
-22.87,-69.18,21.35
-24.12,-67.93,21.52
-22.51,-69.18,21.70
-22.15,-69.54,21.70
-23.40,-67.93,21.18
-20.90,-67.93,21.18
-22.15,-68.82,20.32
-22.15,-69.18,21.01
-22.51,-69.18,21.35
-21.08,-68.46,21.01
-21.79,-69.54,21.35
-21.97,-69.36,21.52
-23.04,-68.28,22.56
-22.33,-69.72,22.21
-21.44,-68.46,22.73
-18.94,-68.82,21.70
-19.83,-70.79,20.15
-19.83,-70.08,18.77
-19.47,-69.36,22.56
-16.08,-70.61,22.39
-13.58,-69.90,22.73
-10.54,-71.87,20.49
-3.75,-74.38,15.33
5.18,-76.89,8.78
13.93,-74.20,0.69
18.94,-74.20,-4.82
21.79,-72.05,-9.64
23.04,-69.00,-12.23
25.72,-64.16,-16.53
30.73,-59.86,-18.94
35.55,-52.87,-19.11
36.62,-48.93,-20.49
37.87,-45.88,-21.70
38.23,-45.52,-19.63
37.51,-45.88,-20.32
39.12,-45.70,-20.49
39.66,-44.09,-20.32
36.98,-43.19,-21.52
38.41,-43.55,-21.52
38.05,-43.19,-21.18
38.59,-43.01,-22.04
39.12,-42.83,-21.52
38.59,-41.94,-21.70
37.16,-41.94,-22.39
38.05,-42.48,-21.18
38.41,-42.48,-22.21
39.30,-43.01,-18.60
40.01,-44.45,-20.66
40.91,-44.27,-19.46
39.48,-43.91,-19.80
40.01,-42.66,-18.94
40.01,-41.22,-21.01
39.30,-40.86,-20.32
37.69,-42.48,-20.49
39.66,-40.50,-22.39
37.87,-41.22,-21.70
39.12,-41.76,-21.87
39.12,-40.33,-21.87
39.12,-42.12,-20.15
40.01,-41.22,-22.39
38.94,-40.15,-21.01
38.94,-42.30,-21.35
38.05,-41.76,-21.52
38.23,-42.66,-21.01
39.48,-39.97,-22.21
38.59,-40.86,-22.04
38.94,-41.22,-22.04
38.76,-40.33,-20.84
39.12,-40.33,-22.90
39.12,-38.89,-24.97
38.23,-38.71,-23.76
37.87,-38.71,-24.11
38.05,-38.53,-24.28
38.41,-39.61,-24.28
37.51,-39.43,-24.80
37.87,-40.15,-25.14
38.94,-39.43,-24.11
37.69,-40.33,-23.25
37.69,-40.33,-23.59
38.05,-44.63,-20.84
38.41,-43.55,-23.25
38.76,-42.12,-23.25
39.48,-39.25,-22.90
37.69,-37.46,-23.59
38.94,-36.92,-23.42
39.12,-36.74,-23.94
39.30,-35.49,-22.39
39.48,-38.53,-21.87
39.84,-40.68,-22.21
38.41,-44.27,-20.49
39.48,-43.19,-19.11
39.48,-43.91,-19.80
40.55,-41.76,-19.80
39.30,-43.37,-19.63
39.84,-43.55,-18.77
38.41,-44.63,-18.42
38.59,-45.16,-18.94
38.41,-44.63,-20.15
37.69,-46.78,-20.84
37.16,-46.96,-22.39
38.05,-45.70,-20.15
38.23,-46.60,-21.35
37.16,-45.52,-19.97
38.05,-45.70,-22.90
36.98,-47.85,-21.52
36.08,-47.32,-20.66
35.91,-46.42,-21.52
36.80,-48.03,-22.39
37.34,-45.70,-22.21
38.94,-45.16,-19.97
40.19,-43.19,-17.05
41.44,-41.58,-15.84
43.77,-37.10,-12.23
42.69,-36.38,-7.40
41.09,-34.05,-2.76
39.48,-35.31,6.03
36.26,-40.68,14.29
30.90,-47.49,20.49
26.44,-51.26,24.45
17.33,-61.83,26.35
9.47,-66.85,26.35
5.54,-69.00,25.66
1.07,-72.05,23.42
1.43,-73.48,22.73
-0.89,-73.30,22.73
-0.54,-72.59,21.87
-0.71,-73.12,22.39
-1.79,-73.48,21.70
-1.61,-74.74,20.84
-1.61,-76.17,17.74
-2.86,-75.63,17.56
-2.86,-76.71,15.84
-4.29,-77.42,14.46
-8.40,-76.17,14.64
-10.00,-76.71,15.15
-16.79,-75.63,17.56
-19.29,-74.92,18.25
-23.94,-73.48,18.60
-25.37,-70.61,18.94
-26.97,-72.23,19.11
-26.44,-72.76,18.60
-25.90,-70.08,19.46
-26.44,-70.61,17.56
-25.19,-72.23,17.74
-25.37,-73.12,17.56
-27.51,-71.69,17.91
-25.19,-71.87,18.77
-26.08,-72.05,17.22
-25.37,-70.61,18.94
-26.44,-72.41,16.53
-26.80,-71.69,18.94
-25.72,-70.97,19.63
-23.94,-72.41,17.91
-24.65,-73.12,17.91
-26.08,-72.05,18.94
-25.72,-71.33,19.29
-24.47,-71.51,19.80
-23.94,-73.12,17.91
-22.69,-71.51,20.15
-22.69,-71.15,21.52
-19.47,-72.59,19.80
-13.93,-76.35,13.43
-4.47,-77.96,4.65
4.82,-77.60,-5.68
11.25,-74.74,-12.23
16.61,-72.23,-18.42
19.29,-68.46,-17.91
26.44,-62.73,-21.01
31.26,-58.61,-21.52
34.66,-54.13,-22.73
34.66,-50.18,-20.66
36.80,-48.39,-21.35
37.69,-48.57,-20.84
38.05,-47.49,-19.80
36.62,-48.93,-20.84
36.98,-48.93,-20.84
37.69,-47.85,-21.52
36.62,-48.57,-19.80
38.41,-47.14,-21.18
38.59,-46.60,-19.63
38.76,-46.42,-18.08
40.55,-42.48,-16.70
43.23,-38.35,-14.46
42.52,-35.49,-11.36
42.16,-30.11,-7.92
