mX,mY,mZ 
2.68,-54.66,22.90
2.50,-54.48,21.35
3.93,-55.56,21.70
5.18,-55.74,20.84
9.47,-56.10,21.52
12.68,-54.66,19.11
18.40,-53.59,20.15
21.26,-50.72,18.77
28.40,-43.91,17.39
35.73,-36.20,15.84
38.59,-32.26,16.53
39.84,-25.99,15.67
41.44,-22.22,11.02
43.23,-15.77,9.30
42.34,-11.65,7.06
43.94,-9.68,5.17
43.23,-8.60,2.76
43.41,-7.71,1.89
43.59,-9.32,0.34
43.23,-8.24,-0.69
41.98,-8.07,-0.17
43.77,-9.50,-0.52
44.48,-9.14,-0.86
43.77,-10.57,-0.17
43.94,-9.68,-1.03
43.23,-8.96,-1.03
44.30,-10.75,-0.69
42.87,-9.68,-0.69
44.66,-8.96,-1.03
43.94,-7.89,-1.03
44.30,-10.04,-0.69
44.84,-9.14,-0.86
44.48,-8.78,-1.21
45.02,-10.39,-0.34
44.12,-9.50,-0.17
45.37,-7.89,0.00
44.66,-9.68,1.03
44.30,-10.75,-0.69
45.20,-13.44,0.86
45.20,-14.88,-0.86
44.66,-13.62,0.69
45.02,-14.70,-0.69
44.84,-13.44,-1.89
43.41,-15.23,-1.55
44.12,-16.67,0.17
43.94,-12.90,-1.03
44.66,-13.98,-1.72
44.48,-13.44,0.86
45.55,-17.74,2.93
43.94,-17.92,5.85
42.16,-26.88,9.99
40.01,-30.47,10.68
35.73,-39.07,13.09
31.98,-44.27,13.60
28.40,-48.93,17.05
18.04,-52.15,21.18
13.58,-54.13,20.66
7.86,-55.20,23.07
1.79,-54.48,24.80
-3.93,-54.48,25.83
-4.82,-52.15,29.79
-5.36,-53.41,29.27
-7.32,-52.51,28.76
-5.90,-52.15,27.72
-5.72,-54.13,27.55
-6.79,-54.13,28.24
-6.25,-54.66,28.07
-4.82,-53.59,27.72
-3.39,-53.95,27.72
-4.47,-53.59,27.38
-2.68,-54.30,26.35
-1.61,-53.59,22.90
-1.97,-56.10,23.59
1.07,-55.56,19.97
1.07,-57.35,20.32
1.79,-57.35,19.29
0.00,-58.43,18.94
2.14,-58.43,19.63
1.79,-58.43,18.25
0.89,-57.17,19.11
0.54,-57.17,18.08
1.61,-57.53,19.46
0.54,-57.17,20.49
-1.25,-58.96,18.77
-0.18,-57.17,20.15
0.36,-58.07,19.29
1.43,-57.71,18.94
0.36,-58.07,18.25
1.07,-58.07,19.29
1.43,-58.07,17.91
1.61,-58.96,18.08
0.89,-58.25,18.42
1.97,-58.25,17.74
1.07,-58.43,17.91
-1.07,-57.35,16.53
0.71,-59.14,18.25
1.07,-58.43,17.91
0.36,-59.86,17.22
0.36,-58.79,17.56
3.39,-57.17,17.74
7.15,-56.63,17.22
10.54,-56.81,14.98
18.22,-53.77,15.84
23.58,-50.54,16.88
30.01,-44.45,14.81
37.34,-36.74,14.29
39.84,-29.57,14.98
41.98,-19.18,10.16
42.87,-14.70,6.54
43.23,-11.11,1.72
43.94,-9.68,0.00
44.48,-10.57,0.17
43.94,-11.11,0.34
43.94,-11.11,0.34
44.30,-10.75,1.03
43.94,-10.04,0.00
42.34,-10.22,0.17
44.66,-11.11,0.00
43.23,-10.39,1.38
44.12,-11.65,0.52
44.48,-12.01,2.93
44.30,-15.05,6.20
42.87,-19.00,9.64
41.27,-23.84,13.26
37.51,-28.68,15.84
35.37,-37.28,18.25
30.55,-45.34,19.46
25.55,-50.36,17.39
20.72,-50.90,16.88
16.97,-54.66,16.70
9.65,-56.63,16.19
7.32,-57.89,17.05
4.29,-58.07,18.25
2.50,-58.07,18.60
4.82,-59.68,17.05
3.57,-58.43,15.84
5.18,-58.61,15.67
4.82,-58.61,15.33
5.36,-58.43,16.19
5.72,-57.71,16.19
5.72,-57.35,15.15
5.54,-58.61,17.05
5.00,-59.14,14.81
7.32,-59.32,15.33
7.32,-58.61,13.26
8.22,-59.50,11.02
8.93,-58.07,9.64
9.29,-59.14,9.99
9.65,-58.79,6.89
10.00,-59.14,6.89
8.57,-58.43,5.17
10.54,-59.68,0.52
12.15,-59.50,-0.34
10.18,-58.96,-1.55
10.36,-58.07,-3.10
11.08,-58.07,-3.10
11.08,-58.79,-6.20
9.83,-57.89,-7.06
12.15,-58.07,-8.61
11.61,-57.17,-9.82
12.15,-55.56,-13.09
10.00,-55.56,-13.43
9.11,-56.81,-14.98
11.08,-55.20,-14.81
9.83,-55.74,-14.29
10.18,-55.74,-14.64
11.25,-55.38,-15.33
11.97,-55.74,-16.01
12.33,-54.66,-14.98
11.43,-54.84,-12.74
12.50,-55.92,-11.02
12.15,-56.99,-12.05
12.33,-56.81,-8.44
12.33,-55.74,-3.27
12.50,-58.07,0.69
12.50,-58.79,7.23
9.47,-58.61,7.75
6.97,-59.32,7.40
5.54,-60.04,8.09
6.79,-59.14,7.92
4.64,-60.58,8.95
5.00,-59.50,10.33
3.22,-59.14,8.95
4.47,-60.76,10.16
3.57,-60.58,8.61
5.54,-58.61,9.99
4.47,-59.68,10.50
4.82,-59.68,8.78
4.29,-60.94,9.99
5.72,-59.14,9.64
7.15,-59.86,8.27
7.50,-59.50,8.27
6.79,-60.22,4.82
7.32,-59.68,2.93
8.40,-60.40,-0.86
8.75,-58.61,-6.03
8.40,-58.25,-9.13
6.97,-57.53,-9.13
6.79,-58.79,-9.99
8.40,-57.89,-9.47
8.22,-56.63,-9.99
8.57,-58.07,-9.99
8.04,-58.61,-9.47
8.40,-57.89,-6.03
7.86,-59.50,-3.79
9.47,-58.96,-0.52
10.36,-59.50,4.82
11.08,-58.79,3.44
9.47,-60.40,5.68
7.68,-59.32,8.09
6.43,-58.07,13.43
5.36,-59.50,12.74
4.11,-58.96,14.98
4.64,-58.43,14.98
1.97,-60.04,16.01
-0.36,-59.14,16.88
0.54,-58.61,16.70
0.71,-59.14,16.88
0.36,-58.79,15.84
-0.54,-59.32,14.64
1.61,-59.68,13.95
2.50,-58.43,13.78
2.68,-59.68,12.23
5.00,-58.43,12.05
5.90,-60.40,8.09
5.90,-60.04,6.37
7.50,-60.94,3.44
9.47,-59.68,0.86
8.75,-60.40,0.52
10.54,-58.25,-1.55
10.00,-58.79,-2.76
8.04,-59.32,-4.30
8.75,-59.32,-1.21
9.29,-57.35,-2.76
13.58,-58.07,-4.82
18.94,-56.63,-3.44
26.08,-51.62,-3.44
31.62,-47.49,-2.41
34.12,-43.55,-0.86
40.01,-37.28,1.38
41.98,-29.93,2.58
43.77,-20.97,4.99
44.30,-16.13,2.76
43.94,-11.11,3.44
42.52,-7.53,0.69
42.52,-7.53,0.69
40.91,-7.71,-0.17
42.34,-6.99,1.21
44.66,-10.39,-0.34
45.02,-16.13,-0.34
43.94,-21.87,0.00
43.05,-25.99,-0.52
42.87,-27.60,-2.41
42.52,-26.88,-2.76
45.02,-26.17,-0.34
42.52,-25.81,2.07
43.59,-23.30,3.79
43.94,-24.37,4.13
43.23,-24.37,3.44
43.94,-22.22,5.17
43.77,-20.97,5.68
43.41,-21.33,6.03
42.87,-20.79,5.85
42.16,-20.07,6.20
44.48,-19.54,7.40
43.59,-16.13,9.30
43.23,-15.41,7.40
45.02,-14.34,6.89
42.16,-10.04,4.13
44.66,-9.32,1.03
44.12,-9.14,-0.17
43.05,-7.71,-0.52
43.77,-8.24,0.69
43.41,-11.29,8.44
41.98,-12.01,9.82
41.09,-12.90,10.33
43.41,-14.88,12.23
41.44,-15.05,10.68
42.52,-14.34,11.02
41.44,-15.77,10.68
42.69,-15.95,11.54
42.69,-14.88,11.19
41.98,-15.59,11.88
41.44,-15.41,12.23
41.44,-12.90,13.78
42.52,-12.19,12.05
42.34,-10.93,11.54
43.41,-10.93,9.82
41.62,-11.29,8.78
44.84,-11.65,3.96
44.48,-9.86,1.21
43.77,-8.42,1.21
44.12,-8.42,1.89
43.23,-10.75,5.17
42.87,-11.47,7.23
42.16,-10.75,7.58
43.77,-12.01,9.47
43.05,-13.44,9.82
42.87,-12.19,10.68
41.44,-12.90,12.40
42.52,-14.34,11.02
41.09,-14.34,11.02
41.09,-13.26,11.71
42.69,-14.16,11.19
42.16,-12.90,12.74
40.73,-11.83,12.40
42.16,-10.39,12.05
42.34,-9.86,10.16
42.87,-8.96,7.58
43.23,-8.24,0.00
43.94,-8.60,-0.34
42.87,-7.17,0.00
43.05,-7.71,2.24
44.84,-10.93,3.62
42.87,-12.19,7.92
42.69,-15.95,12.57
40.01,-22.22,16.53
39.48,-23.84,19.80
37.34,-26.70,21.52
33.58,-31.54,24.80
28.58,-34.95,27.72
24.83,-39.25,28.07
16.61,-47.14,30.13
11.97,-48.57,30.13
7.68,-50.00,29.45
5.18,-52.15,27.38
1.07,-53.77,22.04
1.97,-56.10,23.25
2.68,-57.89,21.87
2.50,-57.71,19.97
3.39,-56.10,23.94
4.29,-56.99,22.39
8.93,-54.48,23.07
16.43,-47.67,27.55
23.04,-38.17,29.79
25.37,-34.41,31.68
27.15,-32.62,32.03
-11.61,25.63,13.60
-11.43,24.73,14.98
-10.72,25.09,14.46
-10.18,24.91,14.98
-10.54,25.99,13.60
-9.47,26.35,13.60
-10.00,25.45,13.09
-10.90,24.55,13.60
-10.00,25.09,14.12
-10.00,24.37,12.40
-9.83,25.27,13.60
-9.83,25.63,12.91
-9.83,25.99,14.29
-10.18,24.91,12.57
-11.79,26.88,11.71
-10.00,25.09,13.09
-10.00,26.17,12.74
-11.25,24.55,13.26
-10.90,24.55,14.64
-11.61,24.20,12.91
-11.08,25.09,14.46
-11.43,24.02,14.12
-12.68,25.27,14.29
-12.86,24.73,13.78
-13.04,25.27,14.29
-11.61,24.91,14.64
-10.54,24.91,13.95
-11.61,25.27,14.29
-11.79,24.37,13.78
-11.97,25.99,13.60
-10.36,25.45,13.78
-12.50,25.45,13.09
-11.61,25.63,12.91
-12.15,25.45,13.09
-11.61,25.63,13.26
-11.97,26.35,14.64
-10.72,25.45,13.78
-11.61,24.73,13.09
-11.25,27.06,11.54
-12.68,25.99,11.88
-10.72,25.81,13.78
-11.79,25.09,12.05
-12.15,25.09,13.43
-11.25,25.27,11.54
-11.61,25.99,12.91
-12.50,23.66,12.74
-12.33,25.63,13.26
-11.25,25.27,12.91
-11.79,25.45,12.74
-10.72,24.37,12.40
-12.15,26.53,12.05
-12.50,25.81,11.36
-12.33,26.35,11.88
-11.79,25.81,12.74
-11.43,25.81,12.05
-14.29,26.53,11.36
-13.40,24.55,10.85
-13.40,26.35,11.19
-13.04,26.35,11.19
-12.50,26.17,12.05
-11.25,25.63,12.57
-12.86,25.81,11.71
-11.43,26.53,10.68
-11.97,26.35,12.91
-10.90,25.99,12.91
-12.33,26.35,13.43
-11.97,26.35,13.26
-9.65,26.88,12.05
-9.11,27.06,11.54
-12.33,25.27,12.57
-12.50,27.24,11.36
-11.97,27.06,11.88
-12.86,25.81,11.71
-11.79,25.81,11.36
-12.68,25.99,12.23
-11.61,27.42,13.26
-13.76,26.70,10.50
-12.33,27.06,12.91
-11.79,26.53,12.74
-11.61,26.35,11.54
-10.72,26.53,12.05
-10.54,25.99,12.57
-11.25,26.70,11.88
-10.18,26.70,11.88
-11.08,25.09,11.54
-13.04,24.20,11.88
-12.33,24.91,11.19
-12.15,26.53,12.74
-11.97,25.63,12.91
-11.79,26.17,11.36
-11.25,24.55,12.57
-11.43,26.17,11.36
-10.00,25.81,12.05
-12.15,26.53,11.71
-11.43,24.02,13.09
-12.68,26.70,12.57
-11.97,26.70,12.23
-11.08,26.88,12.40
-11.43,25.81,12.40
-13.04,25.99,11.19
-11.25,25.99,11.88
-11.97,25.99,12.23
-11.97,27.42,10.85
-11.79,26.88,12.05
-10.54,24.91,11.88
-12.86,25.45,10.68
-11.79,26.88,12.74
-12.33,26.35,12.23
-11.08,26.17,11.36
-10.18,25.99,11.54
-11.43,25.09,11.02
-11.61,27.06,12.57
-12.33,26.70,11.88
-12.86,26.53,12.40
-12.15,26.88,11.36
-11.97,25.63,11.19
-11.97,26.35,11.54
-11.43,26.88,11.02
-11.97,25.27,12.91
-11.43,25.81,12.05
-11.97,25.27,12.23
-12.50,25.27,11.54
-13.40,24.91,11.19
-11.61,25.99,12.57
-12.33,24.20,10.85
-12.33,26.70,12.23
-11.61,26.35,12.23
-11.25,27.06,13.26
-12.33,25.27,11.88
-12.33,26.70,11.19
-11.79,25.81,13.09
-11.61,25.99,11.54
-11.79,26.17,12.40
-12.33,25.27,12.05
-10.72,27.24,11.02
-11.61,25.63,12.23
-11.43,25.81,12.74
-11.79,25.45,12.05
-11.08,26.88,12.74
-10.18,26.70,12.23
-10.72,25.81,11.71
-11.79,25.45,10.68
-11.43,26.17,11.71
-10.90,25.63,11.54
-10.72,26.88,11.71
-11.61,26.70,12.91
-11.43,26.53,11.71
-10.72,26.53,11.02
-11.43,26.17,12.74
-11.79,26.88,13.09
-10.54,26.70,12.57
-10.36,25.81,12.05
-10.90,26.35,12.91
-11.43,26.88,12.05
-11.25,25.99,11.19
-10.54,25.99,11.88
-10.18,27.78,12.23
-11.25,25.99,11.19
-9.83,28.14,10.85
-10.18,24.91,11.19
-11.61,25.99,11.19
-10.00,25.45,9.30
-11.79,26.53,10.68
-11.08,25.81,11.71
-9.65,25.09,11.02
-10.00,26.53,11.36
-11.08,26.53,12.05
-10.72,25.81,11.36
-11.61,25.99,10.85
-11.08,25.45,11.02
-9.47,27.06,10.85
-11.25,26.70,9.82
-10.72,27.60,10.68
-11.25,26.70,10.85
-10.54,25.27,10.85
-10.00,25.09,11.02
-10.90,27.42,10.16
-10.18,27.42,11.88
-10.36,26.88,11.02
-11.43,27.24,9.99
-10.72,26.17,9.64
-11.25,26.35,10.85
-11.79,26.17,10.68
-10.54,27.06,10.50
-10.00,27.60,12.05
-10.72,27.96,11.36
-11.08,26.35,11.19
-10.36,27.24,11.71
-9.29,26.88,11.02
-10.90,26.35,11.19
-10.72,26.53,10.33
-11.08,26.53,9.99
-10.90,27.06,10.50
-11.43,25.81,11.02
-10.72,26.17,11.71
-10.54,27.06,11.19
-9.83,25.99,10.85
-11.79,26.53,10.68
-9.65,26.17,10.68
-10.72,27.96,10.33
-9.83,26.35,11.19
-10.90,26.35,10.16
-10.18,25.63,9.82
-10.18,27.42,10.85
-9.29,27.60,8.95
-10.00,26.88,11.36
-10.54,27.78,11.19
-11.61,26.35,10.85
-10.36,26.88,10.68
-9.83,26.70,9.47
-10.54,27.42,10.50
-10.00,26.53,9.99
-9.65,26.88,11.02
-9.83,27.78,9.82
-9.47,27.06,9.82
-8.40,26.35,10.85
-8.40,26.35,10.16
-9.29,26.53,10.68
-9.65,27.24,11.36
-8.93,24.73,9.99
-9.11,27.78,9.47
-8.57,26.53,10.68
-9.47,27.42,9.47
-10.00,27.60,9.64
-10.72,27.24,10.68
-9.83,27.42,11.19
-9.29,27.24,10.68
-10.18,27.42,9.13
-9.29,27.60,9.99
-10.00,27.24,9.64
-8.93,27.60,8.61
-9.65,28.68,8.95
-10.54,27.78,10.16
-9.29,28.32,9.64
-9.83,27.42,8.78
-10.36,27.60,8.95
-9.65,26.88,8.95
-10.90,26.35,9.82
-9.83,27.42,8.09
-9.29,27.24,9.30
-10.54,26.88,9.99
-8.57,27.60,8.61
-8.22,27.60,10.68
-9.29,27.96,9.99
-8.93,25.81,9.99
-10.72,26.88,9.64
-8.57,27.60,9.30
-9.47,27.06,8.78
-9.65,27.24,9.99
-9.83,28.50,7.75
-9.11,26.35,10.16
-9.65,25.45,9.99
-9.83,25.99,9.13
-10.00,27.60,8.27
-9.83,27.78,9.47
-9.47,28.86,9.82
-9.47,25.99,9.47
-9.83,27.42,8.44
-10.54,28.14,9.13
-9.11,27.06,10.16
-9.29,27.60,9.99
-10.00,27.60,10.68
-10.18,27.78,9.13
-8.57,26.88,9.30
-10.72,27.60,9.64
-8.40,26.35,9.13
-9.65,27.60,8.95
-8.75,25.99,9.13
-8.75,25.99,9.13
-8.93,28.68,9.64
-9.83,26.35,9.82
-9.65,26.88,8.61
-10.18,26.35,8.95
-9.65,25.81,9.99
-9.47,26.35,9.13
-9.29,27.60,9.30
-8.40,27.06,9.47
-8.22,26.88,9.30
-9.29,26.53,9.64
-9.47,27.78,8.44
-8.75,27.06,8.78
-10.00,27.24,8.95
-8.57,28.68,9.64
-8.57,28.68,9.64
-10.00,27.24,7.92
-8.93,26.88,8.27
-8.93,27.24,7.92
-10.18,27.42,9.13
-7.68,27.42,8.44
-8.75,25.99,9.13
-9.11,27.78,8.78
-8.93,27.60,9.30
-7.86,27.60,9.64
-10.00,29.75,6.89
-10.54,28.86,8.09
-10.90,27.42,9.13
-8.04,26.70,6.37
-8.93,27.60,7.92
-9.11,27.06,7.75
-9.11,27.42,8.09
-10.00,27.60,8.61
-8.93,26.53,9.99
-10.18,26.70,9.82
-7.15,26.88,9.64
-8.40,26.35,8.44
-9.65,28.32,9.30
-8.57,25.45,8.95
-8.57,27.60,8.27
-7.15,27.60,8.27
-8.22,26.88,8.61
-7.86,26.88,8.27
-9.83,28.86,9.13
-7.32,25.99,8.44
-9.29,26.88,8.27
-8.04,25.99,9.13
-8.40,26.35,8.78
-6.43,26.17,7.92
-8.75,26.70,8.44
-7.68,27.06,8.44
-8.22,27.60,8.61
-9.65,28.32,7.92
-8.40,27.42,8.44
-8.93,27.24,8.61
-8.75,27.78,8.09
-8.57,27.96,9.64
-8.22,28.32,8.95
-8.93,27.96,8.27
-9.29,27.60,9.30
-8.22,27.60,8.27
-8.22,27.60,8.95
-8.75,27.06,8.44
-9.11,27.06,8.09
-7.15,26.53,8.95
-7.32,28.50,8.09
-8.04,28.50,8.78
-7.86,28.32,8.95
-8.40,27.42,8.09
-8.75,27.78,8.78
-8.75,26.70,8.44
-8.75,27.06,8.78
-6.79,29.39,7.92
-8.22,28.68,8.95
-8.22,27.60,8.27
-8.04,28.86,9.13
-6.97,27.06,7.23
-7.86,27.96,9.30
-6.25,27.06,8.44
-7.86,26.53,8.95
-7.86,27.60,7.23
-9.11,27.42,8.78
-5.90,27.06,6.37
-7.86,29.39,9.64
-8.22,27.78,8.78
-8.22,27.96,8.27
-7.86,26.88,8.61
-7.15,29.03,6.54
-7.68,27.06,9.13
-7.50,27.60,8.27
-7.15,28.68,6.89
-7.68,27.42,7.75
-7.86,26.17,7.58
-7.86,26.17,7.58
-6.61,27.78,7.75
-8.40,28.86,8.44
-7.15,28.68,6.89
-6.25,25.63,7.06
-6.97,28.50,7.06
-7.50,26.53,6.89
-7.68,29.21,7.40
-8.57,28.32,6.20
-7.15,26.53,9.30
-9.29,27.60,8.61
-7.50,25.81,7.92
-5.36,27.60,8.27
-5.00,28.68,7.92
-3.57,27.60,9.99
-4.82,26.70,9.13
-2.68,25.99,8.78
-0.18,27.42,10.50
3.75,25.27,9.82
7.68,24.55,12.91
13.22,22.58,12.40
16.97,19.89,13.26
21.26,15.95,15.33
28.22,8.60,19.29
32.87,0.72,19.97
36.08,-5.74,20.66
39.66,-9.68,19.29
41.98,-15.23,14.98
42.34,-17.38,14.29
41.62,-20.25,12.91
41.62,-20.25,12.91
41.98,-21.33,12.23
41.62,-20.25,12.23
42.16,-20.79,12.74
42.34,-20.97,12.91
42.16,-21.15,12.05
41.44,-20.07,11.71
40.91,-20.25,12.23
43.05,-22.04,12.57
41.80,-21.87,13.09
42.16,-24.37,9.30
42.16,-22.58,11.02
41.80,-23.66,11.71
41.98,-23.12,11.88
41.80,-23.66,11.02
43.41,-23.48,10.16
43.05,-23.48,11.19
42.69,-23.12,10.16
42.52,-22.58,12.40
41.98,-23.48,10.85
43.05,-22.76,10.85
42.16,-22.94,9.99
42.16,-22.94,11.02
41.80,-22.22,10.85
42.52,-24.02,12.05
41.98,-23.84,11.88
42.69,-23.84,10.85
42.87,-24.73,11.36
41.80,-23.30,12.40
41.80,-25.09,11.36
41.80,-22.94,12.05
41.09,-24.02,12.40
40.55,-23.48,11.54
42.34,-23.48,12.57
41.09,-21.87,13.09
41.98,-21.33,11.88
41.98,-22.40,12.57
41.44,-22.58,12.74
41.27,-23.48,13.60
41.80,-24.02,11.02
42.16,-23.66,13.43
42.16,-24.37,11.71
42.16,-23.66,10.68
43.23,-24.37,11.71
42.52,-23.30,11.71
42.34,-23.48,11.88
43.59,-24.37,11.36
42.52,-23.66,10.68
43.41,-22.04,11.19
42.87,-23.30,10.33
41.80,-22.58,11.71
43.23,-23.30,11.02
42.34,-23.12,11.54
41.80,-23.66,11.71
43.59,-23.66,11.36
42.34,-22.04,11.19
43.41,-23.12,12.57
43.05,-23.48,11.19
43.41,-22.76,11.88
41.80,-23.30,12.05
43.41,-23.48,11.54
39.30,-22.94,11.36
42.52,-23.66,11.02
41.98,-23.12,11.54
43.05,-24.20,11.19
42.16,-23.30,12.05
41.62,-24.55,11.88
42.87,-22.94,10.68
42.16,-23.66,12.74
42.87,-23.30,12.05
42.52,-23.30,12.40
41.80,-24.37,12.05
42.87,-24.37,11.71
42.16,-24.73,12.05
42.87,-24.02,12.05
42.34,-24.20,11.19
42.16,-24.02,11.36
42.69,-22.76,12.57
41.80,-25.09,12.05
41.27,-23.84,13.26
42.34,-24.20,11.19
41.27,-23.84,10.85
41.44,-24.02,11.02
42.52,-23.66,11.36
42.34,-23.84,11.19
41.98,-24.55,11.19
43.23,-25.09,11.02
41.80,-24.37,11.02
42.16,-23.66,11.71
41.44,-25.09,11.02
41.44,-23.66,11.36
41.80,-24.02,12.40
41.80,-23.30,11.36
42.52,-24.02,13.43
41.62,-23.84,10.50
41.27,-23.48,11.88
41.09,-24.37,12.40
41.27,-23.48,11.19
41.44,-24.37,12.74
42.16,-25.09,12.74
41.27,-22.76,12.57
41.80,-24.37,13.09
41.80,-24.73,13.43
41.80,-24.37,13.43
40.01,-24.37,13.43
40.01,-23.66,12.05
42.16,-24.73,12.05
41.27,-24.55,13.95
42.16,-23.66,13.78
41.27,-22.40,13.26
40.37,-24.37,11.02
41.44,-25.45,12.05
40.37,-24.37,13.43
40.37,-24.73,12.40
42.52,-24.37,13.43
41.27,-22.76,11.54
41.80,-25.09,13.43
41.98,-24.20,13.60
42.16,-24.55,13.26
42.87,-25.09,12.05
42.16,-24.02,12.05
40.55,-24.55,12.57
42.52,-25.09,12.40
40.01,-24.02,12.05
40.55,-24.20,14.64
40.91,-23.48,11.19
41.44,-25.09,13.09
41.27,-25.27,12.57
40.73,-24.73,13.78
42.16,-25.45,12.05
41.09,-24.73,13.09
41.27,-24.20,11.88
42.34,-24.55,11.54
42.34,-24.91,11.88
42.52,-24.37,14.12
42.34,-24.20,12.23
41.98,-23.48,12.57
41.80,-25.09,13.09
40.19,-24.20,11.54
42.69,-25.27,13.95
41.80,-25.09,12.74
42.52,-25.45,12.74
41.80,-25.81,13.43
41.09,-24.73,12.40
41.27,-24.20,12.91
41.27,-26.35,11.88
41.09,-25.45,13.43
41.44,-25.09,14.12
42.69,-25.63,13.26
42.16,-25.45,13.09
40.37,-24.37,12.74
40.55,-24.91,13.60
39.84,-25.27,13.95
42.34,-25.27,13.26
40.91,-24.55,11.88
41.27,-24.55,13.60
40.91,-25.27,12.57
41.80,-24.73,13.09
40.37,-24.73,12.40
41.09,-24.37,12.74
40.55,-25.27,11.88
41.98,-24.55,13.60
41.09,-25.45,13.43
40.91,-23.84,13.60
41.62,-25.99,13.26
41.80,-27.24,12.74
41.27,-25.63,13.60
42.87,-25.09,13.78
40.73,-25.81,13.09
40.91,-24.91,13.95
40.55,-24.55,12.23
41.62,-25.63,13.26
40.55,-24.55,13.60
41.44,-25.09,13.09
40.73,-24.02,12.40
40.55,-24.91,13.95
40.73,-24.73,13.78
41.80,-24.02,12.40
41.44,-24.73,14.12
41.98,-23.48,14.98
41.27,-24.55,12.91
41.09,-25.09,13.43
42.16,-23.66,12.74
41.44,-25.45,13.78
41.62,-25.27,13.26
41.80,-22.94,13.43
41.98,-24.20,13.60
41.44,-24.02,12.74
40.73,-24.73,14.46
42.87,-25.81,14.46
42.52,-25.45,14.46
40.73,-25.09,13.43
40.91,-23.84,12.57
42.69,-24.55,13.26
40.55,-23.48,13.60
41.98,-23.12,14.29
42.34,-24.20,13.95
41.98,-24.73,14.12
40.91,-23.84,13.95
41.44,-23.66,13.43
40.55,-24.20,13.26
42.69,-24.91,13.60
41.80,-23.66,11.71
42.69,-24.20,14.29
42.16,-24.37,13.43
42.16,-22.58,14.12
41.98,-22.40,13.26
42.16,-24.02,12.74
41.80,-24.37,14.12
40.55,-24.91,12.91
42.69,-24.55,13.60
41.09,-23.66,14.12
41.62,-24.20,12.57
41.09,-24.02,14.12
41.44,-23.30,13.09
41.80,-24.73,13.09
43.05,-24.55,13.26
42.34,-24.91,13.26
41.80,-24.02,13.43
42.16,-25.09,12.40
41.98,-24.20,13.26
42.69,-24.20,14.64
41.44,-24.37,11.71
41.98,-23.84,12.91
41.44,-24.73,14.12
41.09,-24.37,13.43
41.62,-24.20,13.60
43.41,-24.20,14.64
42.87,-23.66,13.43
41.80,-23.66,13.78
40.73,-22.94,12.40
41.80,-24.37,13.09
41.80,-24.02,14.46
41.44,-24.37,13.78
41.98,-23.12,13.60
41.98,-23.48,12.74
43.41,-24.91,13.26
41.09,-24.02,13.43
43.05,-24.20,12.91
42.34,-24.55,13.60
40.73,-23.66,13.78
40.55,-24.91,12.91
40.19,-23.84,14.64
40.91,-24.91,12.23
41.62,-23.84,13.60
41.62,-22.76,12.91
41.09,-24.37,13.43
41.80,-24.02,13.78
41.62,-24.20,14.29
41.62,-24.20,13.95
40.73,-22.58,14.12
42.34,-24.55,12.91
40.91,-24.55,12.91
41.44,-24.73,13.43
40.37,-23.66,11.88
40.73,-23.30,13.78
41.27,-23.48,13.60
40.55,-23.48,12.91
41.62,-23.48,12.91
40.19,-24.20,13.26
42.34,-24.20,14.29
41.62,-24.20,13.26
41.09,-24.37,15.50
41.98,-23.48,13.26
40.91,-23.48,13.95
42.16,-24.37,13.43
42.69,-23.48,14.29
42.16,-22.94,13.78
42.52,-23.66,13.09
41.62,-24.20,14.29
41.80,-24.02,14.12
40.19,-24.55,13.95
41.09,-25.09,14.12
40.37,-24.37,12.05
40.01,-23.30,13.78
41.09,-23.66,12.74
42.16,-23.66,13.09
41.62,-23.48,13.60
40.55,-24.55,13.95
41.62,-24.20,13.60
41.09,-24.37,14.12
41.27,-23.12,13.60
41.27,-25.63,13.26
41.80,-24.02,13.43
41.80,-24.02,13.78
42.69,-24.20,14.29
41.27,-23.48,13.60
42.69,-23.84,13.26
42.16,-24.02,13.78
40.73,-25.09,12.74
41.80,-24.73,12.74
42.69,-22.76,13.26
41.44,-24.37,13.78
41.44,-23.30,12.40
42.52,-25.45,13.78
41.62,-24.20,14.29
41.80,-24.02,12.74
41.27,-23.84,12.91
42.34,-26.70,14.98
41.09,-24.73,15.15
42.34,-24.91,14.29
41.62,-26.35,14.98
41.44,-26.53,13.43
42.34,-25.63,13.95
41.09,-25.45,13.09
41.44,-25.81,12.74
40.55,-26.70,13.95
42.52,-25.81,14.46
40.19,-25.99,16.01
39.48,-24.55,14.98
39.48,-24.55,17.05
40.37,-21.87,17.91
39.12,-20.97,19.11
38.41,-19.54,18.08
39.66,-18.64,19.63
38.94,-17.56,19.29
39.48,-15.23,18.42
39.30,-16.49,18.60
40.55,-13.80,19.11
41.09,-13.26,16.88
40.55,-12.72,16.36
40.19,-12.01,14.64
40.19,-10.93,15.67
40.55,-8.78,13.95
41.62,-9.50,14.29
40.01,-8.96,15.15
41.09,-8.96,14.46
39.84,-9.86,14.64
41.62,-8.78,14.29
40.73,-8.24,16.53
39.12,-8.78,14.64
39.12,-8.42,16.70
39.12,-8.07,18.08
38.94,-7.89,18.25
38.41,-6.63,19.46
37.51,-8.96,18.60
37.51,-8.24,18.94
36.26,-9.14,18.42
38.41,-7.71,19.80
39.66,-8.07,19.46
38.41,-7.35,18.77
