gX,gY,gZ 
3.61,0.23,-0.23
1.20,0.64,-0.33
1.53,0.68,-0.60
-0.04,0.58,-0.93
-1.07,0.35,0.25
-0.66,0.62,-0.74
0.10,0.89,-1.26
0.02,0.37,-0.39
0.27,0.49,-0.23
0.02,0.37,-0.89
1.50,0.04,-0.29
-0.02,0.27,-0.25
-0.33,0.64,-0.76
0.58,0.29,-0.52
0.06,0.51,-0.37
-0.27,0.68,-0.68
-0.04,0.49,-0.35
0.60,0.37,-0.47
0.23,0.33,-0.43
1.19,0.45,-0.64
0.49,0.56,-0.62
-0.06,0.52,-0.39
0.49,0.47,-0.37
-0.08,0.52,-0.39
0.72,0.43,-0.58
0.84,0.39,-0.49
-0.78,0.19,-0.33
0.62,0.16,-0.47
-0.91,0.97,-0.85
3.96,0.49,-0.66
1.01,0.76,-0.60
-3.87,2.16,-1.26
-0.74,1.34,-1.15
0.54,0.78,-0.33
1.17,0.23,-0.51
1.05,0.39,-0.43
1.20,0.74,-0.74
1.34,0.12,-0.10
1.09,0.64,-0.82
0.49,0.47,-0.08
-1.50,0.37,-0.00
-0.39,0.04,-0.27
0.70,0.14,-0.25
0.25,0.60,-0.49
0.27,0.52,-0.29
0.80,0.62,-0.37
0.62,0.52,-0.49
0.56,0.60,-0.39
1.28,0.54,-0.58
0.04,0.45,-0.29
0.10,0.31,-0.39
0.51,0.51,-0.45
-0.39,0.52,-0.47
0.49,0.45,-0.31
-0.43,0.45,-0.17
0.21,0.31,-0.45
0.04,0.52,-0.43
0.68,0.41,-0.29
-0.27,0.58,-0.49
0.58,0.49,-0.39
0.70,0.54,-0.51
0.51,0.43,-0.45
1.24,0.60,-0.51
0.70,0.54,-0.43
0.82,0.37,-0.47
0.74,0.43,-0.49
1.28,0.43,-0.62
-0.82,0.52,-0.33
-0.37,0.43,-0.39
0.16,0.33,-0.35
0.33,0.33,-0.41
0.56,0.39,-0.37
0.58,0.33,-0.33
0.37,0.16,-0.12
-0.14,0.47,-0.43
0.47,0.52,-0.41
0.04,0.68,-0.43
-0.39,0.84,-0.54
0.21,0.66,-0.37
-0.87,0.72,-0.35
-0.04,0.64,-0.41
0.19,0.76,-0.68
0.93,0.76,-0.74
0.56,0.66,-0.68
0.31,0.51,-0.43
0.78,0.45,-0.60
0.19,0.45,-0.33
0.41,0.37,-0.17
0.64,0.52,-0.51
0.43,0.54,-0.82
0.19,0.47,-0.39
-0.14,0.41,-0.39
0.39,0.45,-0.49
0.25,0.47,-0.37
0.39,0.54,-0.41
-0.31,0.60,-0.47
-0.21,0.52,-0.45
0.58,0.39,-0.43
0.45,0.51,-0.58
0.37,0.51,-0.45
-0.37,0.52,-0.35
0.39,0.56,-0.64
0.21,0.49,-0.64
0.35,0.39,-0.68
0.17,0.49,-0.70
0.45,0.56,-0.70
-0.14,0.60,-0.54
-0.23,0.58,-0.58
1.40,0.64,-0.54
0.31,0.52,-0.51
0.43,0.54,-0.78
-1.09,0.49,-0.41
0.68,0.43,-0.49
0.47,0.41,-0.39
0.54,0.68,-0.60
-0.25,0.51,-0.51
-0.29,0.31,-0.31
-0.45,0.54,-0.27
0.25,0.37,-0.23
1.09,0.37,-0.49
-0.10,0.47,-0.49
0.21,0.64,-0.41
-0.12,0.51,-0.39
0.52,0.39,-0.35
0.60,0.41,-0.35
0.33,0.47,-0.47
0.14,0.52,-0.47
0.51,0.56,-0.51
-0.08,0.45,-0.54
-0.87,0.41,-0.37
0.41,0.54,-0.58
-0.27,0.51,-0.29
2.37,0.47,-0.27
-0.64,0.60,-0.82
2.39,0.60,-0.62
-2.66,0.39,-0.21
2.76,0.12,-0.84
-0.19,0.29,-0.29
0.17,0.16,-0.66
0.68,0.39,-0.29
0.51,0.45,-0.52
0.60,0.56,-0.52
0.58,0.62,-0.74
1.01,0.70,-0.58
-0.12,0.60,-0.56
-0.33,0.35,-0.47
0.33,0.62,-0.56
0.39,0.60,-0.52
0.80,0.52,-0.58
0.02,0.66,-0.58
0.89,0.62,-0.25
-0.04,0.62,-0.39
0.17,0.52,-0.39
-0.10,0.39,-0.29
0.29,0.19,-0.25
0.25,0.45,-0.31
0.23,0.45,-0.33
0.49,0.45,-0.41
0.10,0.33,-0.23
0.25,0.47,-0.39
0.17,0.49,-0.31
0.00,0.51,-0.39
-0.23,0.62,-0.54
-0.23,0.60,-0.60
0.58,0.49,-0.43
-0.10,0.37,-0.35
0.74,0.47,-0.39
-0.33,0.52,-0.37
-0.35,0.51,-0.51
0.39,0.51,-0.54
-0.43,0.52,-0.35
0.21,0.64,-0.51
0.19,0.70,-0.58
0.17,0.43,-0.45
0.70,0.47,-0.37
-0.47,0.43,-0.45
0.43,0.39,-0.45
0.14,0.58,-0.49
0.58,0.52,-0.47
0.51,0.51,-0.56
-0.43,0.91,-1.11
-0.41,0.58,-0.35
-0.35,0.56,-0.43
1.63,0.52,-0.56
0.29,0.27,-0.31
0.45,0.41,-0.91
-0.17,0.56,-0.54
0.10,0.08,-0.49
0.27,0.51,-0.51
0.93,0.54,-0.60
0.56,0.62,-0.60
0.04,0.41,-0.21
-0.47,0.33,-0.49
-0.14,0.52,-0.27
0.72,0.52,-0.31
0.56,0.64,-0.41
-0.16,0.52,-0.45
-0.19,0.37,-0.35
0.89,0.31,-0.37
-0.39,0.43,-0.33
0.14,0.52,-0.56
0.54,0.54,-0.54
-0.12,0.49,-0.47
0.14,0.51,-0.47
-0.47,0.60,-0.64
0.74,0.66,-0.49
0.12,0.64,-0.68
0.35,0.56,-0.49
-0.04,0.41,-0.33
1.03,0.51,-0.51
1.19,0.39,-0.58
0.10,0.33,-0.49
0.41,0.49,-0.51
0.04,0.27,-0.23
0.33,0.39,-0.54
-0.27,0.45,-0.58
0.39,0.60,-0.66
0.00,0.54,-0.45
0.39,0.47,-0.33
-0.08,0.47,-0.56
-0.17,0.52,-0.39
0.27,0.51,-0.49
0.31,0.41,-0.31
-0.21,0.25,-0.17
0.14,0.33,-0.31
-0.02,0.49,-0.47
-0.56,0.43,-0.33
0.66,0.49,-0.25
0.33,0.45,-0.29
-0.49,0.54,-0.21
-0.17,0.56,-0.51
0.56,0.49,-0.51
0.47,0.35,-0.43
-0.31,0.47,-0.45
0.23,0.54,-0.41
-0.31,0.51,-0.43
0.10,0.56,-0.56
1.38,0.39,-0.47
-0.43,0.58,-0.60
0.62,0.54,-0.45
-0.10,0.54,-0.49
0.74,0.52,-0.60
0.21,0.52,-0.51
0.47,0.49,-0.51
0.70,0.43,-0.45
0.78,0.45,-0.54
0.04,0.37,-0.64
0.02,0.31,-0.43
0.04,0.39,-0.37
1.48,0.52,-0.54
-0.17,0.43,-0.58
0.62,0.41,-0.39
-0.04,0.45,-0.47
-0.74,0.47,-0.39
0.33,0.49,-0.33
0.23,0.52,-0.60
0.58,0.54,-0.39
0.31,0.54,-0.39
-0.14,0.51,-0.52
0.16,0.39,-0.51
0.60,0.43,-0.58
0.10,0.60,-0.68
0.33,0.47,-0.51
0.74,0.49,-0.58
0.29,0.45,-0.41
-0.49,0.47,-0.39
0.06,0.58,-0.31
-0.10,0.54,-0.52
0.33,0.49,-0.37
-0.02,0.47,-0.45
0.29,0.49,-0.58
-0.16,0.54,-0.43
-0.14,0.64,-0.56
0.17,0.70,-0.74
0.47,0.58,-0.54
0.39,0.51,-0.66
0.35,0.60,-0.78
0.33,0.45,-0.51
0.62,0.49,-0.64
0.00,0.47,-0.35
0.41,0.52,-0.45
0.04,0.56,-0.54
-0.89,0.52,-0.35
1.32,0.47,-0.49
-0.10,0.41,-0.25
1.03,0.47,-0.35
0.76,0.37,-0.12
-0.23,0.37,-0.27
-0.27,0.41,-0.49
-0.17,0.37,-0.35
0.31,0.37,-0.33
0.21,0.45,-0.35
0.16,0.49,-0.51
0.27,0.37,-0.41
0.47,0.56,-0.49
0.33,0.56,-0.54
0.87,0.49,-0.49
-0.17,0.49,-0.54
0.37,0.52,-0.58
0.17,0.43,-0.52
0.41,0.39,-0.31
0.10,0.43,-0.29
0.62,0.49,-0.51
0.54,0.54,-0.41
-0.51,0.51,-0.35
0.33,0.52,-0.45
0.43,0.45,-0.62
0.78,0.37,-0.72
0.31,0.45,-0.72
0.19,0.60,-0.66
0.04,0.39,-0.37
-0.31,0.41,-0.51
0.10,0.45,-0.49
