mX,mY,mZ 
38.59,-24.73,-3.10
38.23,-24.02,-4.13
39.66,-23.66,-3.10
38.41,-23.66,-3.79
38.76,-23.48,-3.96
37.69,-23.84,-2.93
39.48,-24.20,-2.24
38.59,-24.73,-3.79
39.48,-23.84,-3.96
39.84,-23.48,-3.96
38.23,-23.66,-5.17
38.59,-24.73,-3.79
39.48,-24.20,-3.96
37.69,-24.20,-4.65
38.94,-24.73,-4.13
38.76,-23.48,-3.27
38.76,-23.84,-3.44
39.12,-23.48,-4.65
38.76,-23.48,-3.62
39.66,-24.37,-4.82
39.30,-26.17,-3.44
39.30,-26.17,-3.79
39.30,-24.73,-4.82
39.84,-27.06,-2.24
38.59,-27.24,-3.10
38.94,-25.27,-3.96
39.84,-24.91,-3.62
40.37,-26.17,-3.79
39.12,-27.42,-2.58
39.84,-27.06,-4.65
38.59,-26.88,-2.76
39.66,-26.88,-5.17
40.91,-25.63,-3.96
38.94,-26.53,-3.44
39.30,-26.17,-3.44
40.55,-26.70,-3.79
40.01,-26.17,-3.10
38.76,-26.70,-3.96
38.59,-25.81,-4.13
41.09,-25.81,-5.51
39.66,-27.24,-4.13
39.66,-26.70,-5.34
39.84,-27.78,-3.62
40.19,-27.06,-4.99
38.41,-25.63,-4.30
38.94,-26.53,-5.17
38.94,-26.88,-4.13
40.01,-25.45,-4.82
40.01,-26.17,-4.82
38.94,-27.24,-5.17
39.30,-25.81,-4.48
39.48,-26.70,-4.65
38.41,-27.06,-4.99
40.37,-25.45,-5.51
39.30,-26.17,-3.79
38.41,-26.35,-4.30
40.55,-26.35,-4.30
38.76,-26.70,-4.65
38.41,-25.99,-4.65
38.76,-25.99,-4.65
38.76,-25.99,-4.99
38.76,-27.78,-1.89
39.12,-26.70,-3.62
38.23,-27.24,-4.13
39.84,-25.99,-3.96
38.59,-25.09,-3.79
39.30,-25.45,-4.48
39.84,-27.42,-6.03
39.30,-25.81,-4.13
40.91,-24.91,-3.96
38.76,-26.35,-3.96
40.37,-26.17,-3.44
39.12,-27.78,-4.65
39.48,-26.35,-4.65
37.51,-26.17,-5.51
38.94,-25.45,-3.79
39.12,-25.99,-3.62
38.76,-27.06,-3.62
39.30,-27.24,-4.13
37.87,-26.17,-4.82
38.23,-26.88,-3.79
38.76,-27.06,-3.96
38.94,-27.24,-4.13
39.48,-26.35,-4.30
39.12,-26.35,-4.99
39.48,-27.42,-3.96
38.23,-24.73,-5.17
39.66,-25.81,-4.82
38.76,-24.91,-4.99
39.66,-26.17,-4.82
38.76,-24.91,-3.62
40.19,-26.70,-4.99
39.84,-24.91,-4.30
40.19,-27.06,-4.30
39.48,-28.14,-4.30
40.01,-25.45,-5.17
40.01,-27.24,-3.79
39.30,-26.70,-4.99
39.48,-25.63,-3.62
39.84,-26.70,-4.99
39.12,-26.70,-3.96
38.76,-27.06,-4.30
40.37,-25.81,-5.85
41.27,-26.35,-6.37
39.30,-25.45,-3.79
39.48,-25.99,-4.30
39.66,-26.53,-5.51
39.48,-26.35,-3.62
40.19,-25.27,-3.62
40.19,-24.91,-4.30
39.12,-25.27,-5.34
39.30,-26.53,-3.10
39.48,-27.06,-3.27
39.12,-24.55,-4.30
40.19,-26.35,-5.34
39.12,-27.06,-4.30
39.84,-25.63,-4.65
39.48,-25.27,-4.30
38.76,-24.91,-3.96
40.37,-25.45,-4.13
40.19,-25.99,-2.93
39.30,-26.53,-4.48
39.12,-25.99,-4.30
38.94,-25.81,-5.17
39.48,-26.35,-4.30
38.59,-26.88,-3.79
39.30,-26.88,-4.13
39.66,-27.60,-3.79
38.76,-24.91,-4.65
40.55,-24.20,-4.65
39.66,-26.88,-4.48
39.48,-26.70,-4.30
38.94,-25.81,-3.44
39.66,-25.81,-4.13
41.09,-25.81,-4.13
38.76,-25.63,-4.30
40.01,-26.88,-3.44
39.12,-25.63,-6.37
38.59,-25.09,-4.13
38.94,-27.60,-4.13
38.94,-26.53,-3.10
38.59,-26.70,-4.65
38.94,-26.17,-3.79
39.12,-25.27,-2.93
39.84,-24.91,-3.27
39.30,-25.09,-3.79
39.30,-24.02,-4.48
40.01,-25.09,-2.76
39.12,-25.27,-3.62
39.30,-26.17,-3.79
39.12,-25.99,-4.65
38.59,-26.53,-3.44
39.84,-25.99,-4.13
38.76,-25.27,-4.65
39.12,-25.27,-4.30
39.48,-25.27,-4.99
39.84,-26.70,-4.30
38.05,-25.99,-3.62
37.87,-26.53,-4.13
38.76,-26.35,-3.27
38.41,-25.63,-3.96
38.59,-26.17,-3.79
39.66,-25.81,-5.51
39.12,-25.99,-4.99
39.66,-25.09,-4.48
39.12,-24.55,-3.27
39.12,-27.06,-3.96
39.30,-25.45,-3.96
38.41,-24.91,-3.27
39.66,-26.53,-3.44
39.66,-24.73,-4.48
38.94,-25.81,-5.85
38.41,-25.27,-4.30
39.84,-26.35,-4.30
39.48,-24.55,-4.99
39.48,-25.99,-4.30
38.41,-26.35,-4.30
39.12,-25.99,-4.65
40.01,-25.09,-4.82
39.66,-26.88,-3.79
38.59,-25.45,-4.13
39.48,-24.91,-3.27
42.16,-25.81,-4.82
40.19,-24.20,-3.62
38.94,-27.24,-4.13
38.23,-24.73,-4.82
40.19,-25.63,-3.62
39.48,-24.55,-4.65
39.84,-24.91,-3.62
40.37,-25.09,-4.13
38.94,-25.81,-3.44
38.59,-25.81,-3.79
40.19,-25.63,-4.65
39.48,-25.99,-2.93
38.23,-26.17,-3.79
38.94,-24.73,-2.41
39.30,-26.53,-4.48
38.41,-24.91,-4.30
40.01,-24.02,-2.41
38.76,-24.91,-3.96
39.48,-25.63,-2.93
39.48,-24.20,-4.65
39.66,-26.17,-4.13
40.01,-26.17,-3.44
39.66,-25.09,-4.13
39.30,-25.81,-4.13
37.69,-26.35,-3.96
38.76,-25.99,-4.65
40.01,-25.81,-4.48
39.66,-24.73,-3.44
38.76,-25.63,-4.30
38.94,-26.53,-4.13
39.48,-25.63,-3.96
38.76,-25.63,-4.65
39.66,-25.81,-3.79
38.23,-26.17,-4.13
39.12,-26.35,-2.58
37.69,-25.27,-3.27
38.94,-26.70,-4.30
38.94,-26.88,-3.44
38.05,-25.99,-3.62
39.84,-25.63,-3.96
38.59,-25.81,-2.76
39.84,-26.70,-4.30
39.84,-24.91,-4.30
39.12,-24.91,-3.96
37.51,-24.73,-3.44
38.59,-26.53,-4.82
37.87,-24.37,-4.13
38.23,-26.88,-4.82
38.41,-25.27,-2.93
39.48,-26.70,-2.58
40.37,-25.45,-4.82
40.19,-25.63,-3.62
38.94,-25.81,-4.82
38.76,-25.63,-3.62
39.12,-25.63,-4.30
39.84,-25.99,-4.30
40.37,-25.81,-3.79
40.19,-25.63,-5.34
40.19,-24.20,-3.96
38.94,-25.09,-3.44
38.23,-25.45,-4.13
40.19,-26.35,-5.34
38.41,-25.99,-2.58
39.30,-25.81,-3.79
40.73,-25.45,-4.13
38.76,-24.91,-4.30
38.05,-24.91,-3.96
39.84,-26.70,-4.65
40.55,-24.91,-2.93
38.94,-25.81,-3.44
39.48,-24.91,-4.30
40.37,-25.09,-4.82
38.76,-25.63,-3.62
39.84,-24.91,-3.96
38.94,-25.09,-1.72
38.76,-25.63,-4.65
38.59,-26.53,-4.48
38.59,-26.53,-2.76
39.30,-26.17,-3.79
38.94,-25.45,-3.79
39.30,-26.53,-4.82
39.12,-26.70,-3.96
38.76,-24.91,-4.30
39.48,-27.06,-4.30
38.76,-27.06,-3.96
39.12,-25.63,-4.30
40.73,-25.81,-3.79
38.59,-25.81,-3.10
39.30,-26.88,-4.48
39.30,-25.45,-4.13
39.12,-25.99,-4.30
40.73,-26.17,-4.48
39.30,-25.81,-3.79
38.41,-24.20,-4.99
37.34,-25.63,-3.96
40.37,-24.73,-4.13
38.59,-25.45,-5.17
39.12,-24.91,-4.30
39.84,-25.99,-3.27
39.12,-25.27,-3.27
39.12,-25.99,-5.34
39.84,-24.55,-3.62
38.23,-26.17,-3.79
40.55,-25.27,-3.62
39.12,-25.63,-4.30
38.94,-24.37,-3.79
39.12,-25.63,-2.93
38.59,-25.09,-5.17
39.48,-25.27,-4.99
38.94,-24.73,-4.48
39.84,-26.35,-3.62
39.48,-24.20,-3.96
40.01,-25.81,-3.79
39.84,-26.70,-2.58
40.01,-25.45,-3.10
37.16,-25.09,-3.79
38.94,-24.73,-4.48
39.12,-24.55,-5.34
39.30,-25.45,-2.41
39.12,-25.99,-2.93
39.12,-26.35,-4.65
39.30,-25.81,-4.13
39.30,-25.09,-3.44
38.76,-25.63,-4.30
38.94,-25.45,-4.48
39.66,-24.73,-2.76
38.59,-25.45,-3.44
39.12,-26.70,-4.65
38.76,-24.55,-3.27
39.84,-25.63,-4.65
39.66,-24.73,-3.44
40.37,-25.45,-5.51
37.87,-25.09,-4.48
38.76,-25.27,-3.62
38.59,-25.81,-3.10
38.94,-24.73,-2.76
39.12,-24.20,-3.27
38.41,-24.91,-4.30
39.84,-25.99,-3.96
38.94,-25.81,-3.79
39.66,-25.81,-4.48
38.94,-25.45,-4.48
39.84,-25.27,-3.62
38.59,-25.81,-3.79
38.94,-24.73,-4.48
39.48,-27.06,-2.93
38.23,-26.53,-4.48
38.41,-25.63,-3.96
39.84,-24.91,-3.27
37.69,-25.27,-3.62
39.48,-25.27,-4.30
38.05,-26.35,-3.62
38.41,-25.99,-4.30
39.12,-25.99,-4.30
39.30,-25.09,-4.13
39.30,-26.53,-4.48
38.76,-25.27,-3.96
39.12,-25.27,-4.30
41.44,-26.53,-4.13
39.66,-25.09,-4.48
36.08,-56.28,1.38
35.91,-56.10,-0.86
35.91,-55.74,-0.52
35.73,-55.92,1.03
35.37,-54.13,0.69
36.26,-54.66,-0.52
36.62,-55.02,-0.52
36.80,-55.20,2.41
37.16,-53.77,1.72
36.26,-53.59,1.55
35.73,-55.92,-0.34
34.48,-55.38,1.21
35.19,-54.66,1.89
36.80,-54.48,0.00
37.34,-54.30,1.21
37.34,-52.87,0.17
36.26,-53.23,0.52
36.08,-53.41,0.69
37.87,-54.13,1.03
35.73,-53.77,0.34
36.80,-54.48,1.21
36.98,-55.74,0.17
36.98,-53.23,0.52
36.80,-52.33,1.03
37.51,-53.77,-0.69
37.16,-54.48,1.38
36.26,-52.51,-2.93
36.80,-54.84,-1.03
36.62,-53.59,-1.21
36.98,-52.87,0.17
36.62,-52.87,-0.52
37.34,-53.95,-0.86
36.98,-54.30,-1.55
36.26,-53.59,-1.89
34.83,-55.02,-0.86
36.62,-56.10,1.21
36.62,-54.66,-2.24
35.73,-54.84,-0.69
35.19,-57.17,-1.21
33.94,-55.56,-3.10
34.30,-55.20,-2.07
36.80,-55.92,-3.10
36.08,-55.56,-3.79
34.83,-54.66,-2.93
36.08,-55.20,-1.72
36.80,-55.92,-1.72
36.62,-54.66,-1.55
36.44,-54.13,-1.72
35.37,-53.41,-2.24
36.98,-53.95,-1.55
36.62,-53.59,-0.86
37.34,-52.87,-0.52
36.80,-52.69,-1.03
36.80,-53.41,0.34
37.34,-53.95,-0.86
37.16,-52.33,-1.72
36.80,-52.69,-1.03
36.08,-53.05,0.00
36.80,-53.77,-0.34
36.80,-53.05,-1.72
36.80,-53.05,-0.69
36.26,-53.95,-2.58
36.26,-53.23,0.17
37.69,-53.59,-1.55
36.08,-55.56,0.69
36.26,-53.23,-0.17
36.98,-52.87,-1.55
36.44,-55.56,-3.10
37.16,-54.84,-2.76
38.05,-53.95,-2.58
36.98,-55.02,-1.21
36.80,-54.13,-1.72
37.69,-53.23,-2.58
36.98,-52.51,-1.89
37.51,-54.13,-0.34
36.98,-54.66,-0.52
36.62,-54.66,0.17
38.59,-53.05,-1.72
37.69,-53.23,-0.86
36.80,-54.13,-2.07
35.55,-53.59,0.17
37.16,-53.05,-0.34
35.55,-55.38,-0.17
37.87,-55.20,0.34
36.98,-55.02,0.86
36.80,-54.84,0.34
36.08,-55.20,-0.34
36.62,-53.95,-1.55
36.80,-54.48,-0.69
36.44,-54.13,-1.72
36.08,-53.05,0.00
36.98,-55.38,-1.21
36.80,-54.48,-1.03
36.62,-53.59,0.17
35.91,-55.02,-1.89
36.44,-53.77,-1.38
35.55,-54.30,-1.55
37.34,-54.66,-0.17
36.08,-53.77,0.00
37.87,-54.13,-1.38
36.08,-54.84,0.00
34.30,-53.77,0.00
36.80,-54.48,0.34
37.16,-53.41,-1.38
37.34,-54.66,-0.52
36.62,-52.51,-1.21
36.62,-54.66,1.55
35.37,-54.48,0.69
36.62,-55.38,0.17
34.83,-56.10,-0.17
35.73,-54.48,1.03
36.26,-54.66,0.17
36.08,-55.20,0.69
35.73,-53.77,0.34
36.26,-53.59,1.55
37.34,-53.95,-0.52
36.62,-54.30,-0.86
35.19,-54.30,-0.86
35.73,-54.48,-0.34
37.16,-53.05,-0.69
35.55,-53.95,0.52
36.98,-55.02,1.89
36.80,-53.05,-0.34
36.44,-55.20,0.00
36.26,-55.02,-0.17
36.62,-54.66,0.86
36.98,-53.95,-1.89
36.08,-55.92,1.03
35.91,-55.74,-1.21
35.19,-56.46,-0.17
36.98,-55.02,-0.17
35.73,-56.63,-1.03
36.26,-55.38,-1.55
35.01,-56.28,-1.72
34.83,-55.02,-0.17
37.16,-56.99,-1.72
35.91,-56.10,-1.21
36.62,-55.38,-1.89
35.19,-56.46,-2.58
35.37,-56.28,-1.38
35.73,-55.92,-1.03
36.26,-55.74,-2.24
35.91,-55.02,-2.58
35.37,-56.99,-2.76
34.66,-55.92,-2.41
35.55,-55.56,-2.41
35.73,-55.56,-1.89
35.91,-55.38,-3.62
36.62,-55.38,-1.55
36.98,-56.81,-1.55
35.73,-55.92,-1.38
35.37,-56.63,-0.69
36.98,-55.38,-1.21
36.62,-55.02,-1.89
35.55,-53.23,-1.21
36.98,-53.59,-1.89
38.05,-54.30,-1.89
38.41,-53.59,-0.52
36.62,-52.15,-0.86
37.16,-53.77,-2.07
36.26,-53.95,-0.86
37.87,-53.41,-1.03
35.91,-54.30,-1.89
36.26,-53.59,-1.89
37.87,-54.13,-1.38
36.26,-54.66,-2.58
36.80,-54.84,-2.07
35.37,-53.05,-2.07
37.34,-55.02,-1.89
36.62,-55.02,-0.86
36.44,-55.20,-2.07
35.91,-55.38,-1.21
36.08,-55.20,-2.76
36.44,-55.56,-1.38
37.16,-55.56,-1.72
37.16,-55.92,-2.07
35.19,-54.66,-1.55
35.73,-55.56,-1.72
36.62,-55.74,-0.86
36.26,-53.95,-1.89
36.80,-54.48,-2.76
37.34,-55.02,-1.21
36.44,-53.41,-1.38
36.98,-54.30,-1.89
35.55,-53.95,-0.17
36.98,-53.95,-1.21
37.16,-54.13,-1.72
36.80,-54.84,-1.03
35.37,-54.48,-1.72
36.44,-54.13,-0.69
35.73,-54.84,-1.38
36.08,-53.41,-1.38
35.73,-54.13,-2.41
36.26,-54.66,-1.21
36.80,-54.13,-1.03
36.62,-53.95,-1.55
37.34,-55.02,-1.89
38.41,-54.30,-1.89
37.51,-54.48,-1.38
37.87,-55.92,-1.72
36.26,-53.59,-0.86
36.62,-54.66,-1.89
35.73,-55.20,-1.38
37.87,-55.92,-2.07
37.51,-55.56,-1.72
36.98,-55.02,-1.89
36.98,-54.30,-0.86
36.26,-54.66,-0.52
35.19,-53.23,-0.86
36.44,-53.41,-1.03
37.69,-53.95,-0.17
37.16,-55.20,-2.41
35.55,-54.66,-1.89
36.80,-54.84,-1.03
35.91,-55.74,-0.52
36.80,-53.41,-1.38
36.80,-55.56,-0.69
36.08,-54.13,-1.03
36.98,-55.38,-1.21
37.16,-53.77,0.00
37.69,-53.59,-0.86
37.16,-52.69,-1.03
36.44,-54.13,-2.41
37.69,-56.28,0.00
35.73,-53.41,-1.03
36.98,-54.66,-1.21
36.62,-55.02,-0.86
38.41,-54.30,-1.21
35.73,-53.41,-1.38
36.26,-55.38,-1.55
35.19,-54.30,-1.89
36.62,-55.38,-1.55
36.98,-54.30,-0.52
35.91,-55.38,-1.55
36.98,-55.56,-2.76
36.08,-56.28,-1.38
37.69,-54.30,-1.21
35.91,-52.87,-1.89
37.34,-54.30,-1.55
37.16,-54.13,-0.69
36.26,-54.30,-2.24
34.48,-55.74,-1.89
35.73,-54.13,-1.03
36.80,-53.77,-1.38
35.19,-54.30,-2.24
36.08,-55.56,-1.38
36.26,-55.74,-1.89
36.62,-54.30,-1.55
36.62,-54.66,-2.24
37.69,-54.66,-1.89
36.26,-54.30,-1.89
35.37,-54.84,-1.72
36.08,-55.56,-0.69
36.26,-56.10,-2.58
37.69,-54.66,-1.55
36.26,-55.02,-1.21
36.44,-53.41,-0.34
36.80,-54.48,-2.41
36.44,-55.20,-2.07
35.91,-54.30,-1.55
35.19,-54.30,-2.24
37.87,-54.84,-0.34
36.62,-55.38,-1.21
36.80,-54.48,-1.72
35.73,-55.56,-3.10
35.55,-55.02,-0.86
36.62,-53.95,-1.89
36.26,-53.95,-0.86
36.26,-55.02,-1.89
35.73,-54.84,-1.38
35.73,-54.13,-1.38
35.73,-55.56,-1.03
36.98,-54.66,-0.86
37.51,-54.84,-1.03
37.16,-53.77,-1.03
35.55,-55.38,-1.55
35.37,-54.84,-1.72
36.80,-54.48,-2.41
35.55,-54.66,-0.86
35.01,-53.77,-2.76
35.91,-56.46,-1.21
36.26,-54.66,-2.58
36.80,-54.48,-1.38
36.08,-54.48,-1.38
35.55,-55.38,-1.55
36.08,-54.13,-1.72
37.16,-54.84,-1.03
35.73,-54.48,-3.10
36.44,-55.92,-0.69
36.08,-54.84,-2.07
37.16,-54.84,-1.38
36.80,-55.20,-2.24
36.44,-54.13,-1.03
36.08,-53.77,-0.34
37.16,-54.48,-1.72
35.91,-55.02,-1.21
36.44,-55.92,-0.69
35.55,-53.59,-1.21
36.80,-54.48,-2.41
36.80,-54.84,-1.03
36.80,-54.48,-2.07
36.98,-55.74,-0.17
36.26,-53.95,-0.17
36.98,-53.95,-1.89
36.44,-54.48,-2.24
36.08,-55.56,-1.38
37.51,-55.92,-3.10
35.73,-55.56,-1.72
35.55,-53.59,-1.55
37.34,-54.30,-1.55
35.01,-55.20,-2.07
37.69,-55.74,-1.55
35.55,-55.38,-1.55
36.26,-55.38,-2.58
36.80,-55.20,-2.41
36.80,-54.84,-0.34
35.73,-55.20,-0.69
36.26,-54.30,-0.17
36.26,-55.74,-0.52
36.80,-55.56,-1.38
37.16,-55.56,-1.03
36.98,-54.66,-0.17
37.16,-54.30,-1.55
35.73,-55.20,0.69
36.08,-54.13,-1.72
35.73,-54.48,-1.38
36.98,-53.95,-1.21
35.37,-53.77,-1.03
35.91,-55.38,-1.89
35.91,-54.66,-0.52
36.44,-55.92,-1.38
36.26,-54.66,-0.52
36.44,-54.84,-1.72
36.08,-55.56,-1.55
36.44,-54.48,-1.72
36.08,-56.99,0.34
36.08,-54.84,-1.38
35.37,-55.92,-1.72
35.55,-56.10,-1.55
36.26,-54.66,-1.21
35.01,-54.13,-1.72
35.37,-56.28,-1.72
37.51,-55.56,0.00
36.08,-56.81,-1.89
35.55,-55.02,-0.52
37.16,-54.13,-0.34
37.51,-53.41,0.34
38.41,-53.23,-3.27
38.41,-50.00,-6.03
39.30,-46.60,-7.92
39.66,-39.79,-11.02
40.55,-34.59,-10.16
38.59,-28.32,-7.23
38.41,-24.20,-4.30
34.30,-18.64,-1.03
31.98,-15.23,6.72
26.97,-12.37,11.19
18.94,-11.83,14.12
12.50,-9.32,18.60
6.43,-10.39,20.32
-0.89,-10.22,21.87
-8.75,-8.78,22.21
-18.58,-10.39,22.04
-24.83,-10.93,21.52
-24.65,-11.47,19.97
-21.08,-9.68,21.35
-20.19,-11.65,20.15
-19.11,-10.57,22.21
-19.47,-10.57,20.49
-19.83,-13.08,21.18
-19.29,-10.75,21.52
-19.65,-12.19,21.01
-20.54,-15.95,18.77
-20.72,-20.79,17.56
-20.72,-24.73,13.78
-20.19,-29.93,12.91
-16.08,-36.92,12.40
-8.04,-38.89,20.49
-1.97,-39.25,25.31
2.14,-36.92,33.75
0.71,-38.35,35.82
-1.07,-36.92,36.85
-2.86,-33.34,37.88
-7.86,-30.83,37.54
-13.04,-27.06,36.68
-16.79,-25.45,36.85
-18.94,-25.09,35.82
-18.22,-26.53,35.47
-18.94,-25.81,37.19
-19.65,-26.88,36.16
-19.65,-27.24,38.23
-18.58,-26.53,39.26
-18.04,-26.35,37.71
-18.22,-26.53,36.85
-18.58,-26.53,37.88
-17.15,-26.88,37.19
-16.08,-27.24,37.88
-16.43,-26.17,35.47
-16.43,-25.81,36.85
-17.51,-25.81,36.51
-16.26,-26.35,35.30
-17.15,-25.81,36.51
-17.51,-25.45,37.88
-15.90,-27.06,37.02
-16.61,-27.06,36.68
-18.76,-24.55,36.68
-17.15,-26.53,37.19
-18.58,-24.37,37.88
-18.22,-26.17,36.51
-18.58,-26.53,36.51
-17.86,-25.45,36.85
-17.51,-25.81,35.82
-18.40,-24.20,36.33
-17.69,-24.91,37.37
-16.43,-24.37,35.82
-16.61,-24.91,37.71
-18.76,-25.99,36.33
-19.29,-24.73,37.88
-19.47,-24.55,37.02
-19.11,-26.70,37.71
-19.83,-24.20,36.33
-17.15,-25.45,36.51
-19.29,-24.73,37.19
-17.51,-26.17,37.88
-19.47,-23.48,38.40
-17.69,-25.27,36.68
-17.15,-26.53,37.54
-16.26,-25.99,36.68
-17.69,-24.91,36.68
-17.33,-24.91,36.33
-16.97,-25.27,36.68
-16.43,-25.81,37.88
-15.54,-26.35,35.64
-13.58,-26.88,37.54
-11.25,-28.50,37.37
-10.72,-31.54,38.92
-8.57,-30.11,37.88
-7.86,-30.47,38.92
-7.15,-31.54,38.57
-6.79,-28.68,37.19
-8.57,-27.96,38.23
-10.54,-26.35,36.33
-14.29,-27.24,38.57
-15.54,-25.27,36.33
-14.65,-22.58,35.13
-12.33,-23.12,35.99
-11.79,-24.02,35.13
-10.72,-22.94,38.23
-10.54,-24.02,34.78
-9.29,-25.09,36.51
-8.40,-27.06,37.37
-5.90,-29.57,38.74
2.14,-35.13,38.92
10.72,-42.66,34.09
21.97,-48.57,30.13
25.90,-53.59,21.18
30.73,-55.56,13.78
32.51,-57.35,7.92
33.23,-56.99,3.79
34.30,-56.63,4.13
34.66,-57.71,0.00
36.62,-55.38,-3.27
36.44,-53.77,-4.82
35.55,-55.02,-1.89
36.26,-53.59,-1.89
36.80,-52.33,-1.38
36.62,-52.87,-1.21
36.98,-54.66,-2.58
37.69,-54.30,-0.17
36.08,-54.84,-0.69
36.62,-55.02,1.21
37.16,-54.13,1.38
38.41,-54.66,1.89
36.98,-53.95,1.55
37.34,-53.59,1.21
36.98,-53.23,2.24
36.98,-52.87,1.55
38.05,-53.23,3.27
37.16,-52.69,1.03
37.51,-53.41,2.07
36.98,-53.23,1.21
37.34,-53.95,0.52
37.51,-52.69,2.07
36.98,-51.80,1.21
36.98,-52.15,3.96
38.76,-50.72,2.93
38.05,-52.15,1.21
38.23,-51.26,1.72
35.91,-50.00,-0.52
39.84,-47.49,-1.21
40.73,-43.01,-5.17
40.91,-42.48,-4.99
39.84,-36.74,-6.37
40.73,-35.49,-9.30
38.59,-34.41,-9.30
40.19,-34.59,-9.82
40.55,-32.08,-8.78
38.59,-25.81,-5.51
33.76,-18.46,0.17
30.73,-15.05,6.20
24.47,-12.01,11.88
18.58,-11.11,14.81
9.47,-11.65,18.42
5.90,-13.44,20.84
-5.72,-14.70,19.97
-14.29,-17.56,17.22
-30.55,-18.82,16.70
-40.19,-15.95,18.42
-47.70,-17.03,19.11
-49.30,-18.28,16.88
-50.20,-18.82,16.01
-51.27,-22.40,11.88
-57.88,-24.73,7.92
-52.70,-22.04,7.75
-53.06,-20.97,9.82
-53.23,-21.87,7.58
-52.52,-31.18,1.03
-46.62,-41.76,-2.93
-37.69,-43.73,-2.07
-24.83,-47.14,6.37
-8.57,-44.09,21.01
-3.75,-41.40,28.76
-0.36,-36.20,33.75
1.61,-31.72,34.27
1.43,-30.47,35.13
-1.79,-30.83,37.88
-5.00,-29.75,37.19
-9.47,-28.50,38.40
-17.15,-29.03,37.19
-21.97,-29.57,37.02
-26.44,-30.11,37.88
-26.80,-30.83,35.82
-28.40,-28.14,36.68
-27.87,-30.47,36.51
-27.87,-29.39,35.13
-26.08,-29.03,36.85
-24.29,-29.03,36.16
-25.19,-29.21,37.37
-26.26,-28.86,38.06
-24.83,-29.57,36.33
-25.90,-28.50,37.37
-26.08,-28.32,36.51
-25.01,-28.68,36.85
-26.26,-28.14,36.33
-24.29,-29.39,37.54
-26.62,-28.86,35.64
-29.12,-20.61,31.86
-28.76,-17.38,28.41
-28.94,-16.13,30.31
-28.76,-17.74,30.13
-28.40,-16.31,29.79
-28.94,-17.21,29.96
-27.51,-15.41,31.00
-27.51,-16.85,31.68
-28.22,-16.85,30.31
-27.33,-18.10,29.45
-27.15,-17.92,31.00
-24.83,-19.18,32.20
-24.12,-22.76,34.61
-18.22,-27.24,36.85
-10.90,-35.67,41.15
-1.79,-43.73,40.64
9.11,-50.72,36.33
18.40,-53.23,28.76
23.40,-58.25,22.56
29.65,-62.01,13.09
31.44,-60.94,8.61
33.76,-59.68,3.96
33.23,-58.79,-1.38
36.08,-55.56,-3.44
36.44,-55.56,-2.07
35.91,-55.74,-2.58
36.08,-53.77,0.00
35.19,-55.02,-0.17
36.80,-54.84,0.34
35.91,-52.87,0.52
37.16,-52.33,2.07
37.16,-52.33,2.58
36.98,-52.51,1.89
37.51,-53.77,2.76
37.69,-52.15,2.24
36.08,-52.69,2.41
38.41,-52.15,2.24
37.34,-52.51,1.55
36.80,-53.77,2.07
37.51,-53.05,1.38
36.98,-52.87,3.10
36.98,-53.23,2.24
35.55,-53.23,1.89
36.80,-53.05,2.07
36.44,-51.26,1.38
37.87,-52.69,1.38
36.26,-52.51,1.55
37.51,-51.62,1.38
38.23,-52.69,0.69
38.59,-49.47,1.72
39.66,-46.60,0.34
41.27,-42.83,-4.99
40.55,-37.10,-6.37
40.73,-34.41,-7.23
40.55,-33.16,-6.72
40.37,-29.39,-3.44
36.08,-22.94,1.72
31.44,-20.79,6.54
27.69,-15.95,12.91
23.40,-14.88,13.60
17.86,-15.05,16.53
9.29,-15.41,20.32
0.89,-15.23,22.21
-13.04,-18.82,21.52
-33.41,-18.10,20.15
-46.80,-19.36,19.29
-56.27,-21.69,19.11
-59.13,-23.48,16.70
-57.16,-28.68,14.81
-58.06,-31.72,15.33
-57.88,-32.26,13.43
-60.02,-34.41,11.71
-59.84,-39.97,8.09
-67.70,-57.89,-0.86
-60.74,-69.54,-3.44
-38.76,-82.26,6.03
-18.40,-74.38,19.80
-4.82,-58.25,31.86
-3.75,-44.99,34.96
-3.93,-36.56,38.23
-6.25,-31.36,37.37
-8.93,-31.90,38.57
-16.61,-27.42,39.09
-20.90,-27.42,37.71
-26.44,-28.32,35.82
-29.65,-29.03,37.19
-34.12,-31.72,34.61
-33.94,-32.26,34.78
-32.15,-31.54,35.13
-32.51,-32.62,36.16
-31.26,-33.16,35.64
-31.98,-33.87,35.64
-32.15,-34.05,35.13
-31.08,-34.05,36.51
-31.62,-33.87,34.61
-31.44,-34.05,35.82
-31.62,-34.23,36.33
-31.08,-34.77,36.85
-31.80,-32.62,35.82
-31.44,-33.69,36.16
-31.62,-33.51,35.99
-32.87,-33.69,35.82
-32.51,-33.34,36.85
-30.37,-32.62,35.13
-32.15,-34.05,35.47
-31.08,-34.05,36.16
-30.73,-32.98,34.44
-33.23,-33.34,34.44
-31.62,-31.72,35.64
-32.69,-30.29,33.58
-32.33,-31.01,35.99
-31.98,-29.93,34.61
-32.51,-31.18,35.13
-31.98,-29.93,34.96
-31.80,-30.11,34.78
-32.87,-30.83,35.13
-32.33,-32.08,34.96
-33.05,-31.72,36.16
-31.44,-31.18,34.44
-31.62,-31.36,35.30
