aX,aY,aZ 
-9.43,2.27,-0.11
-9.40,2.22,-0.17
-9.40,2.21,-0.08
-9.46,2.24,-0.11
-9.38,2.24,-0.11
-9.45,2.12,-0.07
-9.37,2.10,-0.09
-9.45,2.26,-0.13
-9.44,2.15,-0.06
-9.34,2.22,-0.11
-9.36,2.19,-0.05
-9.48,2.34,-0.10
-9.49,2.29,-0.18
-9.42,2.16,-0.10
-9.50,2.23,-0.12
-9.43,2.26,-0.19
-9.36,2.40,-0.13
-9.43,2.19,-0.15
-9.45,2.37,-0.14
-9.43,2.28,-0.09
-9.35,2.26,-0.05
-9.36,2.25,-0.07
-9.40,2.31,-0.08
-9.45,2.03,-0.05
-9.48,2.16,-0.05
-9.41,2.28,-0.08
-9.42,2.24,-0.11
-9.41,2.27,-0.05
-9.36,2.29,-0.18
-9.41,2.32,-0.19
-9.44,2.17,-0.02
-9.42,2.32,-0.01
-9.39,2.34,-0.22
-9.39,2.29,-0.12
-9.43,2.40,-0.13
-9.45,2.13,-0.04
-9.45,2.26,-0.00
-9.42,2.38,0.03
-9.45,2.36,-0.11
-9.36,2.32,-0.01
-9.40,2.20,0.04
-9.42,2.19,-0.10
-9.46,2.15,0.05
-9.33,2.30,0.04
-9.45,2.34,-0.01
-9.39,2.33,-0.01
-9.46,2.19,-0.03
-9.35,2.24,-0.03
-9.41,2.33,0.02
-9.39,2.28,0.02
-9.47,2.24,-0.02
-9.45,2.31,-0.01
-9.36,2.13,0.01
-9.41,2.27,0.00
-9.43,2.25,0.00
-9.42,2.25,0.05
-9.43,2.26,-0.04
-9.39,2.25,-0.00
-9.42,2.26,0.00
-9.38,2.22,0.02
-9.42,2.21,0.02
-9.46,2.26,-0.05
-9.44,2.16,-0.01
-9.44,2.20,-0.01
-9.41,2.30,-0.03
-9.40,2.06,0.07
-9.47,2.22,0.07
-9.39,2.07,0.03
-9.35,2.22,-0.00
-9.45,2.26,0.07
-9.47,2.15,0.01
-9.45,1.95,-0.03
-9.45,2.08,0.10
-9.42,2.15,0.04
-9.40,2.26,0.04
-9.44,2.30,0.03
-9.49,2.06,-0.00
-9.50,2.13,-0.04
-9.38,2.17,0.08
-9.41,2.21,0.14
-9.40,2.26,0.02
-9.38,2.20,0.05
-9.47,2.24,0.07
-9.39,2.13,0.07
-9.45,2.15,0.07
-9.53,2.06,0.05
-9.50,2.11,0.07
-9.37,2.22,0.03
-9.39,2.17,-0.06
-9.45,2.14,0.11
-9.42,2.38,0.05
-9.36,1.78,0.07
-9.50,2.52,0.09
-9.35,2.00,0.00
-9.42,2.28,-0.01
-9.51,2.21,-0.03
-9.48,2.24,0.02
-9.42,2.24,-0.02
-9.44,2.20,0.06
-9.42,2.11,0.07
-9.37,2.07,-0.06
-9.39,2.16,0.07
-9.37,2.12,0.10
-9.48,2.08,0.10
-9.41,2.13,0.08
-9.48,2.14,0.12
-9.49,2.05,0.15
-9.35,2.02,0.10
-9.30,1.98,0.12
-9.48,1.97,0.15
-9.49,2.25,0.08
-9.44,2.15,0.03
-9.42,2.16,0.05
-9.49,2.18,0.02
-9.47,2.18,0.03
-9.50,2.25,0.04
-9.43,2.15,0.14
-9.51,2.24,-0.00
-9.41,2.05,0.08
-9.48,2.30,0.03
-9.44,2.20,0.06
-9.44,2.14,0.08
-9.42,2.20,0.04
-9.32,2.19,0.03
-9.46,2.16,0.06
-9.47,2.25,0.06
-9.37,2.09,0.15
-9.48,2.12,0.11
-9.40,2.20,0.04
-9.45,2.15,0.05
-9.46,2.27,-0.02
-9.49,2.10,0.05
-9.40,2.15,0.02
-9.42,2.24,0.13
-9.35,2.25,0.12
-9.46,2.16,0.12
-9.45,2.16,0.06
-9.44,2.13,0.09
-9.35,2.20,0.10
-9.50,2.37,0.10
-9.38,2.21,0.11
-9.44,2.37,0.09
-9.47,2.16,0.16
-9.38,2.15,0.07
-9.47,2.13,0.10
-9.50,2.25,0.07
-9.47,2.05,0.00
-9.28,2.01,0.07
-9.39,2.14,0.11
-9.41,2.07,0.11
-9.36,2.22,0.05
-9.44,2.17,0.15
-9.49,2.11,0.09
-9.43,2.13,0.09
-9.47,2.26,-0.02
-9.38,2.06,0.06
-9.34,2.15,0.03
-9.51,2.29,0.12
-9.42,2.17,0.12
-9.44,2.23,0.12
-9.45,2.07,0.09
-9.42,2.23,0.05
-9.43,2.26,0.01
-9.38,2.08,0.12
-9.35,2.15,0.09
-9.40,2.17,0.12
-9.45,2.19,0.14
-9.39,1.99,0.04
-9.47,2.15,0.03
-9.43,2.23,0.01
-9.37,2.15,0.00
-9.43,2.12,0.07
-9.49,2.18,0.08
-9.46,2.10,0.02
-9.42,2.14,0.03
-9.44,2.09,0.08
-9.38,1.99,0.09
-9.44,2.12,0.00
-9.47,2.14,0.06
-9.46,2.00,0.12
-9.43,2.19,0.01
-9.45,2.12,0.05
-9.42,2.05,-0.01
-9.46,2.28,-0.02
-9.34,2.16,0.06
-9.39,2.22,0.07
-9.36,2.25,0.04
-9.39,1.99,0.01
-9.32,2.28,0.18
-9.46,2.12,0.13
-9.42,2.28,0.00
-9.41,2.12,-0.03
-9.44,2.11,0.08
-9.49,2.36,0.11
-9.37,2.20,0.09
-9.36,2.19,0.05
-9.40,2.16,0.09
-9.44,2.24,0.05
-9.39,2.05,0.08
-9.45,2.20,0.11
-9.42,2.16,0.12
-9.45,2.15,0.12
-9.35,2.07,0.11
-9.44,2.12,0.10
-9.37,2.12,0.05
-9.43,2.35,0.03
-9.36,2.01,0.06
-9.39,2.23,-0.00
-9.33,2.14,0.10
-9.47,1.95,0.06
-9.52,2.22,0.07
-9.39,2.22,0.15
-9.27,2.08,0.08
-9.42,2.14,0.05
-9.51,2.16,-0.02
-9.35,2.21,0.10
-9.41,2.25,0.12
-9.36,2.06,0.10
-9.44,2.04,0.07
-9.51,2.15,0.13
-9.47,2.14,0.09
-9.42,1.97,0.16
-9.40,2.10,0.10
-9.47,2.03,0.11
-9.44,2.13,0.05
-9.40,2.19,0.06
-9.46,2.02,0.07
-9.40,2.12,0.01
-9.41,2.16,-0.05
-9.42,2.06,0.05
-9.45,2.12,0.02
-9.46,2.21,0.19
-9.39,2.14,0.04
-9.45,2.05,0.08
-9.49,2.11,0.13
-9.40,2.02,0.21
-9.41,2.04,0.06
-9.45,2.03,0.13
-9.44,1.92,0.15
-9.45,2.19,0.13
-9.53,2.09,0.08
-9.36,2.18,0.12
-9.36,2.15,0.16
-9.37,2.12,0.19
-9.39,2.02,0.16
-9.34,2.03,0.06
-9.52,2.16,0.11
-9.40,2.09,0.05
-9.42,2.07,0.09
-9.39,2.13,0.11
-9.45,2.20,0.14
-9.43,2.12,0.16
-9.38,2.20,0.07
-9.45,2.13,0.10
-9.45,2.01,0.13
-9.45,2.10,0.08
-9.48,2.11,0.08
-9.40,2.04,0.11
-9.43,2.20,0.11
-9.48,2.15,0.11
-9.47,2.01,0.15
-9.47,2.16,0.08
-9.36,2.20,0.14
-9.40,2.14,0.16
-9.39,2.09,0.15
-9.49,2.04,0.08
-9.49,2.06,0.16
-9.46,2.04,0.07
-9.43,2.08,0.18
