mX,mY,mZ 
36.44,-50.90,4.13
37.34,-50.36,3.96
36.26,-51.44,2.93
36.80,-52.33,2.76
36.44,-50.18,3.79
38.41,-51.08,2.24
37.51,-51.62,4.48
36.62,-52.15,2.58
37.51,-51.62,2.07
37.87,-51.26,2.41
36.98,-52.15,1.55
36.98,-51.80,2.58
39.30,-51.26,3.10
37.69,-50.72,2.58
38.94,-50.54,1.72
36.80,-50.90,2.41
37.16,-49.47,1.72
37.16,-49.82,1.72
38.23,-51.62,2.41
37.69,-50.72,2.58
36.62,-51.44,2.93
36.62,-49.65,3.27
37.16,-50.90,2.76
35.91,-51.44,4.99
36.80,-52.33,4.13
36.80,-50.90,2.76
35.37,-51.97,2.76
37.69,-51.80,3.27
35.01,-53.41,3.44
35.55,-51.44,3.96
36.62,-53.59,3.62
34.83,-51.44,3.96
36.26,-52.87,4.65
36.08,-52.51,4.65
35.19,-50.72,4.30
36.62,-52.51,2.93
35.19,-51.80,4.99
36.62,-51.08,5.34
37.16,-51.80,5.34
36.44,-51.97,4.82
35.55,-50.36,4.65
36.98,-50.36,4.30
36.44,-49.47,5.85
37.51,-49.11,3.79
37.34,-48.21,4.65
36.98,-49.29,3.96
36.98,-47.85,4.65
36.44,-49.11,3.44
38.23,-49.47,3.44
37.69,-48.93,4.65
36.62,-49.29,4.99
38.05,-46.78,4.99
38.05,-49.65,3.96
36.98,-47.49,4.65
37.34,-49.29,4.99
39.30,-48.75,3.10
36.44,-49.11,4.48
37.51,-49.82,3.10
38.59,-48.75,3.79
38.59,-49.11,4.13
38.41,-48.21,4.99
37.16,-49.47,3.79
38.23,-49.47,6.20
37.34,-50.36,4.30
37.69,-48.93,4.30
37.69,-49.29,4.30
37.34,-49.65,5.68
38.05,-49.65,4.99
36.62,-49.29,4.65
37.69,-50.72,2.24
38.59,-50.18,4.82
37.34,-50.36,3.27
36.80,-49.47,4.13
37.69,-50.72,3.96
37.16,-50.54,2.76
37.69,-51.08,4.65
37.87,-50.18,3.44
36.98,-50.36,3.96
36.98,-52.15,4.65
34.83,-51.80,4.99
34.66,-53.05,5.17
33.58,-53.05,5.51
34.83,-53.59,6.37
34.66,-53.77,4.13
35.19,-54.30,2.58
35.37,-54.13,3.44
35.19,-54.66,4.65
35.19,-52.87,4.30
34.12,-53.59,5.34
35.01,-53.77,4.82
33.94,-53.41,5.51
34.30,-53.05,5.17
35.01,-54.84,5.17
34.83,-54.30,5.68
33.94,-52.69,5.51
34.83,-52.51,4.30
35.73,-52.33,4.48
36.26,-52.51,3.96
33.58,-53.05,5.85
36.26,-52.15,4.65
37.87,-50.90,4.48
36.08,-50.18,2.76
36.80,-50.90,0.00
36.80,-49.82,-0.34
36.62,-50.72,0.17
37.16,-50.90,0.69
36.98,-49.65,1.21
39.12,-48.57,2.58
38.94,-45.88,4.82
39.30,-45.52,5.51
38.94,-43.73,5.85
38.94,-42.30,6.20
39.30,-43.73,6.54
38.94,-46.96,6.54
38.05,-47.49,4.99
38.76,-48.57,5.68
37.69,-46.78,5.34
36.80,-48.39,4.13
38.76,-48.57,4.65
38.94,-49.11,6.20
37.69,-47.85,3.27
38.94,-47.32,4.48
38.23,-44.81,3.44
38.94,-46.60,3.10
37.51,-48.03,4.13
38.76,-46.06,2.58
38.59,-48.39,2.41
38.41,-46.06,3.27
38.23,-47.32,2.76
37.87,-45.52,1.38
39.48,-47.14,2.24
38.23,-47.32,1.72
38.41,-46.42,1.55
37.16,-48.03,3.44
38.23,-47.32,1.38
38.23,-47.32,1.72
38.05,-47.49,1.89
39.12,-47.49,0.86
37.51,-45.88,2.07
39.66,-47.67,1.03
37.51,-47.32,1.03
38.41,-48.21,0.86
39.84,-47.49,0.52
38.59,-50.18,0.34
37.51,-48.03,-1.03
37.69,-48.93,1.21
37.69,-47.85,-0.52
37.69,-47.85,1.21
38.41,-47.85,-0.52
38.23,-47.32,1.03
37.34,-48.57,-0.52
37.87,-48.03,1.03
38.94,-47.67,1.03
38.76,-49.29,1.21
37.51,-48.39,0.69
38.76,-49.29,1.21
38.41,-48.21,0.52
37.34,-47.49,-0.86
37.16,-48.03,1.03
37.69,-47.85,0.86
38.76,-49.29,-0.52
37.34,-48.93,0.17
37.34,-48.57,1.21
36.62,-47.85,0.17
36.80,-49.11,0.00
36.44,-47.67,0.34
37.69,-48.93,-0.17
39.12,-49.29,-0.17
38.59,-48.03,-0.34
37.69,-49.29,0.17
39.30,-48.93,1.55
38.05,-48.93,0.52
37.69,-50.00,0.52
38.94,-49.11,-1.03
38.94,-49.82,-0.69
37.69,-49.29,-0.86
38.59,-49.11,0.34
37.16,-49.11,0.34
38.59,-49.11,0.34
37.16,-50.18,0.69
38.59,-49.82,0.34
38.41,-48.57,1.21
37.69,-48.93,-0.52
35.91,-49.65,0.17
38.94,-49.11,0.00
37.34,-49.29,-0.52
38.23,-48.39,1.03
37.51,-49.47,0.69
37.87,-48.39,0.34
38.23,-48.39,0.00
38.59,-48.39,0.69
36.98,-48.93,1.21
37.51,-47.67,-1.38
36.98,-49.65,-0.17
37.87,-48.75,0.00
36.98,-48.93,0.86
37.51,-49.11,0.00
37.16,-48.75,0.34
38.23,-49.11,-0.34
38.05,-48.21,0.17
38.23,-48.39,0.00
37.87,-47.67,0.34
37.87,-49.11,0.34
38.76,-48.21,0.17
38.05,-49.29,-0.17
37.69,-47.49,1.21
37.34,-48.21,1.55
38.23,-48.75,1.38
37.69,-47.85,1.21
39.30,-48.39,0.00
37.87,-48.03,1.38
38.94,-48.75,-0.34
38.41,-50.00,-0.52
36.80,-49.11,-0.34
38.05,-48.21,-0.17
38.94,-49.11,0.00
38.05,-48.93,0.52
37.87,-48.75,0.00
37.34,-49.65,-0.17
37.87,-49.11,0.00
37.34,-49.65,1.55
37.69,-49.65,0.86
37.51,-48.75,0.69
36.80,-50.18,0.69
37.16,-48.75,0.69
38.23,-49.47,0.00
38.94,-49.11,0.00
39.30,-48.39,1.38
37.51,-48.75,1.03
37.87,-49.11,-0.34
38.59,-48.39,-1.03
38.59,-48.75,1.38
38.05,-49.29,0.86
38.23,-49.11,0.00
37.51,-49.82,1.03
36.98,-48.21,0.17
38.23,-49.11,0.34
37.87,-50.18,0.00
38.59,-49.11,-0.34
39.12,-50.36,0.52
37.51,-48.39,0.69
37.51,-50.18,0.69
39.12,-48.21,-0.52
38.05,-49.65,0.17
37.69,-49.29,-0.52
38.94,-49.11,1.03
37.87,-49.11,-0.69
36.98,-49.65,0.86
38.41,-49.65,-0.52
37.34,-49.29,0.86
37.16,-48.75,0.00
38.23,-48.75,0.69
37.69,-50.72,-0.17
37.69,-50.00,0.52
38.05,-48.21,1.21
38.23,-48.75,0.69
36.98,-49.29,-0.52
39.12,-48.93,1.21
38.05,-48.21,1.55
38.23,-48.39,1.03
37.16,-49.11,0.34
37.69,-48.93,1.55
37.51,-48.75,0.69
35.91,-48.93,0.86
38.23,-49.47,1.38
36.98,-49.29,-0.52
37.69,-49.29,1.21
37.87,-49.11,1.38
37.69,-47.85,0.52
38.05,-48.93,0.52
38.05,-49.29,1.55
37.34,-47.49,-0.86
39.12,-48.93,0.86
37.87,-48.75,1.72
37.34,-48.93,0.17
39.48,-47.85,0.52
37.69,-49.65,0.17
38.05,-47.49,1.55
38.94,-48.03,0.69
38.41,-48.93,0.86
37.16,-47.67,2.07
38.76,-47.49,2.24
38.76,-47.14,0.86
38.76,-47.85,0.52
38.23,-48.03,0.34
36.98,-48.57,0.86
38.05,-48.93,-0.52
38.05,-48.93,0.52
38.23,-49.47,1.03
37.87,-47.67,-0.34
38.41,-47.85,0.86
38.23,-46.96,0.69
37.51,-48.39,1.72
38.41,-47.14,3.27
37.87,-47.67,2.07
37.69,-47.49,2.24
37.87,-47.67,1.38
37.69,-46.78,0.86
38.76,-47.85,2.58
38.41,-47.49,2.24
38.23,-47.32,3.10
38.41,-48.21,2.24
39.30,-47.67,2.41
38.23,-48.39,2.76
37.34,-47.85,2.41
36.98,-47.14,2.24
37.69,-48.21,2.93
38.59,-49.47,2.41
37.69,-47.49,0.52
37.34,-48.21,1.89
37.51,-48.03,2.07
38.76,-48.93,1.55
37.34,-47.49,1.55
38.59,-50.54,1.38
38.05,-48.93,1.55
38.05,-47.85,2.24
37.69,-49.65,0.86
37.87,-46.96,2.07
38.59,-48.39,1.03
37.69,-47.85,1.21
36.98,-48.57,0.86
38.05,-47.49,1.89
38.41,-47.85,1.55
37.34,-47.85,0.52
38.41,-48.21,0.86
37.87,-47.67,2.07
36.98,-48.21,1.89
39.12,-48.21,0.52
37.51,-48.75,1.38
36.62,-47.49,1.55
38.41,-47.49,0.86
38.05,-47.85,0.86
36.62,-48.21,1.55
38.41,-49.65,1.89
37.87,-48.03,2.41
37.87,-49.11,2.41
37.51,-49.47,2.07
38.05,-49.29,0.17
37.51,-48.03,2.07
38.94,-49.11,2.07
38.76,-48.21,0.86
38.76,-48.57,0.17
38.41,-48.57,1.89
38.05,-48.93,2.24
39.30,-48.03,0.69
36.98,-47.85,1.21
37.16,-47.67,0.34
37.34,-47.85,2.24
38.05,-46.42,1.55
37.69,-48.57,1.21
37.51,-48.39,2.07
36.98,-49.29,0.17
39.66,-48.39,1.03
37.51,-47.67,1.38
38.94,-47.67,1.72
38.23,-48.03,0.69
38.94,-48.03,1.72
37.34,-47.14,1.89
36.98,-47.85,0.86
36.98,-48.21,1.89
38.94,-48.39,1.38
38.76,-47.14,2.58
37.87,-49.11,1.03
36.08,-46.96,1.38
39.12,-49.29,0.52
36.62,-48.21,2.24
37.87,-49.11,2.41
38.59,-48.75,1.38
38.41,-48.57,0.86
37.51,-47.67,0.34
37.51,-48.03,2.07
38.76,-48.93,1.21
39.48,-48.21,0.52
35.73,-38.35,17.56
34.66,-37.64,18.25
35.01,-40.15,17.56
35.01,-37.28,16.53
33.76,-38.89,17.74
34.66,-38.35,17.91
35.73,-39.07,17.22
34.83,-37.46,17.74
35.37,-38.00,16.53
35.91,-38.17,17.05
35.01,-38.35,17.22
35.19,-37.46,16.70
36.08,-38.35,15.84
34.66,-38.00,15.84
36.26,-37.82,16.36
35.37,-38.71,15.50
35.55,-36.38,13.26
35.73,-35.84,15.15
35.73,-36.20,15.84
34.83,-35.31,13.95
35.19,-36.74,13.95
36.26,-35.67,15.33
37.16,-35.49,14.46
37.34,-35.13,14.46
35.19,-33.51,14.64
36.26,-33.51,13.60
37.34,-34.59,14.98
35.37,-32.62,14.46
35.37,-33.34,13.09
34.66,-33.69,14.12
35.01,-32.26,12.74
35.55,-31.36,14.64
35.19,-32.44,13.95
35.91,-32.80,13.60
36.26,-33.51,14.98
35.91,-34.23,13.95
36.62,-33.87,13.60
35.01,-34.41,14.46
35.19,-33.87,13.26
36.08,-33.69,13.43
35.19,-34.95,13.26
34.83,-33.87,14.98
35.19,-33.16,14.64
35.01,-35.84,15.15
34.48,-34.59,14.64
35.01,-34.41,14.46
36.08,-35.84,14.81
35.37,-34.77,15.15
35.37,-35.13,15.84
34.30,-34.05,15.15
36.08,-34.77,14.46
34.83,-34.95,14.98
35.19,-36.74,14.98
35.73,-35.49,15.15
34.83,-35.49,14.81
34.66,-35.49,15.15
35.55,-36.02,16.36
34.66,-36.20,14.46
35.73,-36.56,15.84
35.55,-35.67,14.29
35.91,-35.31,15.33
34.30,-35.13,14.81
35.91,-35.31,15.67
36.62,-34.59,15.67
35.01,-33.69,14.81
35.73,-34.77,15.15
36.44,-34.77,13.78
36.44,-34.05,13.78
35.37,-35.13,14.12
36.44,-35.49,14.81
35.55,-34.23,13.95
35.37,-35.84,13.43
36.08,-34.41,14.81
36.80,-34.41,14.46
35.73,-35.13,13.26
36.98,-34.95,14.64
35.19,-33.51,14.29
36.44,-34.77,13.78
36.26,-34.23,14.64
33.94,-34.77,14.12
36.08,-35.84,14.46
35.55,-36.02,16.36
36.26,-33.87,14.98
36.44,-35.49,13.43
35.91,-36.38,14.29
34.83,-34.95,14.98
34.83,-36.02,16.01
32.87,-37.64,15.50
34.12,-37.46,17.05
34.83,-37.10,17.39
33.58,-36.56,17.56
35.19,-34.95,16.70
36.26,-36.02,14.98
36.80,-35.84,15.50
35.91,-34.95,13.26
35.55,-35.31,13.26
35.19,-34.95,14.98
35.73,-34.77,14.46
36.26,-33.51,14.64
36.08,-33.34,13.09
34.83,-34.23,14.29
35.55,-33.16,14.29
36.26,-32.80,14.64
34.83,-34.23,14.29
35.19,-33.87,14.29
36.44,-33.69,14.46
36.44,-33.34,14.46
35.91,-33.16,13.60
36.62,-33.51,13.26
35.73,-34.05,13.43
35.73,-34.05,12.05
35.19,-34.59,13.60
35.37,-34.05,13.78
35.19,-33.16,12.91
36.26,-33.51,13.26
36.44,-32.26,13.43
35.91,-32.80,12.57
35.37,-33.34,12.74
35.91,-35.67,13.26
35.55,-34.59,12.57
35.19,-33.87,12.23
37.69,-33.87,13.95
35.55,-33.87,13.26
35.37,-34.05,13.09
36.08,-33.69,13.78
35.37,-33.34,13.43
36.26,-33.16,13.95
36.44,-33.34,12.74
35.91,-35.31,14.29
35.01,-33.34,12.74
37.51,-34.05,13.43
36.62,-34.59,12.57
36.80,-33.69,13.43
35.37,-34.77,14.12
36.62,-34.23,13.26
36.08,-33.69,13.43
35.01,-33.69,14.81
35.19,-33.51,13.60
35.91,-33.16,14.29
36.08,-33.69,14.12
34.66,-33.69,14.46
36.08,-34.77,13.43
35.01,-34.05,12.74
35.37,-33.34,13.78
35.55,-32.44,12.91
36.26,-32.80,12.57
36.26,-34.59,14.98
36.98,-33.51,13.26
35.01,-32.98,12.74
35.91,-32.80,13.95
36.44,-34.05,12.74
36.26,-33.16,12.91
35.55,-34.59,13.95
35.19,-33.16,13.26
35.19,-32.80,12.91
35.91,-33.16,13.95
35.19,-32.08,12.91
36.44,-32.26,13.78
36.26,-31.72,14.29
33.41,-31.36,14.98
35.55,-31.36,14.29
36.80,-31.18,14.12
35.19,-29.57,12.91
35.19,-30.65,14.64
36.08,-30.83,14.12
33.05,-30.65,16.36
35.19,-32.08,13.95
35.73,-31.54,16.19
35.01,-33.34,15.84
35.19,-31.01,17.74
34.48,-33.51,17.05
35.91,-34.23,16.70
34.83,-33.87,15.33
34.48,-34.23,16.36
36.80,-33.69,15.15
34.48,-34.23,17.74
35.01,-35.13,16.19
34.12,-32.44,16.01
34.12,-33.16,17.05
35.55,-32.80,16.36
35.01,-33.69,14.81
35.19,-33.87,14.98
34.83,-34.59,16.36
36.44,-33.69,16.53
36.44,-35.13,16.53
36.44,-34.41,14.81
35.37,-32.98,14.81
35.55,-32.44,15.33
35.19,-32.44,16.70
34.12,-34.23,15.67
35.73,-33.34,16.53
36.08,-35.13,16.19
35.37,-33.34,14.81
33.23,-34.41,13.43
35.55,-33.16,14.98
36.08,-34.05,14.81
35.37,-35.13,13.09
35.73,-33.69,13.78
34.30,-34.41,15.50
35.37,-34.05,15.15
35.37,-34.41,14.81
35.55,-33.51,16.36
35.55,-34.23,15.33
35.55,-34.95,15.33
34.66,-33.34,15.50
35.19,-34.23,14.98
36.26,-35.67,15.33
34.66,-35.13,14.81
35.73,-34.77,14.46
34.66,-33.69,14.81
35.19,-35.31,16.70
35.19,-33.51,14.29
35.73,-34.05,15.50
34.66,-34.77,17.22
36.08,-34.41,16.19
34.48,-34.95,15.33
34.83,-34.23,15.67
35.19,-33.51,16.01
35.55,-33.87,17.05
34.12,-33.16,16.36
35.55,-34.23,15.33
35.55,-34.23,16.01
33.94,-34.05,16.53
35.37,-33.34,16.53
34.30,-33.69,15.84
34.83,-32.80,16.36
35.01,-33.69,16.88
34.48,-33.16,15.33
33.76,-33.51,17.05
34.12,-34.23,15.67
34.48,-32.44,16.70
36.44,-33.69,17.22
35.91,-33.16,16.36
35.37,-33.34,16.53
35.55,-34.59,16.01
34.48,-33.51,16.70
35.37,-34.05,17.22
35.37,-34.41,15.84
34.66,-34.05,16.53
35.19,-34.23,16.01
34.66,-34.05,16.53
34.48,-33.16,16.01
33.94,-34.41,15.84
35.55,-33.16,16.70
35.55,-34.23,16.36
34.66,-34.77,17.22
34.83,-33.87,16.01
34.83,-34.59,15.67
35.19,-34.23,16.36
35.37,-34.77,15.15
35.37,-34.41,15.50
35.73,-33.69,16.88
33.94,-34.41,15.84
35.19,-33.16,16.36
33.41,-34.23,16.01
34.66,-33.69,16.53
34.30,-34.05,16.53
35.19,-33.51,15.67
34.83,-33.51,15.67
34.83,-34.23,17.39
34.66,-34.41,15.84
35.37,-34.41,15.84
34.66,-33.34,15.84
34.48,-33.51,16.36
35.19,-33.87,15.33
35.37,-34.05,17.22
34.83,-32.44,15.67
34.83,-32.80,16.01
35.37,-34.05,17.56
35.19,-34.23,16.70
35.01,-34.41,16.19
34.48,-33.87,16.01
35.73,-32.80,16.01
34.66,-34.05,15.84
34.12,-33.16,16.70
34.48,-33.51,16.36
35.01,-33.69,16.53
36.08,-34.41,17.22
35.73,-32.98,16.88
35.37,-35.49,16.53
34.66,-34.41,16.70
34.66,-34.77,15.84
33.58,-34.05,17.56
34.83,-33.87,16.01
35.91,-34.23,16.01
35.73,-34.41,16.53
34.12,-36.02,14.64
36.08,-33.69,16.19
33.94,-35.13,15.84
34.83,-34.23,15.33
36.08,-34.77,14.81
34.83,-34.59,15.33
35.01,-35.84,15.15
35.55,-35.31,13.95
34.48,-34.59,14.29
34.83,-33.87,16.01
37.16,-35.49,15.84
35.19,-34.23,15.67
36.08,-32.62,15.84
34.66,-33.34,15.15
35.37,-33.69,15.15
35.01,-33.34,15.50
35.73,-34.77,15.84
36.08,-33.69,15.50
33.94,-34.05,14.46
35.19,-32.08,14.64
34.83,-32.08,15.33
35.55,-33.51,15.33
35.73,-33.69,15.15
35.37,-34.41,14.46
35.19,-32.80,16.01
35.37,-33.34,15.84
35.73,-33.34,15.50
35.73,-34.41,15.15
35.37,-33.34,16.19
35.73,-33.69,14.46
34.30,-32.98,16.19
35.91,-33.87,14.29
35.19,-33.16,16.01
34.48,-33.51,14.29
35.19,-35.31,14.29
35.73,-34.05,15.50
37.34,-33.87,16.70
35.91,-35.31,15.67
36.08,-34.05,15.15
36.44,-34.77,14.46
34.30,-35.49,15.15
34.12,-33.51,15.67
34.12,-32.80,14.98
34.83,-34.59,16.01
36.08,-33.34,15.15
36.26,-33.87,14.98
35.73,-34.41,14.46
35.01,-35.13,14.81
35.19,-34.23,14.98
34.30,-34.05,15.15
35.19,-34.23,16.36
35.01,-32.98,16.53
35.37,-35.13,15.50
35.37,-34.77,15.50
34.30,-34.77,16.19
35.19,-34.23,17.05
33.94,-34.77,16.19
33.41,-35.67,16.70
33.94,-34.41,17.91
33.76,-34.95,17.05
34.83,-35.31,18.77
35.19,-35.31,17.39
33.58,-35.49,16.88
34.30,-34.05,15.84
35.01,-34.05,17.22
33.23,-35.84,17.91
35.73,-35.84,16.19
35.19,-36.02,16.01
34.83,-34.59,15.33
35.01,-35.84,15.15
34.30,-34.41,16.19
35.55,-34.23,17.39
34.12,-33.87,16.36
33.76,-34.95,16.70
33.94,-35.49,17.91
34.48,-34.23,16.70
34.12,-34.59,17.05
34.12,-34.95,17.39
33.23,-38.00,18.60
33.58,-41.94,16.53
34.30,-43.73,15.84
35.73,-44.09,15.50
34.48,-45.34,12.91
37.16,-45.52,12.40
38.05,-44.63,9.47
37.16,-41.94,7.58
38.23,-40.15,2.76
38.76,-38.53,-1.21
38.41,-33.51,-7.40
35.37,-31.18,-13.78
35.01,-28.68,-15.15
32.51,-28.32,-18.60
30.73,-27.96,-19.29
30.01,-30.11,-20.66
29.48,-27.06,-20.15
30.19,-26.35,-19.63
28.94,-27.96,-22.04
28.40,-25.27,-22.21
27.69,-26.35,-23.94
27.69,-27.78,-21.18
27.15,-27.60,-21.35
29.48,-28.14,-20.84
28.58,-26.88,-21.01
27.51,-24.73,-21.70
26.80,-24.02,-24.45
25.19,-22.40,-26.00
23.22,-20.79,-28.24
18.58,-16.13,-30.31
14.65,-10.75,-30.65
10.00,-6.81,-31.00
3.57,-2.15,-30.31
-2.86,3.58,-27.90
-4.47,5.20,-27.03
-8.22,6.81,-25.48
-9.47,5.20,-24.62
-8.04,5.20,-24.28
-7.86,6.45,-22.04
-5.36,5.74,-23.07
-3.75,6.27,-21.52
-2.50,7.17,-20.66
-0.89,6.27,-17.39
-0.89,9.14,-17.05
-1.07,10.04,-15.50
0.54,9.50,-14.29
0.54,9.86,-11.54
-0.18,10.22,-10.85
-1.79,11.11,-10.33
-4.47,12.01,-10.16
-9.29,11.83,-7.92
-11.97,13.44,-10.50
-16.97,13.08,-11.54
-18.22,12.90,-13.09
-18.22,11.83,-14.46
-17.33,11.29,-17.39
-19.83,12.01,-15.67
-21.08,11.83,-14.46
-22.33,11.29,-16.01
-21.79,11.47,-15.15
-23.58,10.39,-17.56
-23.40,10.93,-17.74
-23.04,10.22,-16.01
-22.15,10.04,-16.19
-23.58,10.39,-16.19
-23.40,11.29,-16.01
-22.69,11.29,-15.67
-23.58,10.75,-17.22
-22.69,10.22,-17.39
-23.94,10.39,-17.22
-21.97,10.22,-16.01
-22.51,10.04,-16.53
-22.69,9.86,-17.39
-23.94,11.47,-17.22
-23.40,11.29,-17.39
-21.97,12.01,-16.01
-21.79,11.11,-16.19
-20.90,10.22,-16.70
-22.69,10.93,-18.77
-21.44,10.75,-17.56
-15.54,9.50,-22.21
-11.25,10.57,-23.25
-9.83,11.65,-22.21
-7.32,10.22,-20.49
-8.22,11.47,-21.01
-9.65,11.47,-21.35
-10.00,11.11,-19.63
-9.11,11.65,-19.46
-8.40,12.37,-18.77
-10.18,11.65,-17.39
-9.29,11.47,-13.09
-9.65,11.83,-11.36
-6.79,12.55,-7.23
-6.79,12.19,-4.48
-5.72,10.04,-2.07
-2.50,8.24,5.17
-0.89,8.07,10.50
1.25,4.84,14.98
4.47,-0.18,20.49
6.61,-3.41,22.56
11.25,-8.42,26.00
15.18,-12.37,28.41
20.19,-17.74,29.10
24.83,-22.40,26.69
30.37,-30.47,22.04
32.33,-34.23,20.84
34.83,-38.89,19.80
33.05,-37.64,18.60
33.41,-37.10,19.46
32.87,-38.00,18.94
33.58,-37.28,18.60
33.58,-38.35,19.63
32.51,-38.00,20.66
34.12,-36.74,19.11
34.83,-37.10,18.77
32.87,-37.28,19.97
32.33,-37.46,19.46
33.94,-36.20,19.63
32.87,-36.56,20.32
33.41,-37.10,19.80
33.23,-37.28,19.97
33.76,-37.10,20.15
33.41,-37.10,20.49
33.23,-36.56,19.29
32.15,-36.92,20.32
33.05,-37.82,19.80
33.58,-36.92,18.60
34.30,-37.28,19.97
33.23,-37.64,19.97
33.23,-36.56,19.97
33.41,-37.82,20.84
33.05,-36.74,19.11
33.41,-37.82,20.49
34.83,-35.67,18.42
35.01,-35.13,17.22
36.80,-34.77,12.40
37.34,-34.95,7.06
37.51,-33.34,2.76
36.80,-32.26,-3.79
35.01,-29.75,-9.99
35.01,-30.83,-15.84
33.05,-32.44,-18.77
33.05,-33.51,-16.01
33.41,-29.21,-14.29
33.76,-28.50,-13.60
33.41,-28.86,-13.60
34.12,-29.57,-11.88
33.05,-29.21,-12.91
34.30,-28.68,-13.43
32.87,-29.39,-13.43
33.05,-26.35,-16.70
32.15,-24.73,-18.25
28.76,-22.04,-21.52
26.62,-19.89,-22.21
23.40,-19.18,-24.62
20.72,-14.70,-27.21
16.97,-10.57,-27.03
12.50,-5.74,-28.93
7.32,-3.76,-28.76
7.32,-2.33,-29.79
-3.22,3.94,-25.83
-6.79,5.74,-25.48
-11.08,5.74,-23.42
-12.33,6.99,-23.25
-14.29,6.81,-21.70
-14.29,6.81,-21.01
-13.22,7.89,-21.35
-13.40,5.56,-21.18
-13.04,6.99,-19.80
-10.90,8.42,-17.74
-10.36,8.24,-18.60
-11.43,7.89,-18.94
-10.36,9.68,-16.53
-9.47,8.42,-16.70
-9.47,10.22,-14.98
-8.93,10.39,-14.12
-5.72,12.19,-12.05
-7.15,12.19,-9.99
-10.18,12.01,-10.16
-13.22,12.55,-10.33
-16.61,10.93,-10.50
-18.22,11.83,-11.71
-18.58,11.83,-11.02
-18.58,13.26,-10.33
-21.26,10.93,-9.13
-20.19,10.93,-10.16
-20.19,12.01,-10.50
-18.94,12.55,-11.02
-20.54,11.65,-8.78
-21.44,11.11,-10.33
-20.54,11.65,-9.82
-21.08,11.83,-10.68
-19.65,12.19,-9.30
-20.19,11.65,-9.82
-19.47,12.37,-9.47
-19.83,10.57,-9.13
-19.11,10.57,-10.16
-18.94,12.19,-7.92
-16.26,11.65,-9.47
-11.43,11.47,-8.27
-9.83,11.29,-9.82
-10.00,11.47,-9.64
-10.54,11.65,-9.13
-10.72,12.19,-8.95
-9.47,11.65,-10.16
-10.18,11.65,-10.16
-11.79,11.83,-7.92
-11.61,13.08,-9.13
-10.72,12.90,-6.89
-11.25,11.65,-6.37
-11.43,12.90,-5.85
-9.47,11.65,-5.34
-9.83,10.93,-4.99
-7.68,10.57,-2.24
-6.07,11.47,-0.69
-5.90,10.22,2.24
-4.64,10.39,4.48
-3.39,7.35,11.54
-2.50,5.74,15.84
0.54,0.18,20.15
5.54,-1.97,22.90
11.08,-8.60,27.21
15.36,-9.68,27.55
20.36,-15.41,27.90
23.76,-22.40,27.38
29.65,-27.60,23.59
31.26,-31.72,21.52
31.80,-34.05,21.35
32.87,-31.90,19.63
32.33,-35.31,20.49
32.87,-34.77,21.01
33.23,-34.05,18.25
33.41,-37.82,19.80
32.33,-37.46,19.80
33.58,-38.00,19.29
34.30,-38.35,18.25
35.19,-36.38,16.01
34.66,-35.49,15.84
35.19,-35.67,15.33
35.91,-34.23,16.70
34.83,-33.87,16.36
35.73,-34.05,15.84
35.73,-32.98,14.46
36.62,-32.80,13.95
35.19,-33.16,14.29
35.19,-32.80,14.98
35.91,-34.59,15.67
34.12,-34.59,15.67
36.08,-35.13,14.81
34.30,-35.13,14.81
34.83,-34.59,14.98
35.37,-33.34,15.84
36.44,-34.77,15.50
35.01,-34.77,14.12
34.83,-33.51,15.33
35.01,-32.98,15.15
34.66,-33.69,13.78
35.55,-34.23,13.95
35.55,-33.51,15.67
36.44,-32.98,15.50
35.55,-32.80,14.64
34.12,-32.44,15.67
35.55,-34.23,14.98
34.12,-33.51,16.70
33.76,-33.16,16.70
34.30,-33.51,15.67
34.30,-32.98,17.56
34.48,-33.51,16.36
34.48,-34.23,16.36
35.01,-34.41,15.15
33.76,-34.95,16.36
35.73,-32.98,15.50
35.19,-33.87,14.98
35.01,-32.26,16.19
34.83,-33.16,15.33
34.48,-32.44,15.33
33.76,-32.08,15.33
34.30,-30.47,16.19
32.87,-26.53,15.84
32.51,-21.15,14.46
30.90,-15.23,11.54
28.58,-8.60,8.95
26.26,-6.27,2.24
22.69,-1.25,-1.89
21.62,1.61,-6.03
17.69,3.76,-12.23
16.08,5.74,-15.15
12.68,7.71,-17.05
9.11,7.35,-20.15
6.43,7.89,-22.73
2.86,7.17,-25.14
-0.18,8.78,-25.66
-1.07,9.32,-24.80
1.07,8.60,-24.80
0.71,8.60,-25.83
0.71,6.09,-24.80
2.14,7.53,-26.86
3.57,6.45,-26.86
3.75,6.27,-27.38
3.22,5.38,-26.86
4.47,2.33,-30.48
6.25,1.97,-30.82
7.32,1.61,-31.17
6.43,-0.72,-31.68
7.86,-2.51,-33.41
8.93,-3.58,-32.72
8.75,-4.12,-33.58
7.32,-6.63,-33.58
8.22,-5.38,-34.09
8.93,-5.38,-31.68
8.57,-2.87,-31.00
10.00,-2.15,-32.37
10.18,-1.97,-29.10
11.61,-0.54,-28.07
10.00,0.36,-27.90
10.18,1.25,-25.66
10.00,1.79,-24.80
10.00,3.23,-24.11
8.57,4.66,-23.07
8.75,2.69,-24.28
7.86,2.15,-24.11
7.15,2.51,-25.14
