mX,mY,mZ 
19.47,-121.33,-9.47
18.04,-122.05,-11.54
14.11,-123.49,-14.29
10.72,-124.74,-13.09
7.50,-125.46,-15.15
7.32,-125.64,-21.52
7.32,-125.28,-24.62
8.04,-125.28,-25.31
7.32,-125.28,-23.25
7.68,-124.92,-24.62
6.25,-126.35,-23.59
4.47,-126.71,-21.87
-1.43,-126.17,-18.60
-12.50,-126.89,-11.3
-19.11,-125.99,-6.03
-23.76,-122.41,-0.52
-23.76,-122.05,-1.55
-23.94,-122.59,0.34
-23.40,-122.41,1.89
-21.08,-124.02,-0.69
-11.08,-126.71,-6.72
1.07,-126.53,-13.43
8.93,-125.82,-13.43
14.47,-126.35,-17.05
16.08,-124.02,-17.56
22.33,-122.23,-18.94
23.04,-120.98,-20.15
21.79,-121.87,-18.60
22.51,-120.08,-14.12
21.97,-119.54,-9.82
20.90,-118.83,-3.62
19.65,-118.29,3.79
19.11,-109.51,11.19
20.72,-107.53,14.12
21.26,-107.71,12.57
22.69,-107.18,10.33
22.51,-107.53,11.71
25.90,-106.28,10.16
27.33,-105.56,6.72
28.76,-108.79,3.62
29.12,-110.22,1.55
28.76,-113.09,-0.17
27.69,-114.17,-3.96
28.94,-114.34,-5.17
28.94,-113.99,-4.48
27.33,-114.52,-3.96
29.48,-113.81,-6.37
28.76,-114.17,-6.03
29.30,-115.06,-5.85
30.37,-111.48,-1.72
33.41,-106.28,-1.55
38.76,-100.19,-5.34
42.52,-93.55,-8.61
45.37,-84.59,-11.71
45.37,-77.07,-14.81
44.48,-72.23,-17.39
43.94,-70.61,-19.63
42.87,-67.39,-20.32
43.23,-66.31,-23.42
41.80,-66.67,-24.45
41.98,-66.85,-24.62
42.16,-68.11,-24.11
41.62,-67.57,-24.97
42.52,-65.95,-25.83
42.34,-67.57,-25.31
40.55,-67.57,-23.59
41.44,-67.03,-25.83
41.98,-66.13,-24.62
43.77,-66.85,-23.59
41.98,-66.49,-25.66
41.27,-67.57,-23.59
43.05,-67.21,-24.97
41.44,-68.11,-24.80
42.34,-68.28,-25.66
42.69,-66.85,-24.97
42.52,-65.95,-24.11
41.44,-67.03,-26.17
42.69,-67.21,-23.94
42.34,-67.93,-25.31
43.05,-67.57,-25.31
42.52,-66.31,-23.42
42.34,-67.57,-24.28
43.23,-68.11,-24.45
42.16,-66.31,-24.80
42.16,-67.57,-23.94
43.05,-67.21,-26.00
43.94,-65.95,-24.80
41.80,-67.75,-24.45
42.16,-68.11,-24.45
42.34,-66.49,-24.97
42.34,-67.57,-25.31
42.34,-67.57,-25.31
42.69,-67.57,-26.00
43.59,-67.03,-25.14
42.16,-68.46,-25.83
43.41,-66.85,-25.31
41.98,-66.85,-25.66
42.69,-65.78,-21.87
41.44,-66.67,-18.60
42.69,-67.57,-10.85
40.73,-67.39,-5.51
37.69,-74.02,2.58
34.66,-79.93,10.68
28.05,-92.30,14.64
21.62,-96.96,16.70
20.90,-99.11,19.46
10.00,-101.44,21.70
9.47,-101.26,22.56
10.00,-103.23,21.70
9.83,-104.85,20.15
10.72,-105.03,19.97
10.36,-106.10,19.29
12.86,-107.18,16.88
11.97,-111.30,16.36
12.50,-112.19,14.12
15.36,-114.70,10.68
14.11,-115.96,8.78
16.79,-117.93,3.10
16.08,-119.18,1.21
16.43,-121.51,-1.38
13.58,-122.23,-8.27
12.50,-124.02,-11.71
15.18,-122.05,-17.05
15.18,-121.69,-17.39
15.90,-123.13,-18.08
16.43,-121.87,-16.88
16.08,-122.23,-18.25
17.51,-122.95,-18.60
19.47,-120.98,-21.87
24.83,-117.75,-23.25
29.65,-111.84,-27.55
33.58,-107.53,-30.31
37.69,-103.77,-31.86
38.41,-99.11,-33.23
37.69,-100.19,-33.92
37.34,-100.19,-32.89
37.34,-100.54,-32.20
37.51,-101.08,-33.06
37.87,-103.23,-28.58
36.98,-107.00,-26.69
32.69,-112.01,-21.87
31.26,-115.24,-17.39
24.83,-119.18,-9.82
17.86,-119.00,0.00
11.25,-114.88,12.91
6.25,-112.73,16.36
3.93,-113.99,15.50
2.32,-116.32,13.26
5.18,-121.33,9.47
7.50,-124.38,0.00
9.11,-125.99,-6.03
10.36,-126.17,-10.33
11.43,-124.74,-11.71
13.58,-125.46,-11.02
11.08,-125.82,-9.99
8.04,-125.28,-6.20
3.93,-124.74,-2.76
45.37,-123.84,4.65
-3.22,-120.44,8.27
-2.68,-119.90,9.82
-1.61,-115.96,14.29
-0.54,-114.17,15.67
-1.07,-111.84,17.91
-0.89,-112.01,17.39
-0.71,-113.99,15.15
0.18,-118.47,11.19
1.25,-120.62,7.75
3.75,-124.92,2.24
4.47,-125.99,-2.24
9.65,-125.46,-5.17
10.90,-124.56,-8.09
14.11,-125.28,-11.88
14.47,-125.64,-12.23
12.33,-125.28,-9.82
7.32,-125.99,-6.03
0.71,-125.82,0.69
-2.50,-120.44,7.58
-5.36,-117.57,12.05
-4.64,-114.34,13.78
-4.82,-111.66,18.08
-3.57,-108.25,19.29
-1.97,-112.37,17.74
-1.25,-117.75,13.26
-0.71,-121.69,8.44
0.89,-122.41,3.96
4.82,-123.49,-0.86
5.54,-125.64,-5.68
10.72,-125.10,-8.27
16.08,-124.38,-10.33
17.69,-122.41,-10.16
13.04,-124.74,-8.95
11.08,-124.74,-6.54
8.22,-125.10,-5.17
1.07,-123.66,2.41
0.36,-119.72,8.27
0.18,-118.11,13.95
1.25,-112.37,17.74
1.79,-111.12,16.88
5.00,-114.34,15.15
14.83,-106.64,16.36
33.05,-85.13,9.47
36.98,-71.15,2.93
36.08,-65.60,-4.82
36.44,-62.73,-7.23
39.84,-62.91,-11.54
39.48,-62.55,-17.05
41.62,-64.34,-22.21
42.52,-63.45,-22.73
40.19,-67.57,-25.31
43.23,-66.67,-26.17
42.34,-65.42,-24.62
42.16,-66.31,-25.48
43.41,-67.57,-24.62
41.62,-66.85,-24.97
42.87,-67.03,-25.83
43.94,-67.03,-26.17
43.23,-67.03,-25.48
41.98,-66.85,-25.31
43.23,-67.39,-27.55
42.69,-66.49,-26.00
43.23,-68.46,-26.52
40.91,-66.85,-25.31
42.34,-66.85,-25.66
42.34,-67.57,-24.28
42.16,-66.67,-26.86
41.09,-65.95,-25.83
43.05,-66.85,-24.62
41.09,-66.31,-25.14
41.98,-67.21,-25.66
42.34,-66.13,-23.59
41.62,-65.42,-25.66
43.59,-66.67,-25.14
43.41,-66.49,-26.35
41.62,-65.42,-25.31
42.52,-65.60,-25.14
42.34,-66.13,-24.97
43.41,-66.85,-26.35
41.98,-66.13,-24.97
42.69,-65.42,-24.97
41.44,-65.24,-25.14
41.80,-65.60,-25.14
41.80,-67.03,-25.14
42.52,-67.03,-26.17
41.27,-67.21,-24.97
41.98,-66.49,-24.28
42.16,-67.39,-23.76
42.34,-65.78,-23.94
41.80,-66.67,-26.17
41.27,-67.21,-26.35
41.98,-67.21,-24.97
42.34,-66.49,-26.35
42.16,-65.95,-26.52
43.05,-66.85,-25.31
42.69,-66.85,-24.97
42.52,-68.11,-25.48
42.34,-65.42,-26.35
41.44,-66.67,-25.83
41.98,-68.28,-25.66
43.41,-67.93,-24.62
43.05,-65.78,-26.00
42.34,-66.85,-25.66
42.52,-67.39,-25.83
41.09,-66.31,-26.17
41.98,-65.78,-25.66
41.80,-66.67,-26.17
41.09,-65.60,-28.93
42.69,-66.49,-28.93
43.05,-66.49,-27.72
42.69,-66.85,-28.76
42.16,-65.95,-27.55
42.34,-65.42,-29.10
42.52,-66.31,-29.27
42.34,-66.13,-29.10
40.91,-65.42,-27.38
43.05,-65.78,-28.07
41.09,-66.67,-27.90
41.44,-66.67,-28.24
41.62,-66.13,-28.07
41.44,-66.31,-27.21
41.98,-65.78,-28.41
42.69,-66.49,-27.03
42.34,-67.21,-28.76
41.98,-66.85,-27.38
41.62,-65.42,-27.38
42.16,-68.46,-27.21
40.73,-65.95,-27.90
40.91,-65.78,-26.35
41.27,-66.13,-28.41
41.44,-65.95,-27.21
41.98,-66.49,-27.03
42.69,-64.70,-28.41
42.69,-66.49,-28.07
41.62,-67.21,-27.03
41.98,-65.78,-27.03
41.27,-65.06,-28.07
41.44,-65.24,-28.24
41.98,-67.21,-28.07
41.09,-65.60,-27.55
41.44,-66.31,-27.90
40.55,-65.78,-28.41
41.98,-66.85,-27.38
40.19,-65.78,-27.38
42.87,-66.31,-26.86
42.52,-66.31,-28.58
41.98,-65.78,-27.38
40.73,-66.31,-26.86
42.16,-66.31,-27.21
41.27,-67.21,-29.10
40.91,-65.78,-27.38
41.62,-67.93,-27.72
