gX,gY,gZ 
-8.04,3.15,-26.56
-12.86,6.90,-22.81
-9.03,5.69,-22.89
-9.33,7.64,-22.05
2.08,1.42,-8.37
1.94,-0.10,-0.00
6.35,-1.94,-0.91
20.59,-5.60,0.23
24.23,-6.16,1.90
28.62,-2.72,6.20
37.03,-0.64,6.86
27.65,-4.72,1.77
0.52,-2.95,-1.73
-2.55,-0.19,-1.73
0.31,-1.98,-2.55
-1.87,-3.67,-4.24
-3.85,-1.98,-5.89
-8.63,-0.14,-6.86
-18.15,-0.80,-3.59
-14.67,-1.65,-0.02
-10.88,-3.34,3.36
-10.06,-4.33,2.47
-7.79,-1.57,1.17
1.57,1.15,-2.14
-2.04,1.46,-0.56
0.02,1.79,-0.43
-0.47,1.05,-0.43
1.28,1.05,-2.37
23.02,-0.27,-13.31
-6.00,-3.89,-24.58
-9.50,-8.86,-27.08
-12.28,-10.04,-28.33
-3.40,-7.44,-25.04
1.67,-7.93,-17.14
5.50,-7.13,-11.39
1.05,-6.47,-9.60
-3.89,-3.98,-7.15
3.11,-3.48,-3.03
8.16,1.22,0.95
1.19,0.60,0.76
3.03,0.33,1.83
2.74,0.58,0.52
1.09,0.39,-1.09
1.36,0.78,-0.47
0.16,0.64,-0.45
-0.58,0.41,-0.56
-0.04,0.49,-0.84
-1.22,0.64,-0.97
0.27,0.60,-0.72
-0.02,0.08,-0.21
-0.02,0.17,0.21
0.37,0.37,-0.19
0.02,0.41,-0.51
0.31,0.51,-0.68
0.00,0.49,-0.72
-0.12,0.62,-0.35
-0.19,0.52,-0.33
0.19,0.43,-0.35
0.64,0.51,-0.52
0.33,0.45,-0.60
-0.27,0.49,-0.70
0.45,0.54,-0.51
1.01,0.33,-0.70
1.65,0.54,-0.58
0.29,0.47,-0.19
-0.72,0.47,-0.25
-0.12,0.47,-0.56
-0.14,0.45,-0.62
0.80,0.43,-0.64
0.68,0.37,-0.51
-0.21,0.45,-0.54
0.41,0.47,-0.45
1.01,0.56,-0.66
3.87,0.12,-0.02
2.68,0.39,-0.87
-5.42,1.59,-2.02
-5.95,8.96,-1.79
-13.68,13.66,-0.80
-10.88,15.60,0.14
-3.81,17.97,2.33
-10.30,17.66,8.33
-16.36,16.73,9.99
-9.69,15.04,14.77
-3.56,12.47,15.35
-6.35,11.46,13.68
6.26,6.39,5.63
-3.92,2.12,3.09
-1.09,-1.03,0.21
-0.10,-0.87,2.70
-0.08,-3.13,6.72
-1.20,-8.92,12.38
-1.15,-11.93,16.53
-3.15,-14.86,16.77
-2.10,-17.58,16.40
1.59,-16.55,14.45
-6.88,-15.80,11.85
-2.18,-15.50,9.29
-8.78,-12.82,8.90
-11.15,-12.14,7.48
-8.98,-12.47,4.99
-10.47,-13.50,1.44
-2.08,-9.91,-1.03
2.62,-1.32,-1.71
-5.52,3.46,-1.32
-1.94,3.26,-2.18
-7.44,3.59,-1.42
-4.41,2.53,-4.64
-10.30,0.62,-11.33
-4.59,-3.42,-17.31
-9.73,-3.21,-17.99
-9.15,-2.23,-17.68
-4.59,-1.65,-14.79
3.17,0.10,-1.92
1.42,1.26,1.01
1.81,1.94,-0.47
0.10,0.84,-0.35
0.10,3.38,-1.01
2.95,5.87,7.65
6.37,13.04,12.65
0.62,17.50,12.55
4.74,19.97,14.80
13.11,22.01,15.54
30.91,19.49,10.36
30.41,8.06,6.31
6.41,13.83,-3.38
-10.78,21.20,-18.83
-17.21,17.91,-22.81
-37.52,14.65,-18.52
-17.25,14.24,-10.41
-15.89,8.88,-5.15
-12.73,6.61,-7.50
3.73,3.67,-7.36
4.99,-2.84,0.58
9.46,-5.25,6.57
13.85,-9.97,12.20
22.71,-13.79,15.54
19.53,-16.88,19.20
17.06,-13.76,16.20
12.98,-12.86,11.72
13.76,-11.89,8.59
14.53,-5.11,5.56
-2.29,2.33,-4.66
-10.57,7.71,-12.03
-16.36,11.48,-16.42
-19.74,14.80,-15.58
-22.15,13.43,-15.39
-16.84,11.29,-13.50
-16.69,12.24,-12.20
-7.23,5.95,-13.58
-12.26,6.64,-7.65
-6.06,3.57,-5.09
-0.60,0.95,2.00
10.06,-5.27,9.00
14.88,-11.75,14.88
29.12,-11.70,19.33
19.14,-10.63,18.59
11.81,-12.18,12.80
18.20,-12.69,9.29
13.52,-7.17,6.84
0.95,1.59,-1.67
-17.54,8.82,-17.45
-22.01,13.46,-16.79
-18.75,12.98,-14.12
-17.99,10.63,-11.68
-16.73,11.05,-11.33
-9.09,8.22,-11.73
-13.21,7.36,-16.65
-1.53,4.53,-12.61
-1.01,-0.56,3.01
8.92,-5.03,10.94
14.28,-10.22,14.09
13.06,-11.52,15.68
27.90,-12.98,13.68
24.56,-10.96,11.89
22.73,-6.86,8.55
12.26,-3.71,-0.49
-11.48,1.07,-6.61
0.74,-0.04,-18.73
13.77,-16.46,-48.61
15.64,-30.02,-53.91
2.89,-25.82,-37.57
0.74,-11.50,-9.33
2.49,-9.52,-2.47
12.38,-13.06,3.23
4.90,-16.73,3.19
-10.84,-7.83,-2.02
26.99,1.79,3.91
0.56,-1.83,3.65
-5.13,-0.70,1.81
3.34,1.50,-0.97
0.23,-0.14,-0.76
1.40,0.47,-1.07
-0.33,0.49,-0.51
0.04,0.49,-0.58
-0.14,0.51,-0.33
0.04,0.29,-0.35
-0.21,0.37,-0.23
0.33,0.49,-0.45
0.35,0.45,-0.39
0.17,0.49,-0.58
0.52,0.33,-0.52
0.84,0.52,-0.56
0.23,0.49,-0.47
0.31,0.54,-0.56
0.99,0.51,-0.58
0.33,0.47,-0.52
0.16,0.54,-0.66
-0.02,0.37,-0.76
0.78,0.47,-0.97
0.66,0.37,-0.78
-0.19,0.47,-0.58
-0.27,0.27,-0.43
-0.76,0.37,-0.43
-0.35,0.43,-0.58
0.12,0.51,-0.52
0.70,0.52,-0.70
0.16,0.37,-0.25
-0.16,0.37,-0.29
-0.21,0.35,-0.49
0.35,0.51,-0.43
-0.04,0.47,-0.52
0.35,0.52,-0.56
0.62,0.43,-0.52
0.33,0.56,-0.41
0.29,0.51,-0.35
-0.12,0.58,-0.39
0.82,0.33,-0.47
0.12,0.37,-0.51
0.35,0.49,-0.54
0.52,0.49,-0.58
0.19,0.33,-0.43
-0.14,0.35,-0.43
0.23,0.45,-0.35
0.49,0.54,-0.51
0.02,0.35,-0.39
-0.16,0.45,-0.52
-0.02,0.51,-0.56
0.33,0.33,-0.60
0.25,0.41,-0.51
0.10,0.41,-0.70
0.23,0.37,-0.78
0.66,-0.82,-1.32
0.31,-0.78,-0.80
0.80,-1.83,0.35
2.66,-0.06,-0.70
-5.23,0.72,-0.93
0.41,0.39,-0.39
-0.04,0.66,-0.60
0.04,0.49,-0.52
0.23,0.62,-0.66
0.64,0.41,-0.41
0.66,0.33,-0.49
0.60,0.54,-0.52
-0.25,0.47,-0.54
0.35,0.33,-0.52
0.68,0.60,-0.54
-0.31,0.52,-0.37
-0.19,0.45,-0.31
0.00,0.54,-0.47
0.19,0.47,-0.51
-0.29,0.52,-0.47
0.76,0.43,-0.39
0.10,0.51,-0.58
-0.12,0.49,-0.45
-0.31,0.49,-0.56
0.62,0.54,-0.43
-0.33,0.33,-0.39
0.43,0.43,-0.37
-0.41,0.45,-0.41
-0.31,0.62,-0.41
0.52,0.41,-0.66
0.62,0.23,-0.31
0.58,0.60,-0.82
1.32,0.16,-0.64
0.33,0.41,-0.62
-0.19,0.62,-0.31
0.16,0.41,-0.56
0.08,0.54,-0.60
-0.33,0.29,-0.45
-0.06,0.33,-0.41
0.25,0.45,-0.35
-0.84,0.37,-0.00
-0.31,0.62,-0.25
-0.25,0.45,-0.10
-0.12,0.47,-0.37
1.05,0.37,-0.47
0.62,0.51,-0.43
0.23,0.54,-0.52
0.08,0.45,-0.41
