aX,aY,aZ 
2.33,-8.94,-0.22
0.86,-8.97,-0.42
-2.70,-8.54,-0.43
-4.94,-8.52,-0.53
-7.13,-7.22,-0.28
-8.11,-5.83,0.29
-9.57,-4.50,1.67
-10.21,-2.59,1.13
-10.11,-3.37,1.41
-8.88,-2.33,0.62
-8.44,-1.02,1.07
-8.99,-0.41,2.15
-9.44,0.39,1.39
-9.41,-0.18,0.95
-9.41,0.00,0.79
-9.48,0.69,0.88
-9.32,0.25,0.68
-9.97,0.28,0.96
-9.36,0.37,0.14
-9.60,0.66,0.49
-9.47,0.34,0.44
-9.38,0.20,0.55
-9.60,0.24,0.53
-9.45,0.30,0.37
-9.63,0.48,0.56
-9.40,0.23,0.32
-9.55,0.39,0.32
-9.60,0.55,0.29
-9.61,0.44,0.31
-9.45,0.27,0.10
-9.55,0.38,0.27
-9.50,-0.01,0.15
-9.42,0.25,0.19
-9.58,0.61,0.28
-9.54,0.36,0.26
-9.70,0.40,0.26
-9.48,0.27,0.24
-9.80,0.13,0.35
-9.58,0.29,0.18
-9.67,0.10,0.20
-9.51,0.03,0.25
-9.52,0.32,0.11
-9.64,0.29,0.19
-9.55,0.36,0.22
-9.51,0.75,0.15
-9.52,0.84,0.12
-9.55,0.69,0.28
-9.52,0.79,0.24
-9.61,0.74,0.31
-9.66,0.74,0.17
-9.54,0.68,0.21
-9.62,0.71,0.20
-9.51,0.66,0.18
-9.60,0.63,0.23
-9.57,0.73,0.22
-9.66,0.40,0.14
-9.61,0.69,0.28
-9.48,0.80,0.30
-9.48,0.46,0.27
-9.57,0.43,0.30
-9.58,0.62,0.29
-9.58,0.46,0.38
-9.60,0.04,0.40
-9.59,0.26,0.40
-9.57,0.10,0.31
-9.56,0.15,0.25
-9.61,-0.11,0.34
-9.60,-0.11,0.15
-9.30,0.21,0.21
-9.58,0.14,0.01
-9.71,-0.16,0.06
-9.51,0.00,-0.17
-9.40,-0.18,0.04
-9.76,-0.23,0.18
-9.57,-0.17,0.07
-9.63,0.03,0.14
-9.60,-0.17,0.04
-9.50,-0.10,0.06
-9.57,0.14,0.01
-9.53,-0.05,0.12
-9.59,-0.19,0.08
-9.68,0.07,0.14
-9.51,-0.07,0.09
-9.54,-0.01,0.22
-9.58,-0.01,0.25
-9.65,0.06,0.13
-9.62,0.14,0.17
-9.72,0.08,0.13
-9.67,-0.24,0.17
-9.50,0.21,0.13
-9.56,0.20,0.02
-9.60,0.23,0.05
-9.65,0.37,0.10
-9.63,0.17,0.15
-9.64,0.17,0.10
-9.52,0.16,0.12
-9.90,0.34,0.08
-9.48,0.35,-0.08
-9.58,0.43,0.07
-9.72,-0.27,0.04
-9.52,0.45,0.39
-9.54,0.56,0.42
-9.37,0.93,0.44
-9.72,0.78,0.34
-9.49,1.94,0.12
-9.59,0.68,0.49
-9.36,0.70,0.51
-9.69,0.63,0.53
-9.55,0.55,0.50
-9.44,0.69,0.29
-9.47,0.53,0.80
-9.49,0.53,0.70
-9.52,1.40,0.68
-9.39,1.28,0.58
-9.20,0.50,0.68
-9.52,0.74,0.74
-9.55,0.66,0.55
-9.46,1.09,0.36
-9.56,1.01,0.39
-9.49,1.08,-0.40
-9.93,0.30,0.48
-9.79,0.30,0.10
-9.73,0.00,0.41
-8.29,-1.58,-2.77
-10.72,1.45,0.21
-10.09,-0.41,-0.09
-9.57,0.91,-0.30
-9.59,1.15,-0.40
-9.06,0.54,-1.28
-9.65,-0.37,-0.78
-9.39,-0.44,-0.79
-9.74,-1.47,-1.87
-9.24,-0.70,-1.58
-9.60,-0.79,-1.56
-10.10,-1.37,-0.61
-10.30,-0.78,-1.11
-9.79,-0.29,-0.78
-9.30,-0.27,-0.91
-9.60,0.00,-1.30
-9.74,-0.17,-1.04
-9.59,-0.22,-1.19
-9.62,0.60,-1.81
-9.06,-0.03,-1.97
-9.51,-0.46,-1.17
-9.31,0.10,-2.03
-9.52,-0.98,-0.72
-9.80,0.09,-0.82
-9.72,-0.00,-1.02
-9.75,-0.03,-0.93
-9.64,-0.16,-1.86
-9.61,-0.05,-1.27
-9.76,-0.06,-1.57
-9.69,-0.24,-1.49
-9.68,-0.09,-1.32
-9.61,-0.45,-1.46
-9.47,0.20,-1.36
-9.64,-0.74,-1.59
-9.55,0.00,-1.58
-9.51,-0.27,-1.65
-9.61,-0.11,-1.79
-9.60,-0.20,-1.80
-9.48,-0.04,-1.47
-9.58,0.35,-1.95
-9.73,0.08,-1.44
-9.63,-0.28,-1.82
-9.51,0.48,-1.61
-9.64,-0.25,-1.62
-9.71,-0.01,-1.47
-9.24,-0.34,-2.05
-9.48,0.41,-2.22
-9.67,-0.14,-1.23
-9.59,0.13,-1.66
-9.61,0.19,-1.68
-9.57,0.00,-1.81
-9.48,0.08,-1.63
-9.48,0.03,-1.82
-9.56,0.07,-1.71
-9.67,0.08,-1.84
-9.75,-0.05,-1.69
-9.51,0.00,-1.62
-9.33,0.04,-1.56
-9.91,0.00,-1.71
-9.55,0.35,-1.69
-9.62,0.39,-1.82
-9.74,0.06,-1.80
-9.68,0.17,-1.72
-9.56,0.33,-1.67
-9.63,0.34,-1.89
-9.58,0.39,-1.81
-9.50,0.08,-1.63
-9.49,0.22,-1.75
-9.58,0.29,-1.73
-9.62,0.26,-1.51
-9.57,0.23,-1.58
-9.59,0.35,-1.59
-9.60,0.24,-1.47
-9.52,0.34,-1.53
-9.75,-0.08,-1.62
-9.49,0.17,-1.55
-9.57,0.22,-1.81
-9.67,0.39,-1.71
-9.63,0.03,-1.64
-9.57,0.29,-1.62
-9.64,0.13,-1.59
-9.73,0.11,-1.54
-9.73,0.27,-1.60
-9.62,0.23,-1.54
-9.57,0.23,-1.60
-9.50,0.23,-1.63
-9.59,0.21,-1.58
-9.51,0.04,-1.71
-9.62,0.13,-1.52
-9.60,0.08,-1.66
-9.58,0.23,-1.59
-9.58,0.20,-1.56
-9.64,0.17,-1.56
-9.70,-0.12,-1.61
-9.68,0.12,-1.64
-9.65,0.28,-1.67
-9.63,0.19,-1.59
-9.78,0.18,-1.61
-9.66,0.23,-1.55
-9.67,0.34,-1.64
-9.60,0.33,-1.73
-9.62,0.15,-1.70
-9.67,0.16,-1.58
-9.63,0.04,-1.66
-9.66,0.09,-1.66
-9.62,0.24,-1.57
-9.62,0.08,-1.74
-9.49,0.13,-1.70
-9.64,0.30,-1.57
-9.62,0.22,-1.63
-9.62,0.35,-1.58
-9.58,-0.04,-1.62
-9.66,0.44,-1.57
-9.65,0.28,-1.56
-9.63,0.27,-1.51
-9.61,0.26,-1.59
-9.61,0.17,-1.58
-9.63,0.15,-1.56
-9.61,0.22,-1.65
-9.56,0.20,-1.65
-9.56,0.26,-1.47
-9.64,0.14,-1.56
-9.61,0.11,-1.69
-9.60,0.19,-1.55
-9.64,0.23,-1.54
-9.61,0.20,-1.52
-9.71,0.19,-1.56
-9.67,0.12,-1.56
-9.71,0.32,-1.51
-9.63,0.17,-1.51
-9.69,0.17,-1.51
-9.59,0.13,-1.53
-9.61,0.22,-1.45
-9.66,0.14,-1.47
-9.51,0.11,-1.56
-9.53,0.13,-1.52
-9.61,0.09,-1.55
-9.57,0.20,-1.52
-9.65,0.24,-1.50
-9.61,0.21,-1.58
-9.76,0.25,-1.51
-9.58,0.12,-1.56
-9.65,0.25,-1.49
-9.57,0.12,-1.64
-9.69,0.41,-1.48
-9.72,0.22,-1.57
-9.62,0.11,-1.51
-9.66,0.42,-1.45
-9.65,0.48,-1.67
-9.57,0.18,-1.71
-9.49,0.14,-1.58
-9.61,0.31,-1.56
-9.62,0.06,-1.60
-9.69,0.09,-1.47
-9.62,0.20,-1.60
-9.63,0.22,-1.48
-9.62,0.23,-1.54
-9.75,0.06,-1.47
-9.55,0.21,-1.56
-9.66,0.15,-1.54
-9.59,0.09,-1.62
-9.57,0.20,-1.52
-9.62,0.24,-1.55
-9.65,0.06,-1.62
-9.72,0.19,-1.56
-9.57,0.03,-1.54
-9.66,0.01,-1.56
-9.59,0.01,-1.66
-9.67,0.24,-1.60
-9.54,0.13,-1.60
-9.61,-0.04,-1.73
-9.66,0.21,-1.48
-9.60,0.03,-1.70
-9.68,0.12,-1.47
-9.64,0.26,-1.58
-9.62,0.28,-1.46
-9.62,-0.01,-1.62
-9.62,-0.03,-1.56
-9.51,0.01,-1.49
-9.62,-0.26,-1.53
-9.66,-0.13,-1.58
-9.76,0.11,-1.42
-9.69,0.03,-1.54
-9.69,0.06,-1.51
-9.72,-0.06,-1.44
-9.63,0.12,-1.47
-9.61,0.19,-1.43
-9.71,-0.02,-1.49
-9.62,-0.20,-1.49
-9.44,-0.09,-1.54
-9.58,-0.08,-1.56
-9.75,0.04,-1.44
-9.61,0.19,-1.47
-9.58,0.00,-1.45
-9.58,-0.08,-1.52
-9.71,-0.02,-1.50
-9.63,-0.08,-1.31
-9.68,-0.08,-1.56
-9.56,-0.00,-1.36
-9.58,-0.06,-1.52
-9.57,-0.03,-1.39
-9.62,0.19,-1.29
-9.66,-0.02,-1.38
-9.62,0.13,-1.29
-9.56,0.04,-1.48
-9.49,-0.17,-1.49
-9.51,-0.13,-1.36
-9.62,0.03,-1.48
-9.56,-0.08,-1.39
-9.57,0.18,-1.39
-9.60,-0.04,-1.49
-9.68,-0.04,-1.51
-9.67,0.08,-1.60
-9.69,0.10,-1.47
-9.61,0.07,-1.47
-9.63,-0.09,-1.51
-9.59,-0.08,-1.52
-9.62,-0.09,-1.51
-9.65,0.05,-1.39
-9.57,-0.02,-1.51
-9.58,0.11,-1.44
-9.62,0.10,-1.51
-9.65,0.04,-1.39
-9.64,0.02,-1.37
-9.67,0.06,-1.49
-9.61,0.19,-1.37
-9.63,-0.03,-1.47
-9.65,0.11,-1.46
-9.55,-0.10,-1.43
-9.61,0.13,-1.47
-9.60,-0.04,-1.37
-9.54,0.16,-1.39
-9.59,-0.01,-1.61
-9.65,0.15,-1.45
-9.68,-0.12,-1.64
-9.64,0.12,-1.45
-9.62,-0.01,-1.45
-9.53,0.13,-1.57
-9.68,-0.07,-1.52
-9.58,0.09,-1.47
-9.61,0.18,-1.41
-9.61,-0.00,-1.51
-9.46,-0.22,-1.52
-9.62,0.18,-1.44
-9.70,-0.12,-1.47
-9.61,0.15,-1.41
-9.70,0.12,-1.39
-9.58,-0.17,-1.51
-9.61,0.14,-1.40
-9.72,-0.22,-1.59
-9.64,0.14,-1.38
-9.66,0.09,-1.49
-9.71,0.03,-1.51
-9.66,0.21,-1.47
-9.62,-0.01,-1.47
-9.66,0.16,-1.39
-9.64,0.00,-1.45
-9.60,-0.06,-1.48
-9.62,0.11,-1.40
-9.73,0.09,-1.43
-9.51,-0.07,-1.48
-9.61,-0.22,-1.48
-9.75,0.10,-1.32
-9.65,-0.11,-1.53
-9.69,-0.01,-1.39
-9.71,0.11,-1.37
-9.59,0.06,-1.55
-9.66,0.06,-1.29
-9.58,0.10,-1.50
-9.57,-0.08,-1.58
-9.61,-0.11,-1.59
-9.37,0.57,-0.64
-9.62,0.70,-0.57
-9.76,0.60,-0.71
-9.59,0.46,-0.67
-9.72,0.51,-0.65
-9.71,0.59,-0.76
-9.60,0.58,-0.83
-9.64,0.52,-0.86
-9.68,0.49,-0.83
-9.65,0.46,-0.97
-9.55,0.69,-0.92
-9.62,0.56,-1.10
-9.63,0.58,-0.98
-9.57,0.59,-1.05
-9.58,0.59,-1.16
-9.73,0.45,-1.33
-9.76,0.63,-0.97
-9.56,0.37,-1.24
-9.52,0.31,-1.39
-9.68,0.21,-1.48
-9.62,0.28,-1.40
-9.63,0.30,-1.36
-9.69,0.09,-1.46
-9.42,0.23,-1.41
-9.63,0.22,-1.48
-9.71,-0.11,-1.41
-9.72,0.17,-1.15
-9.23,-0.25,-1.45
-9.56,-0.05,-1.32
-9.64,-0.06,-1.50
-9.77,0.03,-1.68
-9.62,0.07,-1.54
-9.83,0.45,-1.53
-9.64,0.38,-1.69
-9.62,0.41,-1.80
-9.63,0.36,-1.50
-9.60,0.34,-1.25
-9.70,0.26,-1.56
-9.55,0.15,-1.69
-9.61,0.38,-1.72
-9.56,0.11,-1.60
-9.71,0.12,-1.44
-9.61,0.34,-1.59
-9.68,0.23,-1.38
-9.44,0.16,-1.39
-9.65,0.26,-1.50
-9.66,0.10,-1.37
-9.61,0.22,-1.40
-9.72,0.26,-1.36
-9.55,0.25,-1.33
-9.75,0.02,-1.39
-9.77,0.20,-1.38
-9.63,0.36,-1.14
-9.76,0.19,-1.29
-9.62,0.33,-1.11
-9.56,0.18,-1.24
-9.56,0.36,-1.29
-9.61,0.18,-1.24
-9.69,0.24,-1.37
-9.48,0.11,-1.26
-9.60,-0.07,-1.25
-9.63,0.16,-1.38
-9.58,0.13,-1.54
-9.62,0.01,-1.49
-9.65,0.11,-1.43
-9.65,-0.02,-1.34
-9.58,0.05,-1.54
-9.70,-0.04,-1.47
-9.66,0.28,-1.49
-9.55,0.43,-1.50
-9.65,0.40,-1.60
-9.64,0.25,-1.60
-9.67,0.25,-1.47
-9.70,0.31,-1.57
-9.64,0.31,-1.54
-9.66,0.16,-1.49
-9.65,0.20,-1.50
-9.64,0.20,-1.58
-9.70,0.18,-1.27
-9.56,0.28,-1.56
-9.66,0.23,-1.65
-9.72,0.22,-1.41
-9.64,0.26,-1.39
-9.47,-0.03,-1.46
-9.71,0.11,-1.30
-9.77,0.48,-1.43
-9.62,0.23,-1.12
-9.39,0.13,-1.13
-9.67,0.48,-0.60
-9.59,0.35,-0.66
-9.53,0.26,-0.83
-9.88,0.41,-1.01
-9.52,0.12,-1.39
-9.64,0.32,-1.33
-9.65,0.20,-1.43
-9.63,0.21,-1.33
-9.62,0.10,-1.35
-9.59,0.07,-1.46
-9.53,0.28,-1.37
-9.50,0.00,-1.20
-9.61,0.24,-1.52
-9.64,0.07,-1.47
-9.68,0.23,-1.40
-9.64,0.11,-1.62
-9.74,0.19,-1.62
-9.70,0.20,-1.51
-9.66,0.06,-1.62
-9.57,0.06,-1.54
-9.46,0.11,-1.83
-9.59,0.19,-1.72
-9.78,0.18,-1.70
-9.53,0.11,-1.78
-9.58,0.11,-1.91
-9.63,-0.05,-1.84
-9.73,0.14,-1.83
-9.63,0.04,-1.75
-9.54,0.05,-1.81
-9.51,0.03,-1.96
-9.71,0.11,-1.77
-9.58,0.06,-1.68
-9.67,0.21,-1.66
-9.79,-0.01,-1.65
-9.62,0.14,-1.48
-9.66,0.19,-1.82
-9.62,0.04,-1.61
-9.78,0.30,-1.62
-9.63,0.10,-1.69
-9.56,0.17,-1.80
-9.54,0.09,-1.77
-9.64,0.15,-1.74
-9.65,0.24,-1.73
-9.66,0.15,-1.71
-9.57,0.28,-1.67
-9.53,0.21,-1.71
-9.51,0.15,-1.87
-9.60,0.15,-1.72
-9.68,0.20,-1.59
-9.63,0.22,-1.64
-9.64,0.26,-1.57
-9.59,0.17,-1.69
-9.49,0.22,-1.54
-9.58,-0.01,-1.65
-9.57,0.04,-1.71
-9.62,0.07,-1.68
-9.65,0.11,-1.75
-9.74,0.09,-1.75
-9.52,0.15,-1.62
-9.68,0.16,-1.60
-9.57,0.00,-1.72
-9.63,0.05,-1.65
-9.59,0.08,-1.70
-9.70,0.19,-1.70
-9.65,0.31,-1.53
-9.68,0.16,-1.64
-9.88,0.24,-1.70
-9.50,0.27,-1.61
-9.54,-0.19,-1.50
-10.01,-0.23,-1.42
-9.39,0.16,-1.32
-9.49,0.21,-1.69
-9.66,0.15,-1.27
-9.38,0.18,-1.43
-10.01,0.18,-1.61
-9.48,0.30,-1.12
-9.52,-0.36,-1.20
-9.47,0.50,-1.06
-9.55,0.26,-0.92
-9.78,1.25,-0.76
-9.58,0.45,-0.59
-9.62,0.30,-0.99
-9.33,0.22,-0.71
-10.09,0.23,-0.77
-9.94,0.46,-1.15
-9.45,0.61,-1.36
-9.29,0.52,-0.93
-9.78,0.26,-0.74
-9.60,0.11,-0.93
-9.49,-0.24,-0.87
-9.64,-0.19,-1.05
-9.48,-0.20,-1.40
-9.73,0.29,-1.04
-9.43,0.00,-1.14
-9.70,-0.08,-0.94
-9.53,0.30,-1.21
-9.60,0.08,-1.32
-9.87,0.18,-1.20
-9.57,-0.13,-1.02
-9.62,-0.03,-1.26
-9.73,0.07,-1.22
-9.78,0.08,-1.01
-9.80,0.16,-1.20
-9.60,0.32,-1.13
-8.95,0.46,-1.25
-9.93,0.15,-1.25
-9.67,0.01,-1.26
-9.52,0.29,-1.17
-9.52,0.15,-1.30
-9.80,0.21,-1.54
-9.64,0.13,-1.15
-9.66,0.15,-1.31
-9.70,0.17,-1.02
-9.71,0.10,-1.25
-9.66,0.08,-1.10
-9.69,0.27,-1.16
-9.73,-0.01,-1.17
-9.77,0.18,-1.04
-9.62,0.22,-1.34
-9.78,-0.01,-0.99
-9.58,0.09,-1.14
-9.60,0.02,-1.19
-9.71,-0.02,-1.14
-9.58,0.07,-1.15
-9.64,0.19,-1.12
-9.65,0.19,-1.06
-9.57,0.02,-1.04
-9.65,0.09,-1.12
-9.61,0.13,-1.15
-9.55,0.04,-1.23
-9.61,0.09,-1.17
-9.65,0.22,-1.10
-9.60,0.03,-1.07
-9.64,-0.02,-1.05
-9.64,0.14,-1.10
-9.56,0.04,-0.99
-9.64,0.07,-1.04
-9.60,0.11,-0.98
-9.57,-0.04,-1.13
-9.66,0.08,-1.03
-9.76,0.05,-0.91
-9.61,0.11,-0.95
-9.63,0.12,-1.06
-9.64,0.10,-0.96
-9.61,0.03,-1.02
-9.70,0.11,-1.04
-9.65,0.11,-1.09
-9.68,0.02,-1.00
-9.73,-0.00,-0.95
-9.62,0.15,-0.97
-9.66,0.13,-0.94
-9.66,0.15,-0.91
-9.58,0.09,-1.02
-9.72,0.06,-0.95
-9.70,0.17,-0.98
-9.69,0.10,-0.87
-9.64,0.19,-0.80
-9.65,0.03,-0.90
-9.63,0.08,-0.75
-9.62,0.11,-1.02
-9.62,0.06,-1.09
-9.71,0.22,-0.87
-9.61,0.11,-1.02
-9.65,0.14,-0.95
-9.70,-0.04,-0.98
-9.65,0.08,-1.04
-9.71,0.10,-0.90
-9.72,0.10,-0.93
-9.61,0.11,-0.86
-9.62,0.16,-0.91
-9.59,0.10,-0.90
-9.62,0.00,-1.00
-9.73,0.15,-0.97
-9.58,0.00,-0.87
-9.55,0.21,-0.91
-9.70,-0.01,-1.06
-9.66,0.03,-1.14
-9.62,-0.06,-1.13
-9.62,0.29,-0.94
-9.75,-0.06,-0.92
-9.73,0.19,-0.97
-9.67,0.05,-1.12
-9.73,0.03,-1.03
-9.67,-0.01,-1.03
-9.61,0.05,-1.01
-9.58,0.11,-1.02
-9.67,0.10,-0.97
-9.62,0.11,-0.93
-9.52,-0.00,-1.12
-9.58,0.10,-0.98
-9.74,0.04,-1.03
-9.69,0.04,-1.00
-9.60,0.16,-1.02
-9.64,0.19,-1.00
-9.66,0.07,-0.94
-9.70,0.10,-0.73
-9.64,0.27,-1.01
-9.59,0.15,-1.04
-9.73,0.28,-0.95
-9.73,0.26,-0.93
-9.72,0.34,-1.02
-9.63,0.17,-1.12
-9.61,0.16,-1.04
-9.55,0.25,-1.17
-9.54,0.22,-1.04
-9.71,0.28,-1.14
-9.56,0.20,-1.32
-9.56,0.11,-1.24
-9.80,0.05,-1.30
-9.65,0.12,-1.18
-9.66,0.08,-1.18
-9.64,0.03,-1.21
-9.50,0.23,-1.25
-9.67,0.14,-1.47
-9.60,0.08,-1.38
-9.66,0.11,-1.29
-9.77,-0.02,-1.29
-9.58,0.23,-1.31
-9.69,-0.03,-1.23
-9.65,0.28,-1.25
-9.56,0.21,-1.25
-9.77,0.11,-1.20
-9.63,0.23,-1.19
-9.60,0.15,-1.16
-9.71,0.16,-1.21
-9.65,0.15,-1.03
-9.68,0.06,-1.26
-9.66,0.10,-1.08
-9.65,0.25,-1.31
-9.64,0.11,-1.20
-9.58,0.22,-1.25
-9.73,0.13,-1.15
-9.53,0.35,-1.22
-9.61,0.11,-1.23
-9.66,0.20,-1.02
-9.68,0.23,-1.22
-9.52,0.31,-1.21
-9.73,0.05,-1.12
-9.57,0.21,-1.13
-9.53,0.11,-1.28
-9.62,0.27,-1.20
-9.69,0.11,-1.00
-9.63,0.21,-1.19
-9.66,0.17,-1.03
-9.58,0.25,-1.05
-9.62,0.17,-1.08
-9.66,0.21,-1.11
-9.66,0.18,-1.00
-9.55,0.07,-1.09
-9.49,0.19,-1.09
-9.64,0.07,-0.96
-9.38,0.00,-1.04
-9.51,0.22,-0.95
-9.63,0.45,-0.87
-9.80,0.28,-0.65
-9.66,0.35,-0.95
-9.66,0.28,-0.74
-9.56,0.26,-0.76
-9.53,0.57,-0.57
-9.63,0.47,-0.84
-9.79,0.24,-0.71
-9.55,0.55,-0.75
-9.45,0.13,-0.78
-9.80,0.37,-0.75
-9.54,0.89,-0.65
-9.70,0.49,-0.87
-9.89,0.34,-1.05
-9.57,0.18,-0.74
-9.59,-0.16,-1.02
-9.48,0.48,-0.81
-9.67,0.39,-0.75
-9.68,-0.06,-0.85
-9.50,0.01,-0.91
-9.82,-0.20,-0.53
-9.61,0.28,-0.67
-9.66,-0.03,-0.77
-9.86,-0.61,-0.62
-9.59,-0.68,-0.61
-9.65,0.15,-0.67
-9.73,-0.48,-0.57
-9.75,-0.30,-0.45
-9.65,-0.59,-0.60
-9.58,-0.31,-0.47
-9.44,-1.69,-1.05
-9.31,-1.34,-1.36
-9.19,-2.14,-1.60
-8.99,-2.64,-2.05
-8.89,-2.84,-2.68
-9.04,-2.63,-2.92
-8.87,-3.02,-3.06
-8.90,-3.53,-3.11
-8.67,-2.98,-3.66
-8.74,-3.53,-3.61
-7.97,-3.81,-4.01
-7.59,-3.95,-4.31
-8.23,-3.41,-3.90
-8.19,-3.26,-4.06
-8.07,-3.53,-4.18
-8.28,-4.06,-4.58
-8.00,-3.86,-4.45
-8.04,-3.92,-4.69
-7.77,-3.74,-4.93
-7.80,-4.61,-4.81
-7.65,-4.48,-5.60
-6.97,-5.52,-5.74
-5.82,-6.42,-5.96
-4.70,-7.24,-6.35
-3.60,-7.40,-5.88
-1.74,-7.74,-5.55
-0.64,-8.51,-5.01
0.85,-8.39,-3.76
1.57,-8.20,-3.13
2.01,-8.61,-2.92
1.50,-9.74,-2.64
1.65,-9.74,-2.87
1.30,-9.50,-3.23
1.27,-9.06,-3.06
1.33,-9.64,-3.39
1.30,-9.09,-3.47
1.83,-9.35,-3.48
1.00,-8.15,-3.62
2.27,-8.48,-4.22
-0.60,-8.83,-3.47
2.16,-8.51,-5.39
1.38,-9.03,-6.09
1.76,-9.65,-6.11
1.08,-7.04,-5.72
2.03,-8.19,-5.59
2.05,-8.61,-6.47
2.18,-6.51,-5.75
3.02,-7.01,-7.23
2.33,-8.01,-7.37
2.33,-7.24,-7.34
2.49,-7.24,-7.08
2.65,-6.74,-6.55
2.98,-7.13,-7.32
3.21,-6.71,-6.96
3.30,-6.46,-6.57
3.23,-7.19,-7.14
3.15,-7.14,-7.14
3.28,-6.57,-7.05
3.08,-7.09,-7.00
3.18,-6.68,-7.03
3.25,-6.73,-7.29
3.23,-6.83,-7.05
3.21,-6.79,-7.17
3.06,-6.77,-6.96
3.17,-6.68,-7.08
3.08,-6.81,-7.04
2.98,-6.73,-7.14
3.01,-6.80,-7.12
3.11,-6.77,-7.07
3.00,-6.90,-7.08
2.98,-6.70,-7.16
2.69,-7.10,-5.35
0.12,-4.95,-5.59
-0.34,-7.23,-9.27
-1.15,-7.56,-9.64
-2.17,-6.66,-9.00
-2.56,-6.47,-8.00
-2.40,-6.52,-7.25
-2.24,-6.82,-7.40
-2.15,-6.57,-7.53
-2.03,-6.73,-7.22
-1.97,-7.17,-7.32
-2.03,-7.09,-7.02
-1.92,-7.26,-6.67
-2.25,-7.29,-5.90
-1.74,-8.01,-6.01
-2.05,-8.12,-4.85
-2.24,-8.46,-4.22
-2.46,-8.49,-3.10
-3.09,-8.54,-1.99
-3.47,-8.99,-1.10
-3.85,-8.75,0.11
-4.87,-7.88,0.98
-5.40,-7.39,1.29
-13.18,14.81,-11.62
-7.32,-5.15,2.36
-8.21,-4.53,2.11
-8.53,-3.92,0.97
-8.52,-2.67,0.67
-10.43,-1.90,0.68
-9.30,-1.94,0.36
-9.52,-1.19,0.00
-9.41,-1.30,0.19
-9.49,-1.24,0.13
-9.52,-1.06,0.11
-9.45,-1.24,0.19
-9.34,-1.01,0.28
-9.39,-1.36,0.02
-9.42,-0.99,0.15
-9.37,-1.14,0.15
-9.47,-1.19,0.17
-9.50,-1.27,0.09
-9.50,-1.22,0.15
-9.41,-1.31,0.11
-9.45,-1.47,0.14
-9.47,-1.13,0.24
-9.49,-1.18,0.14
-9.45,-1.12,0.17
-9.44,-1.27,0.17
-9.51,-1.25,0.10
-9.50,-1.21,0.18
-9.40,-1.23,0.18
-9.49,-1.25,0.10
-9.58,-1.31,0.10
-9.14,-1.62,0.10
-9.38,-1.74,0.33
-9.54,-2.19,-0.07
-9.22,-2.06,-0.51
-9.37,-2.51,-0.86
-9.25,-2.38,-1.15
-9.25,-2.60,-1.51
-9.13,-2.60,-2.36
-8.98,-2.95,-2.34
-8.94,-2.47,-2.45
-9.96,-2.44,-2.99
-9.68,-1.51,-2.31
-8.30,-2.60,-2.64
-9.98,-3.74,-3.39
-8.39,-3.02,-2.39
-8.97,-3.17,-2.53
-8.77,-3.69,-2.89
-8.74,-3.65,-2.81
-8.67,-3.48,-3.00
-8.56,-4.05,-3.22
-8.42,-3.98,-3.43
-7.50,-5.07,-3.99
-7.57,-4.71,-4.51
-6.90,-5.85,-4.99
-6.30,-6.41,-5.05
-5.37,-6.88,-5.37
-4.03,-7.25,-5.33
-2.99,-8.33,-5.26
-1.70,-8.44,-5.00
0.05,-8.33,-4.12
1.29,-8.56,-3.57
2.57,-9.08,-3.16
3.00,-8.09,-3.01
2.98,-8.70,-2.12
3.46,-8.79,-2.31
3.14,-8.25,-2.40
2.76,-9.32,-2.33
2.49,-9.60,-2.19
2.85,-10.47,-1.81
2.67,-9.91,-2.28
3.43,-9.00,-2.45
3.55,-9.04,-2.58
3.21,-7.97,-3.48
3.17,-8.17,-3.87
1.52,-9.20,-3.91
3.07,-8.68,-5.56
0.81,-8.42,-5.49
2.04,-8.87,-7.13
2.14,-7.93,-6.56
1.69,-6.66,-5.77
2.12,-7.79,-6.21
1.56,-8.30,-6.31
1.84,-8.21,-6.68
1.79,-7.82,-5.73
2.08,-7.87,-5.77
1.91,-8.06,-6.20
1.86,-7.78,-5.88
1.94,-8.02,-6.22
2.15,-7.73,-6.15
1.99,-8.01,-6.02
1.98,-7.67,-6.08
1.94,-8.10,-5.94
1.95,-8.00,-6.03
1.87,-7.81,-5.85
1.97,-7.91,-5.84
1.37,-7.84,-5.30
-0.72,-8.08,-2.04
-1.45,-7.16,-7.14
-2.01,-8.29,-7.11
-2.16,-8.68,-6.35
-2.70,-8.49,-4.96
-2.42,-7.99,-4.78
-2.46,-8.02,-5.10
-2.35,-8.23,-5.09
-2.37,-8.26,-5.27
-2.41,-8.41,-5.55
-1.83,-8.37,-5.36
-1.85,-7.97,-4.93
-1.89,-8.50,-5.16
-1.62,-8.38,-5.36
-1.22,-8.62,-5.40
-1.04,-8.48,-5.06
-1.28,-8.35,-4.61
-1.22,-8.53,-4.24
-1.37,-9.17,-3.69
-1.62,-9.85,-3.15
-1.43,-9.57,-2.05
-2.10,-7.93,-0.74
-3.66,-8.00,0.19
-3.78,-8.83,0.59
-5.06,-7.55,1.59
-6.77,-6.23,2.15
-8.26,-6.24,1.67
-7.67,-4.62,1.63
-8.63,-3.33,1.59
-9.59,-1.74,0.39
-9.28,-1.95,1.10
-9.38,-1.86,0.53
-9.25,-1.86,0.72
-9.29,-1.70,0.09
