mX,mY,mZ 
40.19,-35.31,-17.39
40.01,-34.05,-16.19
40.19,-35.31,-15.67
40.37,-34.41,-14.81
40.01,-35.84,-16.19
39.66,-36.20,-15.84
40.55,-34.95,-16.01
42.16,-36.20,-16.53
38.76,-33.87,-15.67
40.55,-35.31,-15.67
39.84,-35.31,-16.01
40.73,-34.05,-16.88
40.55,-35.31,-17.05
40.73,-35.13,-16.19
40.37,-35.49,-16.19
40.91,-34.59,-17.39
40.55,-36.38,-14.98
41.27,-33.87,-16.01
40.91,-34.95,-17.05
41.44,-34.41,-15.84
40.37,-34.05,-17.56
40.91,-34.23,-16.36
40.19,-34.23,-15.67
40.19,-33.87,-16.36
40.91,-36.74,-17.05
39.84,-35.67,-16.36
41.09,-34.77,-16.19
40.73,-35.13,-16.88
40.37,-35.13,-16.19
40.73,-34.77,-16.88
41.44,-34.05,-17.22
41.09,-34.41,-16.88
39.84,-34.23,-15.67
39.84,-35.31,-16.70
41.09,-34.05,-16.88
40.55,-34.95,-16.70
39.66,-35.49,-14.81
41.44,-34.41,-16.53
41.62,-34.95,-17.39
40.73,-34.77,-16.53
41.27,-36.02,-17.05
40.37,-35.84,-14.81
40.19,-35.31,-17.74
39.48,-34.59,-14.98
40.91,-34.59,-15.67
40.91,-35.67,-16.01
39.84,-35.67,-16.36
39.30,-34.77,-16.88
41.27,-35.67,-16.36
40.73,-34.41,-16.19
40.19,-34.95,-16.36
40.73,-34.05,-15.15
39.84,-35.31,-16.70
40.01,-34.77,-15.50
41.09,-33.69,-16.88
40.37,-35.13,-16.53
40.01,-35.49,-16.19
41.44,-34.77,-16.88
40.91,-34.23,-16.01
40.55,-34.23,-16.36
42.16,-36.20,-15.15
39.66,-34.77,-15.50
40.37,-34.77,-16.88
41.09,-35.49,-15.50
40.55,-36.02,-16.36
40.73,-35.49,-15.84
40.19,-34.59,-16.36
40.73,-34.41,-15.15
39.48,-33.51,-17.05
40.01,-35.84,-16.19
40.01,-34.05,-17.56
39.48,-35.31,-16.01
41.62,-34.95,-16.70
40.55,-34.59,-16.36
40.73,-35.84,-17.22
41.27,-34.59,-15.67
40.55,-35.31,-16.01
40.19,-34.77,-15.84
40.73,-36.20,-15.84
41.09,-35.13,-15.50
40.37,-34.77,-16.88
41.09,-34.77,-17.22
40.37,-34.41,-15.50
40.01,-35.49,-16.53
42.16,-34.41,-16.88
40.37,-35.49,-16.53
41.98,-35.31,-17.05
40.91,-34.95,-16.36
40.55,-34.59,-16.36
41.44,-34.41,-18.25
39.84,-36.02,-16.70
40.37,-35.13,-17.22
41.44,-34.41,-15.50
41.98,-34.95,-15.67
41.09,-35.13,-17.22
40.73,-33.69,-16.88
40.55,-34.95,-17.05
40.01,-34.41,-16.88
40.01,-34.05,-17.56
39.84,-34.95,-16.70
40.91,-33.87,-16.36
38.76,-34.95,-17.39
40.19,-35.31,-16.70
40.01,-35.13,-16.19
40.01,-35.13,-15.50
40.73,-35.13,-16.53
40.01,-34.77,-16.19
41.27,-34.59,-16.70
40.55,-35.31,-16.01
41.09,-34.77,-16.88
41.09,-33.69,-17.22
40.19,-34.95,-14.29
39.66,-34.41,-15.15
38.94,-35.84,-15.15
40.19,-35.31,-17.39
41.44,-35.13,-16.53
41.44,-35.49,-15.50
41.80,-34.41,-17.56
40.73,-34.77,-17.22
41.98,-33.87,-15.67
41.62,-35.67,-16.01
41.27,-32.80,-16.70
40.73,-34.77,-16.88
41.09,-34.05,-15.84
40.01,-34.05,-15.50
41.44,-34.77,-15.84
40.55,-35.31,-16.01
40.55,-34.23,-14.64
41.80,-34.41,-15.15
42.87,-35.13,-16.53
40.73,-35.49,-16.88
40.01,-35.13,-15.15
40.19,-34.95,-16.70
40.55,-33.87,-16.36
42.34,-34.59,-16.01
41.09,-34.41,-16.19
41.62,-34.23,-15.33
40.19,-34.95,-16.01
41.62,-33.87,-15.33
40.37,-33.34,-16.19
40.73,-34.41,-17.22
41.44,-35.13,-17.22
40.91,-36.02,-15.67
40.73,-35.49,-15.50
40.73,-35.13,-16.88
41.44,-33.69,-16.53
40.55,-34.95,-17.74
41.27,-33.51,-16.70
41.44,-34.41,-16.19
40.19,-34.59,-16.01
41.09,-34.41,-16.19
39.66,-35.49,-15.84
40.91,-34.23,-16.01
41.98,-35.31,-16.01
39.66,-35.84,-15.84
41.44,-34.41,-16.88
40.19,-34.95,-17.05
40.55,-34.95,-16.01
39.48,-34.59,-17.05
39.48,-34.59,-16.36
40.73,-35.13,-16.53
42.34,-33.87,-17.05
41.44,-35.84,-15.15
41.80,-35.13,-15.84
41.09,-34.41,-16.53
40.19,-35.67,-17.05
40.19,-33.87,-15.33
41.98,-34.23,-16.70
40.55,-33.87,-15.33
40.37,-34.77,-14.46
41.09,-35.49,-15.84
42.34,-33.16,-16.36
41.27,-34.95,-15.33
39.66,-36.20,-17.91
41.44,-34.41,-16.70
41.62,-34.59,-16.70
40.19,-33.87,-16.36
41.09,-34.77,-16.19
40.55,-33.87,-16.01
41.27,-34.95,-17.05
40.73,-34.77,-14.81
40.37,-34.77,-16.19
40.19,-34.95,-14.64
39.66,-34.77,-15.15
40.55,-33.87,-15.33
39.66,-35.13,-15.50
40.01,-33.34,-15.84
41.27,-36.02,-16.70
39.66,-34.41,-16.19
40.91,-34.59,-17.39
42.34,-34.23,-16.36
40.73,-34.05,-15.84
39.84,-33.87,-14.98
41.80,-34.77,-15.50
41.09,-35.84,-16.19
39.84,-34.95,-17.05
39.84,-34.95,-14.98
40.01,-34.41,-15.50
41.80,-34.05,-16.19
40.91,-35.31,-16.70
41.80,-34.77,-16.53
40.91,-35.67,-15.67
40.55,-35.31,-16.70
39.66,-34.77,-17.91
39.48,-35.67,-16.36
40.73,-34.05,-16.88
39.12,-34.95,-16.01
40.73,-34.05,-15.84
41.62,-34.59,-15.33
39.66,-35.13,-15.84
40.01,-34.41,-16.53
40.91,-34.59,-16.36
41.27,-34.95,-17.05
40.37,-33.69,-15.50
40.19,-33.87,-16.70
40.01,-34.77,-14.81
40.55,-35.67,-17.05
40.91,-34.95,-14.64
41.09,-32.98,-16.19
39.84,-34.95,-16.36
40.91,-35.31,-17.05
40.55,-35.67,-15.33
38.76,-34.59,-17.05
40.55,-35.84,-16.53
40.73,-34.77,-15.84
41.27,-33.87,-17.39
39.84,-34.59,-17.39
39.84,-34.95,-16.36
40.55,-33.87,-16.36
40.19,-35.31,-16.36
41.44,-34.77,-16.88
41.44,-35.13,-15.84
41.44,-35.49,-15.84
39.66,-35.13,-15.50
42.52,-33.69,-16.53
41.09,-35.13,-15.84
41.27,-33.16,-14.64
39.66,-35.13,-16.53
40.73,-36.20,-16.19
40.91,-36.02,-14.29
41.09,-35.49,-15.50
40.55,-34.95,-16.36
40.73,-34.05,-15.84
41.62,-33.51,-16.70
40.73,-35.49,-14.46
39.48,-36.02,-16.36
41.09,-34.77,-15.50
40.91,-34.59,-15.67
40.91,-35.67,-15.67
40.73,-34.77,-15.84
40.37,-33.69,-16.19
41.27,-35.67,-16.01
41.80,-35.13,-15.50
39.30,-34.77,-16.19
41.80,-35.49,-15.84
40.73,-36.20,-14.46
41.09,-34.41,-14.81
40.91,-34.23,-16.01
41.44,-35.49,-15.84
40.55,-34.95,-15.33
40.91,-35.31,-15.67
40.73,-34.77,-15.84
40.19,-34.23,-15.67
40.91,-34.59,-15.33
41.27,-34.59,-16.01
40.91,-34.95,-14.98
39.84,-34.95,-16.70
41.09,-35.13,-15.84
39.84,-35.31,-15.84
39.48,-33.87,-15.33
40.19,-34.95,-14.64
40.55,-34.23,-16.01
40.55,-34.59,-14.29
40.91,-34.23,-15.67
40.37,-35.84,-16.88
40.91,-33.87,-16.01
40.55,-32.80,-14.98
40.91,-34.23,-16.36
40.73,-34.05,-16.19
41.09,-34.59,-15.67
41.44,-34.05,-15.84
41.44,-34.41,-15.84
41.09,-35.13,-16.53
41.09,-34.41,-15.84
40.91,-34.95,-17.39
41.09,-33.69,-16.19
40.73,-34.77,-15.50
41.09,-33.69,-16.19
41.62,-34.41,-16.53
41.44,-33.69,-16.53
41.27,-34.95,-16.01
40.19,-34.59,-16.36
40.55,-36.74,-16.01
39.66,-35.84,-16.19
40.73,-34.77,-16.53
40.37,-34.05,-16.53
40.73,-34.05,-14.81
40.91,-34.95,-16.01
40.73,-33.69,-16.53
39.12,-34.95,-15.33
41.27,-34.23,-15.33
41.09,-34.77,-15.15
40.19,-35.31,-16.70
41.44,-34.77,-15.84
41.62,-34.23,-16.01
41.80,-33.69,-15.84
41.09,-34.77,-15.84
41.98,-34.59,-14.29
41.44,-35.13,-16.19
42.34,-36.02,-14.64
39.84,-35.67,-16.01
40.91,-34.95,-16.36
40.37,-35.13,-17.22
40.91,-33.87,-15.67
41.09,-35.49,-16.19
40.91,-34.59,-14.64
40.19,-34.95,-16.01
41.27,-35.31,-17.74
40.55,-35.31,-14.98
40.19,-34.23,-14.98
40.55,-34.59,-16.70
41.27,-35.31,-16.01
41.44,-33.69,-16.88
39.66,-34.41,-15.50
40.91,-35.67,-15.33
42.16,-34.41,-16.19
40.73,-34.05,-16.19
41.80,-36.20,-16.53
41.62,-33.51,-16.01
42.34,-34.95,-15.67
40.19,-35.31,-16.01
40.91,-34.59,-15.33
40.01,-35.49,-16.19
41.98,-35.31,-14.98
41.44,-35.31,-15.67
