gX,gY,gZ 
1.85,-1.38,-0.72
5.56,-1.05,-0.74
2.39,0.76,-0.52
-0.43,1.17,-0.56
-2.91,1.24,-0.45
2.70,-0.35,-0.51
-2.18,0.80,-0.27
-6.35,2.68,-1.01
-2.74,3.75,-1.53
-1.90,1.87,-0.97
1.61,0.16,-0.60
-0.87,0.45,-0.56
-1.79,1.03,-0.91
-2.33,1.03,-1.17
-3.19,1.46,-1.40
-2.27,0.52,-2.41
-2.10,-0.25,-7.36
-1.98,-0.17,-12.05
-8.06,1.40,-13.02
-0.62,0.19,-16.86
4.24,-5.60,-17.49
2.99,-3.69,-19.21
9.52,-6.97,-20.26
7.50,-3.69,-19.45
5.58,-7.32,-15.54
4.82,-9.21,-12.75
23.43,-2.95,-8.16
6.37,0.21,-4.82
27.06,-7.05,-4.97
12.22,-2.88,-0.39
5.36,-0.60,0.17
1.42,0.78,0.89
-1.44,-0.10,0.08
1.13,-1.92,0.10
0.39,-0.85,0.29
-0.51,0.16,0.35
0.85,0.23,-0.23
0.08,0.93,-0.49
0.49,1.32,-0.89
0.04,0.39,-0.56
1.09,0.04,-0.64
0.49,-0.08,-0.25
1.11,0.00,0.21
0.70,0.33,0.12
-0.27,0.91,-0.64
1.15,0.97,-1.48
-1.07,2.10,-0.93
-3.36,1.17,-0.04
0.97,-0.10,-0.47
20.09,0.49,4.24
1.01,4.22,3.89
8.94,3.07,4.47
4.53,-2.23,2.37
-5.93,-0.49,0.84
-2.86,-1.22,-1.03
-3.96,-0.58,-1.19
5.28,-1.05,0.21
-4.64,1.67,-1.96
-11.21,4.39,0.76
-9.83,2.78,-0.74
-14.90,4.16,-0.95
-14.24,10.20,5.98
-19.35,11.39,10.20
-18.07,13.15,16.42
-1.53,7.31,19.93
-5.98,6.76,16.55
-3.81,5.83,16.49
0.33,9.69,16.01
6.70,7.13,15.02
-6.06,8.68,15.89
7.27,6.29,15.72
-2.51,7.97,13.77
26.87,0.02,5.65
7.17,0.78,1.01
-9.03,2.72,2.35
-0.39,0.12,0.80
0.06,-1.28,-0.02
-1.65,-0.06,-1.05
0.68,0.60,-0.64
0.99,1.79,-1.20
8.90,0.23,-4.04
0.23,3.59,-4.22
7.21,2.72,-7.95
-6.14,2.72,-6.24
-7.64,2.72,-6.51
-9.15,-1.73,-4.74
-8.06,-2.23,-2.16
-0.62,1.63,0.31
-2.08,3.67,-1.40
-4.02,3.05,-1.07
-2.47,3.09,-1.44
-0.33,1.30,-1.71
2.60,1.22,-2.00
5.30,-0.52,0.16
-1.81,0.17,0.47
0.74,-0.04,-0.12
-0.62,0.74,0.02
0.41,-0.68,-0.33
1.71,-0.39,-0.47
-1.85,1.09,-0.41
1.26,-0.21,-0.80
-1.61,1.09,-0.68
-0.21,-0.29,-0.62
-0.29,0.33,-0.29
-2.82,-0.08,-0.39
4.31,2.16,-1.44
-0.95,0.12,-0.97
2.95,-2.66,0.19
-1.05,0.80,-0.74
0.64,0.52,-1.57
3.03,-0.58,-1.73
-0.35,-0.47,-1.28
3.34,-1.22,-6.57
0.16,1.19,-12.16
-4.14,1.50,-15.56
0.27,-1.36,-16.28
-8.32,1.63,-23.00
10.14,-3.32,-24.13
-0.49,-0.14,-19.58
10.76,-6.97,-19.76
22.93,-13.83,-18.59
20.79,-30.48,-15.31
8.08,-0.27,-4.88
7.31,-0.27,-0.08
4.88,-2.51,1.77
5.52,-0.64,0.12
0.06,0.51,-0.64
-1.13,0.21,-0.60
0.37,0.39,-0.74
-0.23,0.39,-1.01
0.60,0.08,-0.49
-0.14,0.23,-0.74
-4.51,4.53,1.85
-4.55,8.14,4.86
-7.91,10.12,7.17
-8.72,12.45,9.99
-9.68,11.11,11.95
-4.68,9.60,16.28
-15.85,11.04,18.48
-10.63,5.98,18.42
-3.96,3.48,16.42
-1.26,3.07,14.57
-3.79,2.86,13.44
-1.57,-0.19,12.86
2.29,-0.27,11.48
3.81,-0.35,4.82
-5.79,3.44,-2.23
-4.25,0.78,-2.12
-1.34,1.07,-1.75
-0.33,0.16,-1.44
-0.54,-0.08,-1.42
-1.19,0.16,-0.70
-2.82,1.46,-1.11
-0.62,-0.14,-0.80
-0.37,-1.77,0.29
2.41,-5.56,0.19
-0.60,-6.51,-0.41
-5.98,-5.34,-0.85
-4.43,-7.79,0.54
-2.72,-9.58,-0.19
-6.37,-9.21,0.43
-2.64,-9.81,0.14
-2.45,-8.80,-0.64
-2.62,-8.92,-0.80
-2.95,-8.33,-0.33
-0.85,-9.52,-0.68
-4.14,-8.74,-2.18
0.99,-9.81,-2.45
-1.71,-9.62,-1.71
-0.19,-12.08,-1.46
-0.74,-11.64,-1.73
-6.74,-10.01,-1.85
-4.33,-10.59,-2.95
-2.99,-10.61,-0.97
1.26,-4.43,-1.03
0.54,-1.50,-1.61
1.13,0.54,-1.07
-0.78,1.88,-0.89
-0.58,2.45,-1.11
-0.06,0.95,-0.70
0.56,1.03,-0.54
1.07,0.25,-0.31
-0.89,1.48,-0.54
8.16,1.61,-0.84
5.79,7.77,0.43
1.42,18.96,1.03
6.84,26.81,0.54
9.15,28.44,0.72
2.99,28.38,-1.50
-5.91,27.37,-0.37
-3.05,22.69,-0.95
0.58,14.57,-1.03
-0.39,10.24,0.49
1.17,5.96,-0.51
5.71,2.43,-0.45
-0.85,2.04,-0.56
-1.55,1.77,-0.62
-2.31,0.84,-1.67
0.91,0.80,-0.84
2.18,-1.40,-0.43
-1.65,-3.69,0.62
7.60,-4.55,-0.17
-2.70,-8.30,0.17
-0.29,-14.38,0.43
-1.61,-14.05,-1.22
-5.27,-19.16,1.40
-9.95,-16.36,0.10
0.66,-19.23,-1.11
-2.64,-18.09,-0.58
-0.99,-17.93,-2.89
3.05,-13.54,-2.06
0.93,-8.45,-2.33
-1.19,-3.42,-1.11
-4.88,1.81,-0.80
2.72,1.77,-0.10
-0.02,6.97,-1.38
5.11,9.23,-0.41
7.13,13.81,-1.55
14.24,15.87,-2.93
1.24,19.18,-3.30
2.04,18.85,-0.04
-1.79,21.76,-2.91
13.15,20.11,4.22
-0.33,20.57,-3.65
-11.89,18.46,-1.34
-0.87,14.05,-2.84
1.40,9.40,0.29
3.40,6.92,2.14
1.15,2.93,0.97
3.13,-0.06,-0.82
-0.06,-0.70,-0.93
-1.07,-1.46,-0.62
-3.48,-2.91,-0.74
-3.42,-5.28,-0.23
-0.58,-6.66,-0.87
1.15,-11.02,1.15
-2.93,-9.50,-0.16
-5.54,-12.61,-0.10
-7.97,-14.18,-2.80
-2.29,-16.24,-1.11
-2.80,-17.49,-3.21
2.95,-15.15,-1.67
0.84,-13.95,0.80
-4.92,-13.02,1.05
4.31,-13.27,0.49
-5.25,-0.60,-1.57
0.62,-0.51,-7.03
2.16,1.19,-17.78
-2.04,3.83,-20.09
1.88,2.55,-19.53
12.80,0.87,-20.22
6.12,4.45,-21.93
9.62,0.31,-21.76
14.53,2.53,-25.82
13.97,-1.81,-18.92
-2.86,-2.78,-17.89
-1.75,-4.43,-13.09
0.76,-3.54,-6.51
-2.08,-1.09,-2.72
1.50,-1.46,0.91
-3.79,3.30,4.22
-6.74,0.58,12.03
0.27,-1.79,15.45
-4.60,-1.38,13.09
1.88,-3.09,7.31
-6.51,2.51,-1.77
-3.81,5.38,-6.14
-3.42,6.68,-4.06
-1.17,6.06,-3.05
-1.98,4.55,-2.66
-2.16,2.53,-2.33
-0.80,2.78,-2.93
-2.18,0.62,-2.35
0.95,0.31,-0.93
2.43,0.25,-1.38
1.05,1.57,-2.08
6.22,3.36,-2.74
8.06,4.39,-4.39
5.96,2.27,-4.00
4.49,-0.97,-2.78
3.17,-3.44,-3.40
19.21,-11.89,-3.38
1.52,-3.91,-3.40
5.07,-2.70,-3.77
-2.68,1.52,-0.70
-24.65,14.84,0.29
-15.21,11.21,-1.88
-17.16,7.05,1.22
-8.80,4.10,3.96
-2.80,2.45,0.21
-0.27,1.90,0.29
-0.97,0.47,-0.47
-2.64,0.78,-0.56
-1.11,1.11,-1.59
-2.89,0.66,-1.07
2.27,1.13,-1.88
0.51,0.68,-2.12
1.19,0.54,-2.62
4.06,-1.03,-1.38
4.43,-2.39,-0.72
2.00,-2.80,-0.17
4.92,-4.59,0.58
21.18,-12.36,-1.77
-9.97,2.93,-1.34
-0.95,0.85,-0.78
-2.33,1.19,1.57
-13.46,9.33,1.53
-6.99,6.04,0.16
-0.10,2.58,-0.16
-0.49,1.67,0.10
0.23,1.11,0.08
-2.74,1.77,-0.54
-2.78,1.67,0.04
0.41,1.90,-1.46
-3.61,1.92,-0.72
1.57,0.29,-0.25
-0.68,1.19,-2.39
5.52,1.67,-2.21
6.55,0.17,-2.39
9.07,-1.26,-1.53
5.77,-4.74,-0.93
5.71,-10.30,2.99
15.21,-8.06,-1.81
-7.83,3.75,-0.35
2.80,-1.19,0.47
-7.03,2.16,-0.62
-7.34,8.63,4.49
-7.97,11.09,6.10
-9.54,11.54,7.93
-2.88,12.96,9.58
-3.24,13.33,10.98
-3.96,14.03,12.45
-7.34,14.77,13.68
-5.25,13.29,13.56
-8.10,14.26,15.64
-13.74,12.26,16.16
-3.61,6.88,15.00
-9.21,5.11,12.94
-8.59,3.01,9.09
-7.75,0.82,0.91
-4.95,1.69,-1.15
1.96,-0.31,-1.83
-0.76,0.66,-1.67
0.68,-1.07,-1.50
3.48,3.15,-9.83
9.25,12.67,-28.70
15.23,3.15,-29.71
10.78,-1.85,-23.35
4.06,-1.46,-13.33
4.00,-0.21,-8.53
